archivo,beam,shot_number,lat,lon,este_utm19s,norte_utm19s,elev_lowestmode,l2a_quality_flag_rel3,degrade_flag,sensitivity,rh25,rh50,rh75,rh95,rh98,pendiente_grados,pai,fhd_normal,cover,agbd_Mg_ha,agbd_se_Mg_ha,predict_stratum,agbd_origen,leaf_off_flag
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041731,-42.763812,-71.072496,330425.8,5263330.1,978.8923,1,0,0.9481377,-2.35,-0.48,1.15,3.55,4.44,7.03,0.019332763,0.7182057,0.009619682,,,,,
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041732,-42.763523,-71.071915,330472.5,5263363.4,985.69824,1,0,0.9527784,-1.75,-0.33,0.89,2.5,3.1,5.31,0.022563802,1.0071295,0.0112183215,2.0144055,3.0020182,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041733,-42.763235,-71.071337,330519.0,5263396.6,987.895,1,0,0.9567499,-1.3,-0.11,1.04,2.61,3.25,3.17,0.14217709,1.3405801,0.068613805,2.2992277,3.0008554,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041734,-42.762947,-71.070760,330565.4,5263429.7,989.9633,1,0,0.95586014,-1.42,-0.22,0.89,2.39,2.95,2.98,0.016407976,0.9790914,0.008170333,1.748223,3.003217,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041735,-42.762659,-71.070183,330611.8,5263462.8,990.8883,1,0,0.9548523,-1.27,-0.22,0.74,2.01,2.54,2.90,0.008796337,0.6454956,0.0043884837,1.1160929,3.006673,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041736,-42.762373,-71.069610,330658.0,5263495.7,988.2588,1,0,0.95013,-1.19,-0.18,0.71,1.9,2.35,4.41,0.010085225,0.8408976,0.0050298846,0.8707129,3.0083652,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041737,-42.762086,-71.069036,330704.1,5263528.7,985.05963,1,0,0.94819087,-1.23,-0.14,0.85,2.24,2.76,6.50,0.023950255,1.5019375,0.011903511,,,,,
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041738,-42.761800,-71.068463,330750.2,5263561.6,982.01117,1,0,0.9517888,-1.15,-0.11,0.89,2.27,2.84,7.18,0.05463257,1.3194568,0.02694554,1.564893,3.004118,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041739,-42.761514,-71.067890,330796.4,5263594.5,978.7612,1,0,0.952044,-1.19,-0.18,0.74,1.94,2.42,5.93,0.012194257,0.6365142,0.006078527,0.95760274,3.007735,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041740,-42.761228,-71.067318,330842.4,5263627.4,974.58417,1,0,0.9466075,-1.15,-0.14,0.78,2.01,2.5,3.73,0.004040933,1.1438756,0.002018421,,,,,
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041741,-42.760941,-71.066743,330888.7,5263660.4,973.56213,1,0,0.9510105,-1.3,-0.14,0.93,2.39,2.98,1.75,0.011784683,1.5837444,0.005874967,1.7999662,3.0029743,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041742,-42.760653,-71.066165,330935.1,5263693.6,975.8087,1,0,0.955116,-1.49,-0.33,0.71,2.05,2.54,5.48,0.01720083,0.6365142,0.008563434,1.1160929,3.006673,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041743,-42.760368,-71.065595,330981.1,5263726.4,969.244,1,0,0.94270504,-1.75,0.03,1.83,4.07,4.78,10.23,0.11996787,1.5993768,0.058215477,,,,,
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041744,-42.760085,-71.065029,331026.6,5263758.9,957.0175,1,0,0.95844346,-1.12,0.22,1.68,3.92,4.78,8.63,0.31788015,1.63117,0.14692058,6.259794,2.9909925,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041745,-42.759799,-71.064455,331072.8,5263791.9,955.2483,1,0,0.9505254,-1.56,-0.22,1.04,2.76,3.43,12.06,0.018000377,0.8902287,0.008959695,2.6655629,2.999506,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041746,-42.759514,-71.063884,331118.7,5263824.7,948.41327,1,0,0.959021,-1.53,-0.07,1.34,3.32,4.07,13.29,0.08071965,1.7155066,0.03955399,4.1839557,2.9951186,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041747,-42.759230,-71.063316,331164.4,5263857.3,938.3487,1,0,0.94844574,-1.12,0.03,1.23,3.32,4.22,12.96,0.22004186,1.6022906,0.1041688,,,,,
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041748,-42.758947,-71.062748,331210.1,5263889.9,928.92584,1,0,0.953931,-1.19,0.07,1.38,3.4,4.26,11.14,0.1944314,1.6190268,0.09262728,4.699281,2.9939382,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041749,-42.758660,-71.062174,331256.4,5263922.9,927.1561,1,0,0.9516997,-2.09,-0.41,1.12,3.1,3.81,3.36,0.009035553,0.6365142,0.004507558,3.5265787,2.9968245,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041750,-42.758373,-71.061597,331302.8,5263956.0,928.94073,1,0,0.9564068,-1.49,-0.29,0.78,2.16,2.69,2.76,0.020246191,0.8286491,0.010071887,1.3311168,3.0053778,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041752,-42.757801,-71.060449,331395.1,5264021.8,923.6993,1,0,0.9466258,-1.19,-0.18,0.78,2.05,2.54,4.83,0.023743398,1.5198691,0.011801313,,,,,
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041753,-42.757515,-71.059876,331441.3,5264054.7,920.31573,1,0,0.9473355,-1.23,-0.14,0.82,2.2,2.72,4.09,0.04368954,1.4814659,0.02160724,,,,,
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041754,-42.757229,-71.059303,331487.4,5264087.6,917.5558,1,0,0.948891,-1.15,-0.18,0.74,2.01,2.5,4.80,0.011051107,1.4670669,0.005510273,,,,,
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041755,-42.756943,-71.058729,331533.6,5264120.5,914.5635,1,0,0.9613822,-1.49,-0.18,1.04,2.65,3.25,6.79,0.013682957,1.071771,0.0068180636,2.2992277,3.0008554,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041756,-42.756658,-71.058159,331579.5,5264153.2,907.9759,1,0,0.9417947,-1.08,0.33,1.9,3.77,4.44,7.32,0.40782106,1.462716,0.18441363,,,,,
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041757,-42.756372,-71.057585,331625.7,5264186.1,905.504,1,0,0.9529099,-1.3,-0.18,0.89,2.35,2.91,2.12,0.0047530816,0.71918195,0.002373711,1.6803944,3.0035427,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041758,-42.756086,-71.057010,331672.0,5264219.1,904.253,1,0,0.94619274,-1.23,-0.18,0.74,2.01,2.5,1.51,0.009299284,1.1484537,0.0046388186,,,,,
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041759,-42.755800,-71.056435,331718.2,5264252.0,902.7703,1,0,0.961991,-0.89,0.44,2.31,5.9,6.95,0.80,0.60871005,1.9468843,0.26229456,15.113661,2.9831374,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041760,-42.755513,-71.055859,331764.6,5264285.0,902.9327,1,0,0.9581621,-1.23,-0.18,0.78,2.13,2.65,1.23,0.019380601,1.5395211,0.009643369,1.271942,3.0057197,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041761,-42.755226,-71.055284,331810.9,5264318.0,902.77124,1,0,0.95819217,-1.3,-0.22,0.78,2.16,2.76,1.58,0.03689902,1.558503,0.018279886,1.4378811,3.0047858,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041762,-42.754940,-71.054708,331857.3,5264351.0,903.0275,1,0,0.96156484,-1.38,-0.18,0.89,2.39,2.95,2.18,0.04344519,1.3468331,0.021487704,1.748223,3.003217,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041763,-42.754653,-71.054131,331903.6,5264384.0,903.58234,1,0,0.95527077,-1.42,-0.26,0.71,2.05,2.57,1.70,0.01966317,0.7315377,0.009783278,1.1575955,3.006411,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041764,-42.754366,-71.053556,331949.9,5264417.0,903.03436,1,0,0.95254314,-1.15,-0.11,0.89,2.35,2.95,0.96,0.06482975,1.439674,0.0318937,1.748223,3.003217,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041765,-42.754079,-71.052980,331996.3,5264450.0,903.55396,1,0,0.9517243,-1.3,-0.22,0.78,2.13,2.65,0.82,0.010286665,1.2619747,0.0051300908,1.271942,3.0057197,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041766,-42.753793,-71.052404,332042.7,5264483.0,903.77405,1,0,0.9465385,-1.27,-0.18,0.82,2.16,2.65,1.73,0.0024436526,0.6365142,0.001221078,,,,,
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041767,-42.753506,-71.051828,332089.0,5264516.0,904.3359,1,0,0.94979286,-1.42,-0.18,0.97,2.57,3.21,5.20,0.009782318,0.79267687,0.0048791836,,,,,
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041768,-42.753217,-71.051248,332135.7,5264549.2,909.9944,1,0,0.9529311,-2.01,-0.22,1.49,3.88,4.85,9.82,0.00946761,1.5965627,0.004722587,6.4865975,2.9906275,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041769,-42.752927,-71.050664,332182.7,5264582.5,919.7128,1,0,0.9486717,-1.86,0.07,2.01,4.74,5.86,13.29,0.09966927,1.9874583,0.048609886,,,,,
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041770,-42.752637,-71.050081,332229.7,5264615.9,930.1207,1,0,0.95758253,-1.71,0.07,1.83,4.44,5.64,12.40,0.1589003,2.047178,0.07636753,9.319704,2.9870286,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041771,-42.752346,-71.049497,332276.7,5264649.3,940.73566,1,0,0.95615304,-1.9,-0.33,1.08,2.95,3.62,10.03,0.011302536,0.7338352,0.0056352853,3.08123,2.998137,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041772,-42.752057,-71.048916,332323.5,5264682.6,947.64386,1,0,0.9442361,-2.31,-0.41,1.23,3.32,4.11,7.80,0.027593156,1.1592351,0.013701577,,,,,
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041773,-42.751769,-71.048336,332370.1,5264715.8,953.0604,1,0,0.96005046,-1.71,0.18,2.24,5.23,6.35,11.21,0.21734177,1.998106,0.10295897,12.291417,2.9846003,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041774,-42.751476,-71.047748,332417.5,5264749.4,968.5848,1,0,0.9518639,-2.42,-0.59,1.0,2.91,3.58,10.66,0.020086227,1.0764099,0.009992709,2.9912517,2.9984207,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041775,-42.751188,-71.047169,332464.1,5264782.6,972.8906,1,0,0.9652991,-1.71,0.03,1.86,4.85,6.09,6.29,0.14986838,2.0282423,0.07218795,11.156711,2.9854014,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041776,-42.750901,-71.046593,332510.5,5264815.6,974.066,1,0,0.94550025,-1.98,0.14,2.31,5.15,6.16,15.40,0.19526023,1.9565723,0.093003124,,,,,
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041777,-42.750619,-71.046030,332555.7,5264848.0,957.71716,1,0,0.9554851,-1.19,0.22,1.83,4.52,5.64,15.55,0.26927724,1.8659053,0.125945,9.319704,2.9870286,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041778,-42.750335,-71.045460,332601.6,5264880.8,951.5955,1,0,0.9601015,-1.19,-0.11,0.85,2.27,2.87,9.43,0.019083241,1.5699785,0.009496116,1.6138946,3.0038702,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041779,-42.750049,-71.044889,332647.6,5264913.6,946.55286,1,0,0.9526346,-1.08,-0.14,0.74,1.94,2.39,8.24,0.011231198,1.4995,0.005599817,0.9198619,3.008004,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041780,-42.749763,-71.044316,332693.8,5264946.5,943.80396,1,0,0.959609,-1.19,-0.18,0.74,2.01,2.5,6.34,0.0013789387,0.8428292,0.00068923103,1.0619253,3.0070245,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041781,-42.749478,-71.043745,332739.7,5264979.2,937.46423,1,0,0.9529066,-1.04,-0.11,0.78,2.01,2.5,4.88,0.043245185,1.192646,0.021389853,1.0619253,3.0070245,GSW_SA,certificada,0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041624,-42.755747,-71.077336,330007.7,5264215.9,927.80634,1,0,0.9508066,-1.41,-0.26,0.78,2.16,2.68,0.69,0.021390771,0.6365142,0.01063821,1.3161981,3.0054631,GSW_SA,certificada,0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041625,-42.755461,-71.076760,330054.0,5264248.9,926.99445,1,0,0.94293976,-1.19,-0.18,0.74,2.01,2.5,0.95,0.0022520556,1.0246683,0.0011253919,,,,,
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041626,-42.755174,-71.076184,330100.3,5264281.9,926.1043,1,0,0.9582569,-1.34,-0.22,0.82,2.2,2.72,1.03,0.02171413,0.95795757,0.010798151,1.3763732,3.005123,GSW_SA,certificada,0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041627,-42.754888,-71.075608,330146.7,5264314.9,925.58264,1,0,0.9480718,-1.27,-0.22,0.74,2.05,2.57,1.06,0.009675337,1.2003796,0.004825948,,,,,
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041628,-42.754601,-71.075032,330193.0,5264347.9,924.6243,1,0,0.9437042,-1.3,-0.22,0.78,2.09,2.57,1.60,0.016993295,1.1215783,0.008460537,,,,,
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041629,-42.754315,-71.074457,330239.3,5264380.8,923.05176,1,0,0.950287,-1.19,-0.07,1.04,3.24,4.25,1.22,0.17191103,1.724846,0.08235368,4.6714244,2.9939992,GSW_SA,certificada,0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041630,-42.754028,-71.073882,330285.6,5264413.8,921.7733,1,0,0.9564225,-1.19,0.03,1.27,3.77,4.74,1.15,0.20857976,1.6859362,0.09901953,6.1319723,2.9912045,GSW_SA,certificada,0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041631,-42.753742,-71.073305,330332.1,5264446.8,921.7405,1,0,0.9292742,-1.27,-0.18,0.85,2.24,2.76,1.31,0.029672667,1.54431,0.014726466,,,,,
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041632,-42.753455,-71.072728,330378.5,5264479.8,921.9585,1,0,0.95533395,-1.41,-0.22,0.85,2.27,2.83,1.09,0.004650573,0.6365142,0.0023225762,1.5487251,3.0042012,GSW_SA,certificada,0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041633,-42.753168,-71.072152,330424.9,5264512.8,921.4785,1,0,0.95758677,-1.27,-0.18,0.78,2.16,2.68,1.86,0.010539257,1.509555,0.0052557234,1.3161981,3.0054631,GSW_SA,certificada,0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041634,-42.752881,-71.071575,330471.3,5264545.8,921.42395,1,0,0.9601063,-1.34,-0.14,0.93,2.42,3.02,4.15,0.026279371,1.5143019,0.01305346,1.8701192,3.002653,GSW_SA,certificada,0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041635,-42.752595,-71.070999,330517.6,5264578.8,920.5412,1,0,0.9520562,-1.15,-0.07,1.0,2.61,3.39,7.71,0.065329574,1.6256019,0.032135367,2.581844,2.9998016,GSW_SA,certificada,0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041636,-42.752306,-71.070418,330564.4,5264612.0,926.15436,1,0,0.95474905,-1.23,0.0,1.23,3.21,4.03,8.65,0.2571008,1.5759144,0.12060624,4.0792212,2.9953742,GSW_SA,certificada,0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041637,-42.752018,-71.069839,330611.0,5264645.1,928.3153,1,0,0.94056916,-1.94,-0.18,1.56,3.81,4.55,9.92,0.052791063,1.6590645,0.02604911,,,,,
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041638,-42.751731,-71.069261,330657.5,5264678.2,929.6282,1,0,0.94617814,-1.79,-0.26,1.15,3.28,4.25,10.10,0.014292682,1.3211393,0.0071207844,,,,,
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041639,-42.751443,-71.068681,330704.2,5264711.3,933.4339,1,0,0.9563147,-1.34,0.14,1.71,4.63,5.86,10.80,0.29141074,1.8924879,0.13555652,10.197651,2.986195,GSW_SA,certificada,0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041640,-42.751153,-71.068096,330751.3,5264744.7,943.38605,1,0,0.95560855,-1.41,-0.22,0.85,2.31,2.87,7.77,0.009995304,0.98910785,0.0049851444,1.6138946,3.0038702,GSW_SA,certificada,0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041641,-42.750866,-71.067520,330797.6,5264777.7,942.5835,1,0,0.9469611,-1.49,-0.29,0.78,2.16,2.65,8.48,0.008226613,0.6365142,0.0041048313,,,,,
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041642,-42.750581,-71.066946,330843.9,5264810.6,940.3231,1,0,0.9552681,-1.12,0.03,1.23,3.36,4.37,8.68,0.22125435,1.640435,0.10470917,5.0110745,2.9932802,GSW_SA,certificada,0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041643,-42.750292,-71.066364,330890.7,5264843.8,946.5003,1,0,0.90206385,-1.71,-0.29,0.97,2.54,3.02,7.51,0.018902386,1.1779164,0.0094065275,,,,,
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041645,-42.749717,-71.065206,330983.9,5264910.0,952.0057,1,0,0.94350314,-1.3,-0.26,0.7,1.94,2.42,3.31,0.024561951,0.65828085,0.012205631,,,,,
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM1011,351001100100041646,-42.749432,-71.064633,331030.0,5264942.8,947.17224,1,0,0.95160717,-1.12,-0.14,0.74,1.97,2.5,5.66,0.010237237,1.4802687,0.0051054987,1.0619253,3.0070245,GSW_SA,certificada,0
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0000,356600000400197757,-42.760890,-71.062087,331269.5,5263675.4,950.66425,1,0,0.90666026,-1.23,-0.18,0.78,2.09,2.58,7.72,0.07354809,1.3225118,0.0361057,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0000,356600000400197775,-42.766029,-71.051714,332132.2,5263125.5,958.05615,1,0,0.9001917,-1.19,-0.14,0.89,2.24,2.69,1.55,0.04254753,1.3372648,0.021048943,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0000,356600000400197778,-42.766886,-71.049984,332276.0,5263033.7,964.1748,1,0,0.904844,-1.12,0.0,1.19,2.99,3.59,5.29,0.1512869,1.4985118,0.07285165,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0000,356600000400197790,-42.770303,-71.043074,332850.6,5262668.0,930.28326,1,0,0.9075407,-1.01,0.0,1.01,2.43,2.99,6.29,0.089618824,1.35917,0.043819714,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0000,356600000400197792,-42.770874,-71.041922,332946.4,5262606.9,930.1367,1,0,0.90063065,-1.31,-0.11,1.12,2.92,3.59,8.69,0.08703804,1.5710238,0.042585105,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0001,356600100400193139,-42.764791,-71.067946,330800.7,5263230.5,986.8212,1,0,0.9051855,-1.19,0.03,1.31,3.14,3.74,4.25,0.21259372,1.5033078,0.10083944,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0001,356600100400193167,-42.772780,-71.051818,332141.9,5262375.6,970.93506,1,0,0.93171734,-1.08,-0.11,0.82,2.09,2.54,2.45,0.011395564,1.1028401,0.0056815716,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0001,356600100400193168,-42.773065,-71.051242,332189.8,5262345.1,970.8891,1,0,0.9265473,-1.12,-0.07,0.97,2.43,2.99,3.74,0.06757989,1.5321493,0.033225134,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0010,356600200400198349,-42.765087,-71.077374,330030.1,5263178.7,978.51105,1,0,0.91738576,-1.08,-0.03,1.01,2.54,3.18,5.22,0.13431954,1.3938893,0.06495334,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0010,356600200400198359,-42.767943,-71.071613,330509.2,5262873.1,986.5968,1,0,0.9094437,-1.04,0.0,1.01,2.47,3.03,4.34,0.09667806,1.4870025,0.047188852,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0010,356600200400198373,-42.771947,-71.063555,331179.4,5262444.6,999.9475,1,0,0.9065617,-1.12,-0.14,0.82,2.09,2.54,3.64,0.049041696,1.400805,0.024222536,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0010,356600200400198385,-42.775384,-71.056651,331753.6,5262076.8,1012.6386,1,0,0.91078025,-0.97,0.14,1.38,3.14,3.7,5.20,0.23917761,1.4616207,0.11271217,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400193201,-42.771850,-71.077472,330040.6,5262427.5,1063.221,1,0,0.90551597,-2.28,-0.52,1.04,3.14,3.89,13.27,0.014207301,0.7235353,0.00707847,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400193208,-42.773845,-71.073442,330375.7,5262214.1,1050.2534,1,0,0.9006846,-0.93,0.0,0.97,2.39,2.92,2.90,0.14456822,1.2052113,0.069732554,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400193210,-42.774416,-71.072290,330471.5,5262152.9,1051.5247,1,0,0.908579,-1.83,-0.37,0.97,2.73,3.37,6.11,0.02590987,0.6925795,0.012871351,,,,,
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400193211,-42.774701,-71.071715,330519.4,5262122.5,1047.2335,1,0,0.90336114,-0.97,0.26,1.68,3.7,4.38,7.11,0.4695227,1.5294404,0.20923209,,,,,
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041598,-42.802424,-71.150093,324185.8,5258883.3,1218.9385,1,0,0.96049535,-2.27,-0.07,2.05,4.85,5.9,14.31,0.03431236,1.8846558,0.017009443,10.3614235,2.9860513,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041599,-42.802134,-71.149507,324232.8,5258916.7,1230.346,1,0,0.96411824,-2.35,-0.48,1.15,3.17,3.96,9.51,0.0091519635,1.0166497,0.0045654983,3.899083,2.9958272,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041600,-42.801847,-71.148927,324279.4,5258949.8,1234.2787,1,0,0.96146387,-1.6,-0.29,0.89,2.42,3.02,6.06,0.01731478,1.0795258,0.0086199185,1.8701192,3.002653,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM1011,346881100100041601,-42.801562,-71.148354,324325.5,5258982.6,1229.6255,1,0,0.95622534,-1.3,-0.14,0.97,2.54,3.13,10.45,0.030203344,1.3932651,0.014987897,2.0698798,3.0017834,GSW_SA,certificada,0
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0000,346880000100042874,-42.770525,-71.186163,321144.3,5262349.8,1102.3059,1,0,0.9010861,-1.9,-0.37,1.12,2.95,3.55,6.95,0.015676448,0.89924455,0.007807505,,,,,
