archivo,beam,shot_number,lat,lon,este_utm19s,norte_utm19s,agbd,agbd_se,agbd_pi_lower,agbd_pi_upper,l4_quality_flag,l2_quality_flag,algorithm_run_flag,predictor_limit_flag,response_limit_flag,surface_flag,selected_algorithm,degrade_flag,sensitivity,solar_elevation,predict_stratum,pft_class,region_class,leaf_off_flag,landsat_treecover,urban_proportion
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041931,-42.736826,-71.104322,327746.84,5266262.45,3.9757948,2.9956322,-9999.0,23.73128,0,0,1,255,255,1,1,0,0.89796853,28.738342,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041932,-42.736539,-71.103747,327793.10,5266295.43,1.6138946,3.0038702,-9999.0,17.238127,0,0,1,255,255,1,1,0,0.8622226,28.738794,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041933,-42.736253,-71.103173,327839.34,5266328.39,2.0144055,3.0020182,-9999.0,18.489136,0,1,1,255,255,1,1,0,0.90266776,28.739244,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041934,-42.735966,-71.102597,327885.67,5266361.39,9.914119,2.9864523,0.07592499,36.262005,0,0,1,255,255,1,1,0,0.82020265,28.739698,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041935,-42.735679,-71.102018,327932.25,5266394.51,3.5265787,2.9968245,-9999.0,22.619802,0,0,1,255,255,1,1,0,0.8692308,28.740152,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041936,-42.735392,-71.101442,327978.67,5266427.55,1.941599,3.0023344,-9999.0,18.2685,0,0,1,255,255,1,1,0,0.8633258,28.740604,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041937,-42.735105,-71.100866,328025.03,5266460.57,4.0792212,2.9953742,-9999.0,23.981796,0,0,1,255,255,1,1,0,0.86401176,28.741058,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041938,-42.734817,-71.100285,328071.75,5266493.74,2.0144055,3.0020182,-9999.0,18.489136,0,0,1,255,255,1,1,0,0.8674019,28.741512,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041939,-42.734530,-71.099709,328118.14,5266526.77,1.3311168,3.0053778,-9999.0,16.288925,0,0,1,255,255,1,1,0,0.8482133,28.741966,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041940,-42.734243,-71.099134,328164.44,5266559.77,1.4378811,3.0047858,-9999.0,16.654942,0,0,1,255,255,1,1,0,0.8530627,28.742416,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041941,-42.733958,-71.098561,328210.54,5266592.68,1.0090951,3.007378,-9999.0,15.114288,0,0,1,255,255,1,1,0,0.8699748,28.742867,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041942,-42.733672,-71.097987,328256.70,5266625.61,11.456941,2.9851758,0.26245117,39.15406,0,0,1,255,255,1,1,0,0.8466116,28.74332,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041943,-42.733383,-71.097406,328303.52,5266658.83,1.271942,3.0057197,-9999.0,16.081556,0,0,1,255,255,1,1,0,0.826228,28.743774,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041944,-42.733096,-71.096829,328349.91,5266691.87,1.941599,3.0023344,-9999.0,18.2685,0,0,1,255,255,1,1,0,0.85958654,28.744228,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041945,-42.732809,-71.096251,328396.43,5266724.96,2.0698798,3.0017834,-9999.0,18.655466,0,0,1,255,255,1,1,0,0.86631745,28.744682,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041946,-42.732522,-71.095675,328442.86,5266758.01,2.60265,2.9997275,-9999.0,20.185036,0,0,1,255,255,1,1,0,0.8071091,28.745134,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041947,-42.732234,-71.095097,328489.34,5266791.09,2.0144055,3.0020182,-9999.0,18.489136,0,0,1,255,255,1,1,0,0.8153747,28.745588,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041948,-42.731947,-71.094519,328535.90,5266824.20,2.2992277,3.0008554,-9999.0,19.328022,0,0,1,255,255,1,1,0,0.82900125,28.746042,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041949,-42.731659,-71.093941,328582.43,5266857.30,2.9246318,2.998635,-9999.0,21.060156,0,0,1,255,255,1,1,0,0.8625448,28.746496,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041950,-42.731372,-71.093363,328628.94,5266890.39,3.899083,2.9958272,-9999.0,23.544233,0,0,1,255,255,1,1,0,0.88353044,28.74695,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041951,-42.731084,-71.092784,328675.55,5266923.53,3.6981206,2.9963548,-9999.0,23.048965,0,0,1,255,255,1,1,0,0.85608476,28.747406,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041952,-42.730796,-71.092205,328722.19,5266956.68,2.2992277,3.0008554,-9999.0,19.328022,0,0,1,255,255,1,1,0,0.8592811,28.74786,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041953,-42.730509,-71.091626,328768.73,5266989.79,3.4303582,2.997096,-9999.0,22.376326,0,0,1,255,255,1,1,0,0.8904518,28.748314,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041954,-42.730221,-71.091048,328815.32,5267022.92,1.4378811,3.0047858,-9999.0,16.654942,0,0,1,255,255,1,1,0,0.85095155,28.748768,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041955,-42.729934,-71.090472,328861.69,5267055.96,1.1160929,3.006673,-9999.0,15.517987,0,0,1,255,255,1,1,0,0.83322614,28.74922,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041956,-42.729647,-71.089897,328907.94,5267088.95,1.1575955,3.006411,-9999.0,15.670714,0,0,1,255,255,1,1,0,0.8616685,28.749672,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041957,-42.729360,-71.089321,328954.28,5267121.97,2.2214549,3.001162,-9999.0,19.102547,0,0,1,255,255,1,1,0,0.8419979,28.750124,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041958,-42.729073,-71.088745,329000.71,5267155.04,2.4385128,3.000325,-9999.0,19.725712,0,0,1,255,255,1,1,0,0.87032586,28.750578,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041959,-42.728785,-71.088166,329047.26,5267188.16,5.7871356,2.9917998,-9999.0,27.892574,0,0,1,255,255,1,1,0,0.8361026,28.751032,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041960,-42.728497,-71.087586,329094.00,5267221.36,3.9757948,2.9956322,-9999.0,23.73128,0,0,1,255,255,1,1,0,0.83420527,28.75149,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041961,-42.728208,-71.087005,329140.78,5267254.59,4.1839557,2.9951186,-9999.0,24.233585,0,0,1,255,255,1,1,0,0.8676503,28.751945,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041962,-42.727922,-71.086430,329187.02,5267287.58,2.1450052,3.0014713,-9999.0,18.87836,0,0,1,255,255,1,1,0,0.8944831,28.752396,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041963,-42.727637,-71.085862,329232.77,5267320.36,6.4865975,2.9906275,-9999.0,29.398218,0,0,1,255,255,1,1,0,0.8943388,28.752844,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041964,-42.727351,-71.085291,329278.74,5267353.24,1.5007216,3.0044506,-9999.0,16.865877,0,0,1,255,255,1,1,0,0.843022,28.753292,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041965,-42.727066,-71.084721,329324.61,5267386.08,3.1725235,2.9978564,-9999.0,21.71339,0,0,1,255,255,1,1,0,0.8517072,28.75374,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041966,-42.726781,-71.084152,329370.43,5267418.91,2.2214549,3.001162,-9999.0,19.102547,0,0,1,255,255,1,1,0,0.86988485,28.754187,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041967,-42.726495,-71.083581,329416.39,5267451.79,1.2141011,3.0060642,-9999.0,15.8754835,0,0,1,255,255,1,1,0,0.8483082,28.754635,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041968,-42.726208,-71.083005,329462.79,5267484.86,1.1160929,3.006673,-9999.0,15.517987,0,0,1,255,255,1,1,0,0.8706542,28.755089,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041969,-42.725922,-71.082434,329508.76,5267517.75,1.1160929,3.006673,-9999.0,15.517987,0,0,1,255,255,1,1,0,0.82267356,28.755537,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041970,-42.725635,-71.081861,329554.89,5267550.71,1.5007216,3.0044506,-9999.0,16.865877,0,1,1,255,255,1,1,0,0.9072655,28.755987,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041971,-42.725348,-71.081286,329601.17,5267583.74,1.0619253,3.0070245,-9999.0,15.315489,0,0,1,255,255,1,1,0,0.8295297,28.75644,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041972,-42.725062,-71.080713,329647.28,5267616.69,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,255,255,1,1,0,0.8494565,28.75689,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041973,-42.724775,-71.080139,329693.51,5267649.70,1.6138946,3.0038702,-9999.0,17.238127,0,0,1,255,255,1,1,0,0.8833658,28.757341,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041974,-42.724489,-71.079565,329739.71,5267682.69,2.0144055,3.0020182,-9999.0,18.489136,0,0,1,255,255,1,1,0,0.8158973,28.757792,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041975,-42.724202,-71.078992,329785.86,5267715.67,2.0144055,3.0020182,-9999.0,18.489136,0,0,1,255,255,1,1,0,0.80651796,28.758244,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041976,-42.723915,-71.078417,329832.15,5267748.70,1.3763732,3.005123,-9999.0,16.445301,0,0,1,255,255,1,1,0,0.8407067,28.758694,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041977,-42.723629,-71.077845,329878.20,5267781.63,2.2214549,3.001162,-9999.0,19.102547,0,0,1,255,255,1,1,0,0.8581069,28.759144,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041978,-42.723343,-71.077274,329924.12,5267814.51,4.5883446,2.994182,-9999.0,25.189178,0,0,1,255,255,1,1,0,0.873775,28.759594,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041979,-42.723056,-71.076700,329970.36,5267847.52,1.748223,3.003217,-9999.0,17.668413,0,0,1,255,255,1,1,0,0.8498519,28.760044,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041980,-42.722770,-71.076127,330016.47,5267880.48,1.3763732,3.005123,-9999.0,16.445301,0,0,1,255,255,1,1,0,0.8762902,28.760494,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041981,-42.722483,-71.075554,330062.66,5267913.48,2.4385128,3.000325,-9999.0,19.725712,0,0,1,255,255,1,1,0,0.89278567,28.760944,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041982,-42.722197,-71.074981,330108.78,5267946.44,3.08123,2.998137,-9999.0,21.474724,0,0,1,255,255,1,1,0,0.8728216,28.761398,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041983,-42.721908,-71.074401,330155.43,5267979.62,2.8369577,2.9989226,-9999.0,20.82502,0,0,1,255,255,1,1,0,0.89352536,28.76185,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041984,-42.721623,-71.073831,330201.38,5268012.51,1.941599,3.0023344,-9999.0,18.2685,0,0,1,255,255,1,1,0,0.8280036,28.762299,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041985,-42.721336,-71.073259,330247.44,5268045.44,2.6655629,2.999506,-9999.0,20.358616,0,0,1,255,255,1,1,0,0.8485738,28.762749,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041986,-42.721050,-71.072686,330293.52,5268078.37,2.750601,2.9992135,-9999.0,20.591175,0,0,1,255,255,1,1,0,0.8331516,28.763203,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041987,-42.720762,-71.072108,330340.10,5268111.53,1.1160929,3.006673,-9999.0,15.517987,0,0,1,255,255,1,1,0,0.86359286,28.763653,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041988,-42.720476,-71.071534,330386.28,5268144.50,2.2992277,3.0008554,-9999.0,19.328022,0,0,1,255,255,1,1,0,0.86138093,28.764103,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041989,-42.720190,-71.070963,330432.28,5268177.39,6.1319723,2.9912045,-9999.0,28.6406,0,0,1,255,255,1,1,0,0.8414033,28.764557,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041990,-42.719902,-71.070386,330478.77,5268210.49,1.748223,3.003217,-9999.0,17.668413,0,0,1,255,255,1,1,0,0.87228334,28.765007,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041991,-42.719615,-71.069809,330525.22,5268243.57,6.259794,2.9909925,-9999.0,28.914988,0,0,1,255,255,1,1,0,0.88283527,28.765461,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041992,-42.719327,-71.069231,330571.74,5268276.67,0.8707129,3.0083652,-9999.0,14.567701,0,0,1,255,255,1,1,0,0.86607707,28.765913,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041993,-42.719042,-71.068662,330617.53,5268309.47,2.60265,2.9997275,-9999.0,20.185036,0,0,1,255,255,1,1,0,0.8658328,28.766361,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041994,-42.718758,-71.068096,330663.15,5268342.18,14.189296,2.9835424,0.8012822,44.07091,0,0,1,255,255,1,1,0,0.86724895,28.76681,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041995,-42.718471,-71.067522,330709.34,5268375.13,14.721,2.9833016,0.931586,45.00269,0,0,1,255,255,1,1,0,0.856744,28.767262,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041996,-42.718185,-71.066947,330755.65,5268408.13,2.4385128,3.000325,-9999.0,19.725712,0,0,1,255,255,1,1,0,0.83374715,28.76771,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041997,-42.717898,-71.066374,330801.85,5268441.07,2.3584259,3.000627,-9999.0,19.497978,0,0,1,255,255,1,1,0,0.8747755,28.76816,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041998,-42.717612,-71.065799,330848.14,5268474.06,32.263165,2.9833965,7.887184,73.13194,0,0,1,255,255,1,1,0,0.85238725,28.768618,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100041999,-42.717325,-71.065224,330894.40,5268507.03,9.319704,2.9870286,0.03219062,35.120087,0,0,1,255,255,1,1,0,0.8549673,28.769066,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100042000,-42.717038,-71.064646,330940.93,5268540.11,6.3889117,2.9907832,-9999.0,29.190641,0,1,1,255,255,1,1,0,0.9060507,28.76952,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100042001,-42.716750,-71.064069,330987.41,5268573.17,3.624111,2.9965553,-9999.0,22.864557,0,0,1,255,255,1,1,0,0.85495734,28.769972,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100042002,-42.716463,-71.063491,331034.00,5268606.27,1.564893,3.004118,-9999.0,17.078108,0,0,1,255,255,1,1,0,0.79598576,28.770426,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100042003,-42.716177,-71.062920,331079.95,5268639.09,6.617977,2.9904227,-9999.0,29.676092,0,0,1,255,255,1,1,0,0.8785739,28.770878,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100042004,-42.715891,-71.062347,331126.11,5268672.01,23.155602,2.9818034,3.7680223,59.027172,0,0,1,255,255,1,1,0,0.86456245,28.771328,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100042005,-42.715604,-71.061771,331172.50,5268705.02,2.8369577,2.9989226,-9999.0,20.82502,0,0,1,255,255,1,1,0,0.86516654,28.771778,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100042006,-42.715317,-71.061192,331219.14,5268738.13,1.8701192,3.002653,-9999.0,18.049154,0,0,1,255,255,1,1,0,0.86479,28.772232,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100042007,-42.715030,-71.060617,331265.47,5268771.11,0.9198619,3.008004,-9999.0,14.765323,0,0,1,255,255,1,1,0,0.8623391,28.772684,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100042008,-42.714745,-71.060047,331311.38,5268803.91,1.941599,3.0023344,-9999.0,18.2685,0,1,1,255,255,1,1,0,0.901543,28.773134,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100042009,-42.714458,-71.059472,331357.64,5268836.86,14.721,2.9833016,0.931586,45.00269,0,0,1,255,255,1,1,0,0.8788816,28.773588,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100042010,-42.714170,-71.058891,331404.47,5268870.06,1.564893,3.004118,-9999.0,17.078108,0,0,1,255,255,1,1,0,0.8275098,28.774042,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100042011,-42.713884,-71.058318,331450.64,5268902.97,1.748223,3.003217,-9999.0,17.668413,0,0,1,255,255,1,1,0,0.8208702,28.774494,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100042012,-42.713595,-71.057737,331497.44,5268936.16,2.2992277,3.0008554,-9999.0,19.328022,0,0,1,255,255,1,1,0,0.85396385,28.774948,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100042013,-42.713310,-71.057164,331543.56,5268969.06,2.1450052,3.0014713,-9999.0,18.87836,0,0,1,255,255,1,1,0,0.8447131,28.775398,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100042014,-42.713024,-71.056591,331589.66,5269001.95,2.3584259,3.000627,-9999.0,19.497978,0,0,1,255,255,1,1,0,0.8760396,28.775848,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100042015,-42.712739,-71.056024,331635.38,5269034.68,5.5727983,2.9921882,-9999.0,27.421555,0,0,1,255,255,1,1,0,0.8996283,28.776297,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100042016,-42.712451,-71.055443,331682.17,5269067.87,2.60265,2.9997275,-9999.0,20.185036,0,0,1,255,255,1,1,0,0.8871305,28.776752,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100042017,-42.712164,-71.054870,331728.31,5269100.79,4.7833385,2.993757,-9999.0,25.641264,0,0,1,255,255,1,1,0,0.853167,28.777206,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100042018,-42.711875,-71.054287,331775.27,5269134.06,1.5007216,3.0044506,-9999.0,16.865877,0,0,1,255,255,1,1,0,0.8406401,28.77766,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100042019,-42.711589,-71.053715,331821.33,5269166.94,1.3311168,3.0053778,-9999.0,16.288925,0,0,1,255,255,1,1,0,0.8841018,28.778109,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100042020,-42.711303,-71.053143,331867.44,5269199.86,3.265132,2.9975774,-9999.0,21.953333,0,0,1,255,255,1,1,0,0.8737748,28.778584,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100042021,-42.711017,-71.052569,331913.62,5269232.81,1.564893,3.004118,-9999.0,17.078108,0,0,1,255,255,1,1,0,0.8821322,28.77901,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100042022,-42.710731,-71.051996,331959.78,5269265.75,2.8369577,2.9989226,-9999.0,20.82502,0,0,1,255,255,1,1,0,0.8377049,28.77946,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100042023,-42.710444,-71.051421,332006.10,5269298.76,1.748223,3.003217,-9999.0,17.668413,0,0,1,255,255,1,1,0,0.86525834,28.779913,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100042024,-42.710158,-71.050851,332051.99,5269331.59,1.941599,3.0023344,-9999.0,18.2685,0,0,1,255,255,1,1,0,0.83959013,28.780361,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100042025,-42.709872,-71.050280,332098.02,5269364.48,1.2141011,3.0060642,-9999.0,15.8754835,0,0,1,255,255,1,1,0,0.82079494,28.780811,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100042026,-42.709585,-71.049706,332144.24,5269397.46,2.9246318,2.998635,-9999.0,21.060156,0,0,1,255,255,1,1,0,0.841988,28.781263,GSW_SA,5,6,0,0.0,0
GEDI04_A_2025026122031_O34688_01_T00318_02_004_01_V002.h5,BEAM0001,346880100100042027,-42.709299,-71.049135,332190.28,5269430.36,1.3763732,3.005123,-9999.0,16.445301,0,0,1,255,255,1,1,0,0.79522526,28.781712,GSW_SA,5,6,0,0.0,0
