archivo,beam,shot_number,lat,lon,este_utm19s,norte_utm19s,agbd,agbd_se,agbd_pi_lower,agbd_pi_upper,l4_quality_flag,l2_quality_flag,algorithm_run_flag,predictor_limit_flag,response_limit_flag,surface_flag,selected_algorithm,degrade_flag,sensitivity,solar_elevation,predict_stratum,pft_class,region_class,leaf_off_flag,landsat_treecover,urban_proportion
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040870,-42.654301,-71.440641,299950.70,5274685.39,2.9025898,2.9987068,-9999.0,21.00125,0,0,1,255,255,1,1,0,0.8858213,-32.23872,GSW_SA,6,6,0,0.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040871,-42.654012,-71.440063,299997.13,5274718.90,5.2146134,2.9928715,-9999.0,26.623156,0,0,1,255,255,1,1,0,0.86397964,-32.239178,GSW_SA,6,6,0,45.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040872,-42.653722,-71.439485,300043.58,5274752.42,3.9757948,2.9956322,-9999.0,23.73128,0,1,1,255,255,1,1,0,0.91621506,-32.23963,GSW_SA,6,6,0,8.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040873,-42.653436,-71.438917,300089.28,5274785.55,14.721,2.9833016,0.931586,45.00269,0,0,1,255,255,1,1,0,0.89689237,-32.240086,GSW_SA,6,6,0,62.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040874,-42.653143,-71.438328,300136.61,5274819.54,4.7833385,2.993757,-9999.0,25.641264,0,1,1,255,255,1,1,0,0.90224737,-32.240547,GSW_SA,6,6,0,8.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040875,-42.652853,-71.437749,300183.10,5274853.09,3.899083,2.9958272,-9999.0,23.544233,0,1,1,255,255,1,1,0,0.90901244,-32.241005,GSW_SA,6,6,0,10.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040876,-42.652564,-71.437172,300229.48,5274886.58,5.5425034,2.9922445,-9999.0,27.354591,0,1,1,255,255,1,1,0,0.9021365,-32.241463,GSW_SA,6,6,0,0.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040877,-42.652274,-71.436594,300275.95,5274920.11,5.9113965,2.9915812,-9999.0,28.163471,0,1,1,255,255,1,1,0,0.9096373,-32.241917,GSW_SA,6,6,0,54.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040878,-42.651983,-71.436013,300322.66,5274953.78,5.5425034,2.9922445,-9999.0,27.354591,0,1,1,255,255,1,1,0,0.912819,-32.24238,GSW_SA,6,6,0,0.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040879,-42.651695,-71.435439,300368.75,5274987.11,2.9912517,2.9984207,-9999.0,21.23734,0,1,1,255,255,1,1,0,0.9172183,-32.242832,GSW_SA,6,6,0,0.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040880,-42.651409,-71.434872,300414.35,5275020.18,3.797947,2.9960902,-9999.0,23.295961,0,1,1,255,255,1,1,0,0.9189529,-32.243282,GSW_SA,6,6,0,8.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040881,-42.651121,-71.434298,300460.46,5275053.52,8.592582,2.9878078,0.0033101812,33.699036,0,0,1,255,255,1,1,0,0.87358195,-32.243736,GSW_SA,6,6,0,8.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040882,-42.650832,-71.433721,300506.83,5275087.00,2.750601,2.9992135,-9999.0,20.591175,0,0,1,255,255,1,1,0,0.8895059,-32.24419,GSW_SA,6,6,0,0.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040883,-42.650546,-71.433152,300552.57,5275120.14,2.8369577,2.9989226,-9999.0,20.82502,0,1,1,255,255,1,1,0,0.90652806,-32.244644,GSW_SA,6,6,0,0.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040884,-42.650260,-71.432584,300598.22,5275153.24,6.005444,2.991419,-9999.0,28.367481,0,1,1,255,255,1,1,0,0.9095362,-32.245094,GSW_SA,6,6,0,24.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040885,-42.649976,-71.432023,300643.30,5275186.03,17.204693,2.9824455,1.6298547,49.267067,0,0,1,255,255,1,1,0,0.8804559,-32.24554,GSW_SA,6,6,0,0.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040886,-42.649684,-71.431436,300690.48,5275219.94,5.9113965,2.9915812,-9999.0,28.163471,0,1,1,255,255,1,1,0,0.9089912,-32.246002,GSW_SA,6,6,0,7.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040887,-42.649395,-71.430862,300736.65,5275253.31,10.986898,2.985534,0.19533445,38.283077,0,0,1,255,255,1,1,0,0.88775086,-32.246464,GSW_SA,6,6,0,0.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040888,-42.649103,-71.430276,300783.74,5275287.17,10.3614235,2.9860513,0.11970551,37.11061,0,1,1,255,255,1,1,0,0.91708094,-32.24692,GSW_SA,6,6,0,14.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040889,-42.648525,-71.429124,300876.34,5275354.04,2.3584259,3.000627,-9999.0,19.497978,0,0,1,255,255,1,1,0,0.8934589,-32.24783,GSW_SA,6,6,0,0.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040890,-42.648240,-71.428557,300921.88,5275387.08,10.197651,2.986195,0.10264046,36.80093,0,1,1,255,255,1,1,0,0.94186795,-32.248283,GSW_SA,6,6,0,0.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040891,-42.647958,-71.428000,300966.69,5275419.72,5.3327093,2.9926414,-9999.0,26.88802,0,0,1,255,255,1,1,0,0.89335185,-32.248726,GSW_SA,6,6,0,0.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040892,-42.647674,-71.427438,301011.85,5275452.54,31.69572,2.9832299,7.6083364,72.27498,0,0,1,255,255,1,1,0,0.8681442,-32.249176,GSW_SA,6,6,0,15.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040893,-42.647385,-71.426861,301058.19,5275486.00,18.380789,2.9821768,2.0056646,51.241962,0,1,1,255,255,1,1,0,0.9245535,-32.24963,GSW_SA,6,6,0,90.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040894,-42.647096,-71.426286,301104.40,5275519.38,6.8846097,2.9900198,-9999.0,30.23563,0,1,1,255,255,1,1,0,0.9239441,-32.250084,GSW_SA,6,6,0,86.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040895,-42.646806,-71.425707,301150.98,5275552.96,7.6444435,2.9889624,-9999.0,31.800467,0,0,1,255,255,1,1,0,0.8509625,-32.250546,GSW_SA,6,6,0,0.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040896,-42.646517,-71.425131,301197.28,5275586.39,4.1839557,2.9951186,-9999.0,24.233585,0,1,1,255,255,1,1,0,0.90322,-32.250996,GSW_SA,6,6,0,0.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040897,-42.646229,-71.424557,301243.43,5275619.74,5.0978184,2.9931045,-9999.0,26.359571,0,1,1,255,255,1,1,0,0.91011703,-32.25145,GSW_SA,6,6,0,47.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040898,-42.645939,-71.423977,301290.01,5275653.32,5.9113965,2.9915812,-9999.0,28.163471,0,1,1,255,255,1,1,0,0.9191728,-32.251907,GSW_SA,6,6,0,41.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040899,-42.645649,-71.423396,301336.71,5275686.95,5.2146134,2.9928715,-9999.0,26.623156,0,1,1,255,255,1,1,0,0.9055588,-32.252365,GSW_SA,6,6,0,0.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040900,-42.645356,-71.422809,301383.91,5275720.86,17.204693,2.9824455,1.6298547,49.267067,0,0,1,255,255,1,1,0,0.8893388,-32.25283,GSW_SA,6,6,0,0.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040901,-42.645065,-71.422227,301430.73,5275754.56,10.3614235,2.9860513,0.11970551,37.11061,0,0,1,255,255,1,1,0,0.8870262,-32.253292,GSW_SA,6,6,0,0.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040902,-42.644772,-71.421640,301477.94,5275788.47,6.8509984,2.9900694,-9999.0,30.165413,0,1,1,255,255,1,1,0,0.92531645,-32.253754,GSW_SA,6,6,0,22.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040903,-42.644480,-71.421055,301524.91,5275822.24,201.67136,3.1453867,126.619194,294.11182,0,1,1,255,255,1,1,0,0.9137897,-32.254223,GSW_SA,6,6,0,94.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040904,-42.644187,-71.420469,301572.06,5275856.12,14.333364,2.983475,0.8358549,44.324104,0,1,1,255,255,1,1,0,0.9045282,-32.25469,GSW_SA,6,6,0,95.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040905,-42.643894,-71.419880,301619.44,5275890.11,58.19987,2.997016,22.568985,110.39885,0,1,1,255,255,1,1,0,0.9156145,-32.255146,GSW_SA,6,6,0,82.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040906,-42.643601,-71.419293,301666.56,5275923.98,5.9113965,2.9915812,-9999.0,28.163471,0,0,1,255,255,1,1,0,0.8919367,-32.255604,GSW_SA,6,6,0,0.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040907,-42.643310,-71.418711,301713.41,5275957.69,6.4865975,2.9906275,-9999.0,29.398218,0,1,1,255,255,1,1,0,0.9088411,-32.25606,GSW_SA,6,6,0,0.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040908,-42.643018,-71.418128,301760.25,5275991.40,5.8802104,2.9916356,-9999.0,28.09563,0,0,1,255,255,1,1,0,0.89097846,-32.256523,GSW_SA,6,6,0,0.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040909,-42.642730,-71.417554,301806.41,5276024.75,3.08123,2.998137,-9999.0,21.474724,0,1,1,255,255,1,1,0,0.90682,-32.25698,GSW_SA,6,6,0,0.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040910,-42.642439,-71.416972,301853.19,5276058.42,23.09491,2.9818017,3.743567,58.930233,0,0,1,255,255,1,1,0,0.89208084,-32.25744,GSW_SA,6,6,0,0.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040911,-42.642151,-71.416398,301899.34,5276091.76,7.122148,2.9896755,-9999.0,30.72939,0,1,1,255,255,1,1,0,0.9001422,-32.257893,GSW_SA,6,6,0,0.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040912,-42.641863,-71.415824,301945.51,5276125.12,100.27281,3.0325859,50.671616,166.63872,0,1,1,255,255,1,1,0,0.9193254,-32.258354,GSW_SA,6,6,0,0.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040913,-42.641575,-71.415249,301991.69,5276158.48,58.19987,2.997016,22.568985,110.39885,0,1,1,255,255,1,1,0,0.9223032,-32.25881,GSW_SA,6,6,0,51.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040914,-42.641282,-71.414664,302038.75,5276192.30,5.0978184,2.9931045,-9999.0,26.359571,0,0,1,255,255,1,1,0,0.87638223,-32.259262,GSW_SA,6,6,0,0.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040915,-42.640992,-71.414084,302085.34,5276225.88,7.5033946,2.989149,-9999.0,31.513111,0,0,1,255,255,1,1,0,0.87843597,-32.25972,GSW_SA,6,6,0,0.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040916,-42.640701,-71.413501,302132.21,5276259.60,2.4385128,3.000325,-9999.0,19.725712,0,0,1,255,255,1,1,0,0.8972441,-32.260178,GSW_SA,6,6,0,0.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040917,-42.640412,-71.412926,302178.45,5276292.99,24.447832,2.9818685,4.299637,61.08037,0,0,1,255,255,1,1,0,0.8623808,-32.26064,GSW_SA,6,6,0,0.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040918,-42.640124,-71.412351,302224.73,5276326.40,37.20438,2.9851549,10.413781,80.4975,0,1,1,255,255,1,1,0,0.9072229,-32.261093,GSW_SA,6,6,0,0.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040919,-42.639838,-71.411784,302270.32,5276359.44,6.985928,2.9898713,-9999.0,30.446772,0,0,1,255,255,1,1,0,0.86964387,-32.26154,GSW_SA,6,6,0,0.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040920,-42.639557,-71.411228,302315.02,5276392.01,7.5033946,2.989149,-9999.0,31.513111,0,0,1,255,255,1,1,0,0.89698124,-32.261986,GSW_SA,6,6,0,0.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040921,-42.639271,-71.410661,302360.55,5276425.01,7.363632,2.9893384,-9999.0,31.227015,0,1,1,255,255,1,1,0,0.9102884,-32.262432,GSW_SA,6,6,0,53.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0001,350390100100040922,-42.638979,-71.410076,302407.62,5276458.85,19.204247,2.9820344,2.283926,52.60983,0,0,1,255,255,1,1,0,0.8917653,-32.262897,GSW_SA,6,6,0,0.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041604,-42.695134,-71.510000,294400.10,5269984.35,57.917187,2.996821,22.393967,110.00742,0,1,1,255,255,1,1,0,0.91290987,-32.177933,GSW_SA,6,6,0,97.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041605,-42.694848,-71.509430,294445.85,5270017.47,1.941599,3.0023344,-9999.0,18.2685,0,1,1,255,255,1,1,0,0.92237943,-32.178383,GSW_SA,6,6,0,97.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041606,-42.694562,-71.508858,294491.74,5270050.66,117.85514,3.0501254,63.242565,189.3294,0,1,1,255,255,1,1,0,0.92376375,-32.178837,GSW_SA,6,6,0,97.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041607,-42.694274,-71.508283,294537.88,5270084.00,2.1450052,3.0014713,-9999.0,18.87836,0,1,1,255,255,1,1,0,0.92823285,-32.17929,GSW_SA,6,6,0,97.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041608,-42.693987,-71.507708,294584.05,5270117.34,104.45178,3.0366454,53.626297,172.06445,0,1,1,255,255,1,1,0,0.92540926,-32.179745,GSW_SA,6,6,0,97.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041609,-42.693698,-71.507131,294630.39,5270150.78,64.78131,3.0017684,26.710306,119.446686,0,1,1,255,255,1,1,0,0.92497075,-32.180202,GSW_SA,6,6,0,97.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041610,-42.693410,-71.506553,294676.73,5270184.22,26.6116,2.982109,5.2331543,64.47573,0,1,1,255,255,1,1,0,0.9195525,-32.180653,GSW_SA,6,6,0,95.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041611,-42.693124,-71.505983,294722.48,5270217.34,38.356674,2.9856358,11.026019,82.192505,0,1,1,255,255,1,1,0,0.9159112,-32.181107,GSW_SA,6,6,0,98.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041612,-42.692841,-71.505421,294767.59,5270250.11,3.6981206,2.9963548,-9999.0,23.048965,0,1,1,255,255,1,1,0,0.9291783,-32.181557,GSW_SA,6,6,0,82.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041613,-42.692557,-71.504856,294812.95,5270283.02,91.452324,3.0242715,44.51308,155.11034,0,1,1,255,255,1,1,0,0.92948294,-32.182003,GSW_SA,6,6,0,95.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041614,-42.692272,-71.504288,294858.55,5270316.05,19.520845,13.101488,-9999.0,107.61061,1,1,1,255,255,1,2,0,0.960281,-32.18245,DBT_SA,4,6,0,93.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041615,-42.691996,-71.503744,294902.21,5270348.03,177.12148,13.085056,54.127247,370.9583,1,1,1,255,255,1,2,0,0.97656053,-32.1829,DBT_SA,4,6,0,97.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041616,-42.691712,-71.503179,294947.58,5270380.94,163.47453,13.085423,46.70431,351.0893,1,1,1,255,255,1,2,0,0.96095157,-32.183342,DBT_SA,4,6,0,97.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041617,-42.691432,-71.502624,294992.13,5270413.40,225.12038,13.087649,81.93589,439.1614,1,1,1,255,255,1,2,0,0.9762663,-32.183784,DBT_SA,4,6,0,97.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041618,-42.691150,-71.502064,295037.03,5270446.05,35.07969,13.09959,-9999.0,141.07959,1,1,1,255,255,1,2,0,0.9609311,-32.184223,DBT_SA,4,6,0,97.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041619,-42.690866,-71.501500,295082.37,5270478.95,10.941777,13.105405,-9999.0,85.822426,1,1,1,255,255,1,2,0,0.9779713,-32.18467,DBT_SA,4,6,0,97.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041620,-42.690586,-71.500944,295126.96,5270511.43,55.081432,13.107827,2.146028,178.98267,0,1,1,255,255,1,1,0,0.9118766,-32.185116,DBT_SA,4,6,0,98.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041621,-42.690303,-71.500382,295172.06,5270544.19,183.76224,13.085009,57.825775,380.54095,1,1,1,255,255,1,2,0,0.963107,-32.185562,DBT_SA,4,6,0,93.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041622,-42.690025,-71.499833,295216.13,5270576.39,121.308914,13.09379,25.608353,287.89932,1,1,1,255,255,1,2,0,0.96605194,-32.186,DBT_SA,4,6,0,98.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041623,-42.689741,-71.499268,295261.52,5270609.30,225.35408,13.086247,82.08268,439.4745,1,1,1,255,255,1,2,0,0.9698823,-32.18645,DBT_SA,4,6,0,94.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041624,-42.689452,-71.498689,295308.00,5270642.81,171.85959,13.085843,51.23362,363.33237,0,1,1,255,255,1,1,0,0.92541504,-32.18691,DBT_SA,4,6,0,90.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041625,-42.689153,-71.498082,295356.69,5270677.52,45.483475,13.091501,0.62584096,161.21852,1,1,1,255,255,1,2,0,0.9761854,-32.187374,DBT_SA,4,6,0,94.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041626,-42.688857,-71.497484,295404.70,5270711.85,15.553674,13.101012,-9999.0,97.99059,0,1,1,255,255,1,1,0,0.9115645,-32.187843,DBT_SA,4,6,0,0.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041627,-42.688561,-71.496888,295452.59,5270746.12,34.645557,13.094982,-9999.0,140.1828,1,1,1,255,255,1,2,0,0.9572838,-32.188313,DBT_SA,4,6,0,95.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041628,-42.688270,-71.496303,295499.58,5270779.90,48.533794,13.092855,1.0267141,166.92566,1,1,1,255,255,1,2,0,0.9658344,-32.188774,DBT_SA,4,6,0,98.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041629,-42.687985,-71.495736,295545.09,5270812.88,146.76457,13.087901,37.9754,326.4117,1,1,1,255,255,1,2,0,0.9657475,-32.189228,DBT_SA,4,6,0,99.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041630,-42.687705,-71.495181,295589.64,5270845.33,182.4605,13.083882,57.10044,378.6567,1,1,1,255,255,1,2,0,0.9688355,-32.18967,DBT_SA,4,6,0,97.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041631,-42.687427,-71.494631,295633.78,5270877.56,176.30627,13.084763,53.678,369.7755,1,1,1,255,255,1,2,0,0.972999,-32.19011,DBT_SA,4,6,0,97.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041632,-42.687147,-71.494076,295678.34,5270910.01,240.71806,13.084791,91.46196,460.81534,0,1,1,255,255,1,1,0,0.93087935,-32.19055,DBT_SA,4,6,0,98.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041633,-42.686865,-71.493515,295723.34,5270942.70,60.326786,13.089435,3.2922618,188.22757,1,1,1,255,255,1,2,0,0.9720729,-32.19099,DBT_SA,4,6,0,98.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041634,-42.686580,-71.492948,295768.91,5270975.70,157.75275,13.08825,43.661205,342.7041,1,1,1,255,255,1,2,0,0.9592014,-32.19144,DBT_SA,4,6,0,98.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041635,-42.686295,-71.492380,295814.46,5271008.69,84.07467,13.090496,10.345291,228.67601,1,1,1,255,255,1,2,0,0.96579653,-32.19189,DBT_SA,4,6,0,98.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041636,-42.686011,-71.491814,295859.94,5271041.64,81.74493,13.093185,9.534907,224.84152,1,1,1,255,255,1,2,0,0.95793843,-32.192337,DBT_SA,4,6,0,95.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041637,-42.685729,-71.491254,295904.91,5271074.31,82.3009,13.090838,9.728738,225.74692,0,1,1,255,255,1,1,0,0.9241917,-32.192783,DBT_SA,4,6,0,82.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041638,-42.685445,-71.490688,295950.32,5271107.22,46.222225,13.092833,0.7146123,162.61449,0,1,1,255,255,1,1,0,0.92108744,-32.19323,DBT_SA,4,6,0,86.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041639,-42.685160,-71.490121,295995.87,5271140.21,65.58248,13.089026,4.6045485,197.42445,1,1,1,255,255,1,2,0,0.97605526,-32.19368,DBT_SA,4,6,0,96.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041640,-42.684874,-71.489551,296041.57,5271173.28,166.11815,13.092282,48.10063,355.01733,1,1,1,255,255,1,2,0,0.9723501,-32.194134,DBT_SA,4,6,0,98.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041641,-42.684588,-71.488980,296087.45,5271206.44,31.07716,13.098002,-9999.0,132.92268,1,1,1,255,255,1,1,0,0.95255333,-32.194584,DBT_SA,4,6,0,95.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041642,-42.684301,-71.488407,296133.48,5271239.69,35.797565,13.097899,0.00081847236,142.5064,0,1,1,255,255,1,1,0,0.938129,-32.195034,DBT_SA,4,6,0,95.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041643,-42.684013,-71.487830,296179.81,5271273.09,0.0,13.124056,-9999.0,31.747656,1,1,1,255,255,1,2,0,0.96732295,-32.195484,DBT_SA,4,6,0,95.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041644,-42.683726,-71.487257,296225.81,5271306.32,0.0,13.120251,-9999.0,34.540943,1,1,1,255,255,1,2,0,0.97034514,-32.19594,DBT_SA,4,6,0,99.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041645,-42.683439,-71.486682,296272.01,5271339.65,0.0,13.125946,-9999.0,28.174114,0,1,1,255,255,1,1,0,0.9279742,-32.196392,DBT_SA,4,6,0,99.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041646,-42.683153,-71.486111,296317.84,5271372.79,14.685576,13.107737,-9999.0,95.822754,1,1,1,255,255,1,2,0,0.96561867,-32.196846,DBT_SA,4,6,0,99.0,0
GEDI04_A_2025049032457_O35039_01_T00012_02_004_01_V002.h5,BEAM0010,350390200100041647,-42.682866,-71.485537,296363.91,5271406.06,24.31159,13.105351,-9999.0,118.52392,1,1,1,255,255,1,2,0,0.9719525,-32.1973,DBT_SA,4,6,0,99.0,0
