archivo,beam,shot_number,lat,lon,este_utm19s,norte_utm19s,elev_lowestmode,l2a_quality_flag_rel3,degrade_flag,sensitivity,rh25,rh50,rh75,rh95,rh98
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034147,-42.775333,-71.103251,327941.2,5261988.4,1074.8439,1,0,0.9549764,-1.23,-0.18,0.74,2.05,2.54
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034148,-42.775619,-71.102675,327989.1,5261957.8,1075.978,1,0,0.9453829,-1.27,-0.18,0.78,2.09,2.62
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034149,-42.775905,-71.102099,328036.9,5261927.2,1076.7715,1,0,0.9454814,-1.23,-0.22,0.71,1.94,2.43
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034150,-42.776190,-71.101525,328084.7,5261896.8,1071.7557,1,0,0.9469913,-1.57,-0.29,0.89,2.43,2.99
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034151,-42.776474,-71.100951,328132.4,5261866.4,1064.2589,1,0,0.9439171,-1.34,-0.22,0.82,2.17,2.69
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034152,-42.776759,-71.100376,328180.3,5261835.9,1061.3135,1,0,0.95208794,-1.23,-0.22,0.74,1.98,2.47
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034153,-42.777045,-71.099801,328228.1,5261805.3,1060.6111,1,0,0.9444614,-1.19,-0.14,0.78,2.09,2.58
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034154,-42.777331,-71.099226,328276.0,5261774.7,1061.7301,1,0,0.93967986,-1.34,-0.11,1.08,2.77,3.48
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034155,-42.777618,-71.098650,328323.9,5261744.0,1065.1598,1,0,0.9321962,-1.31,-0.14,0.93,2.39,2.99
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034156,-42.777904,-71.098074,328371.8,5261713.4,1066.8135,1,0,0.95812243,-1.23,-0.07,1.12,2.88,3.59
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034157,-42.778191,-71.097498,328419.7,5261682.7,1070.7078,1,0,0.94841117,-1.61,-0.26,0.97,2.69,3.37
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034158,-42.778478,-71.096922,328467.6,5261652.0,1073.8215,1,0,0.95076156,-1.42,-0.22,0.89,2.39,2.99
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034159,-42.778764,-71.096346,328515.5,5261621.4,1075.0419,1,0,0.94651425,-1.34,-0.22,0.78,2.09,2.58
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034160,-42.779049,-71.095773,328563.2,5261591.0,1067.4359,1,0,0.9335311,-1.46,-0.26,0.82,2.24,2.77
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034161,-42.779334,-71.095199,328610.9,5261560.5,1061.7831,1,0,0.93892217,-1.16,-0.14,0.78,2.02,2.47
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034162,-42.779620,-71.094625,328658.7,5261529.9,1059.6385,1,0,0.95009774,-1.16,-0.18,0.74,2.02,2.5
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034163,-42.779906,-71.094050,328706.5,5261499.3,1058.6881,1,0,0.92276883,-1.38,-0.18,0.89,2.35,2.88
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034164,-42.780191,-71.093476,328754.2,5261468.8,1054.5356,1,0,0.9456884,-1.31,-0.22,0.82,2.17,2.69
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034165,-42.780477,-71.092901,328802.0,5261438.3,1050.9396,1,0,0.934831,-1.23,-0.22,0.74,2.02,2.47
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034166,-42.780763,-71.092327,328849.8,5261407.7,1049.3893,1,0,0.9360739,-1.19,-0.18,0.74,2.02,2.47
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034167,-42.781048,-71.091752,328897.6,5261377.1,1046.8625,1,0,0.9301041,-1.27,-0.18,0.78,2.09,2.58
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034168,-42.781905,-71.090030,329040.8,5261285.5,1033.7631,1,0,0.9337674,-1.31,-0.22,0.78,2.13,2.62
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034169,-42.782190,-71.089456,329088.6,5261255.0,1030.3766,1,0,0.93306357,-1.23,-0.18,0.74,1.98,2.43
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034170,-42.782475,-71.088882,329136.3,5261224.5,1023.4157,1,0,0.9458642,-1.34,-0.18,0.89,2.39,2.95
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034171,-42.782760,-71.088308,329184.1,5261194.0,1019.7269,1,0,0.9396318,-1.31,-0.18,0.82,2.2,2.73
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034172,-42.783046,-71.087733,329231.8,5261163.4,1016.7458,1,0,0.93804747,-1.23,-0.18,0.82,2.13,2.62
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034173,-42.783332,-71.087159,329279.6,5261132.8,1014.17926,1,0,0.92524934,-1.19,-0.18,0.78,2.09,2.62
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034174,-42.783617,-71.086584,329327.4,5261102.3,1010.6303,1,0,0.942282,-1.38,-0.26,0.74,2.09,2.58
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034175,-42.783903,-71.086010,329375.2,5261071.8,1006.33966,1,0,0.93976027,-1.23,-0.18,0.82,2.17,2.69
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034176,-42.784189,-71.085435,329423.0,5261041.2,1006.23254,1,0,0.94815016,-1.27,-0.18,0.82,2.13,2.65
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034177,-42.784475,-71.084859,329470.9,5261010.6,1006.0831,1,0,0.9445073,-1.27,-0.18,0.82,2.2,2.73
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034178,-42.784761,-71.084284,329518.7,5260979.9,1006.4746,1,0,0.9289653,-1.19,-0.18,0.78,2.05,2.58
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034179,-42.785047,-71.083708,329566.6,5260949.3,1007.8777,1,0,0.9287028,-1.23,-0.18,0.74,1.98,2.47
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034180,-42.785334,-71.083132,329614.5,5260918.7,1008.79114,1,0,0.94034845,-1.12,-0.11,0.78,2.05,2.5
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034181,-42.785619,-71.082557,329662.3,5260888.1,1006.87646,1,0,0.94031346,-1.31,-0.26,0.71,2.02,2.5
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034182,-42.785904,-71.081982,329710.1,5260857.7,1002.5436,1,0,0.9384312,-1.31,-0.22,0.78,2.13,2.62
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034183,-42.786189,-71.081407,329757.9,5260827.2,996.9438,1,0,0.94230145,-1.31,-0.18,0.82,2.2,2.77
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034184,-42.786473,-71.080833,329805.7,5260796.8,990.8328,1,0,0.938306,-1.27,-0.22,0.78,2.13,2.62
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034185,-42.786759,-71.080257,329853.6,5260766.2,990.976,1,0,0.9467873,-1.27,-0.22,0.78,2.13,2.62
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034186,-42.787045,-71.079681,329901.4,5260735.7,989.05176,1,0,0.94073373,-1.27,-0.14,0.86,2.28,2.8
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034187,-42.787330,-71.079106,329949.3,5260705.1,987.1003,1,0,0.9386782,-1.23,-0.18,0.74,2.02,2.5
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034188,-42.787615,-71.078530,329997.1,5260674.6,984.1902,1,0,0.93523955,-1.23,-0.18,0.74,1.98,2.43
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034189,-42.787900,-71.077955,330045.0,5260644.2,980.8034,1,0,0.94394636,-1.23,-0.18,0.74,2.02,2.5
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034190,-42.788186,-71.077379,330092.9,5260613.6,981.5145,1,0,0.939195,-1.23,-0.18,0.74,2.02,2.5
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034191,-42.788471,-71.076803,330140.8,5260583.0,981.4704,1,0,0.93436,-1.19,-0.18,0.74,1.94,2.43
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034192,-42.788756,-71.076227,330188.6,5260552.6,977.3805,1,0,0.9457725,-1.31,-0.22,0.74,2.09,2.58
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034193,-42.789040,-71.075653,330236.4,5260522.2,968.71643,1,0,0.9426477,-1.49,-0.26,0.89,2.43,2.99
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034194,-42.789323,-71.075079,330284.1,5260491.9,959.61084,1,0,0.94113016,-1.31,-0.18,0.86,2.24,2.8
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034195,-42.789607,-71.074504,330331.9,5260461.5,953.75336,1,0,0.93973005,-1.27,-0.18,0.78,2.09,2.58
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034196,-42.789892,-71.073928,330379.8,5260431.0,950.0982,1,0,0.94346845,-1.16,-0.18,0.74,2.02,2.5
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034197,-42.790177,-71.073352,330427.7,5260400.5,948.95544,1,0,0.95359963,-1.19,-0.14,0.78,2.09,2.58
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034198,-42.790462,-71.072776,330475.6,5260370.0,947.1646,1,0,0.9464558,-1.23,-0.18,0.78,2.05,2.58
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034199,-42.790748,-71.072199,330523.5,5260339.5,947.0729,1,0,0.94563687,-1.38,-0.22,0.82,2.24,2.8
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034200,-42.791032,-71.071624,330571.4,5260309.0,944.0576,1,0,0.94694656,-1.57,-0.14,1.19,3.1,3.85
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034201,-42.791318,-71.071047,330619.3,5260278.5,942.67065,1,0,0.9450192,-1.61,-0.22,1.12,2.99,3.78
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034202,-42.791603,-71.070470,330667.3,5260247.9,945.05804,1,0,0.9429013,-1.57,-0.11,1.34,3.37,4.11
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034203,-42.791890,-71.069893,330715.3,5260217.3,949.8035,1,0,0.94267654,-1.64,-0.22,1.12,2.99,3.7
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034204,-42.792176,-71.069315,330763.3,5260186.6,954.7997,1,0,0.93860734,-1.46,-0.03,1.38,3.4,4.15
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034205,-42.792462,-71.068738,330811.3,5260156.0,958.5677,1,0,0.94023806,-1.31,-0.03,1.19,2.95,3.63
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034206,-42.792747,-71.068162,330859.2,5260125.6,955.636,1,0,0.9442512,-1.38,-0.18,0.89,2.35,2.95
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034207,-42.793031,-71.067587,330907.0,5260095.2,949.5732,1,0,0.9404401,-1.61,-0.33,0.78,2.28,2.88
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034208,-42.793315,-71.067013,330954.7,5260064.8,939.5946,1,0,0.94171923,-1.49,-0.22,0.97,2.54,3.14
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034209,-42.793599,-71.066438,331002.5,5260034.4,933.4087,1,0,0.9385612,-1.27,-0.18,0.78,2.09,2.62
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034210,-42.793883,-71.065862,331050.4,5260004.0,929.21277,1,0,0.9408328,-1.38,-0.22,0.89,2.35,2.92
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034211,-42.794168,-71.065287,331098.2,5259973.6,923.8453,1,0,0.9380539,-1.46,-0.22,0.93,2.54,3.14
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034212,-42.794452,-71.064712,331146.0,5259943.2,917.60944,1,0,0.9396063,-1.31,-0.18,0.89,2.32,2.84
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034213,-42.794736,-71.064136,331193.8,5259912.8,911.96716,1,0,0.9404956,-1.16,-0.14,0.78,2.05,2.54
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034214,-42.795021,-71.063560,331241.7,5259882.2,910.79254,1,0,0.9417836,-1.31,-0.22,0.74,1.98,2.47
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034215,-42.795308,-71.062982,331289.8,5259851.5,916.58655,1,0,0.9370932,-1.27,-0.14,0.89,2.28,2.8
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034216,-42.795594,-71.062406,331337.7,5259821.0,916.31464,1,0,0.93826926,-1.38,-0.26,0.78,2.13,2.62
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034217,-42.795877,-71.061831,331385.4,5259790.6,907.391,1,0,0.9365721,-1.42,-0.22,0.86,2.28,2.8
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034218,-42.796161,-71.061257,331433.2,5259760.3,899.5923,1,0,0.92996883,-1.27,-0.18,0.82,2.17,2.69
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034219,-42.796446,-71.060681,331481.1,5259729.7,897.71484,1,0,0.9297541,-1.23,-0.14,0.86,2.24,2.73
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034220,-42.796732,-71.060104,331529.0,5259699.1,899.5518,1,0,0.92481315,-1.34,-0.11,1.12,2.73,3.33
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034221,-42.797018,-71.059528,331576.9,5259668.6,898.17126,1,0,0.93998,-1.38,-0.11,1.16,2.88,3.55
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034222,-42.797302,-71.058953,331624.7,5259638.2,891.1855,1,0,0.9336872,-1.38,-0.14,1.04,2.69,3.29
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034223,-42.797586,-71.058378,331672.5,5259607.8,885.57794,1,0,0.94695085,-1.34,-0.11,1.08,2.73,3.33
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034224,-42.797871,-71.057802,331720.4,5259577.3,881.4875,1,0,0.93645597,-1.46,-0.14,1.16,2.95,3.63
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034225,-42.798156,-71.057227,331768.2,5259546.8,875.7935,1,0,0.9502978,-1.42,-0.18,1.01,2.69,3.33
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034226,-42.798441,-71.056651,331816.0,5259516.3,873.1284,1,0,0.9419437,-1.19,-0.18,0.74,1.98,2.43
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034227,-42.798726,-71.056075,331863.9,5259485.8,870.7339,1,0,0.9512577,-1.27,-0.22,0.71,1.98,2.47
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034228,-42.799011,-71.055500,331911.7,5259455.2,869.2509,1,0,0.9363728,-1.23,-0.18,0.78,2.05,2.54
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034229,-42.799869,-71.053771,332055.4,5259363.5,868.12286,1,0,0.9341806,-1.16,-0.18,0.74,1.94,2.39
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034230,-42.800725,-71.052043,332199.0,5259271.8,863.0002,1,0,0.941394,-1.16,-0.14,0.78,2.02,2.5
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034231,-42.801012,-71.051465,332247.1,5259241.1,870.15063,1,0,0.9328989,-1.34,-0.11,1.12,2.88,3.55
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034232,-42.801300,-71.050887,332295.1,5259210.3,878.1823,1,0,0.93736434,-1.31,-0.11,1.04,2.69,3.33
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034233,-42.801587,-71.050310,332343.1,5259179.5,884.79175,1,0,0.9247112,-1.23,-0.11,0.97,2.47,3.07
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034234,-42.801874,-71.049732,332391.1,5259148.8,889.83936,1,0,0.93770367,-1.27,-0.18,0.82,2.2,2.73
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034235,-42.802161,-71.049156,332439.0,5259118.1,891.9478,1,0,0.9407109,-1.23,-0.18,0.74,1.98,2.47
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034236,-42.802446,-71.048580,332486.9,5259087.6,889.77325,1,0,0.94080794,-1.42,-0.26,0.78,2.13,2.62
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034237,-42.802730,-71.048006,332534.6,5259057.2,880.6501,1,0,0.94067746,-1.31,-0.18,0.89,2.28,2.8
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034238,-42.803016,-71.047430,332582.5,5259026.6,880.0442,1,0,0.9364581,-1.19,-0.18,0.74,2.02,2.47
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034239,-42.803302,-71.046853,332630.4,5258995.9,882.20874,1,0,0.946747,-1.23,-0.18,0.74,1.98,2.47
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034240,-42.803588,-71.046278,332678.2,5258965.4,879.77313,1,0,0.9360224,-1.31,-0.22,0.78,2.13,2.58
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034241,-42.803872,-71.045704,332725.9,5258935.0,869.7817,1,0,0.94016147,-1.53,-0.22,1.04,2.77,3.44
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034242,-42.804156,-71.045129,332773.7,5258904.6,862.2981,1,0,0.9260576,-1.46,-0.26,0.86,2.32,2.84
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034243,-42.804442,-71.044554,332821.5,5258874.0,859.7411,1,0,0.94806576,-1.57,-0.26,0.89,2.54,3.18
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034244,-42.804726,-71.043979,332869.3,5258843.5,853.70044,1,0,0.9376697,-1.57,-0.26,0.93,2.5,3.1
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034245,-42.805011,-71.043404,332917.1,5258813.0,849.0382,1,0,0.9424849,-1.34,-0.18,0.89,2.32,2.88
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034246,-42.805297,-71.042827,332965.0,5258782.4,849.02124,1,0,0.93844503,-1.49,-0.29,0.78,2.2,2.69
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034247,-42.805584,-71.042251,333012.9,5258751.7,849.7411,1,0,0.9440561,-1.68,-0.29,0.89,2.47,3.07
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034248,-42.805868,-71.041676,333060.6,5258721.3,841.6983,1,0,0.930576,-1.46,-0.26,0.82,2.28,2.84
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034249,-42.806153,-71.041101,333108.4,5258690.8,835.53406,1,0,0.9347819,-1.53,-0.29,0.82,2.24,2.77
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034250,-42.806438,-71.040526,333156.2,5258660.3,829.57477,1,0,0.9480906,-1.19,-0.14,0.86,2.2,2.73
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034251,-42.806723,-71.039950,333204.1,5258629.7,827.76154,1,0,0.93873453,-1.19,-0.18,0.74,1.98,2.43
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034252,-42.807009,-71.039374,333251.9,5258599.2,825.00604,1,0,0.91493046,-1.27,-0.14,0.93,2.39,2.92
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034253,-42.807295,-71.038798,333299.8,5258568.6,823.0054,1,0,0.93893087,-1.16,-0.14,0.82,2.13,2.62
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034254,-42.807581,-71.038221,333347.7,5258537.9,823.14655,1,0,0.94593984,-1.27,-0.22,0.71,1.94,2.39
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034255,-42.807867,-71.037644,333395.7,5258507.3,823.05206,1,0,0.9407946,-1.19,-0.18,0.74,1.98,2.47
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034256,-42.808153,-71.037067,333443.6,5258476.6,824.95264,1,0,0.93399197,-1.27,-0.18,0.82,2.2,2.69
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034257,-42.808440,-71.036490,333491.6,5258445.9,827.7041,1,0,0.9440384,-1.23,-0.18,0.74,2.05,2.54
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034258,-42.808726,-71.035913,333539.5,5258415.3,828.3195,1,0,0.9355709,-1.19,-0.18,0.78,2.05,2.54
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034259,-42.809013,-71.035336,333587.5,5258384.6,829.0225,1,0,0.94466406,-1.12,-0.11,0.82,2.09,2.58
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034260,-42.809299,-71.034759,333635.4,5258354.0,829.15906,1,0,0.9293378,-1.16,-0.14,0.74,1.98,2.47
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034261,-42.809585,-71.034182,333683.3,5258323.4,829.199,1,0,0.9514545,-1.27,-0.22,0.71,1.98,2.47
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034262,-42.809871,-71.033605,333731.3,5258292.7,829.4411,1,0,0.93152946,-1.23,-0.18,0.74,2.05,2.54
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034263,-42.810157,-71.033029,333779.2,5258262.1,829.33984,1,0,0.941383,-1.27,-0.18,0.82,2.13,2.65
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034264,-42.810443,-71.032452,333827.1,5258231.5,828.2058,1,0,0.9369572,-1.23,-0.18,0.78,2.09,2.54
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034265,-42.810729,-71.031875,333875.0,5258200.9,826.5911,1,0,0.93330264,-1.27,-0.22,0.71,1.94,2.47
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034266,-42.811015,-71.031299,333922.9,5258170.3,825.54395,1,0,0.9453167,-1.19,-0.22,0.71,1.94,2.39
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034267,-42.811301,-71.030722,333970.9,5258139.6,825.2431,1,0,0.941748,-1.19,-0.18,0.74,2.02,2.47
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034268,-42.811587,-71.030145,334018.8,5258109.0,825.29,1,0,0.92762613,-1.23,-0.22,0.74,1.98,2.47
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034269,-42.811873,-71.029568,334066.8,5258078.4,826.432,1,0,0.9331022,-1.19,-0.18,0.78,2.09,2.58
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034270,-42.812159,-71.028991,334114.7,5258047.7,827.9566,1,0,0.93951005,-1.19,-0.22,0.67,1.87,2.32
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034271,-42.812445,-71.028414,334162.6,5258017.1,827.8423,1,0,0.9399405,-1.19,-0.18,0.71,1.94,2.39
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0110,356600600401034272,-42.812731,-71.027837,334210.6,5257986.4,827.6912,1,0,0.9294059,-1.19,-0.22,0.71,1.94,2.39
