archivo,beam,shot_number,lat,lon,este_utm19s,norte_utm19s,elev_lowestmode,l2a_quality_flag_rel3,degrade_flag,sensitivity,rh25,rh50,rh75,rh95,rh98,motivo,detalle
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0011,343630300400259139,-42.685595,-71.540407,291877.4,5270969.1,1410.7328,1,50,0.929584,-2.91,-0.41,1.94,4.97,5.94,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0011,343630300400259140,-42.685887,-71.539823,291926.2,5270938.2,1425.8823,0,50,0.8709373,-2.69,-0.63,1.3,5.34,6.46,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0011,343630300400259141,-42.686175,-71.539247,291974.4,5270907.6,1430.1431,0,50,0.88648707,-2.01,-0.22,1.45,3.55,4.18,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0011,343630300400259142,-42.686463,-71.538672,292022.4,5270877.1,1432.0927,1,50,0.9085506,-1.94,0.89,3.25,5.42,6.09,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0011,343630300400259143,-42.686750,-71.538099,292070.3,5270846.6,1429.8959,1,50,0.9229783,4.78,9.04,12.04,15.51,16.45,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0011,343630300400259144,-42.687040,-71.537519,292118.8,5270815.8,1440.5673,1,50,0.8847756,7.59,10.91,13.38,16.15,16.97,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0011,343630300400259145,-42.687333,-71.536932,292167.9,5270784.7,1461.2833,1,50,0.9160872,-2.28,-0.52,1.0,2.91,3.55,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0011,343630300400259146,-42.687618,-71.536364,292215.4,5270754.5,1452.3502,1,50,0.9000141,6.35,10.8,12.67,14.73,15.36,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0011,343630300400259147,-42.687909,-71.535781,292264.1,5270723.6,1466.1475,1,50,0.90232074,-1.12,0.71,2.99,6.31,7.25,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0011,343630300400259148,-42.688194,-71.535213,292311.6,5270693.3,1457.8615,1,50,0.90030146,4.26,11.89,14.28,16.56,17.27,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0011,343630300400259149,-42.688484,-71.534634,292359.9,5270662.6,1465.6605,1,50,0.89108783,-1.15,1.98,5.42,8.93,9.72,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0011,343630300400259150,-42.688774,-71.534055,292408.4,5270631.8,1475.3301,1,50,0.9014928,2.54,4.89,7.06,9.94,10.91,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0011,343630300400259151,-42.689074,-71.533454,292458.6,5270599.9,1519.3629,1,50,0.8854725,0.18,3.85,7.96,13.68,14.62,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0011,343630300400259152,-42.689342,-71.532923,292503.0,5270571.5,1450.8905,0,50,4.4954915,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0011,343630300400259153,-42.689670,-71.532264,292558.1,5270536.7,1589.1309,0,50,0.81838244,-0.86,0.26,1.45,3.14,3.66,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0011,343630300400259154,-42.689954,-71.531697,292605.5,5270506.5,1578.6973,0,50,0.71985465,-1.64,-0.03,1.6,4.03,4.67,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0011,343630300400259155,-42.690238,-71.531132,292652.7,5270476.4,1565.7279,0,50,0.84066707,-1.12,-0.03,1.0,2.46,2.95,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0011,343630300400259156,-42.690524,-71.530562,292700.4,5270446.0,1561.4609,0,50,0.8322284,-1.04,0.07,1.3,3.02,3.55,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0011,343630300400259157,-42.690813,-71.529988,292748.4,5270415.4,1563.4725,1,50,0.87455773,-1.23,0.0,1.3,2.99,3.51,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0011,343630300400259158,-42.691101,-71.529414,292796.3,5270384.8,1564.5834,1,50,0.8415823,-0.97,0.18,1.42,3.14,3.62,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0011,343630300400259159,-42.691388,-71.528841,292844.2,5270354.3,1565.1929,1,50,0.88483953,-1.34,0.07,1.49,3.36,3.92,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0011,343630300400259160,-42.691676,-71.528269,292892.1,5270323.8,1564.2979,1,50,0.8655488,-1.6,0.22,2.13,4.45,5.12,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0011,343630300400259161,-42.691964,-71.527694,292940.1,5270293.1,1566.7833,1,50,0.8882742,-0.93,0.29,1.72,3.85,4.56,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0011,343630300400259162,-42.692253,-71.527119,292988.2,5270262.5,1571.5052,1,50,0.89578784,-1.34,0.14,1.72,3.88,4.63,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0011,343630300400259163,-42.692542,-71.526543,293036.3,5270231.8,1577.1959,1,50,0.89867646,-1.42,0.0,1.38,3.36,4.11,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0011,343630300400259164,-42.692831,-71.525967,293084.4,5270201.1,1581.7839,1,50,0.90039474,-1.45,0.33,2.13,4.33,5.01,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0011,343630300400259165,-42.693121,-71.525390,293132.7,5270170.3,1589.9119,1,50,0.9018992,-1.79,-0.22,1.3,3.25,3.85,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0011,343630300400259166,-42.693410,-71.524815,293180.8,5270139.7,1593.8359,0,50,0.838371,-1.15,-0.11,0.86,2.24,2.76,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0011,343630300400259167,-42.693698,-71.524241,293228.7,5270109.1,1595.8104,1,50,0.88189596,-1.19,-0.11,0.97,2.43,2.91,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0011,343630300400259168,-42.693985,-71.523667,293276.7,5270078.5,1597.3228,0,50,0.8507208,-1.08,-0.03,0.97,2.31,2.76,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0011,343630300400259169,-42.694272,-71.523098,293324.3,5270048.2,1592.8911,0,50,0.8774603,-1.12,-0.07,0.93,2.35,2.87,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0011,343630300400259170,-42.694557,-71.522529,293371.8,5270017.9,1586.7717,1,50,0.83856696,-1.15,0.22,1.79,3.81,4.33,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0011,343630300400259171,-42.694841,-71.521964,293419.1,5269987.7,1574.5837,0,50,0.8491706,-1.38,-0.11,1.12,2.72,3.21,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0011,343630300400259172,-42.695122,-71.521404,293465.9,5269957.9,1554.6462,0,50,0.7706245,-0.59,1.12,3.06,5.23,5.75,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259099,-42.666531,-71.597491,287135.4,5272944.0,1319.6135,1,50,0.9548622,-2.61,0.03,2.72,6.35,8.82,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259100,-42.666818,-71.596913,287183.8,5272913.6,1323.0603,1,50,0.98535115,2.57,6.16,8.37,11.58,13.0,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259101,-42.667101,-71.596345,287231.3,5272883.6,1311.9396,1,50,0.95478153,8.33,10.87,13.6,18.95,20.67,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259102,-42.667384,-71.595777,287278.8,5272853.6,1301.8451,1,50,0.9547754,11.25,15.17,18.35,22.98,24.59,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259103,-42.667677,-71.595186,287328.2,5272822.5,1323.9905,0,50,0.985256,2.05,6.61,10.72,14.84,15.88,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259104,-42.667970,-71.594596,287377.6,5272791.5,1345.4442,1,50,0.9814327,-1.42,1.12,3.77,7.13,8.41,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259105,-42.668260,-71.594013,287426.4,5272760.8,1356.8528,1,50,0.95460886,-2.99,-0.97,0.63,2.5,3.17,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259106,-42.668534,-71.593464,287472.3,5272731.7,1318.7557,1,50,0.97935635,8.89,15.4,20.33,25.08,26.72,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259107,-42.668803,-71.592930,287517.0,5272703.2,1261.3745,1,50,0.96542597,6.76,12.22,17.6,22.54,23.58,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259108,-42.669074,-71.592390,287562.1,5272674.4,1210.8004,1,50,0.9565897,1.04,6.2,10.57,16.74,18.42,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259109,-42.669348,-71.591845,287607.8,5272645.4,1169.5647,1,50,0.97795975,9.94,15.28,19.28,24.85,26.5,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259110,-42.669624,-71.591296,287653.7,5272616.2,1133.3987,1,50,0.9859882,4.67,14.46,20.14,24.26,25.3,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259111,-42.669898,-71.590750,287699.3,5272587.1,1092.4275,1,50,0.9809087,11.7,15.47,18.27,23.06,24.89,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259112,-42.670175,-71.590197,287745.6,5272557.6,1062.8054,1,50,0.98278457,0.07,6.72,13.23,17.75,19.02,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259113,-42.670450,-71.589651,287791.3,5272528.5,1023.49365,1,50,0.9814705,1.04,13.23,20.18,27.73,29.71,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259114,-42.670724,-71.589107,287836.8,5272499.5,980.8957,1,50,0.9765789,4.74,7.62,10.35,14.61,16.03,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259115,-42.671003,-71.588552,287883.2,5272469.9,954.0801,1,50,0.9819174,4.85,9.45,13.19,16.52,17.57,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259116,-42.671280,-71.588000,287929.4,5272440.4,923.9844,1,50,0.98122454,3.92,6.46,8.37,11.88,13.75,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259117,-42.671563,-71.587436,287976.6,5272410.5,910.05096,1,50,0.9517979,-2.72,-0.44,1.64,5.38,6.69,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259118,-42.671840,-71.586887,288022.5,5272381.1,875.9647,1,50,0.9756247,5.98,12.63,18.54,24.34,25.64,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259119,-42.672115,-71.586340,288068.3,5272351.9,838.8382,1,50,0.9800793,2.01,5.01,7.06,9.53,10.35,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259120,-42.672402,-71.585767,288116.2,5272321.5,838.1209,1,50,0.95466965,-0.56,1.15,4.26,7.62,8.56,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259121,-42.672689,-71.585194,288164.1,5272291.0,837.9852,1,50,0.94754165,-1.23,-0.18,0.82,2.2,2.72,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259122,-42.672977,-71.584620,288212.1,5272260.5,838.76184,1,50,0.944836,-1.3,-0.18,0.82,2.2,2.72,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259123,-42.673264,-71.584047,288260.1,5272230.1,839.1783,1,50,0.9497006,-1.23,-0.03,1.15,3.14,4.03,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259124,-42.673552,-71.583474,288308.0,5272199.6,839.772,1,50,0.94806606,-1.15,0.0,1.23,3.58,4.78,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259125,-42.673839,-71.582901,288355.9,5272169.1,839.7755,1,50,0.9523831,-1.3,-0.18,0.82,2.2,2.76,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259126,-42.674126,-71.582327,288403.9,5272138.6,840.5,1,50,0.93964744,-1.27,-0.14,0.93,2.39,2.95,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259127,-42.674414,-71.581754,288451.9,5272108.2,841.3742,1,50,0.9560999,-1.3,-0.18,0.82,2.2,2.76,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259128,-42.674701,-71.581181,288499.8,5272077.7,841.62646,1,50,0.9547982,-1.27,-0.18,0.78,2.09,2.61,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259129,-42.674988,-71.580608,288547.8,5272047.2,842.0032,1,50,0.95353216,-1.19,-0.14,0.82,2.16,2.69,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259130,-42.675276,-71.580034,288595.7,5272016.7,842.4858,1,50,0.9564685,-1.19,-0.14,0.85,2.2,2.72,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259131,-42.675563,-71.579461,288643.7,5271986.2,842.885,1,50,0.9520081,-1.19,-0.18,0.78,2.05,2.54,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259132,-42.675850,-71.578888,288691.6,5271955.8,843.017,1,50,0.9537124,-1.23,-0.18,0.78,2.09,2.61,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259133,-42.676141,-71.578306,288740.3,5271924.9,855.01465,1,50,0.948012,-1.42,1.08,4.33,8.52,9.83,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259134,-42.676438,-71.577711,288790.0,5271893.5,885.24603,1,50,0.97615254,4.07,7.7,11.77,19.21,21.53,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259135,-42.676737,-71.577110,288840.3,5271861.7,925.3948,1,50,0.946335,-1.64,0.07,1.9,4.59,5.53,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259136,-42.677026,-71.576532,288888.6,5271831.1,931.07404,1,50,0.9824221,-1.23,0.44,2.35,5.0,5.83,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259137,-42.677316,-71.575952,288937.1,5271800.3,940.204,1,50,0.9847371,-1.23,0.0,1.27,3.25,4.11,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259138,-42.677604,-71.575377,288985.3,5271769.8,943.4115,1,50,0.98389375,-1.42,0.11,1.71,3.85,4.52,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259139,-42.677894,-71.574797,289033.7,5271739.0,951.7731,1,50,0.9593797,-1.6,-0.18,1.12,2.91,3.58,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259140,-42.678182,-71.574221,289081.9,5271708.5,955.0041,1,50,0.96532583,-1.68,-0.26,1.0,2.65,3.25,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259141,-42.678470,-71.573647,289130.0,5271678.0,956.3592,1,50,0.94110733,-1.75,-0.22,1.27,3.21,3.92,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259142,-42.678760,-71.573066,289178.5,5271647.2,966.2172,1,50,0.9466594,-2.57,-0.33,1.9,6.16,7.66,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259143,-42.679053,-71.572480,289227.5,5271616.2,983.1274,1,50,0.9768404,-1.45,0.82,3.14,5.83,6.84,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259144,-42.679345,-71.571896,289276.4,5271585.2,998.28186,1,50,0.9758798,-2.01,0.14,2.16,4.74,5.9,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259145,-42.679639,-71.571307,289325.7,5271554.0,1020.6177,1,50,0.9799439,-1.45,0.67,2.95,6.61,7.81,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259146,-42.679930,-71.570724,289374.4,5271523.2,1033.4435,1,50,0.9816922,-0.63,1.98,4.37,7.7,9.04,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259147,-42.680217,-71.570151,289422.3,5271492.7,1032.164,1,50,0.9798042,-0.63,1.6,4.44,8.52,9.68,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259148,-42.680515,-71.569553,289472.3,5271461.1,1066.673,1,50,0.9840556,0.11,3.66,6.57,11.36,12.59,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259149,-42.680813,-71.568954,289522.4,5271429.5,1102.4908,1,50,0.9847018,1.27,7.1,11.06,15.62,17.23,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259150,-42.681105,-71.568370,289571.2,5271398.5,1117.5823,1,50,0.9544298,3.28,7.06,9.56,13.45,14.8,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259151,-42.681392,-71.567798,289619.1,5271368.1,1115.9233,1,50,0.9800639,1.42,6.61,12.93,19.43,20.93,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259152,-42.681685,-71.567210,289668.2,5271336.9,1136.0448,1,50,0.98093736,15.77,19.69,22.2,24.63,25.45,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259153,-42.681974,-71.566635,289716.3,5271306.4,1138.7118,1,50,0.95702547,0.11,5.94,10.87,16.26,17.79,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259154,-42.682261,-71.566062,289764.2,5271275.9,1138.135,1,50,0.9556549,6.57,11.77,16.07,21.6,23.32,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259155,-42.682554,-71.565476,289813.2,5271244.8,1155.575,1,50,0.97795737,-1.57,-0.03,1.42,3.85,4.85,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259156,-42.682851,-71.564883,289862.8,5271213.3,1184.565,1,50,0.96791464,-2.57,0.85,4.82,10.61,11.99,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259157,-42.683151,-71.564282,289913.1,5271181.5,1224.5457,1,50,0.9470471,-2.01,0.48,3.28,7.36,8.93,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259158,-42.683447,-71.563689,289962.7,5271150.1,1253.0411,1,50,0.9863443,0.78,7.92,13.49,18.05,20.78,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259159,-42.683743,-71.563096,290012.3,5271118.6,1281.3473,1,50,0.95518416,12.11,17.12,20.52,24.85,26.27,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259160,-42.684042,-71.562498,290062.2,5271087.0,1317.1826,1,50,0.9852863,-0.56,1.98,5.27,13.79,16.33,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259161,-42.684338,-71.561906,290111.7,5271055.5,1344.473,1,50,0.98521805,-0.11,3.43,8.97,15.47,17.64,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259162,-42.684637,-71.561309,290161.7,5271023.9,1379.4181,1,50,0.9761988,-2.16,0.59,3.17,5.79,6.57,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259163,-42.684932,-71.560720,290210.9,5270992.6,1402.3975,1,50,0.9539117,-5.49,-2.01,0.93,4.26,5.34,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259164,-42.685221,-71.560145,290259.0,5270961.9,1405.6249,1,50,0.9824489,0.56,3.58,5.64,7.92,8.78,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259165,-42.685509,-71.559572,290306.9,5270931.3,1406.4935,1,50,0.98811406,-0.11,2.84,5.23,7.77,8.59,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025005133511_O34363_04_T08775_02_004_02_V003.h5,BEAM0101,343630500400259166,-42.685793,-71.559010,290353.9,5270901.2,1392.5912,1,50,0.9831148,-1.38,0.74,3.88,10.2,11.84,degradado: punteria u orbita anomalas,degrade_flag=50
