archivo,beam,shot_number,lat,lon,este_utm19s,norte_utm19s,elev_lowestmode,l2a_quality_flag_rel3,degrade_flag,sensitivity,rh25,rh50,rh75,rh95,rh98,motivo,detalle
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034123,-42.710780,-71.129402,325620.8,5269103.3,1526.5132,0,50,7.3125057,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034124,-42.711068,-71.128829,325668.6,5269072.5,1525.8564,0,50,3.8061821,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034125,-42.711358,-71.128254,325716.5,5269041.5,1526.9043,0,50,2.5581229,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034126,-42.711647,-71.127681,325764.2,5269010.6,1526.7101,0,50,2.5536866,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034127,-42.711936,-71.127107,325812.0,5268979.7,1526.6952,0,50,2.9084349,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034128,-42.712225,-71.126533,325859.9,5268948.7,1526.8818,0,50,0.04744093,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034129,-42.712514,-71.125959,325907.7,5268917.8,1526.6807,0,50,-0.12868753,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034130,-42.712804,-71.125385,325955.5,5268886.8,1527.4183,0,50,-0.0313547,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034131,-42.712989,-71.124990,325988.3,5268867.1,1263.6628,0,50,-7.3143015,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034132,-42.713265,-71.124440,326034.2,5268837.6,1229.1406,0,50,0.83769214,-1.34,0.07,1.53,3.32,3.88,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034133,-42.713556,-71.123861,326082.4,5268806.4,1235.4509,1,50,0.92323685,-1.45,-0.07,1.3,3.43,4.26,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034134,-42.713848,-71.123283,326130.5,5268775.2,1240.6509,1,50,0.93870115,-1.53,-0.22,1.0,2.69,3.36,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034135,-42.714138,-71.122707,326178.5,5268744.2,1242.7742,1,50,0.89843416,-1.23,-0.14,0.85,2.16,2.61,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034136,-42.714426,-71.122134,326226.2,5268713.4,1240.4181,1,50,0.94698006,-1.23,-0.18,0.74,2.01,2.46,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034137,-42.714713,-71.121562,326273.9,5268682.7,1235.4729,1,50,0.9083795,-1.27,-0.22,0.74,2.01,2.46,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034138,-42.714999,-71.120991,326321.4,5268652.1,1229.3844,1,50,0.95055115,-1.27,-0.22,0.71,1.98,2.46,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034139,-42.715286,-71.120419,326369.0,5268621.5,1223.7035,1,50,0.9420233,-1.56,-0.37,0.67,2.01,2.5,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034140,-42.715571,-71.119848,326416.6,5268590.9,1217.188,0,50,0.8745445,-1.56,-0.37,0.67,1.98,2.42,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034141,-42.715851,-71.119287,326463.3,5268561.0,1195.358,1,50,0.95173883,-2.24,0.07,2.35,5.19,6.16,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034142,-42.716128,-71.118729,326509.8,5268531.4,1168.8569,1,50,0.9481872,-2.13,-0.41,1.15,3.25,4.03,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034143,-42.716406,-71.118169,326556.5,5268501.7,1144.5192,1,50,0.94824654,-1.83,0.11,2.09,4.78,5.68,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034144,-42.716687,-71.117601,326603.7,5268471.6,1130.0431,1,50,0.9565653,-1.53,-0.11,1.27,3.32,4.18,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034145,-42.716970,-71.117032,326651.1,5268441.4,1118.9247,1,50,0.9594773,-1.27,-0.18,0.82,2.24,2.8,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034146,-42.717255,-71.116457,326699.0,5268410.9,1114.4756,1,50,0.9468117,-1.3,-0.14,0.93,2.76,3.77,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034147,-42.717541,-71.115881,326746.9,5268380.4,1111.681,1,50,0.9509451,-1.08,0.14,1.53,4.55,5.79,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034148,-42.717825,-71.115307,326794.7,5268350.0,1105.9147,1,50,0.95045024,-1.34,-0.07,1.15,3.1,3.99,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034149,-42.718108,-71.114734,326842.5,5268319.7,1099.5496,1,50,0.9417724,-1.19,-0.14,0.82,2.16,2.76,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034150,-42.718394,-71.114157,326890.5,5268289.2,1097.8096,1,50,0.94912225,-1.23,-0.18,0.82,2.16,2.69,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034151,-42.718679,-71.113579,326938.6,5268258.6,1097.1284,1,50,0.96584666,-1.15,-0.14,0.78,2.09,2.61,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034152,-42.718965,-71.113000,326986.8,5268228.1,1097.334,1,50,0.9297374,-1.19,-0.07,1.04,2.61,3.17,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034153,-42.719272,-71.112386,327037.9,5268195.3,1149.1018,0,50,-0.28379774,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034154,-42.719557,-71.111808,327086.1,5268164.8,1148.6946,0,50,-2269.6719,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034155,-42.719843,-71.111229,327134.2,5268134.2,1148.9033,0,50,-0.54496443,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034156,-42.720129,-71.110651,327182.4,5268103.7,1149.1498,0,50,0.56337327,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034157,-42.720414,-71.110072,327230.6,5268073.2,1149.1964,0,50,-3.000915,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034158,-42.720700,-71.109494,327278.7,5268042.6,1149.1283,0,50,0.46050188,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034159,-42.720985,-71.108916,327326.9,5268012.1,1149.1847,0,50,-0.25795102,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034160,-42.721271,-71.108338,327374.9,5267981.6,1148.5021,0,50,2.3520532,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034161,-42.721557,-71.107760,327423.1,5267951.0,1149.1691,0,50,-19.884155,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034162,-42.721843,-71.107182,327471.2,5267920.4,1149.7543,0,50,0.099307284,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034163,-42.722107,-71.106642,327516.1,5267892.2,1094.1484,0,50,1.856449,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034164,-42.722393,-71.106065,327564.1,5267861.7,1093.272,0,50,-0.22068201,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034165,-42.722679,-71.105489,327612.2,5267831.1,1093.0422,0,50,-1.9483483,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034166,-42.722965,-71.104912,327660.2,5267800.4,1093.0356,0,50,-1.2732806,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034167,-42.723236,-71.104362,327705.9,5267771.4,1053.8682,1,50,0.912114,-1.23,-0.18,0.78,2.13,2.61,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034168,-42.723522,-71.103787,327753.8,5267740.8,1052.3829,1,50,0.87982917,-1.04,0.0,1.12,2.8,3.4,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034169,-42.723811,-71.103209,327801.9,5267710.0,1055.8535,0,50,0.277956,-0.56,0.18,0.97,1.9,2.09,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034170,-42.724115,-71.102604,327852.3,5267677.4,1099.6262,0,50,2.3797612,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034171,-42.724402,-71.102029,327900.2,5267646.7,1099.8014,0,50,0.6441017,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034172,-42.724690,-71.101453,327948.1,5267615.9,1100.3308,0,50,-104.48633,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034173,-42.724977,-71.100879,327995.9,5267585.2,1100.0975,0,50,-1.778292,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034174,-42.725265,-71.100305,328043.8,5267554.5,1100.0687,0,50,-0.6668427,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034175,-42.725552,-71.099730,328091.6,5267523.7,1100.1025,0,50,2.5075934,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034176,-42.725840,-71.099156,328139.4,5267492.9,1100.1147,0,50,1.6322259,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034177,-42.726127,-71.098583,328187.1,5267462.2,1100.0188,0,50,0.05930458,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034178,-42.728377,-71.094634,328516.6,5267220.4,6055.798,0,50,0.8435233,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034179,-42.728664,-71.094061,328564.3,5267189.7,6054.847,0,50,0.8466366,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034180,-42.728951,-71.093487,328612.1,5267158.9,6055.2344,0,50,0.8522263,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034181,-42.729264,-71.092871,328663.4,5267125.5,6118.242,0,50,0.81548333,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034182,-42.729567,-71.092271,328713.3,5267093.1,6157.147,0,50,0.8939457,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034183,-42.729829,-71.091741,328757.5,5267065.0,6093.7715,0,50,0.90053374,0.33,1.3,2.46,3.58,3.81,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034184,-42.730135,-71.091135,328807.9,5267032.3,6142.326,0,50,0.9024665,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034185,-42.730420,-71.090565,328855.4,5267001.7,6138.307,0,50,0.568116,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034186,-42.730707,-71.089991,328903.1,5266971.0,6138.5337,0,50,-0.25161606,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034187,-42.730994,-71.089418,328950.8,5266940.4,6138.2344,0,50,2.234527,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034188,-42.731281,-71.088845,328998.6,5266909.7,6138.996,0,50,2.3749495,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034189,-42.731567,-71.088271,329046.3,5266879.0,6140.1074,0,50,-0.83121145,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034190,-42.731853,-71.087699,329094.0,5266848.4,6138.833,0,50,-1.8259822,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034191,-42.732139,-71.087125,329141.7,5266817.9,6138.6997,0,50,0.10879545,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034192,-42.732424,-71.086552,329189.4,5266787.3,6138.6387,0,50,3.4053662,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034193,-42.730693,-71.089449,328947.5,5266973.7,1044.0219,0,50,0.50045764,-0.37,0.29,1.0,1.75,1.9,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034194,-42.730994,-71.088849,328997.5,5266941.5,1083.082,0,50,0.4237722,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034195,-42.731259,-71.088310,329042.3,5266913.1,1032.8163,0,50,0.78910065,-0.97,-0.03,0.82,1.94,2.27,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034196,-42.731543,-71.087738,329089.9,5266882.8,1029.4318,1,50,0.9310262,-1.23,-0.18,0.78,2.05,2.54,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034197,-42.731827,-71.087167,329137.4,5266852.5,1025.9775,1,50,0.9271308,-1.94,-0.48,0.74,2.31,2.87,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034198,-42.732110,-71.086596,329184.9,5266822.2,1021.2593,0,50,0.8714646,-1.19,-0.14,0.85,2.13,2.57,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034199,-42.732394,-71.086022,329232.7,5266791.7,1021.4319,1,50,0.9247107,-2.54,-0.74,0.82,2.61,3.25,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034200,-42.732677,-71.085451,329280.3,5266761.4,1017.49286,1,50,0.9373057,-1.42,-0.26,0.82,2.24,2.76,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034201,-42.732958,-71.084884,329327.5,5266731.4,1007.29425,1,50,0.94162387,-1.34,-0.07,1.12,2.84,3.51,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034202,-42.733241,-71.084313,329375.0,5266701.2,1002.8965,1,50,0.946277,-1.23,-0.18,0.78,2.05,2.54,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034203,-42.733526,-71.083737,329422.9,5266670.7,1004.2845,0,50,0.8832777,-1.15,-0.03,1.08,2.65,3.21,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034204,-42.733812,-71.083160,329470.9,5266640.0,1008.0561,0,50,0.581311,-0.22,0.29,0.85,1.45,1.56,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034205,-42.734097,-71.082587,329518.6,5266609.6,1007.15826,0,50,0.5936511,-0.74,0.03,0.89,1.9,2.16,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034206,-42.734380,-71.082014,329566.3,5266579.3,1003.8143,0,50,0.2838306,-0.41,0.22,0.89,1.64,1.79,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034207,-42.734665,-71.081439,329614.1,5266548.8,1004.07965,1,50,0.872474,-1.15,-0.18,0.74,1.98,2.39,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034208,-42.734950,-71.080866,329661.8,5266518.4,1002.47394,1,50,0.9333122,-1.23,-0.18,0.74,1.98,2.46,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034209,-42.735234,-71.080294,329709.5,5266488.0,998.69556,1,50,0.9328811,-1.27,-0.18,0.82,2.13,2.61,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034210,-42.735519,-71.079718,329757.4,5266457.4,1000.06744,1,50,0.92277753,-1.12,-0.11,0.89,2.24,2.72,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034211,-42.735803,-71.079146,329805.0,5266427.1,995.30426,1,50,0.9098308,-1.23,-0.18,0.78,2.09,2.57,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034212,-42.736088,-71.078573,329852.6,5266396.6,991.8826,1,50,0.88257134,-1.12,-0.14,0.78,2.05,2.5,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034213,-42.736373,-71.077999,329900.4,5266366.1,989.52515,0,50,0.5617294,-0.89,-0.03,0.82,1.83,2.09,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034214,-42.736676,-71.077394,329950.7,5266333.6,1033.2045,0,50,0.15672007,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034215,-42.736959,-71.076825,329998.1,5266303.4,1024.1918,0,50,0.36113554,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034216,-42.737250,-71.076243,330046.6,5266272.2,1034.0249,0,50,0.100167565,0.0,0.0,0.0,0.0,0.0,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034217,-42.737514,-71.075708,330091.1,5266244.1,974.36163,0,50,0.7185073,-1.0,0.0,1.04,2.28,2.61,calidad: forma de onda no interpretable,l2a_quality_flag_rel3=0
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034218,-42.737799,-71.075135,330138.8,5266213.5,970.3126,1,50,0.95627904,-1.19,-0.11,0.93,2.39,2.95,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034219,-42.738085,-71.074562,330186.4,5266182.9,965.0836,1,50,0.9207727,-1.12,-0.14,0.78,2.09,2.57,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034220,-42.738372,-71.073988,330234.2,5266152.2,963.2882,1,50,0.9248931,-1.19,-0.18,0.74,2.05,2.57,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034221,-42.738659,-71.073412,330282.1,5266121.4,962.27356,1,50,0.9362944,-1.3,-0.26,0.71,1.9,2.35,degradado: punteria u orbita anomalas,degrade_flag=50
GEDI02_A_2025050193824_O35065_04_T04812_02_004_02_V003.h5,BEAM0110,350650600401034222,-42.738947,-71.072837,330330.0,5266090.7,961.2207,1,50,0.93437314,-1.27,-0.22,0.74,1.98,2.46,degradado: punteria u orbita anomalas,degrade_flag=50
