aoi,granule,acquisition_datetime,beam,longitude,latitude,delta_time,rgt,cycle,region,version,revision,orbit_number,sc_orient,segment_id_beg,segment_id_end,h_te_best_fit_m,h_te_uncertainty_m,h_canopy_m,h_canopy_uncertainty_m,h_max_canopy_m,canopy_openness_m,rh50_m,rh75_m,rh90_m,rh95_m,rh98_m,rh100_m,n_ca_photons,n_te_photons,segment_landcover,segment_snowcover,cloud_flag_atm,msw_flag,night_flag,terrain_flg,year,month,season,landcover_label,qa_valid_height,qa_operational,qa_uncertainty_available,qa_conservative,uncertainty_ratio,height_class,segment_key,este_utm19s,norte_utm19s,aoi_normalizado,nivel,dentro_aoi,fuera_del_borde_m,fecha,extremo_3iqr,fabdem_m,n_egm2008_m,n_geoide_ar16_m,delta_terreno_m,control_terreno
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2l,-71.51604461669922,-42.58832550048828,28319368.256910723,872.0,1.0,13.0,007,02,1073.0,1.0,1770276.0,1770280.0,907.0435180664062,,15.69073486328125,,15.70751953125,3.605780839920044,,,,,,,40.0,2.0,116.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado desconocido,1,1,0,0,,10–20 m,872_gt2l_1770276,293551.9,5281830.7,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,890.58,21.531,21.759,-5.07,DESCARTADO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2l,-71.51627349853516,-42.5865364074707,28319368.285097204,872.0,1.0,13.0,007,02,1073.0,1.0,1770286.0,1770290.0,925.098876953125,115.51463317871094,12.87298583984375,87.70924377441406,14.03082275390625,3.290621757507324,,,,,,,55.0,8.0,126.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque abierto desconocido,1,1,1,1,6.813434339602961,10–20 m,872_gt2l_1770286,293527.2,5282028.9,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,903.46,21.526,21.753,0.11,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2l,-71.51685333251953,-42.582061767578125,28319368.35550195,872.0,1.0,13.0,007,02,1073.0,1.0,1770311.0,1770315.0,885.042236328125,38.49928665161133,11.60980224609375,38.1405143737793,11.9573974609375,3.264352560043335,,,,,,,42.0,23.0,126.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque abierto desconocido,1,1,1,1,3.2851993139342324,10–20 m,872_gt2l_1770311,293464.8,5282524.3,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,865.18,21.512,21.739,-1.65,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2l,-71.51708984375,-42.58027267456055,28319368.383800894,872.0,1.0,13.0,007,02,1073.0,1.0,1770321.0,1770325.0,882.01123046875,,9.98004150390625,,12.25579833984375,2.1398305892944336,,,,,,,40.0,3.0,126.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque abierto desconocido,1,1,0,0,,5–10 m,872_gt2l_1770321,293439.5,5282722.4,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,863.04,21.507,21.733,-2.54,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2l,-71.51720428466797,-42.579376220703125,28319368.397830006,872.0,1.0,13.0,007,02,1073.0,1.0,1770326.0,1770330.0,871.5023193359375,,13.324462890625,,13.51177978515625,2.8882369995117188,,,,,,,53.0,1.0,126.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque abierto desconocido,1,1,0,0,,10–20 m,872_gt2l_1770326,293427.1,5282821.7,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,855.28,21.504,21.730,-5.28,DESCARTADO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2l,-71.51731872558594,-42.57848358154297,28319368.411957722,872.0,1.0,13.0,007,02,1073.0,1.0,1770331.0,1770335.0,868.3140258789062,62.005977630615234,12.243896484375,68.67303466796875,12.53729248046875,3.163342237472534,,,,,,,47.0,14.0,126.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque abierto desconocido,1,1,1,1,5.608756555203286,10–20 m,872_gt2l_1770331,293414.8,5282920.6,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,847.60,21.501,21.727,-0.79,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2l,-71.51825714111328,-42.571327209472656,28319368.524670247,872.0,1.0,13.0,007,02,1073.0,1.0,1770371.0,1770375.0,846.4930419921875,,8.61785888671875,,11.1878662109375,2.2118754386901855,,,,,,,38.0,5.0,116.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado desconocido,1,1,0,0,,5–10 m,872_gt2l_1770371,293314.1,5283713.0,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,826.60,21.479,21.706,-1.59,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2l,-71.51837158203125,-42.570430755615234,28319368.538789462,872.0,1.0,13.0,007,02,1073.0,1.0,1770376.0,1770380.0,841.8595581054688,,8.9437255859375,,8.991943359375,2.162397861480713,,,,,,,33.0,3.0,116.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado desconocido,1,1,0,0,,5–10 m,872_gt2l_1770376,293301.8,5283812.3,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,823.73,21.476,21.703,-3.35,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2l,-71.51848602294922,-42.56953811645508,28319368.552960057,872.0,1.0,13.0,007,02,1073.0,1.0,1770381.0,1770385.0,845.4382934570312,49.64139938354492,6.39691162109375,32.366024017333984,6.39691162109375,1.4209787845611572,,,,,,,26.0,17.0,116.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado desconocido,1,1,1,1,5.059632825097561,5–10 m,872_gt2l_1770381,293289.4,5283911.1,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,824.27,21.473,21.701,-0.31,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2l,-71.51883697509766,-42.56685256958008,28319368.5951565,872.0,1.0,13.0,007,02,1073.0,1.0,1770396.0,1770400.0,819.2420043945312,43.35014343261719,18.0987548828125,48.817142486572266,18.0987548828125,4.53216028213501,,,,,,,32.0,19.0,20.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Arbustos,1,1,1,1,2.697265242977102,10–20 m,872_gt2l_1770396,293251.8,5284208.5,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,799.79,21.465,21.693,-2.01,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.50152587890625,-42.69094467163086,28319366.98975552,872.0,1.0,13.0,007,02,1073.0,1.0,1769702.0,1769706.0,1244.3460693359375,,17.610107421875,,19.402099609375,4.900706768035889,,,,,,,105.0,6.0,114.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado caducifolio latifolio,1,1,0,0,,10–20 m,872_gt2r_1769702,295080.5,5270470.2,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1225.98,21.780,22.019,-3.41,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.50235748291016,-42.6846809387207,28319367.088434447,872.0,1.0,13.0,007,02,1073.0,1.0,1769737.0,1769741.0,1344.3409423828125,103.26610565185547,19.752685546875,31.81435203552246,21.95166015625,4.6924333572387695,,,,,,,108.0,13.0,116.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado desconocido,1,1,1,1,1.6106342583151025,10–20 m,872_gt2r_1769737,294991.7,5271163.8,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1326.43,21.771,22.008,-3.86,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.50282287597656,-42.68110275268555,28319367.144748446,872.0,1.0,13.0,007,02,1073.0,1.0,1769757.0,1769761.0,1337.13671875,88.98853302001953,20.4500732421875,25.32040786743164,21.3193359375,5.891517162322998,,,,,,,128.0,15.0,116.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado desconocido,1,1,1,1,1.2381573194171687,20–30 m,872_gt2r_1769757,294941.8,5271560.0,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1318.31,21.766,22.002,-2.94,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.50293731689453,-42.68021011352539,28319367.158871353,872.0,1.0,13.0,007,02,1073.0,1.0,1769762.0,1769766.0,1307.237060546875,,24.9732666015625,,25.6002197265625,5.8936591148376465,,,,,,,51.0,5.0,116.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado desconocido,1,1,0,0,,20–30 m,872_gt2r_1769762,294929.5,5271658.8,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1289.46,21.765,22.000,-3.99,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.503173828125,-42.67842102050781,28319367.187092718,872.0,1.0,13.0,007,02,1073.0,1.0,1769772.0,1769776.0,1257.27197265625,39.43061065673828,20.834716796875,33.22660827636719,22.91162109375,5.7358078956604,,,,,,,89.0,32.0,116.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado desconocido,1,1,1,1,1.5947712944843506,20–30 m,872_gt2r_1769772,294904.2,5271856.9,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1240.57,21.762,21.997,-5.06,DESCARTADO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.50350952148438,-42.67573547363281,28319367.229467552,872.0,1.0,13.0,007,02,1073.0,1.0,1769787.0,1769790.0,1157.30078125,,23.6690673828125,,24.9754638671875,5.485866069793701,,,,,,,87.0,8.0,116.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado desconocido,1,1,0,0,,20–30 m,872_gt2r_1769787,294867.9,5272154.4,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1143.55,21.758,21.992,-8.00,DESCARTADO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.50445556640625,-42.6685791015625,28319367.3422398,872.0,1.0,13.0,007,02,1073.0,1.0,1769827.0,1769831.0,1185.64013671875,,36.1129150390625,,37.499755859375,9.421991348266602,,,,,,,140.0,4.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,0,0,,>30 m,872_gt2r_1769827,294766.8,5272946.8,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1174.78,21.748,21.979,-10.89,DESCARTADO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.50468444824219,-42.66679000854492,28319367.37034074,872.0,1.0,13.0,007,02,1073.0,1.0,1769837.0,1769841.0,1195.254150390625,,20.2132568359375,,21.658935546875,4.658909320831299,,,,,,,92.0,9.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,0,0,,20–30 m,872_gt2r_1769837,294742.2,5273144.9,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1178.57,21.745,21.975,-5.06,DESCARTADO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.50608825683594,-42.65605545043945,28319367.53954095,872.0,1.0,13.0,007,02,1073.0,1.0,1769897.0,1769901.0,1202.447509765625,,20.5172119140625,,24.2239990234375,5.6206583976745605,,,,,,,69.0,7.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,0,0,,20–30 m,872_gt2r_1769897,294591.8,5274333.6,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1184.71,21.720,21.934,-3.98,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.50621032714844,-42.65515899658203,28319367.553660344,872.0,1.0,13.0,007,02,1073.0,1.0,1769902.0,1769906.0,1243.9405517578125,,20.4134521484375,,20.8759765625,4.847250938415527,,,,,,,101.0,9.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,0,0,,20–30 m,872_gt2r_1769902,294578.8,5274432.8,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1221.50,21.718,21.931,0.72,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.50633239746094,-42.654266357421875,28319367.56756914,872.0,1.0,13.0,007,02,1073.0,1.0,1769907.0,1769911.0,1287.6129150390625,71.42533874511719,20.453857421875,25.785873413085938,22.14208984375,5.361084461212158,,,,,,,106.0,18.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,1,1,1.2606851060528295,20–30 m,872_gt2r_1769907,294565.9,5274531.7,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1265.64,21.716,21.928,0.26,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.50774383544922,-42.643531799316406,28319367.736681394,872.0,1.0,13.0,007,02,1073.0,1.0,1769967.0,1769971.0,1376.251953125,,21.98193359375,,24.1624755859375,5.92828369140625,,,,,,,135.0,6.0,114.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado caducifolio latifolio,1,1,0,0,,20–30 m,872_gt2r_1769967,294414.8,5275720.3,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1361.50,21.690,21.893,-6.94,DESCARTADO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.50786590576172,-42.64263916015625,28319367.750872403,872.0,1.0,13.0,007,02,1073.0,1.0,1769972.0,1769976.0,1383.2420654296875,51.18228530883789,15.0858154296875,30.65558624267578,16.100341796875,3.7594380378723145,,,,,,,100.0,27.0,116.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado desconocido,1,1,1,1,2.0320801607017147,10–20 m,872_gt2r_1769972,294401.9,5275819.1,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1360.54,21.688,21.891,1.01,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.50798034667969,-42.64174270629883,28319367.764923044,872.0,1.0,13.0,007,02,1073.0,1.0,1769977.0,1769981.0,1376.4056396484375,52.979591369628906,13.9085693359375,16.856037139892578,15.0076904296875,3.3474416732788086,,,,,,,73.0,26.0,114.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado caducifolio latifolio,1,1,1,1,1.211917396589403,10–20 m,872_gt2r_1769977,294389.5,5275918.4,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1354.75,21.686,21.888,-0.03,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.50809478759766,-42.64085006713867,28319367.778969884,872.0,1.0,13.0,007,02,1073.0,1.0,1769982.0,1769986.0,1367.1768798828125,124.23290252685547,16.3861083984375,27.74250602722168,17.00830078125,4.2779693603515625,,,,,,,89.0,11.0,114.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado caducifolio latifolio,1,1,1,1,1.6930503175401348,10–20 m,872_gt2r_1769982,294377.2,5276017.3,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1346.28,21.684,21.886,-0.78,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.5083236694336,-42.639060974121094,28319367.807315618,872.0,1.0,13.0,007,02,1073.0,1.0,1769992.0,1769996.0,1363.4945068359375,,21.1910400390625,,22.0885009765625,5.56816291809082,,,,,,,94.0,6.0,114.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado caducifolio latifolio,1,1,0,0,,20–30 m,872_gt2r_1769992,294352.5,5276215.4,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1347.40,21.679,21.880,-5.59,DESCARTADO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.50856018066406,-42.637271881103516,28319367.83518508,872.0,1.0,13.0,007,02,1073.0,1.0,1770002.0,1770006.0,1382.7230224609375,55.300270080566406,15.42431640625,31.170982360839844,16.3572998046875,4.519487380981445,,,,,,,85.0,25.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,1,1,2.020898789926873,10–20 m,872_gt2r_1770002,294327.2,5276413.5,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1362.02,21.675,21.875,-0.97,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.50868225097656,-42.636375427246094,28319367.84926406,872.0,1.0,13.0,007,02,1073.0,1.0,1770007.0,1770011.0,1376.1036376953125,,15.644775390625,,19.527587890625,3.850323438644409,,,,,,,94.0,6.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,0,0,,10–20 m,872_gt2r_1770007,294314.3,5276512.7,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1357.35,21.673,21.872,-2.92,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.5089111328125,-42.634586334228516,28319367.877631586,872.0,1.0,13.0,007,02,1073.0,1.0,1770017.0,1770021.0,1370.4117431640625,,20.867431640625,,22.231689453125,5.009654521942139,,,,,,,118.0,7.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,0,0,,20–30 m,872_gt2r_1770017,294289.6,5276710.9,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1352.17,21.669,21.867,-3.42,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.5092544555664,-42.631900787353516,28319367.91997275,872.0,1.0,13.0,007,02,1073.0,1.0,1770032.0,1770036.0,1322.1358642578125,,19.3780517578125,,19.8143310546875,4.178282260894775,,,,,,,117.0,4.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,0,0,,10–20 m,872_gt2r_1770032,294252.6,5277008.3,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1305.58,21.662,21.859,-5.11,DESCARTADO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.51017761230469,-42.6247444152832,28319368.032649983,872.0,1.0,13.0,007,02,1073.0,1.0,1770072.0,1770076.0,1241.45166015625,,22.2962646484375,,23.3670654296875,5.446536540985107,,,,,,,123.0,7.0,114.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado caducifolio latifolio,1,1,0,0,,20–30 m,872_gt2r_1770072,294153.3,5277800.7,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1226.93,21.645,21.839,-7.12,DESCARTADO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.51087951660156,-42.61937713623047,28319368.11719981,872.0,1.0,13.0,007,02,1073.0,1.0,1770102.0,1770106.0,1199.6068115234375,,29.4100341796875,,31.2711181640625,6.072232246398926,,,,,,,98.0,8.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,0,0,,20–30 m,872_gt2r_1770102,294078.1,5278395.1,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1185.51,21.628,21.823,-7.53,DESCARTADO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.5111083984375,-42.61758804321289,28319368.145461626,872.0,1.0,13.0,007,02,1073.0,1.0,1770112.0,1770116.0,1193.4913330078125,,25.702880859375,,28.3861083984375,8.055367469787598,,,,,,,96.0,8.0,112.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado perennifolio latifolio,1,1,0,0,,20–30 m,872_gt2r_1770112,294053.4,5278593.2,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1176.47,21.622,21.817,-4.60,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.51191711425781,-42.611324310302734,28319368.24420842,872.0,1.0,13.0,007,02,1073.0,1.0,1770147.0,1770151.0,1066.5560302734375,22.183412551879883,6.15673828125,13.722247123718262,6.539794921875,1.2026594877243042,,,,,,,79.0,48.0,116.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado desconocido,1,1,1,1,2.228817678592672,5–10 m,872_gt2r_1770147,293966.4,5279286.8,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,1043.74,21.603,21.809,1.21,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.51261138916016,-42.60595703125,28319368.328914158,872.0,1.0,13.0,007,02,1073.0,1.0,1770177.0,1770181.0,1021.6048583984375,17.874849319458008,5.22125244140625,13.021535873413086,7.0096435546875,1.310538649559021,,,,,,,44.0,57.0,126.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque abierto desconocido,1,1,1,1,2.4939487258168214,5–10 m,872_gt2r_1770177,293891.7,5279881.1,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,999.34,21.586,21.803,0.68,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.51283264160156,-42.60416793823242,28319368.35707229,872.0,1.0,13.0,007,02,1073.0,1.0,1770188.0,1770191.0,926.9718627929688,,10.89990234375,,12.8856201171875,2.2253518104553223,,,,,,,61.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Arbustos,1,1,0,0,,10–20 m,872_gt2r_1770188,293867.7,5280079.3,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,906.56,21.581,21.801,-1.17,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.51341247558594,-42.599693298339844,28319368.427479237,872.0,1.0,13.0,007,02,1073.0,1.0,1770212.0,1770216.0,880.9121704101562,,12.23541259765625,,14.0076904296875,2.8763620853424072,,,,,,,94.0,2.0,126.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque abierto desconocido,1,1,0,0,,10–20 m,872_gt2r_1770212,293805.4,5280574.8,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,866.54,21.567,21.794,-7.20,DESCARTADO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.5136489868164,-42.597904205322266,28319368.455743525,872.0,1.0,13.0,007,02,1073.0,1.0,1770222.0,1770226.0,878.9727172851562,46.151119232177734,9.0419921875,13.681468963623047,11.05059814453125,2.117546796798706,,,,,,,97.0,19.0,126.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque abierto desconocido,1,1,1,1,1.5131033825197107,5–10 m,872_gt2r_1770222,293780.0,5280772.9,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,857.94,21.562,21.788,-0.53,PASA
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.51411437988281,-42.59432601928711,28319368.512128852,872.0,1.0,13.0,007,02,1073.0,1.0,1770242.0,1770246.0,895.5449829101562,49.9658088684082,17.71270751953125,16.603132247924805,18.40692138671875,5.507941722869873,,,,,,,97.0,18.0,126.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque abierto desconocido,1,1,1,1,0.9373571053220999,10–20 m,872_gt2r_1770242,293730.1,5281169.1,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,882.28,21.551,21.778,-8.28,DESCARTADO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.51458740234375,-42.59074783325195,28319368.568559717,872.0,1.0,13.0,007,02,1073.0,1.0,1770262.0,1770266.0,894.41259765625,,12.5098876953125,,14.43609619140625,2.9606215953826904,,,,,,,109.0,7.0,126.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque abierto desconocido,1,1,0,0,,10–20 m,872_gt2r_1770262,293679.4,5281565.3,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,878.46,21.540,21.767,-5.59,DESCARTADO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.51481628417969,-42.588958740234375,28319368.596855856,872.0,1.0,13.0,007,02,1073.0,1.0,1770272.0,1770276.0,869.6339111328125,,18.59381103515625,,19.7745361328125,4.253155708312988,,,,,,,88.0,5.0,116.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque cerrado desconocido,1,1,0,0,,10–20 m,872_gt2r_1770272,293654.7,5281763.4,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,860.71,21.535,21.761,-12.61,DESCARTADO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.51505279541016,-42.5871696472168,28319368.62489493,872.0,1.0,13.0,007,02,1073.0,1.0,1770282.0,1770286.0,899.55029296875,,8.36151123046875,,9.6702880859375,2.034512758255005,,,,,,,92.0,9.0,126.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Bosque abierto desconocido,1,1,0,0,,5–10 m,872_gt2r_1770282,293629.4,5281961.5,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,883.30,21.529,21.756,-5.28,DESCARTADO
BOSQUE_NW_02(3),ATL08_20181124182732_08720113_007_02.h5,2018-11-24T18:27:32Z,gt2r,-71.51516723632812,-42.586273193359375,28319368.639094558,872.0,1.0,13.0,007,02,1073.0,1.0,1770287.0,1770291.0,911.1912841796875,23.872896194458008,8.652587890625,20.46255874633789,11.89019775390625,1.6329190731048584,,,,,,,123.0,38.0,20.0,1.0,0.0,0.0,0.0,0.0,2018,11,Primavera,Arbustos,1,1,1,1,2.3649061997404135,5–10 m,872_gt2r_1770287,293617.1,5282060.8,BOSQUE_NW_02,operacional,SI,,2018-11-24,NO,888.84,21.527,21.753,0.83,PASA
