shot_number,lat,lon,rh98,pendiente_grados,predict_stratum,agbd_origen,agbd_L4A_Mg_ha,agbd_CCI2024_Mg_ha
356601100400191982,-42.603335,-71.479506,25.16,18.95,DBT_SA,certificada,160.07437,193
356601100400191986,-42.604488,-71.477214,6.02,12.73,,,,200
356601100400191987,-42.604775,-71.476643,4.38,14.26,DBT_SA,certificada,0.006343136,200
356601100400191988,-42.605060,-71.476074,3.93,12.38,DBT_SA,certificada,0.0,200
356601100400191989,-42.605350,-71.475500,5.31,10.00,DBT_SA,certificada,0.15915917,190
356601100400191990,-42.605640,-71.474924,4.97,12.01,,,,190
356601100400191997,-42.607664,-71.470906,3.1,4.85,,,,116
356601100400192061,-42.626124,-71.434239,7.41,17.12,,,,41
356601100400192062,-42.626415,-71.433661,4.97,14.55,,,,47
356601100400192063,-42.626705,-71.433084,5.69,13.96,,,,87
356601100400192064,-42.626995,-71.432506,7.33,14.90,,,,0
356601100400192065,-42.627287,-71.431926,4.26,15.04,,,,0
356601100400192066,-42.627576,-71.431351,3.96,10.91,GSW_SA,certificada,3.899083,32
356601100400192067,-42.627863,-71.430776,4.68,8.84,GSW_SA,certificada,5.9426656,32
356601100400192068,-42.628152,-71.430201,3.25,7.63,,,,41
356601100400192069,-42.628440,-71.429625,2.65,4.63,,,,41
356601100400192070,-42.628727,-71.429052,8.98,4.30,,,,57
356601100400192071,-42.629013,-71.428480,19.05,9.42,GSW_SA,certificada,129.2509,57
356601100400192072,-42.629298,-71.427909,20.55,9.20,GSW_SA,certificada,150.53467,75
356601100400192073,-42.629586,-71.427336,19.35,9.83,GSW_SA,certificada,133.38838,147
356601100400192074,-42.629872,-71.426763,4.3,8.04,,,,147
356601100400192078,-42.631021,-71.424468,4.56,3.55,GSW_SA,certificada,5.5727983,51
356601100400192079,-42.631308,-71.423894,3.85,2.97,GSW_SA,certificada,3.624111,64
356601100400192080,-42.631596,-71.423320,4.04,4.40,GSW_SA,certificada,4.1052823,64
356601100400192081,-42.631883,-71.422746,3.4,4.72,GSW_SA,certificada,2.60265,69
356601100400192082,-42.632171,-71.422172,4.49,4.68,GSW_SA,certificada,5.3624363,48
356601100400192083,-42.632458,-71.421598,5.65,4.05,GSW_SA,certificada,9.358772,48
356601100400192084,-42.632745,-71.421024,3.07,2.04,GSW_SA,certificada,1.9596764,46
356601100400192085,-42.633032,-71.420451,3.14,4.60,GSW_SA,certificada,2.088537,47
356601100400192086,-42.633318,-71.419879,5.54,2.53,GSW_SA,certificada,8.933409,0
356601100400192087,-42.633605,-71.419306,9.62,2.82,GSW_SA,certificada,31.063122,0
356601100400192088,-42.633893,-71.418732,4.75,8.23,GSW_SA,certificada,6.1638074,53
356601100400192089,-42.634182,-71.418155,3.7,9.77,GSW_SA,certificada,3.265132,57
356601100400192090,-42.634470,-71.417581,11.71,7.51,,,,44
356601100400192091,-42.634755,-71.417010,5.99,15.06,GSW_SA,certificada,10.734562,92
356601100400192092,-42.635043,-71.416436,13.51,14.35,GSW_SA,certificada,63.891155,90
356601100400192093,-42.635331,-71.415862,3.78,9.19,GSW_SA,certificada,3.4542904,90
356601100400192094,-42.635619,-71.415288,3.18,3.00,GSW_SA,certificada,2.1639936,0
356601100400192095,-42.635906,-71.414714,3.14,3.95,GSW_SA,certificada,2.088537,92
356601100400192096,-42.636195,-71.414139,3.14,7.36,GSW_SA,certificada,2.088537,89
356601100400192097,-42.636483,-71.413565,5.8,10.30,GSW_SA,certificada,9.954384,87
356601100400192098,-42.636772,-71.412989,2.8,8.19,,,,95
