shot_number,lat,lon,elev_lowestmode,fabdem_m,n_egm2008_m,delta_terreno_m,control_terreno
356601100400191982,-42.603335,-71.479506,1035.2113,1028.18,21.628,-14.60,FUERA_DE_UMBRAL
356601100400191986,-42.604488,-71.477214,1041.5844,1016.67,21.635,3.28,PASA
356601100400191987,-42.604775,-71.476643,1037.6083,1014.81,21.637,1.16,PASA
356601100400191988,-42.605060,-71.476074,1025.6969,1005.85,21.639,-1.79,PASA
356601100400191989,-42.605350,-71.475500,1032.228,1005.97,21.640,4.62,PASA
356601100400191990,-42.605640,-71.474924,1044.2399,1017.77,21.642,4.82,PASA
356601100400191997,-42.607664,-71.470906,1084.225,1060.22,21.654,2.35,PASA
356601100400192061,-42.626124,-71.434239,1164.6921,1138.92,21.759,4.01,PASA
356601100400192062,-42.626415,-71.433661,1179.6711,1154.51,21.760,3.40,PASA
356601100400192063,-42.626705,-71.433084,1191.1333,1167.28,21.761,2.10,PASA
356601100400192064,-42.626995,-71.432506,1204.3925,1181.35,21.762,1.28,PASA
356601100400192065,-42.627287,-71.431926,1222.0697,1196.13,21.763,4.18,PASA
356601100400192066,-42.627576,-71.431351,1228.7659,1203.60,21.765,3.40,PASA
356601100400192067,-42.627863,-71.430776,1230.8185,1207.29,21.766,1.76,PASA
356601100400192068,-42.628152,-71.430201,1236.0522,1212.57,21.767,1.71,PASA
356601100400192069,-42.628440,-71.429625,1240.7869,1216.93,21.768,2.09,PASA
356601100400192070,-42.628727,-71.429052,1237.9955,1216.96,21.769,-0.74,PASA
356601100400192071,-42.629013,-71.428480,1231.8116,1215.44,21.770,-5.40,FUERA_DE_UMBRAL
356601100400192072,-42.629298,-71.427909,1222.7461,1209.44,21.771,-8.47,FUERA_DE_UMBRAL
356601100400192073,-42.629586,-71.427336,1221.9279,1204.40,21.772,-4.25,PASA
356601100400192074,-42.629872,-71.426763,1220.2168,1200.46,21.773,-2.01,PASA
356601100400192078,-42.631021,-71.424468,1220.8021,1196.68,21.777,2.34,PASA
356601100400192079,-42.631308,-71.423894,1221.1934,1197.91,21.778,1.51,PASA
356601100400192080,-42.631596,-71.423320,1221.9844,1198.87,21.779,1.34,PASA
356601100400192081,-42.631883,-71.422746,1225.1694,1201.19,21.780,2.20,PASA
356601100400192082,-42.632171,-71.422172,1226.0365,1203.82,21.781,0.43,PASA
356601100400192083,-42.632458,-71.421598,1227.7651,1205.67,21.782,0.31,PASA
356601100400192084,-42.632745,-71.421024,1229.9491,1206.43,21.783,1.74,PASA
356601100400192085,-42.633032,-71.420451,1227.4869,1204.83,21.784,0.88,PASA
356601100400192086,-42.633318,-71.419879,1222.9739,1201.67,21.785,-0.48,PASA
356601100400192087,-42.633605,-71.419306,1221.2406,1201.79,21.786,-2.33,PASA
356601100400192088,-42.633893,-71.418732,1224.9237,1203.41,21.787,-0.28,PASA
356601100400192089,-42.634182,-71.418155,1235.4446,1212.93,21.788,0.73,PASA
356601100400192090,-42.634470,-71.417581,1240.0518,1218.61,21.789,-0.34,PASA
356601100400192091,-42.634755,-71.417010,1231.9685,1216.65,21.790,-6.47,FUERA_DE_UMBRAL
356601100400192092,-42.635043,-71.416436,1234.6292,1218.77,21.791,-5.93,FUERA_DE_UMBRAL
356601100400192093,-42.635331,-71.415862,1239.4556,1218.05,21.792,-0.39,PASA
356601100400192094,-42.635619,-71.415288,1242.5977,1220.54,21.793,0.26,PASA
356601100400192095,-42.635906,-71.414714,1244.885,1222.58,21.794,0.51,PASA
356601100400192096,-42.636195,-71.414139,1250.296,1227.12,21.794,1.39,PASA
356601100400192097,-42.636483,-71.413565,1255.5804,1234.45,21.795,-0.67,PASA
356601100400192098,-42.636772,-71.412989,1263.7913,1242.38,21.796,-0.38,PASA
