shot_number,este_utm19s,norte_utm19s,altura_dosel_rh95_m,rh98_m,cover,pai,fhd_normal,pendiente_grados
356600800400197279,298638.8,5279678.0,4.41,5.31,0.050811388,0.104297236,1.8581449,13.55
356600800400197287,299118.5,5279370.3,3.25,4.04,0.05337029,0.10969647,1.742415,8.08
356600800400197288,299166.5,5279339.5,2.84,3.59,0.011798308,0.02373701,1.078355,8.71
356600800400197289,299214.6,5279308.7,2.92,3.66,0.011642672,0.023422044,1.2705699,8.17
356600800400197290,299262.6,5279278.0,2.5,3.18,0.008134435,0.01633544,0.7294497,4.79
356600800400197291,299310.5,5279247.3,4.11,5.09,0.104246475,0.22018786,1.6617392,1.63
356600800400197292,299358.5,5279216.6,2.58,3.18,0.008765233,0.017607795,0.92828834,2.94
356600800400197326,300988.5,5278176.7,3.51,4.53,0.07208374,0.14963117,1.8025926,4.91
356600800400197327,301036.5,5278146.1,2.77,3.48,0.0028031585,0.005614194,0.65223545,2.89
356600800400197328,301084.5,5278115.6,4.19,5.39,0.11072782,0.23471281,1.8661381,5.20
356600800400197329,301132.5,5278085.0,2.95,3.74,0.013682167,0.02755338,1.1471359,6.36
356600800400197330,301180.6,5278054.3,5.39,6.7,0.13810164,0.2972504,2.0742612,15.07
356600800400197331,301228.9,5278023.4,3.25,4.11,0.04243089,0.08671596,1.7239089,14.13
356600800400197334,301373.1,5277931.5,4.04,4.94,0.09334184,0.1959858,1.8502787,10.56
356600800400197335,301421.2,5277900.8,4.86,6.06,0.09326343,0.19581284,2.0810962,16.56
356600800400197336,301469.3,5277870.1,3.66,4.6,0.008978663,0.01803848,0.6365142,13.98
356600800400197337,301517.4,5277839.4,5.42,6.62,0.14495498,0.31321847,2.0436785,10.80
356600800400197338,301565.5,5277808.7,2.92,3.59,0.007266956,0.014587011,1.1090913,5.76
356600800400197339,301613.4,5277778.2,2.95,3.63,0.011860034,0.023861941,1.4732906,5.00
356600800400197340,301661.4,5277747.6,3.4,4.04,0.075382166,0.15675351,1.3118129,4.42
356600800400197341,301709.4,5277717.0,3.03,3.81,0.026945736,0.05463133,1.8330089,4.09
356600800400197342,301757.3,5277686.5,2.88,3.59,0.0074739484,0.015004072,1.0029547,6.09
356600800400197343,301805.4,5277655.8,3.89,4.75,0.09476814,0.19913474,1.6952784,6.73
356600800400197344,301853.4,5277625.1,2.69,3.33,0.005984995,0.012005976,0.7708521,5.39
356600800400197345,301901.4,5277594.5,2.88,3.59,0.04163074,0.0850454,1.6124763,6.43
356600800400197346,301949.5,5277563.8,3.7,4.45,0.070753105,0.14676507,1.548856,7.82
356600800400197347,301997.6,5277533.1,3.4,4.26,0.0032902644,0.006591385,0.92577964,8.58
356600800400197348,302045.7,5277502.4,2.62,3.21,0.006000146,0.01203646,1.560209,6.52
356600800400197349,302093.5,5277471.9,2.8,3.55,0.016708024,0.033698533,1.6374449,5.57
356600800400197350,302141.6,5277441.2,4.56,5.5,0.07012022,0.14540334,1.8756236,9.51
356600800400197351,302189.7,5277410.4,4.3,5.16,0.013111931,0.026397413,1.8084053,10.04
356601100400191849,290125.7,5284392.5,2.13,2.62,0.008493628,0.017059851,0.89663124,6.30
356601100400191854,290364.8,5284239.2,6.81,7.9,0.20211414,0.45161158,2.0955803,11.30
356601100400191855,290412.7,5284208.5,5.61,6.62,0.2854962,0.672408,1.917625,9.22
356601100400191856,290460.6,5284177.8,4.45,5.39,0.11472702,0.24372749,1.9205434,7.69
356601100400191857,290508.5,5284147.0,4.04,4.97,0.01865933,0.037671432,1.5831796,5.95
356601100400191858,290556.5,5284116.3,9.8,10.7,0.46212608,1.2405415,2.3187332,6.87
356601100400191859,290604.5,5284085.5,6.02,7.6,0.055284016,0.11374381,2.2554882,6.70
356601100400191860,290652.3,5284054.8,8.31,9.24,0.32679218,0.7915072,2.2959843,7.53
356601100400191861,290700.3,5284024.0,11.04,11.94,0.49445534,1.3645835,2.4973733,7.79
356601100400191887,291947.7,5283226.1,4.11,5.2,0.0503535,0.10333253,1.858325,10.83
356601100400191907,293003.2,5282551.4,8.98,9.92,0.32200366,0.7773276,2.2593446,4.46
356601100400191908,293051.2,5282520.8,7.82,9.39,0.1885641,0.41792715,2.2944877,4.25
356601100400191909,293099.2,5282490.1,6.7,7.71,0.34387827,0.84293777,2.0864227,5.43
356601100400191910,293147.3,5282459.3,5.01,5.99,0.092316985,0.19372578,2.0331624,7.46
356601100400191911,293195.3,5282428.6,3.59,4.45,0.15581016,0.33877352,1.6538436,6.34
356601100400191912,293243.4,5282397.8,3.78,4.64,0.12642711,0.2703386,1.7287577,6.27
356601100400191913,293291.3,5282367.2,5.61,6.51,0.30531305,0.7286757,1.9176695,5.31
356601100400191914,293339.2,5282336.7,3.63,4.53,0.08594667,0.1797376,1.7374651,5.41
356601100400191915,293387.1,5282306.0,2.73,3.55,0.042435594,0.086725704,1.439782,5.65
356601100400191916,293435.0,5282275.5,2.77,3.48,0.0870884,0.18223745,1.4361109,3.99
356601100400191917,293482.8,5282244.9,2.58,3.44,0.089803346,0.18819453,1.4886212,1.57
356601100400191918,293530.8,5282214.4,4.11,5.01,0.04885925,0.10018794,1.3826927,5.71
356601100400191919,293578.5,5282183.9,5.01,5.84,0.20341833,0.45488384,1.7336036,10.48
356601100400191920,293626.2,5282153.5,4.83,5.76,0.14002897,0.30172712,1.9361333,14.96
356601100400191929,294055.6,5281880.1,4.26,5.2,0.062869005,0.12986691,1.8086978,17.55
356601100400191930,294103.5,5281849.6,3.85,4.86,0.08384291,0.17513949,1.8229251,11.20
356601100400191931,294151.6,5281818.9,4.19,5.05,0.09519511,0.20007794,1.8908627,13.38
356601100400191932,294199.7,5281788.2,6.51,7.86,0.11431267,0.24279155,2.1472578,19.11
356601100400191934,294296.5,5281726.2,7.3,8.46,0.32587734,0.78879035,2.1683376,15.09
356601100400191935,294344.6,5281695.5,3.59,4.83,0.109858505,0.23275793,1.776481,9.17
356601100400191936,294392.6,5281664.9,5.65,6.4,0.31852028,0.76707554,1.8367242,13.28
356601100400191964,295733.8,5280806.2,9.84,11.19,0.20944451,0.4700738,2.3091238,17.28
356601100400191965,295781.9,5280775.4,5.61,7.82,0.07989933,0.16654855,2.3108017,5.74
356601100400191966,295830.1,5280744.4,3.22,4.04,0.005966314,0.011968388,0.95354134,8.80
356601100400191967,295878.0,5280713.8,4.26,5.05,0.06248318,0.12904364,1.5511706,8.66
356601100400191968,295925.8,5280683.2,10.1,11.53,0.34792823,0.85532504,2.4015539,9.87
356601100400191969,295974.0,5280652.3,3.03,3.81,0.0074631236,0.014982257,0.6365142,12.28
356601100400191970,296022.1,5280621.5,3.18,4.0,0.008354314,0.016778855,0.7133735,13.06
356601100400191971,296070.0,5280590.9,4.04,4.94,0.070528656,0.14628181,1.7063739,13.62
356601100400191972,296117.7,5280560.4,7.63,8.53,0.41458705,1.0710773,2.0954492,10.09
356601100400191973,296165.5,5280529.9,5.76,7.18,0.16392171,0.35808593,2.0877354,11.99
356601100400191982,296599.0,5280252.4,24.26,25.16,0.8913106,4.4455237,3.1650927,18.95
356601100400191986,296790.7,5280129.9,4.97,6.02,0.1532254,0.33265856,1.9484061,12.73
356601100400191987,296838.5,5280099.4,3.59,4.38,0.053452834,0.10987075,1.7293307,14.26
356601100400191988,296886.1,5280069.1,3.1,3.93,0.086990684,0.18202338,1.5109433,12.38
356601100400191989,296934.2,5280038.4,4.34,5.31,0.052639507,0.10815292,1.9206694,10.00
356601100400191990,296982.4,5280007.5,4.08,4.97,0.004817052,0.009657396,0.9119007,12.01
356601100400191997,297318.5,5279792.3,2.54,3.1,0.0026424371,0.005291873,1.3557675,4.85
356601100400192061,300385.4,5277829.6,6.25,7.41,0.12637846,0.2702272,2.1201706,17.12
356601100400192062,300433.7,5277798.6,3.96,4.97,0.0044864845,0.008993169,0.95083654,14.55
356601100400192063,300482.0,5277767.8,4.6,5.69,0.003416969,0.006845647,0.92165875,13.96
356601100400192064,300530.3,5277736.9,6.47,7.33,0.20254984,0.4527042,1.9218175,14.90
356601100400192065,300578.7,5277706.0,3.48,4.26,0.0060873213,0.012211871,0.7703381,15.04
356601100400192066,300626.9,5277675.2,3.18,3.96,0.0024655221,0.0049371365,1.2608764,10.91
356601100400192067,300674.9,5277644.6,3.78,4.68,0.035793222,0.072899796,1.8698083,8.84
356601100400192068,300723.0,5277613.9,2.65,3.25,0.013712545,0.027614972,1.1154143,7.63
356601100400192069,300771.1,5277583.3,2.17,2.65,0.007812646,0.015686685,1.1780157,4.63
356601100400192070,300819.0,5277552.8,7.78,8.98,0.26269457,0.6095663,2.2559776,4.30
356601100400192071,300866.8,5277522.4,18.01,19.05,0.6271687,1.9740711,2.8915026,9.42
356601100400192072,300914.6,5277492.0,19.43,20.55,0.6743622,2.2450476,2.870657,9.20
356601100400192073,300962.5,5277461.5,18.27,19.35,0.66084135,2.1635876,2.8045964,9.83
356601100400192074,301010.4,5277431.0,3.66,4.3,0.120333485,0.25643483,1.5474098,8.04
356601100400192078,301202.3,5277308.8,3.59,4.56,0.06081749,0.12549326,1.8500088,3.55
356601100400192079,301250.2,5277278.3,3.18,3.85,0.030221699,0.061376132,1.2305918,2.97
356601100400192080,301298.2,5277247.7,3.29,4.04,0.10155437,0.21418512,1.5175849,4.40
356601100400192081,301346.2,5277217.1,2.77,3.4,0.0087764,0.017630324,1.4261966,4.72
356601100400192082,301394.2,5277186.6,3.7,4.49,0.06338677,0.13097227,1.6457765,4.68
356601100400192083,301442.2,5277156.0,4.75,5.65,0.16907296,0.3704479,1.6902871,4.05
356601100400192084,301490.2,5277125.4,2.43,3.07,0.008056228,0.016177747,1.5911314,2.04
356601100400192085,301538.0,5277094.9,2.54,3.14,0.016890539,0.03406979,1.4345455,4.60
356601100400192086,301585.9,5277064.5,4.49,5.54,0.19779469,0.440812,1.7898494,2.53
356601100400192087,301633.7,5277034.0,8.53,9.62,0.31514806,0.75720054,2.2931933,2.82
356601100400192088,301681.8,5277003.4,3.85,4.75,0.08363886,0.17469406,1.7516489,8.23
356601100400192089,301729.9,5276972.6,2.99,3.7,0.007537584,0.015132303,1.0337518,9.77
356601100400192090,301778.0,5276942.0,10.37,11.71,0.3192784,0.76930225,2.447604,7.51
356601100400192091,301825.7,5276911.6,4.9,5.99,0.15382358,0.33407205,1.8940045,15.06
356601100400192092,301873.6,5276881.1,11.75,13.51,0.16631472,0.36381915,2.626291,14.35
356601100400192093,301921.7,5276850.4,2.99,3.78,0.037613697,0.07667956,1.6307601,9.19
356601100400192094,301969.7,5276819.8,2.54,3.18,0.03237865,0.065829515,1.6232859,3.00
356601100400192095,302017.6,5276789.2,2.54,3.14,0.018880915,0.038123086,1.2438104,3.95
356601100400192096,302065.6,5276758.5,2.54,3.14,0.0066744275,0.013393628,1.3517163,7.36
356601100400192097,302113.7,5276727.9,4.45,5.8,0.034875717,0.07099753,2.0324395,10.30
356601100400192098,302161.8,5276697.1,2.24,2.8,0.007812842,0.01568708,1.2571692,8.19
