shot_number,lat,lon,elev_lowestmode,fabdem_m,n_egm2008_m,delta_terreno_m,control_terreno
351000200100042750,-42.783350,-71.206573,1381.5096,1366.54,21.782,-6.81,FUERA_DE_UMBRAL
351000200100042751,-42.783061,-71.205986,1391.5015,1374.59,21.780,-4.87,PASA
351000200100042756,-42.781334,-71.202488,1426.4968,1396.76,21.771,7.97,FUERA_DE_UMBRAL
351000200100042758,-42.780762,-71.201336,1421.9315,1392.08,21.768,8.09,FUERA_DE_UMBRAL
351000200100042761,-42.779911,-71.199632,1386.7793,1359.43,21.763,5.58,FUERA_DE_UMBRAL
351000200100042801,-42.768535,-71.176775,1077.6372,1058.42,21.698,-2.48,PASA
351000200100042812,-42.765387,-71.170398,1104.8898,1092.49,21.678,-9.28,FUERA_DE_UMBRAL
351000200100042816,-42.764236,-71.168059,1140.8807,1125.31,21.671,-6.10,FUERA_DE_UMBRAL
351000200100042906,-42.738207,-71.115640,1050.1702,1024.51,21.467,4.20,PASA
351000200100042970,-42.719590,-71.078233,1006.3692,984.21,21.335,0.83,PASA
351000300100041662,-42.790857,-71.207686,1322.9727,1295.21,21.775,5.99,FUERA_DE_UMBRAL
351000300100041667,-42.789436,-71.204841,1270.5068,1243.99,21.768,4.75,PASA
351000300100041668,-42.789154,-71.204281,1249.1158,1232.50,21.766,-5.15,FUERA_DE_UMBRAL
351000300100041669,-42.788871,-71.203715,1234.099,1218.50,21.765,-6.17,FUERA_DE_UMBRAL
351000300100041670,-42.788585,-71.203141,1229.4127,1208.17,21.763,-0.52,PASA
351000300100041671,-42.788299,-71.202567,1225.1613,1208.95,21.762,-5.55,FUERA_DE_UMBRAL
351000300100041675,-42.787149,-71.200242,1240.1431,1227.34,21.756,-8.95,FUERA_DE_UMBRAL
351000300100041676,-42.786863,-71.199667,1237.3997,1226.88,21.754,-11.24,FUERA_DE_UMBRAL
351000300100041677,-42.786579,-71.199097,1226.7839,1218.16,21.753,-13.13,FUERA_DE_UMBRAL
351000300100041680,-42.785428,-71.196771,1242.5898,1237.75,21.746,-16.91,FUERA_DE_UMBRAL
351000300100041681,-42.785138,-71.196180,1259.4176,1242.15,21.745,-4.48,PASA
351000300100041698,-42.780294,-71.186446,1147.937,1132.32,21.718,-6.10,FUERA_DE_UMBRAL
351000300100041699,-42.780008,-71.185872,1144.2622,1123.58,21.716,-1.03,PASA
351000300100041700,-42.779723,-71.185296,1142.4946,1121.82,21.714,-1.04,PASA
351000300100041701,-42.779437,-71.184721,1139.0072,1118.21,21.713,-0.92,PASA
351000300100041702,-42.779151,-71.184143,1139.4502,1116.67,21.711,1.07,PASA
351000300100041703,-42.778865,-71.183567,1136.302,1113.39,21.709,1.21,PASA
351000300100041718,-42.774567,-71.174878,1163.2682,1148.04,21.684,-6.45,FUERA_DE_UMBRAL
351000300100041719,-42.774281,-71.174299,1164.4033,1148.68,21.683,-5.95,FUERA_DE_UMBRAL
351000300100041909,-42.719346,-71.063741,980.92236,957.86,21.287,1.77,PASA
351000300100041911,-42.718772,-71.062589,981.9314,958.59,21.284,2.05,PASA
351000300100041913,-42.718199,-71.061437,984.20825,959.57,21.280,3.36,PASA
351000300100041915,-42.717626,-71.060289,979.42285,952.70,21.277,5.45,FUERA_DE_UMBRAL
351000300100041916,-42.717341,-71.059718,973.804,950.26,21.275,2.27,PASA
351000300100041928,-42.713897,-71.052804,981.0455,956.88,21.254,2.91,PASA
351000300100041934,-42.712181,-71.049368,956.04785,934.58,21.244,0.23,PASA
351000300100041935,-42.711895,-71.048795,952.46454,930.59,21.242,0.63,PASA
351000500100041540,-42.799527,-71.209102,1465.9427,1445.79,21.752,-1.60,PASA
351000500100041541,-42.799243,-71.208529,1459.5608,1445.58,21.752,-7.77,FUERA_DE_UMBRAL
351000500100041556,-42.794988,-71.199978,1322.1573,1301.59,21.739,-1.17,PASA
351000500100041557,-42.794708,-71.199416,1303.1294,1282.85,21.738,-1.46,PASA
351000500100041558,-42.794424,-71.198847,1292.8666,1267.29,21.737,3.84,PASA
351000500100041572,-42.790422,-71.190751,1293.9818,1264.60,21.720,7.66,FUERA_DE_UMBRAL
351000500100041573,-42.790138,-71.190178,1287.6101,1258.72,21.718,7.18,FUERA_DE_UMBRAL
351000500100041574,-42.789856,-71.189611,1274.9242,1248.70,21.717,4.51,PASA
351000500100041582,-42.787574,-71.185001,1259.8,1235.20,21.704,2.89,PASA
351000500100041584,-42.786993,-71.183813,1297.015,1272.19,21.701,3.12,PASA
351000500100041585,-42.786708,-71.183238,1294.6082,1262.47,21.699,10.44,FUERA_DE_UMBRAL
351000500100041586,-42.786427,-71.182673,1279.7284,1259.68,21.698,-1.65,PASA
351000500100041587,-42.786137,-71.182083,1293.457,1275.05,21.696,-3.29,PASA
351000500100041590,-42.785279,-71.180347,1297.8553,1272.25,21.691,3.91,PASA
351000500100041591,-42.784996,-71.179775,1291.7787,1268.07,21.690,2.02,PASA
351000500100041592,-42.784710,-71.179196,1292.9653,1270.00,21.688,1.28,PASA
351000500100041598,-42.782999,-71.175740,1282.4052,1254.39,21.678,6.34,FUERA_DE_UMBRAL
351000500100041730,-42.745269,-71.099825,1009.28986,988.50,21.399,-0.61,PASA
351000500100041731,-42.744983,-71.099249,1009.2009,988.37,21.397,-0.57,PASA
351000500100041732,-42.744697,-71.098672,1010.7228,988.49,21.395,0.84,PASA
351000500100041733,-42.744411,-71.098097,1009.22723,988.26,21.393,-0.43,PASA
351000500100041734,-42.744125,-71.097522,1008.1625,988.03,21.391,-1.26,PASA
351000500100041795,-42.726065,-71.061206,1044.0088,1021.88,21.274,0.85,PASA
351000500100041796,-42.725778,-71.060631,1042.8237,1020.48,21.272,1.07,PASA
351000500100041797,-42.725492,-71.060055,1041.4028,1017.60,21.270,2.53,PASA
351000500100041798,-42.725206,-71.059482,1038.4353,1012.80,21.269,4.36,PASA
351000500100041799,-42.724921,-71.058910,1033.4965,1010.32,21.267,1.91,PASA
351000500100041800,-42.724635,-71.058334,1033.1616,1010.75,21.265,1.15,PASA
351000500100041801,-42.724348,-71.057758,1032.6451,1008.80,21.264,2.59,PASA
351000500100041802,-42.724064,-71.057189,1024.8423,1005.03,21.262,-1.45,PASA
351000500100041803,-42.723777,-71.056610,1027.6504,1005.37,21.260,1.02,PASA
351000500100041804,-42.723491,-71.056036,1026.2855,1003.84,21.259,1.19,PASA
351000500100041805,-42.723205,-71.055462,1023.0325,1000.00,21.257,1.77,PASA
351000500100041806,-42.722920,-71.054889,1020.3012,998.60,21.255,0.45,PASA
351000500100041807,-42.722633,-71.054313,1020.1709,996.72,21.253,2.20,PASA
351000500100041808,-42.722347,-71.053736,1020.63666,995.83,21.252,3.55,PASA
351000500100041809,-42.722061,-71.053163,1017.85834,995.00,21.250,1.61,PASA
351000500100041810,-42.721775,-71.052587,1017.966,995.21,21.248,1.50,PASA
351000500100041811,-42.721489,-71.052014,1014.213,994.95,21.247,-1.98,PASA
351000500100041812,-42.721202,-71.051435,1017.10333,993.42,21.245,2.44,PASA
351000500100041813,-42.720917,-71.050864,1012.2368,990.72,21.243,0.27,PASA
351000500100041814,-42.720631,-71.050288,1011.8423,988.09,21.241,2.51,PASA
351000500100041815,-42.720345,-71.049714,1009.32196,985.58,21.240,2.50,PASA
351000500100041816,-42.720060,-71.049143,1003.9218,979.43,21.238,3.26,PASA
351000500100041817,-42.719775,-71.048569,1000.8813,977.41,21.236,2.23,PASA
351000500100041818,-42.719489,-71.047995,998.5883,974.91,21.235,2.44,PASA
351000500100041819,-42.719203,-71.047420,998.11676,975.89,21.233,1.00,PASA
351000500100041820,-42.718917,-71.046846,996.0738,975.16,21.231,-0.31,PASA
351000500100041821,-42.718630,-71.046268,998.05444,976.21,21.229,0.61,PASA
351000500100041822,-42.718345,-71.045696,993.0368,971.90,21.228,-0.09,PASA
351000500100041823,-42.718059,-71.045121,991.9998,972.33,21.226,-1.56,PASA
351000500100041824,-42.717774,-71.044547,989.14874,967.56,21.224,0.36,PASA
351000500100041825,-42.717488,-71.043973,986.93396,965.43,21.222,0.28,PASA
351000500100041826,-42.717202,-71.043398,985.87964,963.30,21.221,1.36,PASA
351000500100041827,-42.716916,-71.042824,983.9214,964.26,21.219,-1.56,PASA
351000500100041828,-42.716627,-71.042239,994.2452,969.41,21.217,3.61,PASA
351000500100041829,-42.716341,-71.041666,990.0673,961.58,21.215,7.27,FUERA_DE_UMBRAL
351000500100041830,-42.716059,-71.041104,973.9261,951.10,21.214,1.62,PASA
351000500100041831,-42.715774,-71.040532,969.6927,948.34,21.213,0.14,PASA
351000500100041832,-42.715488,-71.039956,968.94574,947.90,21.211,-0.16,PASA
351000500100041833,-42.715201,-71.039379,970.48694,946.45,21.210,2.82,PASA
351000500100041834,-42.714916,-71.038809,963.19,940.06,21.208,1.92,PASA
351000500100041835,-42.714631,-71.038236,959.22754,936.77,21.207,1.25,PASA
351000500100041836,-42.714345,-71.037663,955.8171,933.98,21.206,0.63,PASA
351000500100041837,-42.714059,-71.037088,955.40295,930.67,21.204,3.53,PASA
351000500100041838,-42.713774,-71.036517,949.6126,926.52,21.203,1.88,PASA
351000500100041839,-42.713488,-71.035943,946.69867,924.94,21.201,0.56,PASA
351000500100041840,-42.713201,-71.035368,946.0664,920.77,21.200,4.09,PASA
351000500100041841,-42.712917,-71.034799,937.95447,918.88,21.198,-2.13,PASA
351000500100041842,-42.712629,-71.034220,941.195,918.35,21.197,1.65,PASA
351000500100041843,-42.712344,-71.033647,938.1147,915.11,21.196,1.81,PASA
351000500100041844,-42.712059,-71.033076,932.11017,909.51,21.194,1.41,PASA
351000500100041845,-42.711774,-71.032506,925.8717,904.23,21.193,0.45,PASA
351000600100071976,-42.807367,-71.210944,1454.5835,1437.85,21.728,-4.99,PASA
351000600100071980,-42.806229,-71.208655,1424.9877,1411.89,21.729,-8.63,FUERA_DE_UMBRAL
351000600100071981,-42.805943,-71.208080,1421.6665,1404.62,21.729,-4.69,PASA
351000600100071982,-42.805662,-71.207519,1401.3158,1391.96,21.728,-12.38,FUERA_DE_UMBRAL
351000600100071983,-42.805377,-71.206943,1398.2421,1384.62,21.727,-8.11,FUERA_DE_UMBRAL
351000600100071986,-42.804532,-71.205251,1347.3712,1325.88,21.725,-0.23,PASA
351000600100071987,-42.804250,-71.204687,1331.0029,1317.86,21.724,-8.58,FUERA_DE_UMBRAL
351000600100071988,-42.803967,-71.204118,1319.817,1311.55,21.723,-13.46,FUERA_DE_UMBRAL
351000600100071989,-42.803677,-71.203528,1333.6676,1320.05,21.722,-8.10,FUERA_DE_UMBRAL
351000600100071990,-42.803389,-71.202947,1337.5591,1319.28,21.721,-3.44,PASA
351000600100071991,-42.803106,-71.202379,1325.4583,1312.71,21.720,-8.97,FUERA_DE_UMBRAL
351000600100071992,-42.802821,-71.201804,1322.1516,1309.58,21.720,-9.15,FUERA_DE_UMBRAL
351000600100071993,-42.802536,-71.201230,1317.1122,1309.53,21.719,-14.14,FUERA_DE_UMBRAL
351000600100071994,-42.802250,-71.200654,1315.1917,1306.03,21.718,-12.56,FUERA_DE_UMBRAL
351000600100071995,-42.801961,-71.200067,1325.3839,1313.83,21.717,-10.16,FUERA_DE_UMBRAL
351000600100071997,-42.801386,-71.198904,1333.9835,1319.66,21.715,-7.39,FUERA_DE_UMBRAL
351000600100071998,-42.801103,-71.198336,1322.3284,1319.92,21.714,-19.31,FUERA_DE_UMBRAL
351000600100072007,-42.798507,-71.193069,1398.9572,1388.01,21.706,-10.76,FUERA_DE_UMBRAL
351000600100072008,-42.798221,-71.192492,1398.6576,1384.15,21.705,-7.19,FUERA_DE_UMBRAL
351000600100072009,-42.797937,-71.191920,1391.2177,1374.48,21.704,-4.96,PASA
351000600100072010,-42.797653,-71.191350,1381.1587,1357.04,21.703,2.42,PASA
351000600100072011,-42.797373,-71.190787,1362.9722,1339.19,21.702,2.08,PASA
351000600100072012,-42.797091,-71.190222,1347.2058,1324.93,21.701,0.58,PASA
351000600100072013,-42.796808,-71.189654,1335.9438,1318.64,21.700,-4.40,PASA
351000600100072014,-42.796523,-71.189078,1332.6403,1320.27,21.699,-9.33,FUERA_DE_UMBRAL
351000600100072027,-42.792807,-71.181561,1333.2472,1321.44,21.685,-9.88,FUERA_DE_UMBRAL
351000600100072040,-42.789119,-71.174127,1241.4456,1226.40,21.666,-6.62,FUERA_DE_UMBRAL
351000600100072041,-42.788836,-71.173558,1232.0621,1211.88,21.665,-1.48,PASA
351000600100072042,-42.788553,-71.172988,1222.8462,1204.34,21.663,-3.16,PASA
351000600100072045,-42.787695,-71.171253,1225.4073,1214.28,21.658,-10.53,FUERA_DE_UMBRAL
351000600100072054,-42.785116,-71.166033,1252.3127,1224.03,21.643,6.64,FUERA_DE_UMBRAL
351000600100072055,-42.784833,-71.165463,1243.9943,1215.10,21.641,7.25,FUERA_DE_UMBRAL
351000600100072164,-42.753686,-71.102796,978.6792,955.26,21.406,2.01,PASA
351000600100072165,-42.753401,-71.102225,971.4331,953.02,21.404,-2.99,PASA
351000600100072167,-42.752826,-71.101068,976.862,955.04,21.399,0.42,PASA
351000600100072169,-42.752253,-71.099918,973.1062,953.38,21.395,-1.67,PASA
351000600100072170,-42.751966,-71.099340,974.99695,956.14,21.393,-2.54,PASA
351000600100072171,-42.751678,-71.098761,978.30304,959.20,21.391,-2.29,PASA
351000600100072172,-42.751390,-71.098181,981.9095,959.43,21.389,1.09,PASA
351000600100072174,-42.750818,-71.097033,976.9976,953.98,21.384,1.63,PASA
351000600100072175,-42.750534,-71.096462,970.0954,949.39,21.382,-0.68,PASA
351000600100072176,-42.750248,-71.095888,967.7773,948.11,21.380,-1.71,PASA
351000600100072177,-42.749962,-71.095313,966.5335,949.21,21.378,-4.05,PASA
351000600100072178,-42.749674,-71.094734,969.44684,951.56,21.376,-3.49,PASA
351000600100072179,-42.749387,-71.094155,973.383,956.22,21.374,-4.21,PASA
351000600100072180,-42.749099,-71.093575,978.3354,960.02,21.371,-3.06,PASA
351000600100072181,-42.748812,-71.092998,979.18475,960.82,21.369,-3.00,PASA
351000600100072182,-42.748526,-71.092421,980.5665,960.69,21.367,-1.49,PASA
351000600100072183,-42.748240,-71.091846,979.21906,959.27,21.365,-1.42,PASA
351000600100072185,-42.747670,-71.090702,970.6781,949.99,21.361,-0.68,PASA
351000600100072186,-42.747384,-71.090127,969.8771,950.18,21.359,-1.66,PASA
351000600100072187,-42.747098,-71.089551,969.45416,949.28,21.356,-1.18,PASA
351000600100072188,-42.746812,-71.088976,969.2791,949.52,21.354,-1.59,PASA
351000600100072189,-42.746525,-71.088397,973.07697,952.27,21.352,-0.54,PASA
351000600100072190,-42.746239,-71.087820,975.0039,954.83,21.350,-1.18,PASA
351000600100072191,-42.745952,-71.087242,976.8425,958.08,21.348,-2.58,PASA
351000600100072192,-42.745666,-71.086665,978.81934,959.84,21.346,-2.37,PASA
351000600100072193,-42.745379,-71.086088,981.0907,960.93,21.344,-1.18,PASA
351000600100072198,-42.743945,-71.083199,993.9126,976.23,21.333,-3.65,PASA
351000600100072240,-42.731899,-71.058990,1016.72107,997.80,21.263,-2.34,PASA
351000600100072242,-42.731325,-71.057834,1020.5815,998.02,21.259,1.30,PASA
351000600100072243,-42.731038,-71.057259,1019.0182,997.72,21.257,0.04,PASA
351000600100072244,-42.730751,-71.056681,1020.46515,999.66,21.256,-0.45,PASA
351000600100072245,-42.730463,-71.056100,1026.1044,1005.88,21.254,-1.03,PASA
351000600100072246,-42.730174,-71.055519,1031.6654,1011.33,21.252,-0.92,PASA
351000600100072247,-42.729312,-71.053785,1037.3522,1014.48,21.247,1.63,PASA
351000600100072248,-42.729026,-71.053211,1034.7673,1013.82,21.245,-0.30,PASA
351000600100072249,-42.728740,-71.052635,1034.2805,1014.95,21.244,-1.91,PASA
351000600100072250,-42.728451,-71.052053,1041.1882,1020.12,21.242,-0.17,PASA
351000600100072253,-42.727587,-71.050310,1057.5979,1039.37,21.237,-3.01,PASA
351000600100072254,-42.727298,-71.049727,1066.4147,1050.16,21.235,-4.98,PASA
351000600100072255,-42.727008,-71.049141,1078.285,1061.24,21.233,-4.19,PASA
351000600100072256,-42.726718,-71.048554,1091.0996,1057.83,21.232,12.04,FUERA_DE_UMBRAL
351000600100072258,-42.726151,-71.047421,1068.9768,1042.79,21.228,4.96,PASA
351000600100072259,-42.725866,-71.046849,1064.138,1041.35,21.227,1.56,PASA
351000600100072260,-42.725580,-71.046275,1061.8033,1039.74,21.225,0.84,PASA
351000600100072261,-42.725295,-71.045702,1057.9304,1036.24,21.223,0.47,PASA
351000600100072262,-42.725010,-71.045131,1052.059,1030.70,21.221,0.14,PASA
351000600100072263,-42.724726,-71.044560,1045.8862,1028.03,21.220,-3.37,PASA
351000600100072264,-42.724439,-71.043984,1046.0197,1026.35,21.218,-1.55,PASA
351000600100072265,-42.724153,-71.043408,1045.879,1026.43,21.216,-1.77,PASA
351000600100072266,-42.723866,-71.042832,1046.1198,1031.84,21.215,-6.93,FUERA_DE_UMBRAL
351000600100072267,-42.723577,-71.042247,1057.2756,1023.31,21.213,12.75,FUERA_DE_UMBRAL
351000600100072268,-42.723295,-71.041685,1040.3132,1010.79,21.211,8.31,FUERA_DE_UMBRAL
351000600100072269,-42.723012,-71.041117,1030.6165,1003.53,21.210,5.88,FUERA_DE_UMBRAL
351000600100072270,-42.722727,-71.040547,1023.5743,998.32,21.208,4.05,PASA
351000600100072271,-42.722442,-71.039976,1017.9361,995.91,21.207,0.82,PASA
351000600100072272,-42.722157,-71.039404,1012.494,991.87,21.206,-0.58,PASA
351000600100072273,-42.721872,-71.038831,1009.30786,986.88,21.204,1.23,PASA
351000600100072274,-42.721587,-71.038258,1005.78894,981.26,21.203,3.32,PASA
351000600100072275,-42.721302,-71.037687,999.74854,976.65,21.202,1.89,PASA
351000600100072276,-42.721016,-71.037113,997.4768,973.87,21.200,2.41,PASA
351000600100072277,-42.720731,-71.036542,991.829,972.87,21.199,-2.24,PASA
351000600100072278,-42.720443,-71.035961,997.5855,971.45,21.197,4.94,PASA
351000600100072279,-42.720160,-71.035394,986.87244,964.17,21.196,1.51,PASA
351000600100072280,-42.719875,-71.034822,981.5376,963.88,21.195,-3.54,PASA
351000600100072281,-42.719587,-71.034243,985.4293,965.88,21.193,-1.65,PASA
351000600100072282,-42.719301,-71.033668,983.85144,969.02,21.192,-6.36,FUERA_DE_UMBRAL
351000600100072283,-42.719013,-71.033087,989.1383,975.12,21.190,-7.17,FUERA_DE_UMBRAL
351000600100072284,-42.718725,-71.032507,994.4331,970.91,21.189,2.33,PASA
351000600100072285,-42.718442,-71.031940,983.5937,959.71,21.188,2.70,PASA
351000600100072286,-42.718159,-71.031375,970.66565,946.94,21.186,2.54,PASA
351000600100072287,-42.717875,-71.030807,960.93097,937.62,21.185,2.13,PASA
351000600100072288,-42.717590,-71.030236,954.93195,931.82,21.183,1.93,PASA
351000600100072289,-42.717305,-71.029663,950.73694,927.85,21.182,1.71,PASA
351000600100072290,-42.717019,-71.029092,945.83655,922.98,21.180,1.67,PASA
351000600100072291,-42.716734,-71.028519,941.8867,918.70,21.179,2.00,PASA
351000600100072292,-42.716449,-71.027948,936.2107,914.76,21.178,0.28,PASA
351000600100072293,-42.716163,-71.027375,932.0042,911.34,21.176,-0.51,PASA
351000600100072294,-42.715877,-71.026802,929.551,909.23,21.175,-0.85,PASA
351000600100072295,-42.715591,-71.026227,927.41077,907.42,21.173,-1.19,PASA
351000800100042853,-42.815457,-71.211447,1460.4647,1437.54,21.702,1.22,PASA
351000800100042854,-42.815170,-71.210866,1463.5159,1436.85,21.702,4.96,PASA
351000800100042856,-42.814611,-71.209745,1423.2941,1398.39,21.702,3.20,PASA
351000800100042860,-42.813494,-71.207505,1340.9276,1313.71,21.702,5.51,FUERA_DE_UMBRAL
351000800100042861,-42.813212,-71.206936,1329.8921,1302.13,21.701,6.06,FUERA_DE_UMBRAL
351000800100042862,-42.812926,-71.206357,1330.1249,1301.10,21.701,7.32,FUERA_DE_UMBRAL
351000800100042863,-42.812649,-71.205801,1305.1278,1281.76,21.700,1.67,PASA
351000800100042864,-42.812366,-71.205230,1296.8502,1267.04,21.699,8.11,FUERA_DE_UMBRAL
351000800100042875,-42.809250,-71.198942,1214.2655,1186.89,21.691,5.69,FUERA_DE_UMBRAL
351000800100042876,-42.808969,-71.198378,1198.7054,1171.92,21.690,5.10,FUERA_DE_UMBRAL
351000800100042877,-42.808689,-71.197813,1183.9528,1161.93,21.689,0.34,PASA
351000800100042878,-42.808406,-71.197244,1174.3292,1158.65,21.688,-6.01,FUERA_DE_UMBRAL
351000800100042892,-42.804423,-71.189194,1131.2614,1117.34,21.676,-7.76,FUERA_DE_UMBRAL
351000800100042893,-42.804137,-71.188617,1130.8641,1109.42,21.675,-0.23,PASA
351000800100042894,-42.803852,-71.188039,1130.4446,1109.72,21.674,-0.95,PASA
351000800100042895,-42.803567,-71.187465,1126.8772,1107.96,21.673,-2.76,PASA
351000800100042896,-42.803282,-71.186890,1123.7555,1100.11,21.673,1.98,PASA
351000800100042897,-42.802998,-71.186316,1119.1271,1097.22,21.672,0.24,PASA
351000800100042898,-42.802712,-71.185737,1120.1318,1099.23,21.671,-0.77,PASA
351000800100042906,-42.800425,-71.181113,1119.4995,1100.35,21.663,-2.52,PASA
351000800100042907,-42.800138,-71.180531,1124.3356,1108.06,21.662,-5.38,FUERA_DE_UMBRAL
351000800100042908,-42.799848,-71.179943,1134.8899,1111.81,21.661,1.42,PASA
351000800100042909,-42.799564,-71.179369,1130.9132,1113.49,21.660,-4.23,PASA
351000800100042910,-42.799275,-71.178783,1139.6526,1123.36,21.658,-5.37,FUERA_DE_UMBRAL
351000800100042911,-42.798988,-71.178203,1141.4406,1123.76,21.657,-3.97,PASA
351000800100042912,-42.798700,-71.177619,1147.774,1126.35,21.656,-0.24,PASA
351000800100042913,-42.798415,-71.177045,1143.503,1123.54,21.655,-1.69,PASA
351000800100042914,-42.798131,-71.176472,1137.9313,1123.33,21.654,-7.05,FUERA_DE_UMBRAL
351000800100042915,-42.797845,-71.175893,1139.5878,1123.45,21.653,-5.52,FUERA_DE_UMBRAL
351000800100042916,-42.797560,-71.175319,1134.5884,1116.62,21.652,-3.68,PASA
351000800100042919,-42.796701,-71.173585,1135.7787,1121.33,21.649,-7.20,FUERA_DE_UMBRAL
351000800100042920,-42.796413,-71.173000,1143.6017,1130.70,21.648,-8.75,FUERA_DE_UMBRAL
351000800100042921,-42.796123,-71.172411,1156.3577,1138.07,21.646,-3.36,PASA
351000800100042922,-42.795837,-71.171836,1153.8335,1135.74,21.645,-3.55,PASA
351000800100043044,-42.760677,-71.101057,964.1056,941.32,21.394,1.39,PASA
351000800100043045,-42.760391,-71.100481,964.1638,941.77,21.392,1.00,PASA
351000800100043046,-42.760105,-71.099905,963.7359,941.65,21.390,0.70,PASA
351000800100043047,-42.759819,-71.099329,963.6408,941.34,21.388,0.92,PASA
351000800100043048,-42.759533,-71.098754,963.4253,940.84,21.386,1.20,PASA
351000800100043049,-42.759247,-71.098178,962.98987,940.62,21.384,0.98,PASA
351000800100043050,-42.758960,-71.097602,962.9032,940.73,21.381,0.79,PASA
351000800100043051,-42.758673,-71.097025,964.7521,942.36,21.379,1.01,PASA
351000800100043053,-42.758101,-71.095873,964.1787,939.44,21.375,3.37,PASA
351000800100043054,-42.757816,-71.095301,960.3448,937.53,21.373,1.45,PASA
351000800100043055,-42.757529,-71.094726,959.1199,936.80,21.371,0.95,PASA
351000800100043056,-42.757243,-71.094151,957.81085,936.05,21.369,0.40,PASA
351000800100043057,-42.756957,-71.093575,957.55206,935.72,21.366,0.46,PASA
351000800100043058,-42.756671,-71.092999,957.12634,932.26,21.364,3.50,PASA
351000800100043059,-42.756385,-71.092427,952.4148,925.97,21.362,5.09,FUERA_DE_UMBRAL
351000800100043060,-42.756100,-71.091855,948.5326,921.89,21.360,5.28,FUERA_DE_UMBRAL
351000800100043061,-42.755816,-71.091284,941.87573,921.17,21.358,-0.65,PASA
351000800100043062,-42.755529,-71.090708,942.5962,920.82,21.356,0.42,PASA
351000800100043063,-42.755242,-71.090132,942.1825,920.43,21.354,0.40,PASA
351000800100043065,-42.754669,-71.088981,940.4519,919.02,21.349,0.08,PASA
351000800100043066,-42.754383,-71.088405,940.2018,918.02,21.347,0.84,PASA
351000800100043067,-42.754097,-71.087830,938.5919,917.32,21.345,-0.07,PASA
351000800100043068,-42.753810,-71.087255,937.3779,916.71,21.343,-0.67,PASA
351000800100043069,-42.753524,-71.086679,936.77057,916.11,21.341,-0.68,PASA
351000800100043070,-42.753237,-71.086103,936.07294,915.80,21.338,-1.07,PASA
351000800100043071,-42.752951,-71.085527,936.0202,915.63,21.336,-0.95,PASA
351000800100043072,-42.752664,-71.084949,936.7158,915.52,21.334,-0.14,PASA
351000800100043073,-42.752377,-71.084373,936.3393,915.38,21.332,-0.37,PASA
351000800100043074,-42.752090,-71.083797,936.4106,915.41,21.330,-0.33,PASA
351000800100043075,-42.751803,-71.083220,936.2023,916.20,21.328,-1.33,PASA
351000800100043076,-42.751516,-71.082641,938.655,919.05,21.326,-1.72,PASA
351000800100043077,-42.751227,-71.082060,943.7017,924.23,21.324,-1.86,PASA
351000800100043078,-42.750939,-71.081481,947.21783,925.77,21.323,0.13,PASA
351000800100043079,-42.750653,-71.080905,945.843,925.95,21.321,-1.43,PASA
351000800100043080,-42.750364,-71.080323,952.00867,934.67,21.319,-3.98,PASA
351000800100043081,-42.750075,-71.079739,959.9457,940.97,21.317,-2.35,PASA
351000800100043082,-42.749788,-71.079163,959.52124,939.99,21.316,-1.78,PASA
351000800100043083,-42.749500,-71.078582,964.6866,942.83,21.314,0.55,PASA
351000800100043084,-42.749213,-71.078006,963.2451,942.68,21.312,-0.75,PASA
351000800100043085,-42.748925,-71.077425,967.83075,949.99,21.311,-3.47,PASA
351000800100043086,-42.748637,-71.076844,973.0388,952.89,21.309,-1.16,PASA
351000800100043087,-42.748350,-71.076268,972.27563,953.12,21.307,-2.15,PASA
351000800100043088,-42.748062,-71.075688,975.5522,957.04,21.306,-2.80,PASA
351000800100043089,-42.747775,-71.075111,976.69727,957.51,21.304,-2.11,PASA
351000800100043090,-42.747487,-71.074530,981.8388,963.56,21.302,-3.03,PASA
351000800100043109,-42.742058,-71.063614,941.7079,921.56,21.271,-1.13,PASA
351000800100043113,-42.740339,-71.060151,947.80255,930.37,21.261,-3.83,PASA
351000800100043114,-42.740050,-71.059570,953.59,934.19,21.259,-1.86,PASA
351000800100043115,-42.739763,-71.058990,956.8139,939.76,21.257,-4.20,PASA
351000800100043116,-42.739474,-71.058406,965.3959,947.62,21.255,-3.48,PASA
351000800100043117,-42.739186,-71.057827,969.3527,950.99,21.254,-2.89,PASA
351000800100043118,-42.738901,-71.057253,966.2199,947.14,21.252,-2.17,PASA
351000800100043119,-42.738615,-71.056678,965.21765,947.08,21.250,-3.11,PASA
351000800100043120,-42.738326,-71.056094,973.73096,956.27,21.249,-3.79,PASA
351000800100043121,-42.738037,-71.055510,982.33624,960.37,21.247,0.72,PASA
351000800100043122,-42.737750,-71.054933,983.029,959.37,21.245,2.41,PASA
351000800100043123,-42.737465,-71.054359,979.9841,958.23,21.244,0.51,PASA
351000800100043124,-42.737179,-71.053784,978.69684,958.25,21.242,-0.79,PASA
351000800100043125,-42.736892,-71.053208,978.65155,959.29,21.240,-1.88,PASA
351000800100043126,-42.736606,-71.052631,979.3866,959.74,21.238,-1.59,PASA
351000800100043127,-42.736320,-71.052055,978.98615,958.83,21.237,-1.08,PASA
351000800100043128,-42.736033,-71.051479,978.821,959.48,21.235,-1.89,PASA
351000800100043129,-42.735746,-71.050900,981.88666,960.99,21.233,-0.34,PASA
