shot_number,lat,lon,rh98,pendiente_grados,predict_stratum,agbd_origen,agbd_L4A_Mg_ha,agbd_CCI2024_Mg_ha
356600500400193124,-42.793517,-71.052918,2.5,4.33,,,,0
356600500400193125,-42.793803,-71.052343,2.47,3.73,,,,0
356600500400193126,-42.794088,-71.051767,2.43,4.35,,,,0
356600500400193127,-42.794373,-71.051192,2.62,4.36,,,,9
356600500400193128,-42.794658,-71.050617,2.69,5.05,,,,13
356600500400193129,-42.794943,-71.050042,2.65,7.35,,,,12
356600500400193130,-42.795227,-71.049467,2.69,7.37,,,,0
356600500400193131,-42.795512,-71.048892,3.33,8.18,,,,0
356600500400193132,-42.795795,-71.048318,2.99,7.03,,,,16
356600500400193133,-42.796080,-71.047743,2.62,4.70,,,,15
356600500400193134,-42.796366,-71.047167,2.65,5.17,,,,15
356600500400193135,-42.796651,-71.046592,2.62,7.08,,,,0
356600500400193136,-42.796937,-71.046016,2.43,4.55,,,,0
356600500400193137,-42.797223,-71.045440,2.47,1.47,,,,0
356600500400193138,-42.797509,-71.044864,2.47,1.26,,,,10
356600500400193139,-42.797795,-71.044287,2.92,3.80,,,,0
356600500400193140,-42.798082,-71.043710,3.33,6.74,,,,0
356600500400193141,-42.798370,-71.043132,2.99,6.65,,,,0
356600500400193142,-42.798656,-71.042556,2.54,4.84,,,,0
356600500400193143,-42.798941,-71.041981,2.88,7.40,,,,0
356600500400193144,-42.799225,-71.041407,2.65,6.03,,,,0
356600500400193145,-42.799510,-71.040831,2.43,3.93,,,,0
356600500400193146,-42.799795,-71.040256,2.5,5.56,,,,0
356600500400193147,-42.800080,-71.039681,2.84,5.89,,,,0
356600500400193148,-42.800365,-71.039105,2.62,4.02,,,,0
356600500400193149,-42.800650,-71.038529,2.58,4.71,,,,0
356600500400193150,-42.800936,-71.037953,2.43,3.16,,,,12
356600500400193151,-42.801221,-71.037378,2.58,3.95,,,,12
356600500400193152,-42.801507,-71.036801,3.07,3.21,,,,0
356600500400193153,-42.801794,-71.036223,2.8,7.09,,,,0
356600500400193154,-42.802082,-71.035646,2.62,4.51,,,,0
356600500400193155,-42.802368,-71.035069,2.62,7.64,,,,2
356600500400193156,-42.802652,-71.034494,4.41,13.42,,,,1
356600500400193157,-42.802935,-71.033921,4.34,14.60,,,,0
356600500400193158,-42.803219,-71.033345,2.73,12.62,,,,0
356600500400193159,-42.803505,-71.032769,2.65,4.64,,,,0
356600500400193160,-42.803792,-71.032191,2.54,1.59,,,,0
356600500400193161,-42.804078,-71.031615,2.47,2.86,,,,0
356600500400193162,-42.804363,-71.031039,2.62,4.04,,,,0
356600500400193163,-42.804649,-71.030463,2.77,4.75,,,,0
356600500400193164,-42.804934,-71.029887,2.5,2.44,,,,0
356600500400193165,-42.805220,-71.029310,3.1,2.52,,,,0
356600600401033970,-42.722729,-71.209123,6.25,16.95,GSW_SA,certificada,11.848656,0
356600600401033971,-42.723018,-71.208545,5.99,19.59,,,,0
356600600401033983,-42.726452,-71.201639,5.31,17.61,,,,0
356600600401033989,-42.728181,-71.198171,3.37,10.20,,,,0
356600600401033990,-42.728463,-71.197599,3.93,15.95,,,,0
356600600401033991,-42.728746,-71.197027,4.56,19.82,,,,0
356600600401033999,-42.730998,-71.192459,3.4,10.82,GSW_SA,certificada,2.60265,0
356600600401034000,-42.731284,-71.191883,7.15,15.32,GSW_SA,certificada,16.117258,0
356600600401034002,-42.731866,-71.190721,4.83,19.88,,,,0
356600600401034004,-42.732431,-71.189577,3.85,12.70,GSW_SA,certificada,3.624111,0
356600600401034005,-42.732718,-71.189000,3.93,15.62,GSW_SA,certificada,3.8231082,0
356600600401034026,-42.738769,-71.176879,4.15,19.00,,,,0
356600600401034029,-42.739634,-71.175149,5.46,19.34,,,,7
356600600401034030,-42.739923,-71.174572,3.1,16.87,,,,11
356600600401034038,-42.742188,-71.170003,6.59,15.28,,,,0
356600600401034039,-42.742473,-71.169430,5.2,17.94,,,,0
356600600401034040,-42.742759,-71.168856,4.64,19.51,,,,0
356600600401034042,-42.743327,-71.167711,4.94,19.36,,,,0
356600600401034043,-42.743608,-71.167141,4.04,15.13,GSW_SA,certificada,4.1052823,0
356600600401034058,-42.747926,-71.158481,4.26,19.30,,,,0
356600600401034059,-42.748212,-71.157904,2.54,12.37,,,,0
356600600401034060,-42.748496,-71.157331,3.85,15.61,GSW_SA,certificada,3.624111,0
356600600401034061,-42.748779,-71.156758,5.84,16.50,GSW_SA,certificada,10.116243,0
356600600401034062,-42.749064,-71.156183,5.76,17.29,,,,13
356600600401034063,-42.749350,-71.155607,3.85,16.96,GSW_SA,certificada,3.624111,0
356600600401034064,-42.749634,-71.155034,3.7,11.28,,,,8
356600600401034065,-42.749917,-71.154461,4.04,14.66,,,,9
356600600401034066,-42.750200,-71.153888,3.85,13.23,,,,9
356600600401034067,-42.750484,-71.153315,3.55,10.86,GSW_SA,certificada,2.9246318,0
356600600401034068,-42.750768,-71.152741,3.89,10.18,GSW_SA,certificada,3.7229545,0
356600600401034069,-42.751052,-71.152167,5.16,13.07,GSW_SA,certificada,7.5385356,0
356600600401034070,-42.751336,-71.151593,3.55,14.09,,,,0
356600600401034075,-42.753318,-71.147586,7.15,19.25,GSW_SA,certificada,16.117258,0
356600600401034076,-42.753602,-71.147012,7.26,18.20,,,,0
356600600401034077,-42.753886,-71.146439,6.29,19.28,GSW_SA,certificada,12.024811,0
356600600401034078,-42.754168,-71.145867,6.51,15.69,,,,0
356600600401034079,-42.754452,-71.145295,3.55,9.24,GSW_SA,certificada,2.9246318,0
356600600401034086,-42.756472,-71.141248,3.55,17.93,,,,0
356600600401034087,-42.756761,-71.140670,4.79,15.18,,,,0
356600600401034088,-42.757049,-71.140093,2.92,10.11,,,,0
356600600401034089,-42.757901,-71.138373,4.23,13.73,GSW_SA,certificada,4.615956,0
356600600401034090,-42.758185,-71.137801,4.34,14.73,,,,0
356600600401034091,-42.758470,-71.137227,4.86,13.36,,,,0
356600600401034092,-42.758755,-71.136654,6.32,17.00,,,,0
356600600401034093,-42.759038,-71.136083,7.45,18.63,GSW_SA,certificada,17.681269,0
356600600401034094,-42.759321,-71.135511,7.15,16.50,GSW_SA,certificada,16.117258,0
356600600401034095,-42.759604,-71.134939,4.83,13.77,GSW_SA,certificada,6.421393,0
356600600401034096,-42.759890,-71.134364,7.18,15.77,GSW_SA,certificada,16.270496,0
356600600401034097,-42.760175,-71.133790,5.57,16.49,GSW_SA,certificada,9.048458,0
356600600401034098,-42.760460,-71.133216,3.78,16.63,,,,0
356600600401034099,-42.760746,-71.132641,5.54,18.91,,,,0
356600600401034101,-42.761315,-71.131495,4.41,19.79,,,,0
356600600401034102,-42.761599,-71.130922,4.53,14.73,,,,0
356600600401034103,-42.761885,-71.130347,2.5,10.33,GSW_SA,certificada,1.0619253,0
356600600401034104,-42.762172,-71.129771,2.62,5.36,,,,0
356600600401034105,-42.762458,-71.129195,2.5,2.97,GSW_SA,certificada,1.0619253,0
356600600401034106,-42.762745,-71.128620,4.0,1.56,GSW_SA,certificada,4.0015283,0
356600600401034107,-42.763031,-71.128044,5.8,2.03,GSW_SA,certificada,9.954384,0
356600600401034108,-42.763317,-71.127468,5.13,4.28,GSW_SA,certificada,7.433352,0
356600600401034109,-42.763604,-71.126893,9.81,13.17,GSW_SA,certificada,32.405773,0
356600600401034116,-42.765618,-71.122847,6.77,19.04,,,,11
356600600401034117,-42.765902,-71.122272,4.79,15.21,,,,10
356600600401034118,-42.766185,-71.121700,3.52,13.92,GSW_SA,certificada,2.8587527,0
356600600401034119,-42.766470,-71.121124,4.68,12.97,,,,0
356600600401034120,-42.766754,-71.120549,3.03,9.31,,,,0
356600600401034121,-42.767039,-71.119973,3.63,9.75,,,,0
356600600401034122,-42.767324,-71.119398,3.18,8.26,GSW_SA,certificada,2.1639936,0
356600600401034123,-42.767611,-71.118821,3.85,9.91,,,,0
356600600401034124,-42.767898,-71.118242,2.84,9.57,GSW_SA,certificada,1.564893,0
356600600401034125,-42.768183,-71.117667,2.54,5.10,,,,0
356600600401034126,-42.768467,-71.117091,2.47,3.84,GSW_SA,certificada,1.0221772,0
356600600401034127,-42.768752,-71.116516,2.99,3.93,GSW_SA,certificada,1.81738,0
356600600401034128,-42.769037,-71.115940,3.29,5.10,GSW_SA,certificada,2.3783236,0
356600600401034129,-42.769322,-71.115363,2.65,6.06,,,,0
356600600401034130,-42.769607,-71.114788,2.77,5.87,,,,0
356600600401034131,-42.769891,-71.114213,2.65,3.87,,,,0
356600600401034132,-42.770751,-71.112479,2.84,8.98,,,,0
356600600401034133,-42.771039,-71.111901,5.01,14.45,,,,0
356600600401034134,-42.771328,-71.111321,4.15,14.55,,,,0
356600600401034135,-42.771616,-71.110742,3.44,11.91,,,,4
356600600401034136,-42.771903,-71.110164,3.74,9.10,,,,8
356600600401034137,-42.772475,-71.109011,2.65,4.78,,,,3
356600600401034138,-42.772760,-71.108435,2.65,3.12,,,,3
356600600401034139,-42.773046,-71.107859,2.92,5.60,,,,3
356600600401034140,-42.773332,-71.107282,4.0,6.72,,,,8
356600600401034141,-42.773619,-71.106705,2.73,6.70,,,,9
356600600401034142,-42.773904,-71.106130,2.95,5.78,,,,4
356600600401034143,-42.774189,-71.105555,2.54,4.17,,,,2
356600600401034144,-42.774475,-71.104979,2.39,4.09,,,,3
356600600401034145,-42.774761,-71.104403,2.47,2.89,,,,0
356600600401034146,-42.775047,-71.103827,2.43,1.55,,,,4
356600600401034147,-42.775333,-71.103251,2.54,1.41,GSW_SA,certificada,1.1160929,2
356600600401034148,-42.775619,-71.102675,2.62,2.21,,,,4
356600600401034149,-42.775905,-71.102099,2.43,3.39,,,,4
356600600401034150,-42.776190,-71.101525,2.99,7.31,,,,3
356600600401034151,-42.776474,-71.100951,2.69,6.07,,,,5
356600600401034152,-42.776759,-71.100376,2.47,2.72,GSW_SA,certificada,1.0221772,6
356600600401034153,-42.777045,-71.099801,2.58,2.70,,,,0
356600600401034154,-42.777331,-71.099226,3.48,4.80,,,,0
356600600401034155,-42.777618,-71.098650,2.99,5.90,,,,0
356600600401034156,-42.777904,-71.098074,3.59,6.74,GSW_SA,certificada,3.0136228,3
356600600401034157,-42.778191,-71.097498,3.37,8.75,,,,4
356600600401034158,-42.778478,-71.096922,2.99,9.61,GSW_SA,certificada,1.81738,4
356600600401034159,-42.778764,-71.096346,2.58,7.15,,,,6
356600600401034160,-42.779049,-71.095773,2.77,7.93,,,,6
356600600401034161,-42.779334,-71.095199,2.47,4.67,,,,6
356600600401034162,-42.779620,-71.094625,2.5,2.68,GSW_SA,certificada,1.0619253,0
356600600401034163,-42.779906,-71.094050,2.88,4.92,,,,8
356600600401034164,-42.780191,-71.093476,2.69,5.47,,,,8
356600600401034165,-42.780477,-71.092901,2.47,3.10,,,,0
356600600401034166,-42.780763,-71.092327,2.47,2.57,,,,0
356600600401034167,-42.781048,-71.091752,2.58,4.21,,,,0
356600600401034168,-42.781905,-71.090030,2.62,4.42,,,,5
356600600401034169,-42.782190,-71.089456,2.43,5.41,,,,2
356600600401034170,-42.782475,-71.088882,2.95,5.73,,,,6
356600600401034171,-42.782760,-71.088308,2.73,5.66,,,,6
356600600401034172,-42.783046,-71.087733,2.62,5.84,,,,0
356600600401034173,-42.783332,-71.087159,2.62,5.20,,,,8
356600600401034174,-42.783617,-71.086584,2.58,4.91,,,,9
356600600401034175,-42.783903,-71.086010,2.69,5.99,,,,7
356600600401034176,-42.784189,-71.085435,2.65,8.84,,,,5
356600600401034177,-42.784475,-71.084859,2.73,8.69,,,,2
356600600401034178,-42.784761,-71.084284,2.58,6.70,,,,1
356600600401034179,-42.785047,-71.083708,2.47,4.14,,,,2
356600600401034180,-42.785334,-71.083132,2.5,2.13,,,,1
356600600401034181,-42.785619,-71.082557,2.5,4.50,,,,6
356600600401034182,-42.785904,-71.081982,2.62,5.35,,,,5
356600600401034183,-42.786189,-71.081407,2.77,6.03,,,,0
356600600401034184,-42.786473,-71.080833,2.62,4.82,,,,0
356600600401034185,-42.786759,-71.080257,2.62,4.72,,,,8
356600600401034186,-42.787045,-71.079681,2.8,4.34,,,,9
356600600401034187,-42.787330,-71.079106,2.5,3.48,,,,0
356600600401034188,-42.787615,-71.078530,2.43,3.97,,,,10
356600600401034189,-42.787900,-71.077955,2.5,3.50,,,,9
356600600401034190,-42.788186,-71.077379,2.5,4.11,,,,9
356600600401034191,-42.788471,-71.076803,2.43,4.65,,,,10
356600600401034192,-42.788756,-71.076227,2.58,7.39,,,,10
356600600401034193,-42.789040,-71.075653,2.99,9.27,,,,10
356600600401034194,-42.789323,-71.075079,2.8,8.23,,,,9
356600600401034195,-42.789607,-71.074504,2.58,5.68,,,,0
356600600401034196,-42.789892,-71.073928,2.5,3.30,,,,0
356600600401034197,-42.790177,-71.073352,2.58,3.46,GSW_SA,certificada,1.1715966,0
356600600401034198,-42.790462,-71.072776,2.58,7.46,,,,0
356600600401034199,-42.790748,-71.072199,2.8,10.24,,,,0
356600600401034200,-42.791032,-71.071624,3.85,12.01,,,,0
356600600401034201,-42.791318,-71.071047,3.78,12.76,,,,0
356600600401034202,-42.791603,-71.070470,4.11,14.53,,,,0
356600600401034203,-42.791890,-71.069893,3.7,15.64,,,,0
356600600401034204,-42.792176,-71.069315,4.15,14.98,,,,9
356600600401034205,-42.792462,-71.068738,3.63,12.16,,,,9
356600600401034206,-42.792747,-71.068162,2.95,9.91,,,,9
356600600401034207,-42.793031,-71.067587,2.88,9.46,,,,0
356600600401034208,-42.793315,-71.067013,3.14,9.40,,,,0
356600600401034209,-42.793599,-71.066438,2.62,7.81,,,,0
356600600401034210,-42.793883,-71.065862,2.92,8.11,,,,0
356600600401034211,-42.794168,-71.065287,3.14,9.22,,,,0
356600600401034212,-42.794452,-71.064712,2.84,8.54,,,,0
356600600401034213,-42.794736,-71.064136,2.54,5.32,,,,0
356600600401034214,-42.795021,-71.063560,2.47,4.02,,,,0
356600600401034215,-42.795308,-71.062982,2.8,6.08,,,,0
356600600401034216,-42.795594,-71.062406,2.62,5.94,,,,0
356600600401034217,-42.795877,-71.061831,2.8,9.22,,,,0
356600600401034218,-42.796161,-71.061257,2.69,7.38,,,,0
356600600401034219,-42.796446,-71.060681,2.73,3.84,,,,16
356600600401034220,-42.796732,-71.060104,3.33,6.99,,,,0
356600600401034221,-42.797018,-71.059528,3.55,10.17,,,,0
356600600401034222,-42.797302,-71.058953,3.29,9.65,,,,0
356600600401034223,-42.797586,-71.058378,3.33,8.08,,,,0
356600600401034224,-42.797871,-71.057802,3.63,7.67,,,,0
356600600401034225,-42.798156,-71.057227,3.33,5.72,GSW_SA,certificada,2.458741,0
356600600401034226,-42.798441,-71.056651,2.43,6.34,,,,0
356600600401034227,-42.798726,-71.056075,2.47,7.34,GSW_SA,certificada,1.0221772,0
356600600401034228,-42.799011,-71.055500,2.54,5.78,,,,0
356600600401034229,-42.799869,-71.053771,2.39,2.31,,,,9
356600600401034230,-42.800725,-71.052043,2.5,2.69,,,,0
356600600401034231,-42.801012,-71.051465,3.55,8.57,,,,0
356600600401034232,-42.801300,-71.050887,3.33,8.47,,,,0
356600600401034233,-42.801587,-71.050310,3.07,7.21,,,,0
356600600401034234,-42.801874,-71.049732,2.73,4.17,,,,0
356600600401034235,-42.802161,-71.049156,2.47,1.49,,,,0
356600600401034236,-42.802446,-71.048580,2.62,6.76,,,,0
356600600401034237,-42.802730,-71.048006,2.8,7.23,,,,0
356600600401034238,-42.803016,-71.047430,2.47,1.84,,,,0
356600600401034239,-42.803302,-71.046853,2.47,1.89,,,,0
356600600401034240,-42.803588,-71.046278,2.58,7.59,,,,0
356600600401034241,-42.803872,-71.045704,3.44,11.52,,,,0
356600600401034242,-42.804156,-71.045129,2.84,9.20,,,,0
356600600401034243,-42.804442,-71.044554,3.18,9.16,,,,0
356600600401034244,-42.804726,-71.043979,3.1,11.12,,,,0
356600600401034245,-42.805011,-71.043404,2.88,9.48,,,,0
356600600401034246,-42.805297,-71.042827,2.69,4.97,,,,0
356600600401034247,-42.805584,-71.042251,3.07,6.53,,,,0
356600600401034248,-42.805868,-71.041676,2.84,8.91,,,,0
356600600401034249,-42.806153,-71.041101,2.77,8.12,,,,0
356600600401034250,-42.806438,-71.040526,2.73,6.11,,,,0
356600600401034251,-42.806723,-71.039950,2.43,4.07,,,,0
356600600401034252,-42.807009,-71.039374,2.92,3.66,,,,0
356600600401034253,-42.807295,-71.038798,2.62,1.31,,,,0
356600600401034254,-42.807581,-71.038221,2.39,0.08,,,,0
356600600401034255,-42.807867,-71.037644,2.47,1.10,,,,0
356600600401034256,-42.808153,-71.037067,2.69,2.98,,,,0
356600600401034257,-42.808440,-71.036490,2.54,1.91,,,,0
356600600401034258,-42.808726,-71.035913,2.54,1.14,,,,0
356600600401034259,-42.809013,-71.035336,2.58,0.87,,,,0
356600600401034260,-42.809299,-71.034759,2.47,0.75,,,,0
356600600401034261,-42.809585,-71.034182,2.47,1.25,GSW_SA,certificada,1.0221772,0
356600600401034262,-42.809871,-71.033605,2.54,2.17,,,,0
356600600401034263,-42.810157,-71.033029,2.65,2.82,,,,0
356600600401034264,-42.810443,-71.032452,2.54,3.26,,,,0
356600600401034265,-42.810729,-71.031875,2.47,2.39,,,,0
356600600401034266,-42.811015,-71.031299,2.39,1.53,,,,0
356600600401034267,-42.811301,-71.030722,2.47,0.90,,,,0
356600600401034268,-42.811587,-71.030145,2.47,1.05,,,,0
356600600401034269,-42.811873,-71.029568,2.58,1.90,,,,0
356600800400197704,-42.731728,-71.209770,7.9,16.14,GSW_SA,certificada,20.158594,93
356600800400197705,-42.732010,-71.209201,8.98,15.63,GSW_SA,certificada,26.741629,93
356600800400197706,-42.732296,-71.208627,5.76,18.62,GSW_SA,certificada,9.793799,80
356600800400197707,-42.732586,-71.208048,3.18,19.15,,,,116
356600800400197710,-42.733434,-71.206341,4.82,6.57,GSW_SA,certificada,6.3889117,83
356600800400197711,-42.733721,-71.205765,3.66,10.20,GSW_SA,certificada,3.1725235,98
356600800400197720,-42.736325,-71.200564,5.2,19.93,GSW_SA,certificada,7.6799064,0
356600800400197727,-42.738349,-71.196516,4.11,19.25,,,,5
356600800400197728,-42.738633,-71.195944,5.99,17.55,,,,0
356600800400197729,-42.738919,-71.195369,4.9,16.02,,,,14
356600800400197730,-42.739205,-71.194795,4.11,12.87,,,,14
356600800400197731,-42.739489,-71.194222,7.6,9.07,GSW_SA,certificada,18.489573,15
356600800400197732,-42.739774,-71.193649,6.25,10.70,GSW_SA,certificada,11.848656,17
356600800400197733,-42.740060,-71.193074,7.26,17.57,,,,17
356600800400197734,-42.740346,-71.192499,5.27,17.41,GSW_SA,certificada,7.9304,18
356600800400197735,-42.740631,-71.191926,9.51,13.61,GSW_SA,certificada,30.298262,15
356600800400197736,-42.740919,-71.191347,3.48,11.07,,,,15
356600800400197741,-42.742324,-71.188504,10.33,15.06,GSW_SA,certificada,36.21932,0
356600800400197744,-42.743194,-71.186762,4.86,16.10,,,,0
356600800400197745,-42.743481,-71.186185,2.58,13.86,GSW_SA,certificada,1.1715966,0
356600800400197748,-42.744325,-71.184476,3.7,18.26,GSW_SA,certificada,3.265132,0
356600800400197749,-42.744606,-71.183907,5.95,17.74,GSW_SA,certificada,10.567928,0
356600800400197762,-42.748308,-71.176450,3.63,16.48,GSW_SA,certificada,3.10393,0
356600800400197763,-42.748594,-71.175875,11.71,17.97,,,,0
356600800400197769,-42.750334,-71.172394,5.76,16.15,,,,0
356600800400197770,-42.750617,-71.171822,4.34,19.80,GSW_SA,certificada,4.925063,0
356600800400197775,-42.752025,-71.168981,5.57,13.14,GSW_SA,certificada,9.048458,0
356600800400197791,-42.756609,-71.159784,4.41,17.12,GSW_SA,certificada,5.126895,0
356600800400197798,-42.758636,-71.155727,5.12,18.81,,,,33
356600800400197803,-42.760074,-71.152838,5.54,19.22,,,,0
356600800400197804,-42.760358,-71.152264,10.18,15.27,,,,0
356600800400197814,-42.763175,-71.146557,6.55,14.41,GSW_SA,certificada,13.200654,0
356600800400197815,-42.763461,-71.145980,7.67,16.47,,,,0
356600800400197833,-42.768629,-71.135577,6.96,19.60,GSW_SA,certificada,15.163097,0
356600800400197836,-42.769499,-71.133834,5.39,16.55,,,,0
356600800400197837,-42.769787,-71.133257,2.54,4.67,GSW_SA,certificada,1.1160929,0
356600800400197838,-42.770072,-71.132682,3.03,7.69,GSW_SA,certificada,1.8878646,0
356600800400197839,-42.770358,-71.132107,5.01,12.09,GSW_SA,certificada,7.0198617,0
356600800400197840,-42.770646,-71.131530,6.21,15.85,GSW_SA,certificada,11.673766,0
356600800400197841,-42.770933,-71.130952,5.91,18.78,GSW_SA,certificada,10.402565,0
356600800400197849,-42.773199,-71.126384,5.91,19.69,GSW_SA,certificada,10.402565,0
356600800400197851,-42.773763,-71.125246,4.45,17.40,GSW_SA,certificada,5.244015,0
356600800400197852,-42.774046,-71.124675,6.4,16.32,GSW_SA,certificada,12.515764,0
356600800400197853,-42.774329,-71.124104,8.38,14.71,GSW_SA,certificada,22.97376,0
356600800400197854,-42.774614,-71.123532,3.89,11.97,GSW_SA,certificada,3.7229545,0
356600800400197855,-42.774897,-71.122961,4.86,11.03,GSW_SA,certificada,6.519322,0
356600800400197856,-42.775182,-71.122388,3.21,7.51,GSW_SA,certificada,2.2214549,0
356600800400197857,-42.775468,-71.121815,2.54,4.74,,,,0
356600800400197858,-42.775753,-71.121241,2.5,5.40,GSW_SA,certificada,1.0619253,0
356600800400197859,-42.776039,-71.120667,2.65,7.50,GSW_SA,certificada,1.271942,0
356600800400197860,-42.776323,-71.120095,4.08,8.55,,,,0
356600800400197861,-42.776608,-71.119522,3.78,8.51,GSW_SA,certificada,3.4542904,0
356600800400197862,-42.776893,-71.118950,2.99,5.47,,,,0
356600800400197863,-42.777178,-71.118376,2.39,3.50,GSW_SA,certificada,0.9198619,0
356600800400197864,-42.777464,-71.117802,3.14,2.47,,,,0
356600800400197865,-42.777751,-71.117226,2.77,6.01,GSW_SA,certificada,1.4534664,0
356600800400197866,-42.778038,-71.116650,4.15,9.45,GSW_SA,certificada,4.397345,0
356600800400197867,-42.778327,-71.116071,5.69,13.89,GSW_SA,certificada,9.515846,0
356600800400197868,-42.778617,-71.115491,4.97,14.40,,,,0
356600800400197869,-42.778905,-71.114914,5.24,14.62,GSW_SA,certificada,7.822563,0
356600800400197870,-42.779193,-71.114336,6.77,16.35,,,,0
356600800400197871,-42.779483,-71.113756,5.61,16.56,GSW_SA,certificada,9.202975,0
356600800400197872,-42.779772,-71.113176,5.61,15.90,,,,0
356600800400197873,-42.780062,-71.112595,5.46,15.53,,,,0
356600800400197874,-42.780351,-71.112015,5.84,14.61,,,,0
356600800400197875,-42.780640,-71.111436,5.24,13.15,,,,0
356600800400197876,-42.780928,-71.110857,4.11,11.35,,,,0
356600800400197877,-42.781216,-71.110279,3.89,9.79,,,,0
356600800400197878,-42.781502,-71.109702,2.65,8.04,,,,0
356600800400197879,-42.781787,-71.109128,3.36,11.16,,,,0
356600800400197880,-42.782071,-71.108555,3.81,11.58,GSW_SA,certificada,3.5265787,0
356600800400197881,-42.782355,-71.107981,3.36,8.55,,,,0
356600800400197882,-42.782639,-71.107408,3.36,7.97,,,,0
356600800400197883,-42.782923,-71.106833,2.69,5.86,GSW_SA,certificada,1.3311168,0
356600800400197884,-42.783208,-71.106258,2.5,4.41,,,,0
356600800400197885,-42.783494,-71.105682,2.47,5.43,,,,0
356600800400197886,-42.783779,-71.105107,2.99,6.79,GSW_SA,certificada,1.81738,0
356600800400197887,-42.784063,-71.104533,2.8,8.10,,,,0
356600800400197888,-42.784347,-71.103959,3.21,9.00,,,,0
356600800400197889,-42.784630,-71.103386,3.21,9.01,GSW_SA,certificada,2.2214549,0
356600800400197890,-42.784914,-71.102812,3.33,7.14,GSW_SA,certificada,2.458741,6
356600800400197891,-42.785200,-71.102235,5.61,11.63,GSW_SA,certificada,9.202975,6
356600800400197892,-42.785486,-71.101658,4.26,12.63,,,,3
356600800400197893,-42.785771,-71.101083,3.25,10.70,,,,3
356600800400197894,-42.786055,-71.100508,3.36,8.84,,,,4
356600800400197895,-42.786340,-71.099933,2.65,7.35,,,,4
356600800400197896,-42.786624,-71.099359,2.92,6.78,GSW_SA,certificada,1.6972269,0
356600800400197897,-42.786908,-71.098785,3.14,8.30,,,,9
356600800400197898,-42.787192,-71.098211,3.18,10.12,,,,8
356600800400197899,-42.787475,-71.097637,2.73,7.33,GSW_SA,certificada,1.3916254,5
356600800400197900,-42.787760,-71.097063,2.88,4.93,,,,0
356600800400197901,-42.788044,-71.096488,2.62,4.56,,,,7
356600800400197902,-42.788329,-71.095913,2.77,4.00,,,,6
356600800400197903,-42.788614,-71.095337,3.18,6.22,,,,8
356600800400197904,-42.788899,-71.094762,3.29,6.17,,,,0
356600800400197905,-42.789184,-71.094186,2.65,5.90,GSW_SA,certificada,1.271942,2
356600800400197906,-42.789469,-71.093611,2.8,5.70,GSW_SA,certificada,1.5007216,1
356600800400197907,-42.789754,-71.093036,3.1,5.40,,,,2
356600800400197908,-42.790038,-71.092461,2.88,4.68,GSW_SA,certificada,1.630395,2
356600800400197909,-42.790324,-71.091885,2.39,4.07,,,,0
356600800400197910,-42.790608,-71.091311,5.61,8.37,GSW_SA,certificada,9.202975,0
356600800400197911,-42.790893,-71.090735,5.12,10.77,GSW_SA,certificada,7.3984528,0
356600800400197912,-42.791180,-71.090158,2.69,9.23,GSW_SA,certificada,1.3311168,0
356600800400197913,-42.791465,-71.089583,3.07,8.80,GSW_SA,certificada,1.9596764,0
356600800400197914,-42.791750,-71.089007,4.04,8.71,GSW_SA,certificada,4.1052823,0
356600800400197915,-42.792035,-71.088431,3.18,8.75,,,,0
356600800400197916,-42.792321,-71.087855,2.88,8.83,,,,0
356600800400197917,-42.792607,-71.087279,2.58,8.87,GSW_SA,certificada,1.1715966,0
356600800400197918,-42.792893,-71.086703,2.88,8.80,,,,0
356600800400197919,-42.793178,-71.086128,2.65,8.79,GSW_SA,certificada,1.271942,0
356600800400197920,-42.793463,-71.085553,2.8,8.44,,,,0
356600800400197921,-42.793749,-71.084977,2.58,8.11,GSW_SA,certificada,1.1715966,0
356600800400197922,-42.794034,-71.084401,3.7,8.37,GSW_SA,certificada,3.265132,0
356600800400197923,-42.794321,-71.083825,4.11,9.75,,,,0
356600800400197924,-42.794607,-71.083249,3.74,9.83,,,,0
356600800400197925,-42.794892,-71.082673,3.29,9.72,,,,0
356600800400197926,-42.795178,-71.082098,3.36,10.12,GSW_SA,certificada,2.5199213,0
356600800400197927,-42.795462,-71.081524,3.7,9.79,,,,0
356600800400197928,-42.795748,-71.080948,3.1,8.01,,,,0
356600800400197929,-42.796033,-71.080373,3.55,8.28,,,,0
356600800400197930,-42.796319,-71.079798,3.81,8.19,,,,0
356600800400197931,-42.796605,-71.079222,3.1,7.73,,,,10
356600800400197932,-42.796890,-71.078647,2.88,6.53,GSW_SA,certificada,1.630395,10
356600800400197933,-42.797176,-71.078072,3.25,5.52,,,,0
356600800400197934,-42.797462,-71.077496,3.14,5.43,,,,8
356600800400197935,-42.797748,-71.076919,2.73,5.94,,,,0
356600800400197936,-42.798033,-71.076346,4.6,9.27,,,,0
356600800400197937,-42.798318,-71.075771,2.77,8.11,GSW_SA,certificada,1.4534664,0
356600800400197938,-42.798604,-71.075196,2.77,5.46,,,,0
356600800400197939,-42.798891,-71.074619,3.29,5.13,,,,0
356600800400197940,-42.799177,-71.074042,2.58,4.57,,,,0
356600800400197941,-42.799463,-71.073467,2.5,4.12,,,,0
356600800400197942,-42.799749,-71.072891,2.43,3.42,,,,0
356600800400197943,-42.800034,-71.072316,2.8,4.70,GSW_SA,certificada,1.5007216,0
