archivo,beam,shot_number,lat,lon,este_utm19s,norte_utm19s,elev_lowestmode,l2a_quality_flag_rel3,degrade_flag,sensitivity,rh25,rh50,rh75,rh95,rh98,pendiente_grados,pai,fhd_normal,cover
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400192560,-42.586832,-71.447853,299142.7,5282160.8,1147.4795,1,0,0.9624298,-1.04,0.14,1.38,2.99,3.63,6.81,0.23837636,1.4962739,0.11235693
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400192565,-42.588274,-71.444986,299382.6,5282007.4,1176.1018,1,0,0.9617091,-1.27,0.26,1.83,3.96,4.68,10.36,0.3129416,1.7162911,0.14483961
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400192566,-42.588562,-71.444413,299430.5,5281976.8,1177.9766,1,0,0.96638405,-1.49,0.11,1.72,3.93,4.71,9.73,0.1933403,1.7617253,0.09214304
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400192571,-42.590006,-71.441547,299670.3,5281823.3,1205.2826,1,0,0.97297406,8.31,14.23,17.67,22.73,23.78,13.45,3.601464,3.0655246,0.8346316
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400192573,-42.590584,-71.440400,299766.2,5281761.7,1219.3402,1,0,0.9572924,7.04,11.27,13.63,16.62,17.52,11.14,3.3996038,2.7214906,0.8171007
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400192575,-42.591161,-71.439255,299862.1,5281700.4,1223.9739,1,0,0.9270954,2.28,12.09,15.95,19.1,19.96,8.41,2.5603158,2.8745756,0.72187686
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400192578,-42.592026,-71.437537,300005.8,5281608.3,1229.9397,1,0,0.95157117,11.01,14.41,16.96,20.14,20.93,7.91,4.045749,2.8209589,0.86751264
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400192579,-42.592315,-71.436964,300053.7,5281577.6,1232.7717,1,0,0.95466393,9.62,13.18,15.95,18.35,19.17,8.06,3.8677797,2.8110154,0.85521126
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400192584,-42.593761,-71.434099,300293.4,5281423.8,1255.4446,1,0,0.96723795,13.1,19.32,21.75,24.3,24.94,16.35,4.132564,3.1404407,0.87312746
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400192587,-42.594629,-71.432381,300437.2,5281331.5,1265.32,1,0,0.9178381,0.74,9.36,15.43,19.21,20.26,17.45,1.9449635,2.9773445,0.6217665
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400192588,-42.594917,-71.431809,300485.0,5281300.9,1265.8928,1,0,0.9019151,2.09,13.96,18.16,21.27,22.05,19.62,2.5528195,3.0453758,0.7208334
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400192590,-42.595492,-71.430665,300580.7,5281239.7,1259.3342,1,0,0.9743981,15.8,19.39,21.64,24.08,24.79,17.10,5.2422023,3.106278,0.92701626
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400192591,-42.595780,-71.430093,300628.6,5281209.0,1257.4581,1,0,0.92514294,2.28,16.02,20.14,23.03,23.89,11.87,2.5367904,3.0289788,0.71858907
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400192592,-42.596067,-71.429522,300676.4,5281178.5,1251.791,1,0,0.9679184,13.66,18.76,21.68,24.45,25.35,9.67,5.4087715,3.0541353,0.9328221
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400192593,-42.596355,-71.428950,300724.2,5281147.9,1249.1855,1,0,0.95949864,1.19,12.92,16.81,20.93,21.87,8.93,2.3244073,2.9554777,0.6870892
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400192594,-42.596644,-71.428377,300772.1,5281117.2,1251.7522,1,0,0.97529984,0.93,9.69,14.19,18.05,19.02,3.78,2.3385673,2.9217107,0.68929505
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400192595,-42.596932,-71.427805,300820.0,5281086.6,1250.1998,1,0,0.9201823,1.34,9.84,14.0,17.86,18.91,12.66,2.1104186,2.783872,0.6517796
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400192596,-42.597216,-71.427235,300867.6,5281056.3,1232.3591,1,0,0.9304112,12.5,18.12,22.02,25.8,26.85,14.39,4.4331446,3.2319996,0.8907879
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400192597,-42.597503,-71.426663,300915.4,5281025.8,1226.8809,1,0,0.93219125,7.0,12.73,15.57,19.51,20.56,9.51,3.6096544,2.954936,0.8353063
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400192598,-42.597790,-71.426092,300963.3,5280995.3,1222.2471,1,0,0.911888,10.82,14.23,16.36,18.61,19.28,9.28,4.3968005,2.8440034,0.8887909
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400192599,-42.598078,-71.425519,301011.2,5280964.6,1223.9747,1,0,0.9205921,0.82,9.58,13.1,16.55,17.9,10.95,2.022168,2.7297616,0.6360805
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400192600,-42.598366,-71.424946,301059.1,5280934.0,1222.7673,1,0,0.9169509,-0.41,1.34,8.27,13.59,14.53,14.45,1.0221231,2.681719,0.4001084
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400192601,-42.598654,-71.424374,301107.0,5280903.4,1222.7578,1,0,0.914842,5.13,10.44,14.6,18.31,19.1,14.99,3.1393201,2.8907242,0.79171926
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400192602,-42.598942,-71.423801,301154.9,5280872.7,1226.8694,1,0,0.92231697,6.06,11.83,14.75,17.63,18.5,13.61,2.9163444,2.7973464,0.7671872
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400192603,-42.599228,-71.423229,301202.7,5280842.3,1218.0537,1,0,0.96865046,0.89,5.69,15.87,24.0,25.39,16.90,2.0630493,3.049165,0.6434392
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400192604,-42.599516,-71.422656,301250.6,5280811.6,1219.5719,1,0,0.9315999,4.45,14.68,19.32,22.54,23.44,19.68,3.2166994,3.0965052,0.79961294
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400192605,-42.599806,-71.422082,301298.6,5280780.8,1230.6216,1,0,0.9748411,8.27,14.71,18.12,21.23,22.2,16.81,3.273733,3.0051408,0.80523866
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400192606,-42.600095,-71.421509,301346.6,5280750.1,1234.805,1,0,0.9702486,4.41,12.05,17.82,21.75,22.77,11.66,3.7995343,3.0617464,0.85019594
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400192607,-42.600384,-71.420935,301394.6,5280719.3,1241.6083,1,0,0.92469543,4.3,12.28,16.55,19.92,21.04,11.37,2.6432369,2.9245236,0.73316175
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400192608,-42.600672,-71.420362,301442.5,5280688.7,1242.8182,1,0,0.9249942,0.93,13.48,19.13,23.66,24.79,11.43,2.1557884,3.1305108,0.6595848
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400192609,-42.600961,-71.419788,301490.5,5280658.0,1249.2112,1,0,0.9794075,8.91,16.25,20.71,24.34,25.27,14.23,3.799584,3.173275,0.85019964
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400192610,-42.601252,-71.419213,301538.6,5280627.0,1264.8679,1,0,0.9707749,8.65,12.62,15.76,20.44,21.68,16.06,4.5449824,2.972456,0.89671004
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400192611,-42.601543,-71.418638,301586.7,5280596.0,1282.0421,1,0,0.97375906,9.92,16.32,20.78,26.36,28.42,18.15,4.681826,3.258135,0.9035199
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400192612,-42.601835,-71.418062,301634.9,5280565.0,1302.9296,1,0,0.9711966,5.61,11.46,15.95,20.26,21.75,14.59,4.140918,2.9759731,0.873655
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400192616,-42.602989,-71.415768,301826.7,5280442.1,1324.792,1,0,0.9643227,3.63,7.86,13.4,20.03,21.38,4.00,4.646579,2.6535385,0.90181017
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0011,356600300400192622,-42.604718,-71.412329,302114.3,5280258.2,1343.0853,1,0,0.95437413,-0.03,3.44,7.97,10.93,11.83,4.25,1.5175802,2.4034328,0.53170484
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192354,-42.571419,-71.497364,295029.3,5283753.6,812.6756,1,0,0.9552008,-1.04,-0.07,0.86,2.24,2.77,1.73,0.17916882,1.2463293,0.08568705
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192356,-42.571996,-71.496219,295125.2,5283692.3,814.6695,1,0,0.96734047,-0.56,0.97,4.04,7.48,8.35,4.56,0.89195955,2.1680298,0.35976666
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192357,-42.572286,-71.495645,295173.3,5283661.5,822.0363,1,0,0.9575884,-1.08,0.26,1.68,4.0,4.94,6.21,0.48511052,1.7436973,0.21536726
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192358,-42.572575,-71.495072,295221.2,5283630.8,825.68036,1,0,0.94008523,-1.23,0.0,1.27,3.22,4.04,3.78,0.18757789,1.6253871,0.08952306
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192359,-42.572864,-71.494499,295269.2,5283600.1,830.2235,1,0,0.98163354,-1.38,0.18,1.75,4.08,4.94,6.98,0.33554983,1.7812135,0.15444967
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192360,-42.573154,-71.493925,295317.3,5283569.3,836.98364,1,0,0.93224573,-1.19,0.11,1.53,3.66,4.49,6.43,0.28931618,1.6053653,0.13467722
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192361,-42.573443,-71.493351,295365.3,5283538.5,843.6407,1,0,0.9443704,-1.83,-0.11,1.57,4.23,5.24,8.53,0.0775376,1.8555229,0.03802655
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192362,-42.573734,-71.492777,295413.4,5283507.7,852.84247,1,0,0.91840786,-1.19,0.52,2.32,4.49,5.2,9.60,0.48335832,1.6332617,0.21467964
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192363,-42.574023,-71.492203,295461.4,5283476.9,860.31525,1,0,0.90528303,-1.38,0.14,1.75,4.34,5.39,14.91,0.23939027,1.8821815,0.112805866
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192364,-42.574314,-71.491629,295509.5,5283446.0,871.57947,1,0,0.91095805,-1.16,0.52,2.39,4.94,5.84,15.69,0.50367785,1.7859968,0.22261682
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192378,-42.578355,-71.483609,296181.0,5283016.6,922.00543,1,0,0.971534,-1.31,0.07,1.46,3.18,3.78,4.05,0.29686457,1.5618806,0.13793671
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192379,-42.578642,-71.483037,296228.8,5282986.1,918.71606,1,0,0.9068513,-1.23,-0.11,1.01,2.73,3.63,7.94,0.06715344,1.7209637,0.033019006
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192382,-42.579509,-71.481316,296372.9,5282893.9,943.2373,1,0,0.9689651,-0.93,0.33,2.02,5.91,6.89,6.22,0.55353206,2.0304713,0.24175239
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192383,-42.579795,-71.480745,296420.7,5282863.6,934.84814,1,0,0.9805235,-0.03,2.09,4.11,7.52,9.17,5.81,1.4615643,2.0547512,0.5183857
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192384,-42.580084,-71.480171,296468.7,5282832.9,941.55804,1,0,0.93507516,-1.72,-0.18,1.27,3.33,4.08,5.67,0.032938674,1.6010606,0.016334392
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192385,-42.580370,-71.479600,296516.5,5282802.4,937.6954,1,0,0.9822697,-1.04,0.14,1.42,4.11,5.54,3.27,0.3424868,1.9202803,0.1573771
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192386,-42.580659,-71.479027,296564.5,5282771.8,940.75616,1,0,0.92847586,-1.16,-0.03,1.08,2.8,3.51,5.44,0.16590941,1.6327423,0.07960556
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192387,-42.580946,-71.478455,296612.4,5282741.2,942.37244,1,0,0.95015645,-1.23,0.0,1.23,3.29,4.15,6.54,0.1782745,1.7481256,0.08527813
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192388,-42.581235,-71.477881,296660.4,5282710.6,946.7062,1,0,0.941916,-1.61,0.11,1.94,4.56,5.46,9.70,0.29471374,1.878461,0.13700919
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192389,-42.581523,-71.477308,296708.3,5282679.9,950.55865,1,0,0.982501,-1.12,0.71,2.95,5.91,6.81,11.55,0.690907,1.9590955,0.29207733
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192390,-42.581812,-71.476734,296756.4,5282649.2,956.84937,1,0,0.98124623,-1.34,0.33,2.32,6.59,7.63,11.58,0.41525376,2.1907694,0.18748058
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192391,-42.582101,-71.476161,296804.4,5282618.5,964.4594,1,0,0.9428922,-1.57,0.03,1.64,4.04,5.01,13.15,0.20779957,1.9555937,0.0986819
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192392,-42.582390,-71.475587,296852.4,5282587.8,971.8577,1,0,0.94792026,-1.42,0.41,2.47,5.46,6.44,13.08,0.36937568,1.9911461,0.1686288
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192393,-42.582679,-71.475013,296900.5,5282557.0,978.49445,1,0,0.9736311,-0.97,0.71,3.1,6.92,7.9,17.61,0.6951487,2.1603692,0.2935768
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192421,-42.590776,-71.458968,298243.3,5281696.3,1089.5398,1,0,0.9033608,-1.57,-0.11,1.34,3.4,4.15,12.07,0.11835843,1.7369261,0.057461333
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192422,-42.591065,-71.458396,298291.2,5281665.6,1091.9828,1,0,0.9767856,-1.31,0.22,1.83,4.23,4.94,16.05,0.4403383,1.7492312,0.19760661
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192423,-42.591353,-71.457823,298339.1,5281634.9,1092.8805,1,0,0.92548835,-1.46,0.26,2.2,5.61,6.62,18.98,0.33826777,2.0323186,0.15559785
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192424,-42.591642,-71.457251,298387.0,5281604.3,1093.0303,1,0,0.9371366,-2.5,-0.48,1.42,4.04,4.98,18.05,0.019471556,0.96142024,0.009688515
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192425,-42.591929,-71.456679,298434.8,5281573.7,1089.983,1,0,0.95395553,-1.53,0.14,1.94,4.64,5.57,14.21,0.32818073,1.9119036,0.15132871
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192426,-42.592217,-71.456107,298482.7,5281543.1,1089.098,1,0,0.9741901,-1.75,-0.18,1.27,3.18,3.93,10.31,0.13007335,1.7167468,0.06296591
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192427,-42.592505,-71.455535,298530.6,5281512.5,1087.4712,1,0,0.9793119,-2.02,-0.11,1.72,4.23,5.16,7.03,0.11248907,1.9226058,0.0546913
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192428,-42.592792,-71.454963,298578.4,5281481.9,1086.3525,1,0,0.9421933,-1.68,0.0,1.68,3.93,4.79,10.82,0.17682065,1.7795482,0.084612995
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192429,-42.593083,-71.454388,298626.5,5281451.0,1097.4501,1,0,0.9444105,-1.72,0.0,1.72,4.19,5.09,14.90,0.14388283,1.8159026,0.06941337
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192430,-42.593373,-71.453813,298674.6,5281420.2,1107.28,1,0,0.9705725,-1.01,0.14,1.38,3.25,4.15,11.91,0.39878595,1.6083298,0.18076353
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192431,-42.593663,-71.453239,298722.7,5281389.3,1117.3031,1,0,0.90878844,-1.53,-0.14,1.16,3.07,3.7,10.82,0.18852988,1.6675919,0.08995632
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192434,-42.594531,-71.451517,298866.7,5281297.1,1134.1696,1,0,0.93405235,-1.38,-0.14,1.01,2.65,3.29,6.73,0.11452832,1.6718403,0.055654645
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192435,-42.594819,-71.450944,298914.7,5281266.4,1136.9315,1,0,0.95797056,-1.38,0.03,1.49,4.19,5.24,9.33,0.22854012,1.9304088,0.10797999
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192438,-42.595683,-71.449225,299058.5,5281174.5,1142.7041,1,0,0.95537746,8.98,18.16,22.13,26.28,27.41,17.34,3.1624355,3.220469,0.7940445
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192439,-42.595971,-71.448653,299106.4,5281143.9,1143.845,1,0,0.98151505,14.82,18.64,21.45,24.11,24.82,12.09,4.730197,3.054936,0.905723
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192440,-42.596260,-71.448079,299154.4,5281113.2,1149.1622,1,0,0.9821686,-1.19,0.07,1.42,11.42,13.63,12.72,0.3358374,2.7014456,0.15457122
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192441,-42.596548,-71.447506,299202.4,5281082.5,1151.9983,1,0,0.94380873,-1.38,-0.22,0.89,2.32,2.88,5.79,0.059613742,1.4793805,0.029366814
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192442,-42.596836,-71.446933,299250.3,5281052.0,1152.145,1,0,0.94915324,-1.27,-0.14,0.93,2.47,3.1,6.88,0.13590132,1.4859145,0.06569234
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192443,-42.597125,-71.446360,299298.3,5281021.2,1157.5428,1,0,0.93584216,-1.9,-0.33,1.08,2.95,3.59,8.80,0.0252778,1.0774829,0.012559326
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192444,-42.597410,-71.445789,299346.0,5280990.9,1147.1093,1,0,0.92102677,-1.19,0.89,3.51,7.48,8.65,9.99,0.5717943,2.1770444,0.24864343
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192445,-42.597702,-71.445213,299394.2,5280959.9,1163.4974,1,0,0.922778,-3.07,-0.86,0.86,2.92,3.63,14.64,0.022663593,0.8629684,0.011267803
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192446,-42.597991,-71.444639,299442.2,5280929.1,1171.4666,1,0,0.9521388,-1.49,-0.26,0.86,2.32,2.84,8.64,0.04252739,1.1359067,0.021039106
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192447,-42.598279,-71.444066,299490.1,5280898.5,1172.7516,1,0,0.93344456,-1.27,-0.11,1.01,2.58,3.18,2.30,0.07217442,1.5801321,0.03544352
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192448,-42.598568,-71.443493,299538.1,5280867.8,1175.7644,1,0,0.95213664,-1.31,-0.14,0.97,2.54,3.18,3.99,0.06741189,1.5254549,0.033143956
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192449,-42.598856,-71.442920,299586.0,5280837.1,1178.7028,1,0,0.95409685,-1.34,0.18,1.83,4.11,4.9,4.76,0.37177053,1.6597866,0.16962361
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192450,-42.599145,-71.442347,299634.0,5280806.4,1183.0276,1,0,0.98378587,-1.23,0.11,1.49,3.4,4.19,5.40,0.33600268,1.6378305,0.15464108
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192451,-42.599434,-71.441774,299681.9,5280775.7,1186.4839,1,0,0.9501144,-1.64,-0.29,0.93,2.54,3.18,5.25,0.02323491,0.9766765,0.011550199
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192452,-42.599722,-71.441201,299729.8,5280745.1,1187.3516,1,0,0.9819346,-1.23,-0.03,1.16,2.8,3.44,4.70,0.2077816,1.5047815,0.0986738
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192453,-42.600010,-71.440629,299777.7,5280714.4,1189.4033,1,0,0.9572354,-1.68,-0.11,1.42,3.48,4.26,5.73,0.1734335,1.7619023,0.083061464
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192454,-42.600298,-71.440056,299825.6,5280683.8,1190.6256,1,0,0.95391923,-0.56,1.12,11.38,18.31,19.65,10.86,0.953905,2.924004,0.37928694
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192455,-42.600587,-71.439483,299873.5,5280653.1,1193.2114,1,0,0.980863,-0.78,0.59,2.58,5.2,6.32,11.36,0.8223479,1.8322014,0.33709654
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192456,-42.600875,-71.438911,299921.4,5280622.5,1193.9772,1,0,0.9429553,-1.23,-0.14,0.86,2.28,2.99,13.56,0.038527496,1.5050348,0.019079298
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192457,-42.601163,-71.438338,299969.3,5280591.8,1195.4926,1,0,0.92850447,-0.03,4.68,14.49,20.52,22.05,13.58,1.4670807,3.0544891,0.51971155
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192458,-42.601451,-71.437766,300017.2,5280561.2,1196.6686,1,0,0.932816,1.49,14.52,19.58,23.32,24.19,11.44,2.4236686,3.0715504,0.70218086
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192459,-42.601739,-71.437194,300065.1,5280530.5,1197.6743,1,0,0.9667381,11.53,16.73,19.95,22.87,23.62,9.41,4.575662,3.127122,0.8981853
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192460,-42.602027,-71.436622,300112.9,5280499.9,1195.752,1,0,0.98080486,14.19,18.53,20.93,23.1,23.81,10.63,3.925431,2.9623032,0.8592359
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192461,-42.602314,-71.436051,300160.7,5280469.4,1191.8684,1,0,0.9534878,1.23,11.49,16.47,19.8,20.74,19.28,2.2272666,2.9902077,0.6714855
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192462,-42.602601,-71.435480,300208.4,5280438.9,1184.437,1,0,0.95032185,-1.23,-0.18,0.74,2.09,2.62,18.34,0.05270449,1.3363749,0.026007887
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192463,-42.602889,-71.434908,300256.2,5280408.3,1185.5396,1,0,0.98298085,-0.86,0.52,2.5,5.46,6.47,6.14,0.6887281,1.8727608,0.2913058
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192464,-42.603177,-71.434335,300304.1,5280377.6,1187.1481,1,0,0.9470081,-1.16,0.0,1.16,3.7,4.71,5.05,0.2311697,1.7419647,0.10915197
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192465,-42.603467,-71.433762,300352.1,5280346.8,1192.741,1,0,0.98177034,-1.08,0.59,2.35,4.68,5.5,5.37,0.56705225,1.7794753,0.24686012
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192466,-42.603756,-71.433189,300400.0,5280316.1,1196.9521,1,0,0.98816836,-1.64,0.0,1.68,4.04,4.94,6.06,0.21764538,1.8381717,0.103107855
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192467,-42.604045,-71.432616,300448.0,5280285.3,1202.1934,1,0,0.9517422,-1.79,-0.37,0.89,2.5,3.1,2.66,0.04301045,1.0938752,0.021275524
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192468,-42.604333,-71.432044,300495.8,5280254.7,1200.112,1,0,0.95660657,-1.49,-0.07,1.27,3.14,3.81,4.10,0.1166171,1.5491611,0.056640364
GEDI02_A_2025089042733_O35660_04_T01966_02_004_02_V003.h5,BEAM0101,356600500400192469,-42.604621,-71.431472,300543.7,5280224.0,1202.4353,1,0,0.9484539,-0.52,1.31,8.38,12.5,13.63,11.13,1.0656116,2.5362985,0.4129948
