sitio,shot,este,norte,rh95,cover,pai,NDVI,EVI,NDMI,NBR
Estepa,356600600401034241,332725.9,5258935.0,2.77,0.026808945,0.054350056,0.13605394959449768,0.072381891310215,-0.20656973123550415,-0.18714365363121033
Estepa,356600600401034242,332773.7,5258904.6,2.32,0.022213483,0.044928066,0.13295552134513855,0.07192566990852356,-0.20111292600631714,-0.18306797742843628
Estepa,356600600401034243,332821.5,5258874.0,2.54,0.022629686,0.045779575,0.12625187635421753,0.06745067238807678,-0.18606778979301453,-0.16259871423244476
Estepa,356600600401034244,332869.3,5258843.5,2.5,0.018440986,0.03722644,0.13279511034488678,0.07136153429746628,-0.19183006882667542,-0.16806726157665253
Estepa,356600600401034245,332917.1,5258813.0,2.32,0.024573117,0.04976043,0.12938292324543,0.07106882333755493,-0.18934859335422516,-0.16045305132865906
Estepa,356600600401034246,332965.0,5258782.4,2.2,0.020737633,0.041911554,0.090438112616539,0.05428153648972511,-0.14469514787197113,-0.10256339609622955
Estepa,356600600401034247,333012.9,5258751.7,2.47,0.011360437,0.022850977,0.1441066563129425,0.07324296981096268,-0.242808997631073,-0.2037755399942398
Estepa,356600600401034248,333060.6,5258721.3,2.28,0.0111301225,0.022385107,0.13360995054244995,0.06621287018060684,-0.23403310775756836,-0.20662471652030945
Estepa,356600600401034249,333108.4,5258690.8,2.24,0.02752858,0.05582954,0.14401012659072876,0.07066869735717773,-0.23703919351100922,-0.21128854155540466
Estepa,356600600401034250,333156.2,5258660.3,2.2,0.049926884,0.102433875,0.12169507145881653,0.06158838048577309,-0.20694486796855927,-0.17885088920593262
Estepa,356600600401034251,333204.1,5258629.7,1.98,0.031892963,0.06482572,0.1088150218129158,0.05649701878428459,-0.20938605070114136,-0.19625049829483032
Estepa,356600600401034252,333251.9,5258599.2,2.39,0.070813656,0.14689444,0.12206336110830307,0.06210901960730553,-0.20702756941318512,-0.18849223852157593
Estepa,356600600401034253,333299.8,5258568.6,2.13,0.04890232,0.10027818,0.10019554942846298,0.05689822882413864,-0.1819726675748825,-0.16616229712963104
Estepa,356600600401034254,333347.7,5258537.9,1.94,0.0155076645,0.03125844,0.09277975559234619,0.05314688757061958,-0.18312692642211914,-0.15564028918743134
Estepa,356600600401034255,333395.7,5258507.3,1.98,0.017724833,0.03576774,0.09996535629034042,0.05800463259220123,-0.18579469621181488,-0.1584894061088562
Estepa,356600600401034256,333443.6,5258476.6,2.2,0.020771347,0.04198041,0.11575868725776672,0.06114761158823967,-0.21083694696426392,-0.18331490457057953
Estepa,356600600401034257,333491.6,5258445.9,2.05,0.03305242,0.0672225,0.09924964606761932,0.056311529129743576,-0.15911255776882172,-0.13471698760986328
Estepa,356600600401034258,333539.5,5258415.3,2.05,0.0373888,0.07621204,0.1098535880446434,0.0584704615175724,-0.19775260984897614,-0.175481379032135
Estepa,356600600401034259,333587.5,5258384.6,2.09,0.036494706,0.07435522,0.09824849665164948,0.05075281485915184,-0.21145597100257874,-0.19216962158679962
Estepa,356600600401034260,333635.4,5258354.0,1.98,0.036943723,0.075287506,0.1044667586684227,0.05412562936544418,-0.2090052366256714,-0.19083797931671143
Estepa,356600600401034261,333683.3,5258323.4,1.98,0.022122608,0.044742197,0.09884387254714966,0.0507444329559803,-0.203363299369812,-0.18525557219982147
Estepa,356600600401034262,333731.3,5258292.7,2.05,0.023921035,0.048423845,0.1087443083524704,0.05606772378087044,-0.20520417392253876,-0.18554769456386566
Estepa,356600600401034263,333779.2,5258262.1,2.13,0.034330737,0.06986832,0.10769830644130707,0.05485507473349571,-0.21298885345458984,-0.19635018706321716
Estepa,356600600401034264,333827.1,5258231.5,2.09,0.025857141,0.05239494,0.11271075159311295,0.057614605873823166,-0.20389586687088013,-0.18570202589035034
Estepa,356600600401034265,333875.0,5258200.9,1.94,0.022286188,0.045076787,0.12335237115621567,0.06500694155693054,-0.19966867566108704,-0.17796063423156738
Estepa,356600600401034266,333922.9,5258170.3,1.94,0.03761797,0.07668825,0.11558159440755844,0.05994255095720291,-0.20646706223487854,-0.1858123391866684
Estepa,356600600401034267,333970.9,5258139.6,2.02,0.034077536,0.06934398,0.10438473522663116,0.055238235741853714,-0.19245511293411255,-0.17837145924568176
Estepa,356600600401034268,334018.8,5258109.0,1.98,0.038588677,0.0787066,0.10575243085622787,0.05593424290418625,-0.19142240285873413,-0.17331820726394653
Estepa,356600600401034269,334066.8,5258078.4,2.09,0.050914653,0.10451435,0.1082991436123848,0.056943729519844055,-0.1916230171918869,-0.17290273308753967
Estepa,356600800400197704,319100.1,5266607.9,6.43,0.029855726,0.060621545,0.7239593863487244,0.4947521686553955,0.22106535732746124,0.4327768385410309
Estepa,356600800400197705,319147.5,5266577.8,7.52,0.023696015,0.047962923,0.7164543867111206,0.4587513506412506,0.17221441864967346,0.4045819044113159
Estepa,356600800400197706,319195.3,5266547.2,4.34,0.011016616,0.022155572,0.5706208944320679,0.3609583079814911,0.16839216649532318,0.37923452258110046
Estepa,356600800400197707,319243.5,5266516.3,2.54,0.008262039,0.01659276,0.3612707853317261,0.24650801718235016,-0.023675808683037758,0.09086047857999802
Estepa,356600800400197710,319385.8,5266425.8,3.78,0.07231532,0.15013039,0.7608271837234497,0.4608909785747528,0.23971621692180634,0.5041580200195312
Estepa,356600800400197711,319433.7,5266395.1,2.84,0.0080723055,0.016210167,0.8111155033111572,0.5012213587760925,0.2608519494533539,0.5319637060165405
Estepa,356600800400197720,319867.0,5266117.1,4.15,0.09129413,0.19147356,0.6577610373497009,0.37379157543182373,0.07736228406429291,0.28611859679222107
Estepa,356600800400197727,320204.3,5265901.0,3.36,0.0036372636,0.007287797,0.26131579279899597,0.1484575867652893,-0.0931311622262001,0.005335432011634111
Estepa,356600800400197728,320251.9,5265870.7,4.64,0.08803842,0.18432032,0.311911940574646,0.18192903697490692,-0.08054438978433609,0.02258783020079136
Estepa,356600800400197729,320299.8,5265840.1,4.0,0.07759845,0.16155346,0.20969915390014648,0.11902984976768494,-0.1358850598335266,-0.04411346837878227
Estepa,356600800400197730,320347.6,5265809.6,3.4,0.09303174,0.19530182,0.2315986454486847,0.12759606540203094,-0.13770006597042084,-0.04371025785803795
Estepa,356600800400197731,320395.3,5265779.2,6.62,0.3342726,0.8138693,0.32241085171699524,0.19465763866901398,-0.06775140762329102,0.052892349660396576
Estepa,356600800400197732,320443.0,5265748.8,4.97,0.0037363155,0.007486635,0.6294713616371155,0.42040228843688965,0.1230948343873024,0.2931169271469116
Estepa,356600800400197733,320491.0,5265718.3,6.1,0.14682949,0.31760836,0.28946903347969055,0.15990744531154633,-0.02855398878455162,0.11389405280351639
Estepa,356600800400197734,320538.9,5265687.7,4.26,0.0041189864,0.008254996,0.7403947710990906,0.4963797330856323,0.24336767196655273,0.4676954448223114
Estepa,356600800400197735,320586.6,5265657.3,8.38,0.2894443,0.6834981,0.5041618943214417,0.33029595017433167,0.12482420355081558,0.3225494623184204
Estepa,356600800400197736,320634.8,5265626.5,2.88,0.008478972,0.017030293,0.24481847882270813,0.1414692997932434,-0.08728627860546112,0.017043668776750565
Estepa,356600800400197741,320871.6,5265476.6,9.13,0.38747707,0.9805162,0.7078596353530884,0.4691597521305084,0.21653364598751068,0.44159337878227234
Estepa,356600800400197744,321016.7,5265383.7,3.96,0.006119457,0.01227654,0.3250602185726166,0.20031897723674774,-0.060471635311841965,0.0812695249915123
Estepa,356600800400197745,321064.7,5265353.1,2.05,0.007653765,0.015366448,0.32090961933135986,0.19279544055461884,-0.08955322951078415,0.025177648290991783
Estepa,356600800400197748,321207.0,5265262.9,3.03,0.006506526,0.013055597,0.49616941809654236,0.29757294058799744,0.01938282884657383,0.19860853254795074
Estepa,356600800400197749,321254.4,5265232.9,4.45,0.0075969505,0.015251946,0.5820241570472717,0.38971376419067383,0.0953250601887703,0.2790706753730774
Estepa,356600800400197762,321875.4,5264837.6,2.77,0.011095264,0.022314629,0.5335444808006287,0.32794520258903503,0.05621051788330078,0.2506013512611389
Estepa,356600800400197763,321923.2,5264807.1,9.95,0.35417894,0.8746049,0.5586598515510559,0.3268147110939026,0.09351995587348938,0.2957494556903839
Estepa,356600800400197769,322213.1,5264621.2,4.45,0.052646764,0.10816836,0.36308902502059937,0.2032681554555893,-0.07197480648756027,0.048327166587114334
Estepa,356600800400197770,322260.7,5264590.9,3.33,0.00936676,0.018821865,0.3721669316291809,0.20649798214435577,-0.08213593810796738,0.044529661536216736
Estepa,356600800400197775,322497.3,5264440.6,4.53,0.148234,0.3209039,0.554219663143158,0.33792129158973694,0.01126917079091072,0.17626577615737915
Estepa,356600800400197791,323262.9,5263950.8,3.48,0.025795463,0.052268434,0.5447911024093628,0.31800147891044617,0.06385670602321625,0.2345939427614212
Estepa,356600800400197798,323600.7,5263734.2,4.23,0.01697161,0.03423474,0.19359751045703888,0.10348889231681824,-0.07682258635759354,-0.002899362239986658
Estepa,356600800400197803,323841.2,5263580.6,4.68,0.15154451,0.32869318,0.17884521186351776,0.10380778461694717,-0.048365987837314606,0.03442566096782684
Estepa,356600800400197804,323889.0,5263550.2,8.87,0.29817808,0.7082398,0.24194219708442688,0.1299910992383957,-0.07609891891479492,0.014441953971982002
Estepa,356600800400197814,324363.9,5263249.3,5.46,0.3064423,0.7319367,0.516049861907959,0.30425167083740234,0.019105782732367516,0.17595498263835907
Estepa,356600800400197815,324412.0,5263218.7,6.4,0.17207961,0.37770036,0.2757061719894409,0.15880252420902252,-0.11590982973575592,0.0031769094057381153
Estepa,356600800400197833,325277.7,5262666.4,5.72,0.085711196,0.17922273,0.23160475492477417,0.1277119368314743,-0.18484723567962646,-0.09673639386892319
Estepa,356600800400197836,325422.7,5262573.4,4.53,0.0065352633,0.013113449,0.19399850070476532,0.11010435223579407,-0.21285082399845123,-0.13580377399921417
Estepa,356600800400197837,325470.8,5262542.6,2.05,0.023536092,0.04763534,0.2378637045621872,0.12731000781059265,-0.20982521772384644,-0.12804590165615082
Estepa,356600800400197838,325518.6,5262512.2,2.43,0.0041205483,0.008258133,0.2813522219657898,0.15736442804336548,-0.1633325219154358,-0.061765074729919434
Estepa,356600800400197839,325566.5,5262481.6,3.81,0.01958251,0.039553825,0.2739715576171875,0.15778464078903198,-0.16696470975875854,-0.05327090993523598
Estepa,356600800400197840,325614.5,5262450.9,4.9,0.10498956,0.22184779,0.21624626219272614,0.12825995683670044,-0.1565052717924118,-0.05252108722925186
Estepa,356600800400197841,325662.6,5262420.1,4.97,0.06933213,0.14370894,0.20046041905879974,0.12050051242113113,-0.16481821238994598,-0.074435293674469
Estepa,356600800400197849,326042.7,5262177.9,4.71,0.006715173,0.0134756705,0.3158915638923645,0.1777186244726181,-0.1219235509634018,-0.013103538192808628
Estepa,356600800400197851,326137.4,5262117.7,3.55,0.05831639,0.12017418,0.30178311467170715,0.16693374514579773,-0.16125255823135376,-0.06166223809123039
Estepa,356600800400197852,326184.9,5262087.4,4.94,0.11686426,0.24856281,0.2704336941242218,0.1564708650112152,-0.18726176023483276,-0.08188461512327194
Estepa,356600800400197853,326232.4,5262057.1,6.85,0.30991727,0.74198544,0.27526694536209106,0.15325264632701874,-0.1834709644317627,-0.08272900432348251
Estepa,356600800400197854,326280.0,5262026.7,2.95,0.017912457,0.03614986,0.27507340908050537,0.15798115730285645,-0.18281137943267822,-0.07772718369960785
Estepa,356600800400197855,326327.5,5261996.4,3.74,0.09852709,0.20745754,0.3064629137516022,0.17712369561195374,-0.1786275953054428,-0.06410261243581772
Estepa,356600800400197856,326375.1,5261965.9,2.47,0.058321916,0.120185904,0.2948905825614929,0.16514314711093903,-0.20549844205379486,-0.0973561704158783
Estepa,356600800400197857,326422.8,5261935.4,2.02,0.02746003,0.055688698,0.24946321547031403,0.13703233003616333,-0.21651284396648407,-0.12928542494773865
Estepa,356600800400197858,326470.6,5261904.9,2.02,0.0031242543,0.0062582963,0.21308434009552002,0.11493983864784241,-0.2426140308380127,-0.15600481629371643
Estepa,356600800400197859,326518.3,5261874.3,2.13,0.03963392,0.0808825,0.20133191347122192,0.11507206410169601,-0.1980908215045929,-0.11085612326860428
Estepa,356600800400197860,326565.9,5261843.9,3.07,0.09766555,0.20554693,0.18325942754745483,0.10700413584709167,-0.18454766273498535,-0.09361475706100464
Estepa,356600800400197861,326613.6,5261813.5,2.88,0.029532298,0.05995488,0.27769821882247925,0.16206885874271393,-0.17648153007030487,-0.06522221118211746
Estepa,356600800400197862,326661.2,5261783.0,2.28,0.064795114,0.13398217,0.2697114944458008,0.15651126205921173,-0.10802926868200302,0.01634841598570347
