archivo,beam,shot_number,lat,lon,este_utm19s,norte_utm19s,elev_lowestmode,l2a_quality_flag_rel3,degrade_flag,sensitivity,rh25,rh50,rh75,rh95,rh98
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041809,-42.750964,-71.153534,323758.4,5264590.7,1249.8436,0,0,0.862351,-1.38,-0.07,1.19,2.98,3.51
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041810,-42.750682,-71.152975,323803.4,5264623.2,1230.0704,0,0,0.5189288,-1.27,-0.14,0.93,2.2,2.5
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041811,-42.750396,-71.152396,323849.9,5264656.3,1232.1371,0,0,0.87265444,-1.53,-0.11,1.27,2.91,3.39
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041812,-42.750113,-71.151832,323895.3,5264688.9,1217.5048,1,0,0.877184,-1.23,0.11,1.53,3.54,4.14
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041813,-42.749825,-71.151252,323942.0,5264722.0,1220.9502,0,0,0.8687872,-1.83,0.26,2.61,5.75,6.5
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041814,-42.749535,-71.150662,323989.4,5264755.4,1235.3552,0,0,0.8431815,-1.64,-0.22,1.08,2.8,3.32
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041815,-42.749252,-71.150095,324035.0,5264788.1,1223.3206,0,0,0.8700222,-2.87,-0.82,1.12,3.47,4.14
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041816,-42.748970,-71.149538,324079.8,5264820.5,1201.0369,0,0,0.8206134,-0.82,0.52,2.09,4.14,4.55
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041817,-42.748640,-71.148793,324139.9,5264858.8,1389.8549,0,0,4.2554398,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041818,-42.748403,-71.148407,324170.8,5264885.8,1173.8431,0,0,0.86259484,-1.15,-0.07,1.04,2.5,3.02
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041819,-42.748068,-71.147644,324232.3,5264924.6,1383.3899,0,0,8.967884,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041820,-42.747786,-71.147084,324277.4,5264957.1,1363.7872,0,0,-0.06512391,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041821,-42.747504,-71.146523,324322.5,5264989.6,1344.9163,0,0,0.14915821,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041822,-42.747223,-71.145970,324367.0,5265021.9,1317.7388,0,0,-2.7201672,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041823,-42.746944,-71.145420,324411.2,5265054.1,1286.5387,0,0,-2.4922931,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041824,-42.746659,-71.144849,324457.1,5265086.9,1278.9071,0,0,0.28905505,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041825,-42.746376,-71.144285,324502.5,5265119.5,1264.2247,0,0,26.406433,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041826,-42.745794,-71.143095,324598.2,5265186.7,1303.8777,0,0,2.2982838,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041827,-42.745502,-71.142499,324646.2,5265220.3,1324.6158,0,0,-3.1715138,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041828,-42.745210,-71.141899,324694.4,5265254.0,1349.5093,0,0,2.1368163,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041829,-42.744923,-71.141322,324740.9,5265287.0,1349.8037,0,0,-1.0239258,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041830,-42.744637,-71.140746,324787.2,5265320.0,1347.7582,0,0,-1.8552197,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041831,-42.744353,-71.140177,324833.0,5265352.8,1339.0005,0,0,1.9884127,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041832,-42.744068,-71.139607,324878.8,5265385.5,1330.9482,0,0,-0.2692123,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041833,-42.743784,-71.139038,324924.6,5265418.3,1322.4075,0,0,2.0343614,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041834,-42.743497,-71.138462,324970.9,5265451.3,1321.1329,0,0,4.277814,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041835,-42.743213,-71.137893,325016.7,5265484.1,1312.2717,0,0,3.7661963,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041836,-42.742930,-71.137330,325062.0,5265516.6,1296.5482,0,0,0.3301452,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041837,-42.742646,-71.136762,325107.7,5265549.3,1286.1945,0,0,1.9660858,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041838,-42.742358,-71.136179,325154.6,5265582.5,1293.5918,0,0,-0.051450785,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041839,-42.742059,-71.135554,325204.9,5265617.1,1348.2577,0,0,0.25404105,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041840,-42.741781,-71.135008,325248.8,5265649.1,1313.4271,0,0,3.296279,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041841,-42.741525,-71.134548,325285.8,5265678.4,1182.1661,0,0,-2.812585,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041842,-42.741238,-71.133971,325332.2,5265711.5,1182.3351,0,0,-1.1448185,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041843,-42.740955,-71.133405,325377.7,5265744.1,1169.9951,0,0,1.998829,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041844,-42.740669,-71.132830,325424.0,5265777.1,1169.1938,0,0,1.5953174,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041845,-42.740385,-71.132263,325469.6,5265809.8,1158.2976,0,0,3.1148,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041846,-42.740104,-71.131708,325514.2,5265842.1,1133.8978,0,0,-0.8068677,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041847,-42.739822,-71.131149,325559.2,5265874.6,1113.8705,0,0,13.0851555,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041848,-42.739535,-71.130571,325605.7,5265907.6,1115.3911,0,0,-1.4301798,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041849,-42.739250,-71.130000,325651.7,5265940.5,1109.8151,0,0,-0.25376856,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041850,-42.738964,-71.129423,325698.0,5265973.5,1109.7031,0,0,-4.0779066,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041851,-42.738677,-71.128847,325744.4,5266006.5,1109.2352,0,0,-37.854885,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041852,-42.738391,-71.128271,325790.8,5266039.5,1109.5143,0,0,9.416389,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041853,-42.738104,-71.127694,325837.2,5266072.5,1109.5615,0,0,-2.4477928,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041854,-42.737818,-71.127118,325883.5,5266105.5,1108.8834,0,0,2.5654562,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041855,-42.736591,-71.122974,326219.4,5266250.3,5133.148,0,0,-4.9156065,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041856,-42.736304,-71.122397,326265.7,5266283.3,5132.6846,0,0,-0.17673859,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041857,-42.736017,-71.121821,326312.1,5266316.3,5132.841,0,0,-2.2199473,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041858,-42.735730,-71.121244,326358.5,5266349.4,5133.0234,0,0,-0.6410028,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041859,-42.735444,-71.120668,326404.9,5266382.4,5132.3535,0,0,-8.671969,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041860,-42.736111,-71.123711,326157.7,5266302.1,1050.9039,0,0,3.0332263,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041861,-42.735824,-71.123136,326203.9,5266335.0,1048.3317,0,0,1.7634063,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041862,-42.735537,-71.122559,326250.4,5266368.1,1049.3569,0,0,1.9174818,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041863,-42.735249,-71.121976,326297.3,5266401.4,1057.1333,0,0,3.777845,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041864,-42.734961,-71.121396,326344.0,5266434.5,1060.4917,0,0,-1.4071997,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041865,-42.734670,-71.120803,326391.7,5266468.0,1078.7285,0,0,11.417971,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041866,-42.734383,-71.120225,326438.3,5266501.1,1081.3646,0,0,-1.8646871,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041867,-42.734095,-71.119645,326484.9,5266534.3,1084.8306,0,0,-0.49519512,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041868,-42.733808,-71.119068,326531.3,5266567.3,1085.081,0,0,-7.0637593,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041869,-42.733536,-71.118545,326573.3,5266598.7,1024.8723,0,0,0.64623505,-0.48,0.59,1.83,3.28,3.58
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041870,-42.733249,-71.117969,326619.8,5266631.7,1025.4717,0,0,0.56530666,-0.29,0.56,1.56,2.8,3.06
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041871,-42.732949,-71.117342,326670.2,5266666.3,1082.0042,0,0,0.03676696,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041872,-42.732661,-71.116763,326716.8,5266699.4,1084.9509,0,0,-1.9169314,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041873,-42.732374,-71.116184,326763.5,5266732.5,1088.601,0,0,4.5518355,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041874,-42.732089,-71.115615,326809.2,5266765.3,1079.5618,0,0,0.46401697,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041875,-42.731805,-71.115047,326854.9,5266798.0,1070.7616,0,0,-3.1965885,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041876,-42.731515,-71.114460,326902.2,5266831.4,1083.6088,0,0,-0.7746051,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041877,-42.731226,-71.113872,326949.5,5266864.8,1096.7712,0,0,30.296339,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041878,-42.730936,-71.113281,326997.1,5266898.2,1112.8037,0,0,-0.35698986,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041879,-42.730645,-71.112691,327044.6,5266931.6,1129.4415,0,0,0.033173997,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041880,-42.730356,-71.112101,327092.1,5266965.0,1144.884,0,0,-64.15881,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041881,-42.730067,-71.111517,327139.1,5266998.2,1154.0535,0,0,0.4509352,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041882,-42.729781,-71.110941,327185.4,5267031.2,1153.7771,0,0,0.35957515,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041883,-42.729496,-71.110369,327231.5,5267064.0,1149.8418,0,0,2.281149,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041884,-42.729210,-71.109794,327277.8,5267097.0,1148.9598,0,0,-1.090206,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041885,-42.728924,-71.109218,327324.1,5267129.9,1149.2588,0,0,0.019096978,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041886,-42.728638,-71.108642,327370.5,5267162.9,1149.1503,0,0,-0.42471483,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041887,-42.728352,-71.108067,327416.8,5267195.8,1148.735,0,0,6.30201,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041888,-42.728066,-71.107491,327463.1,5267228.7,1148.795,0,0,-2.6959467,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041889,-42.727780,-71.106916,327509.4,5267261.6,1148.6315,0,0,1.5619984,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041890,-42.727494,-71.106341,327555.7,5267294.6,1148.5165,0,0,2.1019948,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041891,-42.727223,-71.105822,327597.4,5267325.7,1083.9889,0,0,-0.011343118,-0.44,0.41,1.3,2.35,2.57
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041892,-42.726938,-71.105249,327643.6,5267358.5,1081.1443,1,0,0.8500961,-1.75,-0.18,1.3,3.4,3.99
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041893,-42.726653,-71.104676,327689.7,5267391.4,1078.4711,0,0,0.8331661,-1.15,0.03,1.23,2.72,3.17
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041894,-42.726368,-71.104106,327735.6,5267424.2,1072.8184,0,0,0.786595,-0.97,0.0,0.97,2.39,2.87
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041895,-42.726083,-71.103533,327781.7,5267457.0,1069.229,0,0,0.82322234,-0.89,0.03,1.0,2.35,2.8
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041896,-42.725798,-71.102960,327827.8,5267489.8,1066.3341,0,0,0.2884375,-0.14,0.33,0.85,1.41,1.49
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041897,-42.725512,-71.102385,327874.1,5267522.8,1066.3348,0,0,-2.3200042,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041898,-42.725226,-71.101811,327920.4,5267555.6,1064.8876,0,0,6.114264,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041899,-42.724941,-71.101238,327966.5,5267588.5,1062.1073,0,0,1.7530439,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041900,-42.724655,-71.100663,328012.7,5267621.4,1060.5076,0,0,5.369546,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041901,-42.724370,-71.100092,328058.7,5267654.2,1055.9441,0,0,-0.425757,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041902,-42.724085,-71.099520,328104.8,5267687.1,1052.4478,0,0,-1.3175508,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041903,-42.723518,-71.098388,328195.9,5267752.3,1030.534,0,0,0.82696944,-1.41,-0.03,1.34,3.1,3.51
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041904,-42.723222,-71.097776,328245.1,5267786.4,1071.1188,0,0,31.837088,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041905,-42.722935,-71.097197,328291.8,5267819.5,1075.9147,0,0,-0.54077893,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041906,-42.722651,-71.096630,328337.4,5267852.2,1066.2365,0,0,5.5939507,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041907,-42.722365,-71.096055,328383.7,5267885.1,1065.1738,0,0,-1.5052037,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041908,-42.722084,-71.095499,328428.5,5267917.5,1043.725,0,0,0.3459083,-0.59,0.29,1.34,2.61,2.87
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041909,-42.721797,-71.094921,328475.0,5267950.6,1046.422,0,0,0.81663454,-1.34,-0.03,1.27,2.95,3.43
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041910,-42.721510,-71.094343,328521.6,5267983.6,1049.0693,0,0,0.8388935,-1.12,-0.03,1.08,2.61,3.13
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041911,-42.721223,-71.093767,328567.9,5268016.6,1048.8271,0,0,0.8472072,-1.08,0.11,1.34,3.06,3.66
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041912,-42.720936,-71.093190,328614.4,5268049.6,1051.0739,0,0,0.85978144,-1.23,-0.07,1.04,2.61,3.13
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041913,-42.720650,-71.092615,328660.7,5268082.6,1050.1213,1,0,0.88532907,-0.93,0.33,1.75,3.69,4.29
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041914,-42.720363,-71.092037,328707.2,5268115.6,1052.7278,0,0,0.07215466,0.22,1.68,2.95,4.18,4.44
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041915,-42.720076,-71.091458,328753.8,5268148.7,1055.8445,0,0,0.684857,-0.78,0.29,1.53,3.06,3.43
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041916,-42.719788,-71.090880,328800.3,5268181.8,1058.6088,0,0,0.814999,-1.38,-0.14,1.04,2.5,2.95
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041917,-42.719502,-71.090305,328846.6,5268214.7,1058.1128,0,0,0.8362979,-1.12,-0.11,0.82,2.01,2.42
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041918,-42.719215,-71.089730,328892.9,5268247.7,1057.0232,1,0,0.88100046,-1.04,0.11,1.38,3.25,3.96
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041919,-42.718929,-71.089155,328939.2,5268280.7,1056.2754,1,0,0.893649,-1.12,-0.03,1.0,2.39,2.87
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041920,-42.718644,-71.088585,328985.1,5268313.5,1049.269,0,0,0.850401,-1.12,-0.07,0.97,2.39,2.87
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041921,-42.718359,-71.088014,329031.1,5268346.3,1043.5056,0,0,0.85883266,-1.34,-0.22,0.85,2.24,2.72
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041922,-42.718074,-71.087445,329076.9,5268379.1,1036.3912,0,0,0.8523469,-1.04,-0.03,0.97,2.35,2.83
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041923,-42.717788,-71.086873,329123.0,5268412.0,1032.3477,0,0,0.87268716,-1.0,-0.03,0.97,2.54,3.17
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041924,-42.717501,-71.086295,329169.5,5268445.1,1033.8943,1,0,0.8760015,-1.0,-0.03,1.0,2.35,2.83
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041925,-42.717215,-71.085723,329215.6,5268478.0,1029.9055,0,0,0.8700536,-1.04,-0.07,0.85,2.16,2.69
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041926,-42.716927,-71.085141,329262.4,5268511.2,1036.2184,1,0,0.88169473,-1.0,0.82,2.95,5.82,6.61
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041927,-42.716638,-71.084558,329309.3,5268544.4,1044.0717,1,0,0.8883147,-1.23,-0.14,0.82,2.16,2.65
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041928,-42.716352,-71.083985,329355.5,5268577.3,1040.4891,0,0,0.84306496,-1.0,0.03,1.12,2.57,3.1
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041929,-42.716066,-71.083410,329401.8,5268610.3,1039.7166,0,0,0.77905685,-1.19,-0.14,0.82,2.09,2.5
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041930,-42.715779,-71.082836,329448.0,5268643.2,1037.6112,0,0,0.83624816,-1.08,-0.07,0.93,2.27,2.72
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041931,-42.715493,-71.082261,329494.3,5268676.2,1035.6694,0,0,0.82819974,-1.12,-0.03,0.97,2.42,2.87
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041932,-42.715196,-71.081647,329543.8,5268710.4,1078.118,0,0,0.36438438,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041933,-42.714910,-71.081071,329590.1,5268743.4,1077.7855,0,0,-1.8596948,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041934,-42.714623,-71.080496,329636.5,5268776.4,1077.1812,0,0,-1.3283508,0.0,0.0,0.0,0.0,0.0
GEDI02_A_2025053014915_O35100_01_T00318_02_004_02_V003.h5,BEAM0001,351000100100041935,-42.714336,-71.079919,329682.9,5268809.4,1077.2722,0,0,4.383672,0.0,0.0,0.0,0.0,0.0
