aoi,granule,acquisition_datetime,beam,longitude,latitude,delta_time,rgt,cycle,region,version,revision,orbit_number,sc_orient,segment_id_beg,segment_id_end,h_te_best_fit_m,h_te_uncertainty_m,h_canopy_m,h_canopy_uncertainty_m,h_max_canopy_m,canopy_openness_m,rh50_m,rh75_m,rh90_m,rh95_m,rh98_m,rh100_m,n_ca_photons,n_te_photons,segment_landcover,segment_snowcover,cloud_flag_atm,msw_flag,night_flag,terrain_flg,year,month,season,landcover_label,qa_valid_height,qa_operational,qa_uncertainty_available,qa_conservative,uncertainty_ratio,height_class,segment_key,este_utm19s,norte_utm19s,aoi_normalizado,nivel,dentro_aoi,fuera_del_borde_m,fecha,extremo_3iqr
BOSQUE_NW_02(3),ATL08_20190223140731_08720213_007_01.h5,2019-02-23T14:07:31Z,gt2l,-71.54566955566406,-42.625282287597656,36166167.73089067,872.0,2.0,13.0,007,01,2460.0,0.0,1770083.0,1770087.0,898.1923217773438,5.346940994262695,16.3255615234375,6.747997283935547,17.626220703125,3.24955153465271,,,,,,,73.0,168.0,116.0,1.0,0.0,0.0,0.0,0.0,2019,2,Verano,Bosque cerrado desconocido,1,1,1,1,0.41333936809756316,10–20 m,872_gt2l_1770083,291244.4,5277654.0,BOSQUE_NW_02,conservador,SI,,2019-02-23,NO
BOSQUE_NW_02(3),ATL08_20190223140731_08720213_007_01.h5,2019-02-23T14:07:31Z,gt2l,-71.54601287841797,-42.622596740722656,36166167.773209564,872.0,2.0,13.0,007,01,2460.0,0.0,1770098.0,1770102.0,897.6802368164062,8.015447616577148,16.1947021484375,10.943758010864258,16.1947021484375,4.8466925621032715,,,,,,,44.0,112.0,20.0,1.0,0.0,0.0,0.0,0.0,2019,2,Verano,Arbustos,1,1,1,1,0.6757616108376612,10–20 m,872_gt2l_1770098,291207.3,5277951.4,BOSQUE_NW_02,conservador,SI,,2019-02-23,NO
BOSQUE_NW_02(3),ATL08_20190223140731_08720213_007_01.h5,2019-02-23T14:07:31Z,gt2l,-71.5463638305664,-42.61991500854492,36166167.81556661,872.0,2.0,13.0,007,01,2460.0,0.0,1770113.0,1770117.0,929.19873046875,27.231355667114258,9.7095947265625,9.602375984191895,10.72076416015625,2.627293348312378,,,,,,,69.0,34.0,116.0,1.0,0.0,0.0,0.0,0.0,2019,2,Verano,Bosque cerrado desconocido,1,1,1,1,0.9889574441168706,5–10 m,872_gt2l_1770113,291169.6,5278248.3,BOSQUE_NW_02,conservador,SI,,2019-02-23,NO
BOSQUE_NW_02(3),ATL08_20190223140731_08720213_007_01.h5,2019-02-23T14:07:31Z,gt2l,-71.54706573486328,-42.61454772949219,36166167.900271684,872.0,2.0,13.0,007,01,2460.0,0.0,1770143.0,1770147.0,1037.5731201171875,51.79557418823242,11.135498046875,18.374414443969727,16.13427734375,2.2061879634857178,,,,,,,107.0,20.0,116.0,1.0,0.0,0.0,0.0,0.0,2019,2,Verano,Bosque cerrado desconocido,1,1,1,1,1.6500756739054177,10–20 m,872_gt2l_1770143,291094.0,5278842.6,BOSQUE_NW_02,conservador,SI,,2019-02-23,NO
BOSQUE_NW_02(3),ATL08_20190223140731_08720213_007_01.h5,2019-02-23T14:07:31Z,gt2l,-71.5488510131836,-42.601131439208984,36166168.11196133,872.0,2.0,13.0,007,01,2460.0,0.0,1770218.0,1770222.0,1280.736328125,67.66523742675781,17.6434326171875,28.082698822021484,18.3028564453125,4.638113021850586,,,,,,,102.0,19.0,114.0,1.0,0.0,0.0,0.0,0.0,2019,2,Verano,Bosque cerrado caducifolio latifolio,1,1,1,1,1.591679999654063,10–20 m,872_gt2l_1770218,290902.7,5280328.1,BOSQUE_NW_02,conservador,SI,,2019-02-23,NO
BOSQUE_NW_02(3),ATL08_20190223140731_08720213_007_01.h5,2019-02-23T14:07:31Z,gt2l,-71.5489730834961,-42.60023880004883,36166168.12612389,872.0,2.0,13.0,007,01,2460.0,0.0,1770223.0,1770227.0,1301.5556640625,45.0323600769043,18.902587890625,31.4599609375,21.62158203125,5.291471004486084,,,,,,,88.0,29.0,114.0,1.0,0.0,0.0,0.0,0.0,2019,2,Verano,Bosque cerrado caducifolio latifolio,1,1,1,1,1.6643203099773975,10–20 m,872_gt2l_1770223,290889.7,5280426.9,BOSQUE_NW_02,conservador,SI,,2019-02-23,NO
BOSQUE_NW_02(3),ATL08_20190223140731_08720213_007_01.h5,2019-02-23T14:07:31Z,gt2l,-71.5492172241211,-42.59844970703125,36166168.1541169,872.0,2.0,13.0,007,01,2460.0,0.0,1770233.0,1770237.0,1301.4483642578125,34.31975555419922,19.2030029296875,25.048288345336914,23.3350830078125,5.137688159942627,,,,,,,99.0,38.0,114.0,1.0,0.0,0.0,0.0,0.0,2019,2,Verano,Bosque cerrado caducifolio latifolio,1,1,1,1,1.3043943406691203,10–20 m,872_gt2l_1770233,290863.7,5280625.0,BOSQUE_NW_02,conservador,SI,,2019-02-23,NO
BOSQUE_NW_02(3),ATL08_20190223140731_08720213_007_01.h5,2019-02-23T14:07:31Z,gt2l,-71.55107116699219,-42.58431625366211,36166168.37680308,872.0,2.0,13.0,007,01,2460.0,0.0,1770313.0,1770316.0,1129.2476806640625,53.70369338989258,22.72802734375,33.520713806152344,23.086669921875,6.574226379394531,,,,,,,101.0,21.0,116.0,1.0,0.0,0.0,0.0,0.0,2019,2,Verano,Bosque cerrado desconocido,1,1,1,1,1.4748624374288353,20–30 m,872_gt2l_1770313,290664.3,5282189.9,BOSQUE_NW_02,conservador,SI,,2019-02-23,NO
BOSQUE_NW_02(3),ATL08_20190223140731_08720213_007_01.h5,2019-02-23T14:07:31Z,gt2l,-71.55143737792969,-42.581451416015625,36166168.42170067,872.0,2.0,13.0,007,01,2460.0,0.0,1770328.0,1770332.0,1086.8131103515625,98.61862182617188,19.10302734375,12.947937965393066,23.17236328125,4.6816325187683105,,,,,,,98.0,11.0,40.0,1.0,0.0,0.0,0.0,0.0,2019,2,Verano,Cultivos/manejo,1,1,1,1,0.6777950809785803,10–20 m,872_gt2l_1770328,290624.6,5282507.1,BOSQUE_NW_02,conservador,SI,,2019-02-23,NO
BOSQUE_NW_02(3),ATL08_20190223140731_08720213_007_01.h5,2019-02-23T14:07:31Z,gt2l,-71.55167388916016,-42.57966232299805,36166168.45000923,872.0,2.0,13.0,007,01,2460.0,0.0,1770338.0,1770342.0,1024.7509765625,27.597957611083984,8.81494140625,13.546414375305176,9.031494140625,1.9278069734573364,,,,,,,60.0,37.0,116.0,1.0,0.0,0.0,0.0,0.0,2019,2,Verano,Bosque cerrado desconocido,1,1,1,1,1.536756031719105,5–10 m,872_gt2l_1770338,290599.2,5282705.2,BOSQUE_NW_02,conservador,SI,,2019-02-23,NO
BOSQUE_NW_02(3),ATL08_20190223140731_08720213_007_01.h5,2019-02-23T14:07:31Z,gt2l,-71.55189514160156,-42.57787322998047,36166168.47801171,872.0,2.0,13.0,007,01,2460.0,0.0,1770348.0,1770352.0,982.851806640625,33.865596771240234,5.66278076171875,11.410489082336426,6.88262939453125,1.3662443161010742,,,,,,,80.0,29.0,116.0,1.0,0.0,0.0,0.0,0.0,2019,2,Verano,Bosque cerrado desconocido,1,1,1,1,2.0149975007814267,5–10 m,872_gt2l_1770348,290575.1,5282903.4,BOSQUE_NW_02,conservador,SI,,2019-02-23,NO
BOSQUE_NW_02(3),ATL08_20190223140731_08720213_007_01.h5,2019-02-23T14:07:31Z,gt2l,-71.552001953125,-42.57697677612305,36166168.49218169,872.0,2.0,13.0,007,01,2460.0,0.0,1770353.0,1770357.0,965.602783203125,33.39301681518555,4.44879150390625,12.01543140411377,6.03387451171875,1.086920976638794,,,,,,,70.0,29.0,126.0,1.0,0.0,0.0,0.0,0.0,2019,2,Verano,Bosque abierto desconocido,1,1,1,1,2.7008304150832085,2–5 m,872_gt2l_1770353,290563.3,5283002.6,BOSQUE_NW_02,conservador,SI,,2019-02-23,NO
BOSQUE_NW_02(3),ATL08_20190223140731_08720213_007_01.h5,2019-02-23T14:07:31Z,gt2l,-71.55209350585938,-42.576263427734375,36166168.50341051,872.0,2.0,13.0,007,01,2460.0,0.0,1770358.0,1770362.0,957.1331787109375,45.817203521728516,12.42523193359375,14.031532287597656,13.66656494140625,3.119152307510376,,,,,,,98.0,21.0,126.0,1.0,0.0,0.0,0.0,0.0,2019,2,Verano,Bosque abierto desconocido,1,1,1,1,1.129277293380818,10–20 m,872_gt2l_1770358,290553.4,5283081.6,BOSQUE_NW_02,conservador,SI,,2019-02-23,NO
BOSQUE_NW_02(3),ATL08_20190223140731_08720213_007_01.h5,2019-02-23T14:07:31Z,gt2l,-71.55235290527344,-42.57429504394531,36166168.53442885,872.0,2.0,13.0,007,01,2460.0,0.0,1770368.0,1770372.0,941.03759765625,31.404726028442383,6.47625732421875,14.660806655883789,13.56109619140625,1.8634679317474365,,,,,,,87.0,30.0,126.0,1.0,0.0,0.0,0.0,0.0,2019,2,Verano,Bosque abierto desconocido,1,1,1,1,2.2637776607575373,5–10 m,872_gt2l_1770368,290525.5,5283299.6,BOSQUE_NW_02,conservador,SI,,2019-02-23,NO
BOSQUE_NW_02(3),ATL08_20190223140731_08720213_007_01.h5,2019-02-23T14:07:31Z,gt2l,-71.55245971679688,-42.57339859008789,36166168.548494376,872.0,2.0,13.0,007,01,2460.0,0.0,1770373.0,1770377.0,927.4750366210938,18.171661376953125,5.02423095703125,14.277997970581055,6.1444091796875,1.1728349924087524,,,,,,,92.0,51.0,126.0,1.0,0.0,0.0,0.0,0.0,2019,2,Verano,Bosque abierto desconocido,1,1,1,1,2.8418275538467146,5–10 m,872_gt2l_1770373,290513.7,5283398.9,BOSQUE_NW_02,conservador,SI,,2019-02-23,NO
BOSQUE_NW_02(3),ATL08_20190223140731_08720213_007_01.h5,2019-02-23T14:07:31Z,gt2l,-71.55450439453125,-42.55729293823242,36166168.802066974,872.0,2.0,13.0,007,01,2460.0,0.0,1770463.0,1770467.0,729.2559204101562,9.361515045166016,9.74505615234375,11.40927791595459,15.16680908203125,2.682394504547119,,,,,,,100.0,78.0,116.0,1.0,0.0,0.0,0.0,0.0,2019,2,Verano,Bosque cerrado desconocido,1,1,1,1,1.1707760055554512,5–10 m,872_gt2l_1770463,290291.9,5285182.3,BOSQUE_NW_02,conservador,SI,,2019-02-23,NO
BOSQUE_NW_02(3),ATL08_20190223140731_08720213_007_01.h5,2019-02-23T14:07:31Z,gt2r,-71.53857421875,-42.67100524902344,36166167.3607404,872.0,2.0,13.0,007,01,2460.0,0.0,1769827.0,1769831.0,1122.683837890625,74.7701644897461,18.930908203125,76.17415618896484,19.4263916015625,5.540698528289795,,,,,,,51.0,15.0,126.0,1.0,0.0,0.0,0.0,0.0,2019,2,Verano,Bosque abierto desconocido,1,1,1,1,4.023798297029958,10–20 m,872_gt2r_1769827,291978.8,5272593.9,BOSQUE_NW_02,conservador,SI,,2019-02-23,NO
BOSQUE_NW_02(3),ATL08_20190223140731_08720213_007_01.h5,2019-02-23T14:07:31Z,gt2r,-71.53949737548828,-42.663848876953125,36166167.4735608,872.0,2.0,13.0,007,01,2460.0,0.0,1769867.0,1769871.0,1073.1190185546875,35.764278411865234,19.93359375,33.19331359863281,19.9554443359375,5.747489929199219,,,,,,,65.0,30.0,30.0,1.0,0.0,0.0,0.0,0.0,2019,2,Verano,Herbáceas,1,1,1,1,1.665194646531452,10–20 m,872_gt2r_1769867,291879.3,5273386.4,BOSQUE_NW_02,conservador,SI,,2019-02-23,NO
BOSQUE_NW_02(3),ATL08_20190223140731_08720213_007_01.h5,2019-02-23T14:07:31Z,gt2r,-71.53961181640625,-42.6629524230957,36166167.487673186,872.0,2.0,13.0,007,01,2460.0,0.0,1769872.0,1769876.0,1088.776611328125,51.849273681640625,15.3043212890625,59.56083297729492,15.3043212890625,4.262757301330566,,,,,,,25.0,21.0,112.0,1.0,0.0,0.0,0.0,0.0,2019,2,Verano,Bosque cerrado perennifolio latifolio,1,1,1,1,3.8917657210882726,10–20 m,872_gt2r_1769872,291866.9,5273485.6,BOSQUE_NW_02,conservador,SI,,2019-02-23,NO
BOSQUE_NW_02(3),ATL08_20190223140731_08720213_007_01.h5,2019-02-23T14:07:31Z,gt2r,-71.54544067382812,-42.61822509765625,36166168.19247211,872.0,2.0,13.0,007,01,2460.0,0.0,1770122.0,1770126.0,912.594970703125,56.780784606933594,20.981201171875,68.44939422607422,23.9796142578125,6.034316062927246,,,,,,,55.0,16.0,116.0,1.0,0.0,0.0,0.0,0.0,2019,2,Verano,Bosque cerrado desconocido,1,1,1,1,3.2624154196581294,20–30 m,872_gt2r_1770122,291239.6,5278438.2,BOSQUE_NW_02,conservador,SI,,2019-02-23,NO
BOSQUE_NW_02(3),ATL08_20190223140731_08720213_007_01.h5,2019-02-23T14:07:31Z,gt2r,-71.5457992553711,-42.61553955078125,36166168.23468549,872.0,2.0,13.0,007,01,2460.0,0.0,1770137.0,1770141.0,960.167236328125,120.4803466796875,18.7510986328125,137.19345092773438,18.7510986328125,4.229013919830322,,,,,,,39.0,8.0,126.0,1.0,0.0,0.0,0.0,0.0,2019,2,Verano,Bosque abierto desconocido,1,1,1,1,7.316555345064417,10–20 m,872_gt2r_1770137,291201.2,5278735.6,BOSQUE_NW_02,conservador,SI,,2019-02-23,NO
BOSQUE_NW_02(3),ATL08_20190223140731_08720213_007_01.h5,2019-02-23T14:07:31Z,gt2r,-71.54846954345703,-42.594966888427734,36166168.55888352,872.0,2.0,13.0,007,01,2460.0,0.0,1770253.0,1770256.0,1275.607177734375,70.89119720458984,23.162109375,79.021240234375,23.162109375,5.356226921081543,,,,,,,42.0,18.0,112.0,1.0,0.0,0.0,0.0,0.0,2019,2,Verano,Bosque cerrado perennifolio latifolio,1,1,1,1,3.4116599207353064,20–30 m,872_gt2r_1770253,290913.4,5281013.6,BOSQUE_NW_02,conservador,SI,,2019-02-23,NO
BOSQUE_NW_02(3),ATL08_20190223140731_08720213_007_01.h5,2019-02-23T14:07:31Z,gt2r,-71.5501708984375,-42.58154296875,36166168.77033198,872.0,2.0,13.0,007,01,2460.0,0.0,1770327.0,1770331.0,1077.4189453125,89.73055267333984,22.4501953125,96.17649841308594,23.0313720703125,6.789676189422607,,,,,,,49.0,12.0,116.0,1.0,0.0,0.0,0.0,0.0,2019,2,Verano,Bosque cerrado desconocido,1,1,1,1,4.2839938394449515,20–30 m,872_gt2r_1770327,290728.9,5282500.1,BOSQUE_NW_02,conservador,SI,,2019-02-23,NO
BOSQUE_NW_02(3),ATL08_20190223140731_08720213_007_01.h5,2019-02-23T14:07:31Z,gt2r,-71.55120849609375,-42.573490142822266,36166168.89715346,872.0,2.0,13.0,007,01,2460.0,0.0,1770372.0,1770376.0,924.379638671875,54.225990295410156,15.77117919921875,57.16791915893555,19.30633544921875,3.842789649963379,,,,,,,73.0,17.0,126.0,1.0,0.0,0.0,0.0,0.0,2019,2,Verano,Bosque abierto desconocido,1,1,1,1,3.6248347974999517,10–20 m,872_gt2r_1770372,290616.7,5283391.8,BOSQUE_NW_02,conservador,SI,,2019-02-23,NO
BOSQUE_NW_02(3),ATL08_20190223140731_08720213_007_01.h5,2019-02-23T14:07:31Z,gt2r,-71.55155944824219,-42.57080841064453,36166168.93948316,872.0,2.0,13.0,007,01,2460.0,0.0,1770387.0,1770391.0,843.1884765625,49.340301513671875,30.06231689453125,54.681663513183594,31.0078125,6.255481719970703,,,,,,,58.0,17.0,116.0,1.0,0.0,0.0,0.0,0.0,2019,2,Verano,Bosque cerrado desconocido,1,1,1,1,1.8189437529058494,>30 m,872_gt2r_1770387,290579.0,5283688.7,BOSQUE_NW_02,conservador,SI,,2019-02-23,NO
BOSQUE_NW_02(3),ATL08_20190223140731_08720213_007_01.h5,2019-02-23T14:07:31Z,gt2r,-71.55226135253906,-42.5654411315918,36166169.0240681,872.0,2.0,13.0,007,01,2460.0,0.0,1770417.0,1770421.0,755.26025390625,20.98233985900879,24.4012451171875,26.465808868408203,24.7828369140625,6.528926372528076,,,,,,,66.0,36.0,126.0,1.0,0.0,0.0,0.0,0.0,2019,2,Verano,Bosque abierto desconocido,1,1,1,1,1.0846089509492483,20–30 m,872_gt2r_1770417,290503.4,5284283.0,BOSQUE_NW_02,conservador,SI,,2019-02-23,NO
BOSQUE_NW_02(3),ATL08_20190223140731_08720213_007_01.h5,2019-02-23T14:07:31Z,gt2r,-71.55250549316406,-42.56365203857422,36166169.0521282,872.0,2.0,13.0,007,01,2460.0,0.0,1770427.0,1770431.0,740.5197143554688,74.15312194824219,23.52728271484375,53.077598571777344,24.27105712890625,5.997023105621338,,,,,,,53.0,10.0,20.0,1.0,0.0,0.0,0.0,0.0,2019,2,Verano,Arbustos,1,1,1,1,2.2560020727888737,20–30 m,872_gt2r_1770427,290477.3,5284481.1,BOSQUE_NW_02,conservador,SI,,2019-02-23,NO
BOSQUE_NW_02(3),ATL08_20190223140731_08720213_007_01.h5,2019-02-23T14:07:31Z,gt3l,-71.49909210205078,-42.67343521118164,36166166.91040923,872.0,2.0,13.0,007,01,2460.0,0.0,1769798.0,1769802.0,1206.9896240234375,38.91755676269531,13.279541015625,18.40766716003418,15.3154296875,3.744934558868408,,,,,,,175.0,31.0,112.0,1.0,0.0,0.0,0.0,0.0,2019,2,Verano,Bosque cerrado perennifolio latifolio,1,1,1,1,1.386167423887265,10–20 m,872_gt3l_1769798,295222.3,5272420.5,BOSQUE_NW_02,conservador,SI,,2019-02-23,NO
BOSQUE_NW_02(3),ATL08_20190223140731_08720213_007_01.h5,2019-02-23T14:07:31Z,gt3l,-71.50444030761719,-42.633182525634766,36166167.544937156,872.0,2.0,13.0,007,01,2460.0,0.0,1770023.0,1770027.0,1386.6356201171875,20.391998291015625,7.8944091796875,14.447525024414062,8.6610107421875,2.076075792312622,,,,,,,72.0,68.0,116.0,1.0,0.0,0.0,0.0,0.0,2019,2,Verano,Bosque cerrado desconocido,1,1,1,1,1.8300957925499837,5–10 m,872_gt3l_1770023,294651.6,5276877.6,BOSQUE_NW_02,conservador,SI,,2019-02-23,NO
BOSQUE_NW_02(3),ATL08_20190223140731_08720213_007_01.h5,2019-02-23T14:07:31Z,gt3l,-71.50477600097656,-42.63050079345703,36166167.58727241,872.0,2.0,13.0,007,01,2460.0,0.0,1770038.0,1770042.0,1373.27294921875,37.18423080444336,17.9344482421875,18.96823501586914,18.633056640625,4.142396450042725,,,,,,,77.0,37.0,112.0,1.0,0.0,0.0,0.0,0.0,2019,2,Verano,Bosque cerrado perennifolio latifolio,1,1,1,1,1.057642519007072,10–20 m,872_gt3l_1770038,294615.2,5277174.6,BOSQUE_NW_02,conservador,SI,,2019-02-23,NO
BOSQUE_NW_02(3),ATL08_20190223140731_08720213_007_01.h5,2019-02-23T14:07:31Z,gt3r,-71.50113677978516,-42.649200439453125,36166167.64215063,872.0,2.0,13.0,007,01,2460.0,0.0,1769933.0,1769937.0,1433.419921875,130.26754760742188,16.6549072265625,127.2751693725586,16.6549072265625,4.237630844116211,,,,,,,30.0,11.0,112.0,1.0,0.0,0.0,0.0,0.0,2019,2,Verano,Bosque cerrado perennifolio latifolio,1,1,1,1,7.641902031706942,10–20 m,872_gt3r_1769933,294975.1,5275106.9,BOSQUE_NW_02,conservador,SI,,2019-02-23,NO
BOSQUE_NW_02(3),ATL08_20190223140731_08720213_007_01.h5,2019-02-23T14:07:31Z,gt3r,-71.50159454345703,-42.64562225341797,36166167.69854597,872.0,2.0,13.0,007,01,2460.0,0.0,1769953.0,1769957.0,1410.5662841796875,108.63358306884766,23.4390869140625,118.18368530273438,23.4390869140625,4.957742214202881,,,,,,,41.0,13.0,114.0,1.0,0.0,0.0,0.0,0.0,2019,2,Verano,Bosque cerrado caducifolio latifolio,1,1,1,1,5.042162509830064,20–30 m,872_gt3r_1769953,294925.8,5275503.1,BOSQUE_NW_02,conservador,SI,,2019-02-23,NO
BOSQUE_NW_02(3),ATL08_20190223140731_08720213_007_01.h5,2019-02-23T14:07:31Z,gt3r,-71.50312805175781,-42.633811950683594,36166167.88460632,872.0,2.0,13.0,007,01,2460.0,0.0,1770019.0,1770023.0,1383.0867919921875,76.93447875976562,29.35888671875,94.10529327392578,29.35888671875,7.399991512298584,,,,,,,41.0,18.0,126.0,1.0,0.0,0.0,0.0,0.0,2019,2,Verano,Bosque abierto desconocido,1,1,1,1,3.2053427016980724,20–30 m,872_gt3r_1770019,294761.3,5276810.9,BOSQUE_NW_02,conservador,SI,,2019-02-23,NO
BOSQUE_NW_02(3),ATL08_20200221204631_08720613_007_01.h5,2020-02-21T20:46:31Z,gt1l,-71.52194213867188,-42.68878173828125,67553307.03893621,872.0,6.0,13.0,007,01,8008.0,1.0,1769722.0,1769726.0,1557.9853515625,38.904273986816406,9.1044921875,51.37164306640625,11.1953125,2.504415273666382,,,,,,,54.0,40.0,30.0,1.0,0.0,0.0,0.0,0.0,2020,2,Verano,Herbáceas,1,1,1,1,5.642450123350852,5–10 m,872_gt1l_1769722,293400.8,5270660.6,BOSQUE_NW_02,conservador,SI,,2020-02-21,NO
BOSQUE_NW_02(3),ATL08_20200221204631_08720613_007_01.h5,2020-02-21T20:46:31Z,gt1l,-71.52332305908203,-42.67804718017578,67553307.20802478,872.0,6.0,13.0,007,01,8008.0,1.0,1769782.0,1769786.0,1300.4169921875,130.08724975585938,35.2247314453125,132.87767028808594,35.2247314453125,8.471975326538086,,,,,,,32.0,10.0,112.0,1.0,0.0,0.0,0.0,0.0,2020,2,Verano,Bosque cerrado perennifolio latifolio,1,1,1,1,3.7722834166779293,>30 m,872_gt1l_1769782,293252.0,5271849.3,BOSQUE_NW_02,conservador,SI,,2020-02-21,NO
BOSQUE_NW_02(3),ATL08_20200221204631_08720613_007_01.h5,2020-02-21T20:46:31Z,gt1l,-71.52401733398438,-42.67267990112305,67553307.29256034,872.0,6.0,13.0,007,01,8008.0,1.0,1769812.0,1769816.0,1115.96533203125,111.5821762084961,21.5677490234375,106.15271759033203,24.05859375,5.505251407623291,,,,,,,50.0,10.0,126.0,1.0,0.0,0.0,0.0,0.0,2020,2,Verano,Bosque abierto desconocido,1,1,1,1,4.9218264490641435,20–30 m,872_gt1l_1769812,293177.3,5272443.7,BOSQUE_NW_02,conservador,SI,,2020-02-21,NO
BOSQUE_NW_02(3),ATL08_20200221204631_08720613_007_01.h5,2020-02-21T20:46:31Z,gt1l,-71.52436065673828,-42.66999435424805,67553307.33482964,872.0,6.0,13.0,007,01,8008.0,1.0,1769827.0,1769831.0,1067.6402587890625,6.317258358001709,20.87353515625,8.861760139465332,20.87353515625,7.307068347930908,,,,,,,27.0,169.0,30.0,1.0,0.0,0.0,0.0,0.0,2020,2,Verano,Herbáceas,1,1,1,1,0.4245452470379424,20–30 m,872_gt1l_1769827,293140.3,5272741.1,BOSQUE_NW_02,conservador,SI,,2020-02-21,NO
BOSQUE_NW_02(3),ATL08_20200221204631_08720613_007_01.h5,2020-02-21T20:46:31Z,gt1l,-71.52587890625,-42.65836715698242,67553307.51804292,872.0,6.0,13.0,007,01,8008.0,1.0,1769892.0,1769896.0,1150.463623046875,115.30474853515625,18.482177734375,102.6172866821289,25.4193115234375,4.514749526977539,,,,,,,47.0,10.0,112.0,1.0,0.0,0.0,0.0,0.0,2020,2,Verano,Bosque cerrado perennifolio latifolio,1,1,1,1,5.5522291884073285,10–20 m,872_gt1l_1769892,292977.2,5274028.6,BOSQUE_NW_02,conservador,SI,,2020-02-21,NO
BOSQUE_NW_02(3),ATL08_20200221204631_08720613_007_01.h5,2020-02-21T20:46:31Z,gt1l,-71.53142547607422,-42.615604400634766,67553308.1915399,872.0,6.0,13.0,007,01,8008.0,1.0,1770131.0,1770135.0,1016.4246215820312,44.262298583984375,6.9722900390625,49.70499038696289,6.9722900390625,1.3444151878356934,,,,,,,22.0,23.0,126.0,1.0,0.0,0.0,0.0,0.0,2020,2,Verano,Bosque abierto desconocido,1,1,1,1,7.12893326417704,5–10 m,872_gt1l_1770131,292380.4,5278763.8,BOSQUE_NW_02,conservador,SI,,2020-02-21,NO
BOSQUE_NW_02(3),ATL08_20200221204631_08720613_007_01.h5,2020-02-21T20:46:31Z,gt1l,-71.53211975097656,-42.610233306884766,67553308.27601103,872.0,6.0,13.0,007,01,8008.0,1.0,1770161.0,1770165.0,874.2006225585938,124.78331756591797,12.4483642578125,49.63678741455078,12.76123046875,2.6649367809295654,,,,,,,37.0,7.0,116.0,1.0,0.0,0.0,0.0,0.0,2020,2,Verano,Bosque cerrado desconocido,1,1,1,1,3.9874144414917088,10–20 m,872_gt1l_1770161,292305.6,5279358.5,BOSQUE_NW_02,conservador,SI,,2020-02-21,NO
BOSQUE_NW_02(3),ATL08_20200221204631_08720613_007_01.h5,2020-02-21T20:46:31Z,gt1l,-71.53469848632812,-42.59055709838867,67553308.58615878,872.0,6.0,13.0,007,01,8008.0,1.0,1770271.0,1770275.0,1165.80029296875,194.07330322265625,16.8128662109375,237.0952606201172,16.8128662109375,3.5665974617004395,,,,,,,25.0,6.0,116.0,1.0,0.0,0.0,0.0,0.0,2020,2,Verano,Bosque cerrado desconocido,1,1,1,1,14.102013163340134,10–20 m,872_gt1l_1770271,292028.6,5281537.2,BOSQUE_NW_02,conservador,SI,,2020-02-21,NO
BOSQUE_NW_02(3),ATL08_20200221204631_08720613_007_01.h5,2020-02-21T20:46:31Z,gt1l,-71.53515625,-42.58697509765625,67553308.64245813,872.0,6.0,13.0,007,01,8008.0,1.0,1770291.0,1770295.0,1065.4578857421875,81.55076599121094,24.9853515625,75.93167114257812,24.9853515625,7.230994701385498,,,,,,,37.0,13.0,30.0,1.0,0.0,0.0,0.0,0.0,2020,2,Verano,Herbáceas,1,1,1,1,3.039047537619699,20–30 m,872_gt1l_1770291,291979.1,5281933.9,BOSQUE_NW_02,conservador,SI,,2020-02-21,NO
BOSQUE_NW_02(3),ATL08_20200221204631_08720613_007_01.h5,2020-02-21T20:46:31Z,gt1l,-71.53527069091797,-42.586082458496094,67553308.65655348,872.0,6.0,13.0,007,01,8008.0,1.0,1770296.0,1770300.0,1036.171630859375,173.38739013671875,20.8392333984375,123.48367309570312,22.8388671875,5.568614959716797,,,,,,,62.0,6.0,30.0,1.0,0.0,0.0,0.0,0.0,2020,2,Verano,Herbáceas,1,1,1,1,5.925538177664529,20–30 m,872_gt1l_1770296,291966.8,5282032.7,BOSQUE_NW_02,conservador,SI,,2020-02-21,NO
BOSQUE_NW_02(3),ATL08_20200221204631_08720613_007_01.h5,2020-02-21T20:46:31Z,gt1l,-71.53561401367188,-42.583396911621094,67553308.69885491,872.0,6.0,13.0,007,01,8008.0,1.0,1770311.0,1770315.0,977.036865234375,108.3796157836914,20.63201904296875,116.1259536743164,20.63201904296875,4.561556339263916,,,,,,,46.0,9.0,116.0,1.0,0.0,0.0,0.0,0.0,2020,2,Verano,Bosque cerrado desconocido,1,1,1,1,5.628433816024968,20–30 m,872_gt1l_1770311,291929.7,5282330.1,BOSQUE_NW_02,conservador,SI,,2020-02-21,NO
BOSQUE_NW_02(3),ATL08_20200221204631_08720613_007_01.h5,2020-02-21T20:46:31Z,gt1l,-71.53607177734375,-42.57981872558594,67553308.75525075,872.0,6.0,13.0,007,01,8008.0,1.0,1770331.0,1770335.0,877.09912109375,44.01176071166992,21.05303955078125,48.33679962158203,22.0386962890625,6.217052936553955,,,,,,,47.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,2020,2,Verano,Arbustos,1,1,1,1,2.2959534895182543,20–30 m,872_gt1l_1770331,291880.2,5282726.3,BOSQUE_NW_02,conservador,SI,,2020-02-21,NO
