shot_number,aoi,sitio,lat,lon,este_utm19s,norte_utm19s,particion,rh95,rh50,pai,cover,fhd_normal,pendiente_grados,agbd_Mg_ha,agbd_se_Mg_ha,predict_stratum,agbd_origen,leaf_off_flag,NDVI,EVI,NDMI,NBR,g0_C_VH,g0_C_VV,g0_L_SAOCOM_HH,g0_L_SAOCOM_HV,g0_L_NISAR_HH,g0_L_NISAR_HV,g0_L_PALSAR2_HH,g0_L_PALSAR2_HV,COB_N3,COB_GRUPO,COB_FRAC,COB_NCLASES,COB_BORDE,COB_FRAC_BOSQUE
346880500100041694,ESTEPA_NW_02,estepa,-42.784913,-71.158557,323443.8,5260810.2,entrenamiento,4.14,0.44,0.5701475,0.24795619,1.5764918,10.59,6.985928,2.9898713,GSW_SA,certificada,0,0.27324,0.16247,-0.14688,-0.04474,-20.271,-12.167,-17.324,-27.309,-13.868,-21.131,-14.310,-22.298,Estepa,estepa,1.0,1,NO,0.0
346880500100041695,ESTEPA_NW_02,estepa,-42.784625,-71.157975,323490.6,5260843.4,entrenamiento,4.59,-0.48,0.025922393,0.012877352,0.9073042,16.12,,,,,,0.26495,0.15429,-0.14083,-0.05548,-19.158,-12.455,-17.286,-27.569,-13.994,-21.313,-15.192,-22.022,Estepa,estepa,1.0,1,NO,0.0
346880500100041696,ESTEPA_NW_02,estepa,-42.784341,-71.157405,323536.4,5260876.2,entrenamiento,3.84,-0.26,0.09194182,0.044927668,1.7542832,14.87,,,,,,0.34538,0.18891,-0.17036,-0.06638,-19.130,-12.994,-17.533,-27.799,-13.997,-21.535,-15.366,-21.981,Estepa,estepa,1.0,1,NO,0.0
346880500100041697,ESTEPA_NW_02,estepa,-42.784055,-71.156831,323582.6,5260909.1,entrenamiento,2.54,-0.33,0.035062175,0.01737793,0.9050511,8.67,2.0698798,3.0017834,GSW_SA,certificada,0,0.35386,0.19773,-0.18025,-0.08053,-19.613,-13.766,-19.022,-28.041,-14.508,-21.620,-14.864,-22.074,Estepa,estepa,1.0,1,NO,0.0
346880500100041698,ESTEPA_NW_02,estepa,-42.783770,-71.156258,323628.6,5260942.0,entrenamiento,3.32,-0.07,0.15249248,0.073405005,1.8522943,14.32,5.3327093,2.9926414,GSW_SA,certificada,0,0.40963,0.22654,-0.13346,-0.01685,-20.131,-13.002,-18.940,-27.803,-14.431,-21.580,-14.625,-21.766,Estepa,estepa,1.0,1,NO,0.0
346880500100041699,ESTEPA_NW_02,estepa,-42.783479,-71.155671,323675.9,5260975.5,entrenamiento,4.07,-0.18,0.03611956,0.017897272,1.76447,19.85,,,,,,0.34736,0.19199,-0.12023,-0.02300,-19.791,-12.445,-18.953,-27.620,-14.416,-21.477,-13.346,-21.620,Estepa,estepa,1.0,1,NO,0.0
346880500100041700,ESTEPA_NW_02,estepa,-42.783190,-71.155085,323722.9,5261008.8,entrenamiento,2.8,-0.14,0.12701932,0.061530065,1.4399631,14.99,2.6655629,2.999506,GSW_SA,certificada,0,0.32043,0.17311,-0.16178,-0.07616,-19.747,-12.809,-18.668,-27.641,-14.722,-21.572,-13.593,-21.142,Estepa,estepa,1.0,1,NO,0.0
346880500100041701,ESTEPA_NW_02,estepa,-42.782901,-71.154503,323769.7,5261042.1,entrenamiento,2.54,-0.18,0.08079317,0.039589517,1.5226436,12.94,,,,,,0.28356,0.14755,-0.16995,-0.08287,-19.702,-13.422,-18.780,-28.465,-15.082,-21.694,-14.550,-21.820,Estepa,estepa,1.0,1,NO,0.0
346880500100041702,ESTEPA_NW_02,estepa,-42.782614,-71.153924,323816.3,5261075.2,entrenamiento,3.13,-0.14,0.12541762,0.060778312,1.7236006,17.65,3.6981206,2.9963548,GSW_SA,certificada,0,0.28055,0.16196,-0.16408,-0.06478,-19.627,-13.862,-18.874,-28.757,-15.147,-21.390,-14.603,-22.130,Estepa,estepa,1.0,1,NO,0.0
346880500100041703,ESTEPA_NW_02,estepa,-42.782326,-71.153343,323863.0,5261108.4,entrenamiento,2.95,-0.26,0.045090087,0.02229217,1.5267447,16.79,3.1725235,2.9978564,GSW_SA,certificada,0,0.25568,0.15832,-0.18650,-0.05069,-19.416,-14.054,-19.745,-29.286,-15.688,-21.659,-15.587,-22.447,Estepa,estepa,1.0,1,NO,0.0
346880500100041704,ESTEPA_NW_02,estepa,-42.782040,-71.152768,323909.2,5261141.3,entrenamiento,3.17,-0.22,0.06299938,0.031007519,1.2403948,16.42,,,,,,0.25097,0.15206,-0.17211,-0.05764,-19.313,-13.880,-18.337,-29.270,-15.538,-21.340,-15.503,-22.003,Estepa,estepa,1.0,1,NO,0.0
346880500100041705,ESTEPA_NW_02,estepa,-42.781758,-71.152201,323954.8,5261173.9,entrenamiento,3.21,-0.22,0.10632094,0.051768716,1.7323078,16.14,3.9757948,2.9956322,GSW_SA,certificada,0,0.33286,0.19285,-0.15403,-0.04402,-19.063,-13.569,-19.065,-29.013,-14.941,-20.828,-15.454,-21.426,Estepa,estepa,1.0,1,NO,0.0
346880500100041706,ESTEPA_NW_02,estepa,-42.781474,-71.151631,324000.6,5261206.6,entrenamiento,2.91,-0.22,0.05779441,0.02848264,1.7709612,12.89,,,,,,0.39652,0.21896,-0.12048,-0.01560,-19.324,-14.230,-19.918,-29.107,-15.169,-21.225,-15.334,-21.556,Estepa,estepa,1.0,1,NO,0.0
346880500100041707,ESTEPA_NW_02,estepa,-42.781189,-71.151060,324046.6,5261239.4,entrenamiento,2.61,-0.14,0.12092376,0.058665913,1.4613726,10.16,,,,,,0.30830,0.16603,-0.16441,-0.08202,-19.965,-14.347,-20.476,-29.640,-15.450,-21.694,-15.655,-22.316,Estepa,estepa,1.0,1,NO,0.0
346880500100041708,ESTEPA_NW_02,estepa,-42.780904,-71.150486,324092.7,5261272.3,entrenamiento,2.31,-0.14,0.13466865,0.06511193,1.47195,7.28,,,,,,0.29425,0.15232,-0.16513,-0.09135,-21.092,-14.358,-20.434,-29.814,-15.780,-21.950,-16.277,-23.318,Estepa,estepa,1.0,1,NO,0.0
346880500100041709,ESTEPA_NW_02,estepa,-42.780619,-71.149912,324138.8,5261305.2,entrenamiento,2.46,-0.14,0.052413687,0.025865573,1.6374928,7.05,,,,,,0.32345,0.16739,-0.12882,-0.03676,-20.760,-14.089,-20.464,-29.701,-15.530,-22.144,-16.364,-22.928,Estepa,estepa,1.0,1,NO,0.0
346880500100041710,ESTEPA_NW_02,estepa,-42.780333,-71.149336,324185.1,5261338.1,entrenamiento,2.39,-0.33,0.031572282,0.015661882,0.7577223,13.64,,,,,,0.27801,0.14133,-0.15630,-0.06275,-20.585,-13.867,-20.468,-29.581,-15.523,-22.248,-16.222,-23.261,Estepa,estepa,1.0,1,NO,0.0
346880500100041711,ESTEPA_NW_02,estepa,-42.780052,-71.148775,324230.2,5261370.4,entrenamiento,2.76,-0.29,0.027667057,0.0137380455,0.944629,15.97,,,,,,0.27361,0.14362,-0.14961,-0.06108,-20.107,-14.404,-20.400,-29.538,-15.769,-22.083,-16.284,-22.816,Estepa,estepa,1.0,1,NO,0.0
346880500100041712,ESTEPA_NW_02,estepa,-42.779771,-71.148211,324275.5,5261402.9,entrenamiento,3.55,0.11,0.3226783,0.14896707,1.6628034,10.42,,,,,,0.31762,0.18100,-0.08306,0.03551,-20.129,-14.318,-20.780,-29.773,-15.598,-22.209,-15.969,-23.763,Estepa,estepa,1.0,1,NO,0.0
346880500100041713,ESTEPA_NW_02,estepa,-42.778909,-71.146471,324415.4,5261502.2,entrenamiento,5.15,0.29,0.39641675,0.17975757,1.9235647,15.41,,,,,,0.42183,0.24689,0.00014,0.13841,-18.032,-12.201,-15.257,-25.954,-12.333,-21.436,-12.885,-22.876,Estepa,estepa,1.0,1,NO,0.0
346880500100041714,ESTEPA_NW_02,estepa,-42.778618,-71.145882,324462.8,5261535.7,entrenamiento,4.44,-0.29,0.04758373,0.023510365,1.9400693,17.35,8.74326,2.9876392,GSW_SA,certificada,0,0.32932,0.19569,-0.03551,0.09374,-18.122,-11.308,-19.475,-27.224,-11.603,-21.696,-12.487,-22.024,Estepa,estepa,1.0,1,NO,0.0
346880500100041715,ESTEPA_NW_02,estepa,-42.778329,-71.145297,324509.9,5261569.0,entrenamiento,4.26,0.11,0.33277377,0.15325011,1.7979238,13.68,,,,,,0.32849,0.19004,-0.08224,0.04335,-18.400,-11.840,-20.009,-27.375,-12.315,-22.471,-12.307,-21.125,Estepa,estepa,1.0,1,NO,0.0
346880500100041716,ESTEPA_NW_02,estepa,-42.778040,-71.144711,324557.0,5261602.4,entrenamiento,3.13,-0.14,0.13068832,0.06324982,1.8596786,10.06,,,,,,0.35561,0.20275,-0.08383,0.03403,-19.335,-12.345,-20.591,-27.926,-13.593,-22.340,-12.895,-20.690,Estepa,estepa,1.0,1,NO,0.0
346880500100041717,ESTEPA_NW_02,estepa,-42.777751,-71.144128,324603.8,5261635.6,entrenamiento,2.31,-0.18,0.04763554,0.02353566,1.3819538,4.85,1.564893,3.004118,GSW_SA,certificada,0,0.28289,0.16009,-0.11700,-0.02477,-20.163,-13.276,-20.843,-28.860,-14.435,-22.489,-13.944,-21.372,Estepa,estepa,1.0,1,NO,0.0
346880500100041718,ESTEPA_NW_02,estepa,-42.777465,-71.143550,324650.3,5261668.7,entrenamiento,2.13,-0.14,0.12503095,0.06059674,1.1641626,2.21,,,,,,0.35024,0.21125,-0.11166,0.00905,-20.803,-13.695,-20.643,-28.752,-14.988,-21.900,-14.878,-21.308,Estepa,estepa,1.0,1,NO,0.0
346880500100041719,ESTEPA_NW_02,estepa,-42.777179,-71.142974,324696.6,5261701.6,entrenamiento,2.05,-0.18,0.028340474,0.01407006,1.3136685,3.31,1.1575955,3.006411,GSW_SA,certificada,0,0.27725,0.14613,-0.15557,-0.07493,-20.666,-13.657,-20.303,-28.430,-14.776,-21.709,-15.416,-21.018,Estepa,estepa,1.0,1,NO,0.0
346880500100041720,ESTEPA_NW_02,estepa,-42.776894,-71.142401,324742.7,5261734.5,entrenamiento,2.24,-0.26,0.023352798,0.011608323,1.3239814,9.47,,,,,,0.26098,0.13692,-0.16635,-0.08952,-19.914,-13.137,-19.487,-27.987,-14.717,-21.596,-15.187,-21.536,Estepa,estepa,1.0,1,NO,0.0
346880500100041721,ESTEPA_NW_02,estepa,-42.776610,-71.141832,324788.4,5261767.1,entrenamiento,2.39,-0.44,0.026511436,0.013168029,0.7382654,18.62,,,,,,0.22363,0.12170,-0.15589,-0.07080,-19.248,-12.819,-18.473,-27.648,-14.748,-21.301,-15.299,-22.309,Estepa,estepa,1.0,1,NO,0.0
346880500100041724,ESTEPA_NW_02,estepa,-42.775773,-71.140165,324922.5,5261863.6,entrenamiento,5.86,0.52,0.52711236,0.23161185,2.0283751,18.41,,,,,,0.25292,0.14383,-0.09498,0.00645,-19.253,-10.576,-16.340,-25.104,-12.612,-19.597,-12.851,-19.644,Mallin,humedal,0.6145,2,SI,0.0
346880500100041729,ESTEPA_NW_02,estepa,-42.774328,-71.137248,325157.1,5262030.0,entrenamiento,5.49,0.33,0.37051547,0.16907157,1.9782128,18.49,,,,,,0.31903,0.18807,-0.02217,0.10831,-19.993,-12.453,-19.422,-27.173,-12.261,-21.644,-12.139,-20.830,Estepa,estepa,1.0,1,NO,0.0
346880500100041730,ESTEPA_NW_02,estepa,-42.774037,-71.136656,325204.6,5262063.7,entrenamiento,5.68,0.22,0.24099155,0.11350224,1.8519355,16.71,,,,,,0.27046,0.14829,-0.08006,0.03757,-19.926,-12.788,-18.731,-27.162,-12.785,-21.928,-11.638,-20.776,Estepa,estepa,1.0,1,NO,0.0
346880500100041731,ESTEPA_NW_02,estepa,-42.773745,-71.136067,325252.1,5262097.2,entrenamiento,3.28,-0.07,0.15279394,0.07354464,1.7576685,14.57,,,,,,0.23457,0.13456,-0.10297,-0.00259,-20.478,-13.070,-19.591,-27.677,-13.337,-21.921,-12.339,-21.052,Estepa,estepa,1.0,1,NO,0.0
346880500100041732,ESTEPA_NW_02,estepa,-42.773456,-71.135481,325299.1,5262130.6,entrenamiento,3.21,-0.14,0.16466625,0.07902679,1.8128674,12.47,,,,,,0.24649,0.14123,-0.13591,-0.04584,-20.150,-12.873,-19.579,-27.293,-14.021,-21.792,-12.845,-21.163,Estepa,estepa,1.0,1,NO,0.0
346880500100041733,ESTEPA_NW_02,estepa,-42.773166,-71.134897,325346.1,5262164.0,entrenamiento,2.91,-0.22,0.09895791,0.048271824,1.8004142,12.58,,,,,,0.28797,0.16630,-0.14705,-0.04825,-20.239,-12.838,-19.709,-27.310,-13.726,-21.827,-13.330,-21.705,Estepa,estepa,1.0,1,NO,0.0
346880500100041734,ESTEPA_NW_02,estepa,-42.772877,-71.134312,325393.1,5262197.3,entrenamiento,3.62,-0.03,0.23044325,0.10881586,1.7598512,12.60,5.3327093,2.9926414,GSW_SA,certificada,0,0.25382,0.15734,-0.13508,-0.03992,-20.405,-13.212,-19.549,-27.557,-13.815,-22.352,-14.001,-21.757,Estepa,estepa,1.0,1,NO,0.0
346880500100041735,ESTEPA_NW_02,estepa,-42.772587,-71.133729,325440.1,5262230.7,entrenamiento,3.66,0.07,0.29567838,0.13740517,1.6842153,11.34,5.3327093,2.9926414,GSW_SA,certificada,0,0.30492,0.19060,-0.15320,-0.02109,-20.239,-12.676,-18.271,-26.976,-11.954,-22.080,-12.364,-22.546,Estepa,estepa,1.0,1,NO,0.0
346880500100041736,ESTEPA_NW_02,estepa,-42.772298,-71.133146,325486.9,5262264.0,entrenamiento,3.21,-0.52,0.022861375,0.011365442,1.0372525,13.35,,,,,,0.19819,0.11620,-0.22096,-0.11482,-20.486,-12.573,-17.487,-26.431,-10.912,-21.262,-11.493,-21.889,Estepa,estepa,1.0,1,NO,0.0
346880500100041737,ESTEPA_NW_02,estepa,-42.772013,-71.132573,325533.0,5262296.9,entrenamiento,3.88,0.0,0.24538584,0.11544724,1.8310328,15.68,,,,,,0.19733,0.11783,-0.19924,-0.10333,-19.978,-11.900,-17.053,-25.832,-11.090,-21.272,-11.268,-20.918,Estepa,estepa,1.0,1,NO,0.0
346880500100041738,ESTEPA_NW_02,estepa,-42.771727,-71.132000,325579.1,5262329.7,entrenamiento,3.43,-0.14,0.074371874,0.03650133,1.8488528,16.88,4.896555,2.9935176,GSW_SA,certificada,0,0.22058,0.13487,-0.15561,-0.05176,-19.869,-11.851,-17.619,-25.902,-11.842,-21.438,-12.243,-21.345,Estepa,estepa,1.0,1,NO,0.0
346880500100041739,ESTEPA_NW_02,estepa,-42.771444,-71.131433,325624.7,5262362.4,entrenamiento,3.88,0.11,0.29313117,0.1363063,1.6667615,18.98,6.1319723,2.9912045,GSW_SA,certificada,0,0.22270,0.13797,-0.17235,-0.07185,-18.110,-11.318,-17.947,-25.950,-12.482,-21.438,-13.017,-21.083,Estepa,estepa,1.0,1,NO,0.0
346880500100041740,ESTEPA_NW_02,estepa,-42.771161,-71.130866,325670.3,5262395.0,entrenamiento,3.4,-0.26,0.03129982,0.01552778,1.1709985,19.99,,,,,,0.21066,0.12530,-0.17367,-0.08288,-17.102,-11.299,-17.483,-25.959,-12.637,-20.739,-12.927,-20.787,Estepa,estepa,1.0,1,NO,0.0
346880500100041742,ESTEPA_NW_02,estepa,-42.770597,-71.129741,325760.7,5262460.0,entrenamiento,2.87,-0.18,0.16116294,0.07741249,1.7358599,19.10,,,,,,0.19475,0.11543,-0.12524,-0.03822,-18.543,-11.538,-17.310,-27.037,-14.394,-21.068,-14.571,-22.146,Estepa,estepa,1.0,1,NO,0.0
346880500100041743,ESTEPA_NW_02,estepa,-42.770315,-71.129178,325806.0,5262492.4,entrenamiento,3.32,-0.18,0.017522398,0.008722835,1.5994089,18.71,,,,,,0.19941,0.11687,-0.15738,-0.07667,-19.315,-12.454,-19.315,-28.489,-15.156,-21.577,-16.135,-23.046,Estepa,estepa,1.0,1,NO,0.0
346880500100041744,ESTEPA_NW_02,estepa,-42.770033,-71.128615,325851.3,5262524.9,entrenamiento,2.69,-0.37,0.026475951,0.01315052,1.0798869,17.98,,,,,,0.23093,0.13293,-0.15184,-0.05734,-19.223,-12.831,-19.561,-29.143,-15.500,-21.964,-17.055,-23.619,Estepa,estepa,1.0,1,NO,0.0
346880500100041745,ESTEPA_NW_02,estepa,-42.769751,-71.128052,325896.5,5262557.4,entrenamiento,2.98,-0.03,0.2428677,0.11433318,1.6201143,15.52,,,,,,0.26316,0.14631,-0.16590,-0.06610,-19.353,-13.081,-19.406,-28.964,-15.344,-22.057,-16.542,-23.255,Estepa,estepa,1.0,1,NO,0.0
346880500100041746,ESTEPA_NW_02,estepa,-42.769468,-71.127486,325942.0,5262590.0,entrenamiento,3.32,-0.18,0.12169298,0.059027832,1.7404879,11.27,4.1839557,2.9951186,GSW_SA,certificada,0,0.26299,0.16076,-0.12218,-0.03184,-19.144,-13.595,-19.004,-27.741,-14.972,-21.701,-15.396,-22.039,Estepa,estepa,1.0,1,NO,0.0
346880500100041748,ESTEPA_NW_02,estepa,-42.768888,-71.126314,326036.3,5262656.8,entrenamiento,2.2,-0.22,0.037451956,0.0185513,1.3640528,14.55,,,,,,0.20810,0.10635,-0.12732,-0.03134,-17.707,-11.714,-17.129,-26.429,-14.529,-21.230,-13.481,-21.316,Estepa,estepa,1.0,1,NO,0.0
346880500100041749,ESTEPA_NW_02,estepa,-42.768605,-71.125747,326081.9,5262689.4,entrenamiento,2.98,-0.22,0.09180949,0.04486448,1.3024511,18.33,,,,,,0.21486,0.11424,-0.11565,-0.02318,-18.441,-12.104,-15.657,-26.447,-15.315,-21.500,-14.885,-22.194,Estepa,estepa,1.0,1,NO,0.0
346880500100041750,ESTEPA_NW_02,estepa,-42.768323,-71.125185,326127.1,5262721.9,entrenamiento,3.25,-0.18,0.10077297,0.04913504,1.7166826,18.24,,,,,,0.19597,0.10241,-0.15374,-0.05629,-19.653,-12.744,-15.935,-27.432,-16.270,-21.750,-17.703,-24.064,Estepa,estepa,1.0,1,NO,0.0
346880500100041751,ESTEPA_NW_02,estepa,-42.768042,-71.124623,326172.3,5262754.3,entrenamiento,3.25,-0.14,0.06359925,0.031298086,1.5354369,16.89,,,,,,0.24354,0.13506,-0.19074,-0.08158,-19.854,-13.491,-16.439,-28.892,-16.464,-21.761,-18.428,-24.676,Estepa,estepa,1.0,1,NO,0.0
346880500100041752,ESTEPA_NW_02,estepa,-42.767760,-71.124060,326217.6,5262786.7,entrenamiento,3.62,-0.22,0.0716397,0.03518433,1.8756073,17.26,5.3327093,2.9926414,GSW_SA,certificada,0,0.29910,0.17081,-0.14394,-0.03231,-21.217,-14.009,-17.391,-29.825,-16.447,-21.983,-18.390,-24.815,Estepa,estepa,1.0,1,NO,0.0
346880500100041753,ESTEPA_NW_02,estepa,-42.767478,-71.123496,326263.0,5262819.2,entrenamiento,3.43,-0.07,0.20435674,0.09711919,1.7921755,17.36,5.126895,2.993046,GSW_SA,certificada,0,0.28516,0.15730,-0.15877,-0.06529,-22.060,-14.638,-17.639,-29.877,-16.748,-22.208,-18.152,-24.487,Estepa,estepa,1.0,1,NO,0.0
346880500100041754,ESTEPA_NW_02,estepa,-42.767193,-71.122926,326308.8,5262852.0,entrenamiento,2.91,-0.44,0.030696983,0.01523101,1.0721179,15.42,,,,,,0.22471,0.11427,-0.17313,-0.10266,-22.352,-14.484,-18.757,-30.627,-16.784,-22.309,-17.938,-24.795,Estepa,estepa,1.0,1,NO,0.0
346880500100041755,ESTEPA_NW_02,estepa,-42.766910,-71.122359,326354.4,5262884.6,entrenamiento,2.99,-0.03,0.13821001,0.06676556,1.7150788,14.95,3.265132,2.9975774,GSW_SA,certificada,0,0.20535,0.10957,-0.17836,-0.11339,-21.161,-15.000,-19.767,-31.264,-17.014,-22.804,-18.045,-25.452,Estepa,estepa,1.0,1,NO,0.0
346880500100041756,ESTEPA_NW_02,estepa,-42.766628,-71.121795,326399.7,5262917.1,entrenamiento,3.21,-0.22,0.032652643,0.016193436,1.5253083,16.06,,,,,,0.19645,0.10437,-0.19709,-0.12784,-21.366,-15.115,-19.901,-31.278,-16.917,-22.392,-18.037,-25.299,Estepa,estepa,1.0,1,NO,0.0
346880500100041757,ESTEPA_NW_02,estepa,-42.766346,-71.121231,326445.1,5262949.6,entrenamiento,2.35,-0.22,0.053862482,0.02657093,1.4566773,12.89,1.748223,3.003217,GSW_SA,certificada,0,0.25879,0.14430,-0.16734,-0.06735,-21.710,-15.290,-21.257,-31.279,-16.624,-22.277,-17.929,-24.715,Estepa,estepa,1.0,1,NO,0.0
346880500100041758,ESTEPA_NW_02,estepa,-42.766061,-71.120660,326491.0,5262982.3,entrenamiento,2.46,-0.18,0.09494673,0.04636137,1.6751796,10.84,2.0698798,3.0017834,GSW_SA,certificada,0,0.29680,0.15950,-0.15674,-0.06292,-21.262,-15.041,-21.924,-30.726,-16.942,-22.452,-17.802,-24.161,Estepa,estepa,1.0,1,NO,0.0
346880500100041759,ESTEPA_NW_02,estepa,-42.765777,-71.120090,326536.8,5263015.1,entrenamiento,2.13,-0.18,0.08005901,0.03923694,1.4463805,8.47,1.271942,3.0057197,GSW_SA,certificada,0,0.29192,0.16053,-0.16893,-0.06995,-21.670,-15.199,-23.359,-32.093,-17.984,-23.205,-19.307,-25.132,Estepa,estepa,1.0,1,NO,0.0
346880500100041760,ESTEPA_NW_02,estepa,-42.765493,-71.119519,326582.8,5263047.9,entrenamiento,2.01,-0.18,0.01480829,0.007376733,1.4410363,5.59,1.0619253,3.0070245,GSW_SA,certificada,0,0.25781,0.14323,-0.18031,-0.09036,-23.802,-16.579,-25.207,-34.080,-19.738,-24.914,-21.156,-28.924,Estepa,estepa,1.0,1,NO,0.0
346880500100041761,ESTEPA_NW_02,estepa,-42.765207,-71.118945,326629.0,5263080.8,entrenamiento,2.01,-0.14,0.047891222,0.023660475,1.1562766,1.91,1.0619253,3.0070245,GSW_SA,certificada,0,0.15601,0.08753,-0.16186,-0.09964,-23.238,-15.498,-25.355,-33.910,-19.434,-25.117,-21.382,-29.652,Estepa,estepa,1.0,1,NO,0.0
346880500100041762,ESTEPA_NW_02,estepa,-42.764921,-71.118370,326675.3,5263113.7,entrenamiento,2.09,-0.18,0.08176128,0.040054243,1.286113,1.13,,,,,,0.14681,0.08461,-0.15817,-0.10054,-23.413,-15.323,-25.318,-33.823,-19.388,-24.812,-20.967,-29.263,Estepa,estepa,1.0,1,NO,0.0
346880500100041763,ESTEPA_NW_02,estepa,-42.764634,-71.117794,326721.6,5263146.7,entrenamiento,2.01,-0.18,0.046772018,0.023113996,1.2505474,1.38,,,,,,0.13847,0.07961,-0.16636,-0.10917,-23.426,-15.316,-24.873,-33.299,-19.090,-24.710,-20.555,-28.546,Estepa,estepa,1.0,1,NO,0.0
346880500100041764,ESTEPA_NW_02,estepa,-42.764348,-71.117219,326767.8,5263179.6,entrenamiento,1.98,-0.22,0.06879254,0.033809982,1.2481608,1.25,,,,,,0.15328,0.08891,-0.16609,-0.11065,-23.000,-15.041,-24.853,-32.831,-18.738,-24.763,-20.022,-28.531,Estepa,estepa,1.0,1,NO,0.0
346880500100041765,ESTEPA_NW_02,estepa,-42.764062,-71.116644,326814.1,5263212.6,entrenamiento,1.98,-0.18,0.056219224,0.027717235,1.2146266,1.55,,,,,,0.14534,0.08355,-0.16581,-0.11419,-21.131,-14.828,-23.729,-32.185,-17.578,-24.431,-18.901,-26.237,Estepa,estepa,1.0,1,NO,0.0
346880500100041766,ESTEPA_NW_02,estepa,-42.763776,-71.116068,326860.4,5263245.6,entrenamiento,1.98,-0.18,0.004854214,0.0024241565,0.93162173,2.75,,,,,,0.14677,0.08081,-0.18419,-0.12983,-21.332,-14.521,-22.946,-31.784,-17.761,-24.524,-18.253,-27.174,Estepa,estepa,1.0,1,NO,0.0
346880500100041767,ESTEPA_NW_02,estepa,-42.763491,-71.115495,326906.5,5263278.4,entrenamiento,3.13,0.0,0.2823824,0.1316538,1.4680086,3.80,,,,,,0.15197,0.08622,-0.19790,-0.13090,-20.340,-12.855,-22.240,-30.563,-15.275,-21.749,-17.628,-26.502,Estepa,estepa,1.0,1,NO,0.0
346880500100041768,ESTEPA_NW_02,estepa,-42.763205,-71.114920,326952.7,5263311.4,entrenamiento,2.05,-0.22,0.085349925,0.041774966,1.4656062,2.53,1.1575955,3.006411,GSW_SA,certificada,0,0.26943,0.14183,-0.19615,-0.10376,-18.855,-11.573,-19.384,-26.706,-12.609,-19.517,-14.647,-20.356,Estepa,estepa,0.8924,2,SI,0.1076
346880500100041769,ESTEPA_NW_02,estepa,-42.762919,-71.114345,326999.0,5263344.3,entrenamiento,7.25,1.94,1.3442732,0.4890146,2.001073,1.41,20.90348,2.9818492,GSW_SA,certificada,0,0.56019,0.35254,0.03429,0.20050,-18.458,-11.899,-19.072,-26.605,-12.443,-19.870,-14.484,-19.429,Estepa,estepa,0.7216,2,SI,0.2784
346880500100041770,ESTEPA_NW_02,estepa,-42.762633,-71.113770,327045.3,5263377.3,entrenamiento,2.16,-0.18,0.0933726,0.045610588,1.437168,1.14,1.3311168,3.0053778,GSW_SA,certificada,0,0.31259,0.18243,-0.21360,-0.10452,-18.634,-12.392,-20.093,-27.074,-12.525,-19.744,-15.115,-19.623,Estepa,estepa,1.0,1,NO,0.0
346880500100041771,ESTEPA_NW_02,estepa,-42.762346,-71.113195,327091.5,5263410.2,entrenamiento,2.2,-0.14,0.08068512,0.039537627,1.4210554,1.82,1.4378811,3.0047858,GSW_SA,certificada,0,0.28317,0.16207,-0.16503,-0.05112,-18.065,-12.353,-18.777,-25.293,-12.312,-19.250,-14.941,-19.227,Estepa,estepa,0.7921,2,SI,0.2079
346880500100041772,ESTEPA_NW_02,estepa,-42.762061,-71.112620,327137.7,5263443.1,entrenamiento,6.39,1.12,1.0164384,0.39820006,1.9129751,1.61,,,,,,0.46674,0.25611,-0.04169,0.09682,-16.798,-11.317,-17.957,-24.173,-11.059,-18.004,-13.839,-19.081,Ñire Bajo,nire,1.0,1,NO,1.0
346880500100041773,ESTEPA_NW_02,estepa,-42.761774,-71.112045,327184.0,5263476.1,entrenamiento,5.3,0.48,0.66156614,0.28152788,1.8011683,1.15,,,,,,0.46297,0.25372,-0.01111,0.15646,-16.431,-10.858,-16.705,-23.031,-9.942,-17.611,-12.440,-18.535,Ñire Bajo,nire,1.0,1,NO,1.0
346880500100041774,ESTEPA_NW_02,estepa,-42.761488,-71.111470,327230.3,5263509.1,entrenamiento,5.53,0.59,0.7829547,0.32379296,1.8084396,0.88,12.291417,2.9846003,GSW_SA,certificada,0,0.50590,0.26488,-0.00460,0.16608,-17.214,-10.665,-16.100,-22.419,-9.356,-17.366,-10.629,-17.202,Ñire Bajo,nire,1.0,1,NO,1.0
346880500100041775,ESTEPA_NW_02,estepa,-42.761202,-71.110894,327276.6,5263542.1,entrenamiento,2.2,-0.22,0.08567806,0.041932154,1.6171782,4.41,1.5007216,3.0044506,GSW_SA,certificada,0,0.36724,0.21222,-0.12311,-0.01419,-17.717,-10.901,-16.601,-23.011,-10.270,-18.125,-11.020,-17.511,Ñire Bajo,nire,0.6738,2,SI,0.6738
346880500100041776,ESTEPA_NW_02,estepa,-42.760915,-71.110318,327323.0,5263575.0,entrenamiento,4.78,0.93,0.8768074,0.35475257,1.6009746,4.88,8.592582,2.9878078,GSW_SA,certificada,0,0.32177,0.19030,-0.09290,0.00790,-18.124,-11.880,-16.815,-23.873,-10.967,-18.903,-11.689,-18.076,Ñire Bajo,nire,0.7045,2,SI,0.7045
