shot_number,aoi,sitio,lat,lon,este_utm19s,norte_utm19s,particion,rh95,rh50,pai,cover,fhd_normal,pendiente_grados,agbd_Mg_ha,agbd_se_Mg_ha,predict_stratum,agbd_origen,leaf_off_flag,NDVI,EVI,NDMI,NBR,g0_C_VH,g0_C_VV,g0_L_SAOCOM_HH,g0_L_SAOCOM_HV,g0_L_NISAR_HH,g0_L_NISAR_HV,g0_L_PALSAR2_HH,g0_L_PALSAR2_HV
356600300400192609,BOSQUE_NW_02,bosque,-42.600961,-71.419788,301490.5,5280658.0,entrenamiento,24.34,16.25,3.799584,0.85019964,3.173275,14.23,154.28242,13.085927,DBT_SA,hoja_caida,1,0.90390,0.54467,0.35259,0.65393,-15.875,-9.180,-11.176,-15.557,-6.331,-11.497,-6.603,-11.258
356600300400192610,BOSQUE_NW_02,bosque,-42.601252,-71.419213,301538.6,5280627.0,entrenamiento,20.44,12.62,4.5449824,0.89671004,2.972456,16.06,101.97409,13.087511,DBT_SA,hoja_caida,1,0.88941,0.53948,0.33364,0.63212,-15.814,-9.586,-11.361,-15.745,-6.360,-11.485,-6.679,-11.237
356600300400192611,BOSQUE_NW_02,bosque,-42.601543,-71.418638,301586.7,5280596.0,entrenamiento,26.36,16.32,4.681826,0.9035199,3.258135,18.15,180.28516,13.083852,DBT_SA,hoja_caida,1,0.89421,0.56462,0.36701,0.65658,-16.225,-9.770,-11.417,-16.171,-6.755,-11.777,-6.291,-10.934
356600300400192612,BOSQUE_NW_02,bosque,-42.601835,-71.418062,301634.9,5280565.0,entrenamiento,20.26,11.46,4.140918,0.873655,2.9759731,14.59,94.81282,13.086873,DBT_SA,hoja_caida,1,0.86600,0.53396,0.31763,0.61262,-16.442,-9.898,-12.078,-17.608,-7.281,-12.946,-6.942,-11.497
356600300400192616,BOSQUE_NW_02,bosque,-42.602989,-71.415768,301826.7,5280442.1,entrenamiento,20.03,7.86,4.646579,0.90181017,2.6535385,4.00,70.84017,13.088325,DBT_SA,hoja_caida,1,0.72146,0.42305,0.13355,0.36381,-18.722,-11.591,-14.105,-19.453,-9.283,-14.861,-8.509,-12.987
356600300400192622,BOSQUE_NW_02,bosque,-42.604718,-71.412329,302114.3,5280258.2,entrenamiento,10.93,3.44,1.5175802,0.53170484,2.4034328,4.25,14.459928,13.100812,DBT_SA,hoja_caida,1,0.77005,0.43314,0.14918,0.39113,-17.364,-10.865,-12.061,-17.420,-7.384,-12.843,-8.029,-12.202
356600500400192354,BOSQUE_NW_02,bosque,-42.571419,-71.497364,295029.3,5283753.6,entrenamiento,2.24,-0.07,0.17916882,0.08568705,1.2463293,1.73,15.000845,11.060539,ENT_SA,certificada,0,0.60998,0.32974,0.00698,0.16494,-18.894,-13.143,-16.802,-21.742,-12.110,-17.461,-12.435,-17.235
356600500400192356,BOSQUE_NW_02,bosque,-42.571996,-71.496219,295125.2,5283692.3,entrenamiento,7.48,0.97,0.89195955,0.35976666,2.1680298,4.56,32.151245,11.051151,ENT_SA,certificada,0,0.72512,0.37831,0.12801,0.37272,-16.879,-11.554,-14.875,-20.118,-10.058,-15.137,-9.509,-14.272
356600500400192357,BOSQUE_NW_02,bosque,-42.572286,-71.495645,295173.3,5283661.5,entrenamiento,4.0,0.26,0.48511052,0.21536726,1.7436973,6.21,20.67501,11.055956,ENT_SA,certificada,0,0.48802,0.25532,0.04421,0.21510,-16.627,-10.979,-14.882,-19.623,-9.799,-14.652,-9.816,-14.209
356600500400192358,BOSQUE_NW_02,bosque,-42.572575,-71.495072,295221.2,5283630.8,entrenamiento,3.22,0.0,0.18757789,0.08952306,1.6253871,3.78,,,,,,0.54945,0.28949,0.02201,0.20156,-16.836,-10.741,-14.880,-19.281,-9.222,-14.819,-10.354,-14.159
356600500400192359,BOSQUE_NW_02,bosque,-42.572864,-71.494499,295269.2,5283600.1,entrenamiento,4.08,0.18,0.33554983,0.15444967,1.7812135,6.98,20.67501,11.055956,ENT_SA,certificada,0,0.79701,0.45237,0.23252,0.45346,-16.602,-10.635,-14.924,-19.340,-9.640,-14.752,-10.416,-14.274
356600500400192360,BOSQUE_NW_02,bosque,-42.573154,-71.493925,295317.3,5283569.3,entrenamiento,3.66,0.11,0.28931618,0.13467722,1.6053653,6.43,,,,,,0.70344,0.40449,0.17689,0.40903,-16.464,-11.197,-14.317,-19.009,-9.623,-14.935,-10.303,-13.792
356600500400192361,BOSQUE_NW_02,bosque,-42.573443,-71.493351,295365.3,5283538.5,entrenamiento,4.23,-0.11,0.0775376,0.03802655,1.8555229,8.53,,,,,,0.79797,0.44294,0.26927,0.52858,-15.812,-10.491,-13.434,-18.348,-9.310,-14.468,-9.642,-13.049
356600500400192362,BOSQUE_NW_02,bosque,-42.573734,-71.492777,295413.4,5283507.7,entrenamiento,4.49,0.52,0.48335832,0.21467964,1.6332617,9.60,,,,,,0.76257,0.44807,0.21986,0.43400,-16.072,-10.526,-13.992,-18.993,-9.220,-14.667,-9.482,-13.430
356600500400192363,BOSQUE_NW_02,bosque,-42.574023,-71.492203,295461.4,5283476.9,entrenamiento,4.34,0.14,0.23939027,0.112805866,1.8821815,14.91,,,,,,0.58618,0.30375,0.13043,0.30958,-16.123,-10.931,-14.316,-19.043,-9.685,-15.138,-9.269,-14.213
356600500400192364,BOSQUE_NW_02,bosque,-42.574314,-71.491629,295509.5,5283446.0,entrenamiento,4.94,0.52,0.50367785,0.22261682,1.7859968,15.69,,,,,,0.63057,0.33985,0.14635,0.33604,-15.839,-10.622,-13.973,-18.625,-9.262,-14.856,-9.297,-14.138
356600500400192378,BOSQUE_NW_02,bosque,-42.578355,-71.483609,296181.0,5283016.6,entrenamiento,3.18,0.07,0.29686457,0.13793671,1.5618806,4.05,17.823992,11.058307,ENT_SA,certificada,0,0.75141,0.42123,0.16085,0.41320,-16.114,-10.339,-14.597,-19.639,-8.480,-14.127,-9.062,-14.021
356600500400192379,BOSQUE_NW_02,bosque,-42.578642,-71.483037,296228.8,5282986.1,entrenamiento,2.73,-0.11,0.06715344,0.033019006,1.7209637,7.94,,,,,,0.62883,0.34221,0.05849,0.30119,-16.255,-10.360,-14.444,-19.548,-8.602,-13.735,-9.220,-14.113
356600500400192382,BOSQUE_NW_02,bosque,-42.579509,-71.481316,296372.9,5282893.9,entrenamiento,5.91,0.33,0.55353206,0.24175239,2.0304713,6.22,25.08521,11.053015,ENT_SA,certificada,0,0.45474,0.22129,-0.02558,0.10235,-16.285,-10.310,-13.446,-18.657,-8.408,-13.760,-8.800,-13.149
356600500400192383,BOSQUE_NW_02,bosque,-42.579795,-71.480745,296420.7,5282863.6,entrenamiento,7.52,2.09,1.4615643,0.5183857,2.0547512,5.81,39.077717,11.050019,ENT_SA,certificada,0,0.48844,0.26796,0.03338,0.18053,-16.381,-9.618,-13.514,-18.284,-8.146,-13.356,-8.950,-13.015
356600500400192384,BOSQUE_NW_02,bosque,-42.580084,-71.480171,296468.7,5282832.9,entrenamiento,3.33,-0.18,0.032938674,0.016334392,1.6010606,5.67,,,,,,0.72721,0.38903,0.13712,0.35619,-16.002,-9.095,-13.450,-18.125,-8.319,-13.259,-9.038,-12.777
356600500400192385,BOSQUE_NW_02,bosque,-42.580370,-71.479600,296516.5,5282802.4,entrenamiento,4.11,0.14,0.3424868,0.1573771,1.9202803,3.27,21.177248,11.054891,ENT_SA,certificada,0,0.88335,0.50773,0.32985,0.60157,-15.370,-9.054,-13.335,-18.436,-8.005,-13.185,-8.674,-12.301
356600500400192386,BOSQUE_NW_02,bosque,-42.580659,-71.479027,296564.5,5282771.8,entrenamiento,2.8,-0.03,0.16590941,0.07960556,1.6327423,5.44,,,,,,0.46243,0.24597,0.03790,0.21055,-15.789,-10.289,-14.373,-19.671,-8.797,-14.056,-9.772,-13.053
356600500400192387,BOSQUE_NW_02,bosque,-42.580946,-71.478455,296612.4,5282741.2,entrenamiento,3.29,0.0,0.1782745,0.08527813,1.7481256,6.54,18.005571,11.057404,ENT_SA,certificada,0,0.62175,0.33882,0.07917,0.24268,-16.402,-10.573,-14.516,-20.067,-9.781,-15.358,-10.892,-13.998
356600500400192388,BOSQUE_NW_02,bosque,-42.581235,-71.477881,296660.4,5282710.6,entrenamiento,4.56,0.11,0.29471374,0.13700919,1.878461,9.70,,,,,,0.61329,0.32655,0.07540,0.26612,-15.924,-10.059,-14.096,-19.623,-9.337,-14.488,-9.644,-13.804
356600500400192389,BOSQUE_NW_02,bosque,-42.581523,-71.477308,296708.3,5282679.9,entrenamiento,5.91,0.71,0.690907,0.29207733,1.9590955,11.55,27.468527,11.052978,ENT_SA,certificada,0,0.80680,0.46778,0.27544,0.50691,-15.608,-9.473,-14.388,-19.347,-9.425,-14.281,-9.583,-14.157
356600500400192390,BOSQUE_NW_02,bosque,-42.581812,-71.476734,296756.4,5282649.2,entrenamiento,6.59,0.33,0.41525376,0.18748058,2.1907694,11.58,27.177588,11.0522175,ENT_SA,certificada,0,0.68579,0.38450,0.19764,0.43269,-15.918,-9.579,-14.895,-19.487,-9.387,-14.666,-9.520,-14.620
356600500400192391,BOSQUE_NW_02,bosque,-42.582101,-71.476161,296804.4,5282618.5,entrenamiento,4.04,0.03,0.20779957,0.0986819,1.9555937,13.15,,,,,,0.65690,0.34954,0.12920,0.32975,-15.541,-10.114,-15.044,-19.571,-9.745,-15.156,-9.662,-14.228
356600500400192392,BOSQUE_NW_02,bosque,-42.582390,-71.475587,296852.4,5282587.8,entrenamiento,5.46,0.41,0.36937568,0.1686288,1.9911461,13.08,,,,,,0.71684,0.40380,0.20974,0.43581,-15.696,-10.147,-14.737,-19.391,-9.546,-14.869,-9.741,-14.088
356600500400192393,BOSQUE_NW_02,bosque,-42.582679,-71.475013,296900.5,5282557.0,entrenamiento,6.92,0.71,0.6951487,0.2935768,2.1603692,17.61,29.660675,11.05172,ENT_SA,certificada,0,0.66827,0.36862,0.12676,0.34023,-15.937,-10.350,-14.599,-19.315,-9.093,-14.457,-10.047,-13.628
356600500400192421,BOSQUE_NW_02,bosque,-42.590776,-71.458968,298243.3,5281696.3,entrenamiento,3.4,-0.11,0.11835843,0.057461333,1.7369261,12.07,,,,,,0.83706,0.48471,0.29652,0.58648,-14.900,-9.023,-12.017,-17.495,-7.408,-11.872,-6.679,-11.256
356600500400192422,BOSQUE_NW_02,bosque,-42.591065,-71.458396,298291.2,5281665.6,entrenamiento,4.23,0.22,0.4403383,0.19760661,1.7492312,16.05,0.12923239,13.119515,DBT_SA,certificada,0,0.79867,0.45319,0.24800,0.53916,-14.787,-9.176,-12.370,-18.062,-7.186,-11.991,-7.367,-11.530
356600500400192423,BOSQUE_NW_02,bosque,-42.591353,-71.457823,298339.1,5281634.9,entrenamiento,5.61,0.26,0.33826777,0.15559785,2.0323186,18.98,,,,,,0.62392,0.33408,0.08983,0.34200,-14.871,-9.171,-12.714,-17.320,-7.224,-12.224,-7.584,-11.646
356600500400192424,BOSQUE_NW_02,bosque,-42.591642,-71.457251,298387.0,5281604.3,entrenamiento,4.04,-0.48,0.019471556,0.009688515,0.96142024,18.05,,,,,,0.83196,0.48571,0.26886,0.55443,-14.506,-8.447,-13.039,-16.675,-6.598,-11.926,-8.088,-11.416
356600500400192425,BOSQUE_NW_02,bosque,-42.591929,-71.456679,298434.8,5281573.7,entrenamiento,4.64,0.14,0.32818073,0.15132871,1.9119036,14.21,0.2996592,13.117079,DBT_SA,certificada,0,0.83951,0.49771,0.27742,0.57484,-14.810,-8.496,-12.467,-16.389,-6.421,-11.847,-7.901,-11.049
356600500400192426,BOSQUE_NW_02,bosque,-42.592217,-71.456107,298482.7,5281543.1,entrenamiento,3.18,-0.18,0.13007335,0.06296591,1.7167468,10.31,0.0,13.1230955,DBT_SA,certificada,0,0.83201,0.51965,0.28379,0.57264,-14.680,-8.376,-12.355,-16.571,-6.690,-12.027,-7.523,-10.892
356600500400192427,BOSQUE_NW_02,bosque,-42.592505,-71.455535,298530.6,5281512.5,entrenamiento,4.23,-0.11,0.11248907,0.0546913,1.9226058,7.03,0.10211181,13.118343,DBT_SA,certificada,0,0.87661,0.53785,0.30689,0.60506,-14.954,-8.927,-12.379,-16.666,-6.883,-12.312,-7.976,-11.538
356600500400192428,BOSQUE_NW_02,bosque,-42.592792,-71.454963,298578.4,5281481.9,entrenamiento,3.93,0.0,0.17682065,0.084612995,1.7795482,10.82,,,,,,0.88043,0.55950,0.30364,0.60814,-15.111,-9.054,-12.083,-16.659,-7.205,-12.377,-7.462,-11.573
356600500400192429,BOSQUE_NW_02,bosque,-42.593083,-71.454388,298626.5,5281451.0,entrenamiento,4.19,0.0,0.14388283,0.06941337,1.8159026,14.90,,,,,,0.82399,0.47625,0.26366,0.56940,-15.751,-9.227,-11.837,-16.296,-7.405,-12.587,-7.881,-12.355
356600500400192430,BOSQUE_NW_02,bosque,-42.593373,-71.453813,298674.6,5281420.2,entrenamiento,3.25,0.14,0.39878595,0.18076353,1.6083298,11.91,0.0035886709,13.1226015,DBT_SA,certificada,0,0.87936,0.60988,0.33904,0.63727,-15.396,-9.487,-11.611,-16.298,-7.544,-12.778,-7.810,-12.540
356600500400192431,BOSQUE_NW_02,bosque,-42.593663,-71.453239,298722.7,5281389.3,entrenamiento,3.07,-0.14,0.18852988,0.08995632,1.6675919,10.82,,,,,,0.84500,0.55357,0.29550,0.60021,-15.609,-9.261,-11.334,-16.349,-7.691,-12.877,-8.219,-12.499
356600500400192434,BOSQUE_NW_02,bosque,-42.594531,-71.451517,298866.7,5281297.1,entrenamiento,2.65,-0.14,0.11452832,0.055654645,1.6718403,6.73,,,,,,0.84407,0.53738,0.28646,0.58777,-15.462,-8.907,-11.715,-16.525,-6.923,-12.152,-7.507,-11.525
356600500400192435,BOSQUE_NW_02,bosque,-42.594819,-71.450944,298914.7,5281266.4,entrenamiento,4.19,0.03,0.22854012,0.10797999,1.9304088,9.33,0.15677696,13.11818,DBT_SA,certificada,0,0.85677,0.55641,0.29102,0.58275,-15.918,-9.114,-11.755,-16.642,-6.569,-11.923,-7.382,-12.116
356600500400192438,BOSQUE_NW_02,bosque,-42.595683,-71.449225,299058.5,5281174.5,entrenamiento,26.28,18.16,3.1624355,0.7940445,3.220469,17.34,187.89572,13.085484,DBT_SA,certificada,0,0.91200,0.63590,0.40370,0.69526,-15.892,-9.767,-11.208,-15.864,-5.976,-11.001,-6.239,-10.814
356600500400192439,BOSQUE_NW_02,bosque,-42.595971,-71.448653,299106.4,5281143.9,entrenamiento,24.11,18.64,4.730197,0.905723,3.054936,12.09,170.32875,13.090032,DBT_SA,certificada,0,0.90670,0.63546,0.40210,0.69708,-15.014,-9.434,-11.032,-16.116,-5.668,-10.806,-5.738,-10.676
356600500400192440,BOSQUE_NW_02,bosque,-42.596260,-71.448079,299154.4,5281113.2,entrenamiento,11.42,0.07,0.3358374,0.15457122,2.7014456,12.72,10.432859,13.100886,DBT_SA,certificada,0,0.89233,0.57187,0.35322,0.65756,-14.691,-9.767,-11.714,-16.482,-6.405,-11.306,-6.619,-11.245
356600500400192441,BOSQUE_NW_02,bosque,-42.596548,-71.447506,299202.4,5281082.5,entrenamiento,2.32,-0.22,0.059613742,0.029366814,1.4793805,5.79,,,,,,0.74544,0.45322,0.17546,0.45907,-14.718,-10.024,-12.221,-17.000,-7.038,-12.124,-7.427,-12.375
356600500400192442,BOSQUE_NW_02,bosque,-42.596836,-71.446933,299250.3,5281052.0,entrenamiento,2.47,-0.14,0.13590132,0.06569234,1.4859145,6.88,,,,,,0.72878,0.46233,0.17953,0.45234,-14.691,-9.780,-11.763,-16.707,-7.491,-12.127,-7.641,-12.401
356600500400192443,BOSQUE_NW_02,bosque,-42.597125,-71.446360,299298.3,5281021.2,entrenamiento,2.95,-0.33,0.0252778,0.012559326,1.0774829,8.80,,,,,,0.77833,0.48313,0.22819,0.50574,-14.911,-9.747,-11.461,-16.668,-7.169,-12.008,-7.853,-12.187
356600500400192444,BOSQUE_NW_02,bosque,-42.597410,-71.445789,299346.0,5280990.9,entrenamiento,7.48,0.89,0.5717943,0.24864343,2.1770444,9.99,,,,,,0.83752,0.51975,0.25548,0.54656,-14.799,-9.523,-12.054,-17.149,-7.108,-11.906,-7.569,-12.438
356600500400192445,BOSQUE_NW_02,bosque,-42.597702,-71.445213,299394.2,5280959.9,entrenamiento,2.92,-0.86,0.022663593,0.011267803,0.8629684,14.64,,,,,,0.60226,0.35590,0.10184,0.33311,-15.015,-9.594,-12.302,-17.363,-7.686,-12.978,-7.719,-12.608
356600500400192446,BOSQUE_NW_02,bosque,-42.597991,-71.444639,299442.2,5280929.1,entrenamiento,2.32,-0.26,0.04252739,0.021039106,1.1359067,8.64,0.0,13.127754,DBT_SA,hoja_caida,1,0.70470,0.40331,0.09829,0.37647,-15.197,-9.721,-12.592,-17.468,-8.080,-13.127,-8.157,-13.183
356600500400192447,BOSQUE_NW_02,bosque,-42.598279,-71.444066,299490.1,5280898.5,entrenamiento,2.58,-0.11,0.07217442,0.03544352,1.5801321,2.30,,,,,,0.55387,0.32974,0.08688,0.30887,-15.282,-9.664,-12.820,-17.853,-8.191,-13.214,-8.349,-13.165
356600500400192448,BOSQUE_NW_02,bosque,-42.598568,-71.443493,299538.1,5280867.8,entrenamiento,2.54,-0.14,0.06741189,0.033143956,1.5254549,3.99,0.0,13.126401,DBT_SA,hoja_caida,1,0.71893,0.40410,0.09287,0.33433,-15.511,-9.244,-12.997,-18.156,-8.216,-13.509,-8.479,-13.329
356600500400192449,BOSQUE_NW_02,bosque,-42.598856,-71.442920,299586.0,5280837.1,entrenamiento,4.11,0.18,0.37177053,0.16962361,1.6597866,4.76,0.110079795,13.119625,DBT_SA,hoja_caida,1,0.63063,0.34446,0.05561,0.29372,-15.542,-9.397,-13.136,-18.100,-8.032,-13.661,-8.034,-13.133
356600500400192450,BOSQUE_NW_02,bosque,-42.599145,-71.442347,299634.0,5280806.4,entrenamiento,3.4,0.11,0.33600268,0.15464108,1.6378305,5.40,0.003993755,13.122395,DBT_SA,hoja_caida,1,0.66509,0.37273,0.09197,0.31887,-15.689,-9.548,-12.928,-17.919,-7.961,-13.249,-7.765,-12.677
356600500400192451,BOSQUE_NW_02,bosque,-42.599434,-71.441774,299681.9,5280775.7,entrenamiento,2.54,-0.29,0.02323491,0.011550199,0.9766765,5.25,0.0,13.12617,DBT_SA,hoja_caida,1,0.68098,0.41144,0.15673,0.39865,-15.780,-10.034,-12.639,-17.873,-7.781,-13.070,-8.177,-12.405
356600500400192452,BOSQUE_NW_02,bosque,-42.599722,-71.441201,299729.8,5280745.1,entrenamiento,2.8,-0.03,0.2077816,0.0986738,1.5047815,4.70,0.0,13.125411,DBT_SA,hoja_caida,1,0.50712,0.31001,0.07073,0.28270,-15.903,-9.887,-12.547,-17.760,-7.407,-13.077,-8.502,-12.507
356600500400192453,BOSQUE_NW_02,bosque,-42.600010,-71.440629,299777.7,5280714.4,entrenamiento,3.48,-0.11,0.1734335,0.083061464,1.7619023,5.73,0.00010705291,13.121825,DBT_SA,hoja_caida,1,0.70003,0.39308,0.13529,0.39334,-15.733,-10.262,-12.775,-18.071,-7.352,-13.111,-8.691,-13.135
356600500400192454,BOSQUE_NW_02,bosque,-42.600298,-71.440056,299825.6,5280683.8,entrenamiento,18.31,1.12,0.953905,0.37928694,2.924004,10.86,30.868578,13.100897,DBT_SA,hoja_caida,1,0.76965,0.42714,0.17789,0.42445,-16.485,-10.422,-12.823,-18.240,-7.580,-13.267,-8.953,-13.627
356600500400192455,BOSQUE_NW_02,bosque,-42.600587,-71.439483,299873.5,5280653.1,entrenamiento,5.2,0.59,0.8223479,0.33709654,1.8322014,11.36,0.9229336,13.114825,DBT_SA,hoja_caida,1,0.78810,0.46678,0.16367,0.43782,-17.420,-11.126,-12.906,-18.235,-7.575,-13.277,-9.160,-13.457
356600500400192456,BOSQUE_NW_02,bosque,-42.600875,-71.438911,299921.4,5280622.5,entrenamiento,2.28,-0.14,0.038527496,0.019079298,1.5050348,13.56,,,,,,0.81792,0.47812,0.25918,0.55228,-16.888,-11.199,-12.426,-17.457,-7.193,-12.824,-9.206,-12.424
356600500400192457,BOSQUE_NW_02,bosque,-42.601163,-71.438338,299969.3,5280591.8,entrenamiento,20.52,4.68,1.4670807,0.51971155,3.0544891,13.58,,,,,,0.89081,0.56803,0.33809,0.63379,-16.700,-10.709,-12.206,-16.940,-7.044,-12.047,-7.915,-11.787
356600500400192458,BOSQUE_NW_02,bosque,-42.601451,-71.437766,300017.2,5280561.2,entrenamiento,23.32,14.52,2.4236686,0.70218086,3.0715504,11.44,,,,,,0.77778,0.41576,0.15742,0.45575,-16.356,-10.506,-11.825,-16.302,-6.670,-12.008,-7.212,-11.460
356600500400192459,BOSQUE_NW_02,bosque,-42.601739,-71.437194,300065.1,5280530.5,entrenamiento,22.87,16.73,4.575662,0.8981853,3.127122,9.41,145.3622,13.089041,DBT_SA,hoja_caida,1,0.90412,0.54659,0.35992,0.65272,-15.926,-9.796,-11.581,-15.938,-6.370,-11.558,-6.957,-11.339
356600500400192460,BOSQUE_NW_02,bosque,-42.602027,-71.436622,300112.9,5280499.9,entrenamiento,23.1,18.53,3.925431,0.8592359,2.9623032,10.63,161.21921,13.091972,DBT_SA,hoja_caida,1,0.91237,0.60453,0.39574,0.68847,-15.693,-9.103,-12.094,-16.955,-5.672,-11.124,-7.083,-10.725
356600500400192461,BOSQUE_NW_02,bosque,-42.602314,-71.436051,300160.7,5280469.4,entrenamiento,19.8,11.49,2.2272666,0.6714855,2.9902077,19.28,88.824234,13.088096,DBT_SA,hoja_caida,1,0.84333,0.53598,0.28429,0.58423,-15.787,-9.239,-13.299,-18.367,-6.588,-12.264,-8.298,-12.066
356600500400192462,BOSQUE_NW_02,bosque,-42.602601,-71.435480,300208.4,5280438.9,entrenamiento,2.09,-0.18,0.05270449,0.026007887,1.3363749,18.34,0.0,13.128913,DBT_SA,hoja_caida,1,0.73156,0.57984,0.25457,0.53532,-16.150,-10.125,-14.285,-19.535,-7.497,-13.149,-8.832,-13.291
356600500400192463,BOSQUE_NW_02,bosque,-42.602889,-71.434908,300256.2,5280408.3,entrenamiento,5.46,0.52,0.6887281,0.2913058,1.8727608,6.14,0.9749597,13.114258,DBT_SA,hoja_caida,1,0.69336,0.41540,0.09996,0.36382,-17.113,-11.207,-14.539,-20.194,-8.932,-14.780,-10.668,-14.926
356600500400192464,BOSQUE_NW_02,bosque,-42.603177,-71.434335,300304.1,5280377.6,entrenamiento,3.7,0.0,0.2311697,0.10915197,1.7419647,5.05,,,,,,0.67944,0.41045,0.11945,0.36971,-17.137,-11.410,-14.045,-19.008,-8.610,-14.607,-10.097,-14.709
356600500400192465,BOSQUE_NW_02,bosque,-42.603467,-71.433762,300352.1,5280346.8,entrenamiento,4.68,0.59,0.56705225,0.24686012,1.7794753,5.37,0.46318492,13.117783,DBT_SA,hoja_caida,1,0.71032,0.41101,0.10497,0.33808,-16.336,-11.477,-13.887,-18.711,-8.785,-14.187,-9.522,-14.487
356600500400192466,BOSQUE_NW_02,bosque,-42.603756,-71.433189,300400.0,5280316.1,entrenamiento,4.04,0.0,0.21764538,0.103107855,1.8381717,6.06,0.0798497,13.119276,DBT_SA,hoja_caida,1,0.73468,0.41317,0.13609,0.39387,-15.904,-10.391,-14.089,-18.955,-8.852,-13.899,-9.775,-14.547
356600500400192467,BOSQUE_NW_02,bosque,-42.604045,-71.432616,300448.0,5280285.3,entrenamiento,2.5,-0.37,0.04301045,0.021275524,1.0938752,2.66,0.0,13.126406,DBT_SA,hoja_caida,1,0.67854,0.39686,0.10725,0.32805,-15.721,-10.105,-13.754,-19.052,-8.736,-13.750,-9.578,-13.442
356600500400192468,BOSQUE_NW_02,bosque,-42.604333,-71.432044,300495.8,5280254.7,entrenamiento,3.14,-0.07,0.1166171,0.056640364,1.5491611,4.10,0.0,13.123747,DBT_SA,hoja_caida,1,0.55293,0.33247,0.07574,0.27601,-15.859,-9.634,-12.632,-18.099,-8.340,-13.238,-8.238,-11.990
356600500400192469,BOSQUE_NW_02,bosque,-42.604621,-71.431472,300543.7,5280224.0,entrenamiento,12.5,1.31,1.0656116,0.4129948,2.5362985,11.13,,,,,,0.63234,0.35299,0.09453,0.33945,-15.161,-9.316,-11.754,-17.365,-7.338,-12.547,-6.859,-11.092
356600500400192470,BOSQUE_NW_02,bosque,-42.604909,-71.430901,300591.4,5280193.4,entrenamiento,21.04,15.76,3.570563,0.8319876,2.9666858,19.23,125.35427,13.090924,DBT_SA,certificada,0,0.86246,0.51811,0.29862,0.58659,-15.057,-9.272,-11.741,-17.074,-6.874,-12.062,-6.272,-10.809
356600500400192471,BOSQUE_NW_02,bosque,-42.605195,-71.430331,300639.1,5280163.0,entrenamiento,19.13,2.54,1.3259481,0.48461303,3.032089,19.71,38.947212,13.09748,DBT_SA,certificada,0,0.80575,0.48577,0.25265,0.53675,-15.246,-10.030,-12.858,-18.275,-6.816,-12.257,-7.216,-11.717
356600500400192472,BOSQUE_NW_02,bosque,-42.605482,-71.429760,300686.8,5280132.5,entrenamiento,2.92,-0.07,0.19004096,0.0906436,1.8554674,6.96,0.005771572,13.121269,DBT_SA,certificada,0,0.80821,0.51893,0.25328,0.52535,-16.965,-11.572,-14.449,-20.116,-8.521,-14.135,-9.602,-14.960
356600600401033474,BOSQUE_NW_02,bosque,-42.578091,-71.497651,295027.7,5283012.0,entrenamiento,4.11,0.26,0.42154548,0.19003317,1.735238,11.39,20.802608,11.056141,ENT_SA,certificada,0,0.76169,0.41257,0.26679,0.50352,-16.266,-9.966,-14.881,-19.643,-9.439,-14.553,-10.402,-14.317
356600600401033475,BOSQUE_NW_02,bosque,-42.578379,-71.497078,295075.6,5282981.4,entrenamiento,3.29,-0.11,0.14568,0.07024928,1.9356155,9.73,,,,,,0.61137,0.32123,0.11203,0.30901,-15.855,-9.442,-14.046,-19.585,-8.834,-14.133,-9.279,-13.721
356600600401033476,BOSQUE_NW_02,bosque,-42.578667,-71.496506,295123.5,5282950.8,entrenamiento,5.87,0.93,0.73641616,0.30800277,1.9653755,14.94,27.99345,11.053041,ENT_SA,certificada,0,0.55501,0.28424,0.07208,0.27254,-15.693,-9.393,-13.428,-19.846,-8.621,-13.649,-8.886,-12.812
356600600401033477,BOSQUE_NW_02,bosque,-42.578954,-71.495935,295171.3,5282920.3,entrenamiento,6.81,0.48,0.40733775,0.18425938,2.2682788,17.05,,,,,,0.70437,0.40537,0.21397,0.43290,-15.083,-9.302,-13.427,-19.543,-8.034,-12.902,-8.876,-12.384
356600600401033478,BOSQUE_NW_02,bosque,-42.579240,-71.495365,295219.0,5282890.0,entrenamiento,4.15,-0.14,0.13026623,0.06305635,1.9814221,15.19,,,,,,0.79989,0.45800,0.26313,0.52792,-14.597,-9.054,-13.233,-18.679,-7.437,-12.660,-8.204,-11.733
356600600401033479,BOSQUE_NW_02,bosque,-42.579527,-71.494795,295266.8,5282859.5,entrenamiento,4.0,0.18,0.36354682,0.16620314,1.7206398,10.85,20.135464,11.05622,ENT_SA,certificada,0,0.72878,0.38728,0.17420,0.41639,-14.312,-8.432,-13.461,-18.866,-7.066,-12.668,-8.073,-11.890
356600600401033504,BOSQUE_NW_02,bosque,-42.586763,-71.480446,296467.9,5282090.5,entrenamiento,3.22,-0.07,0.13952124,0.06738191,1.7835249,8.75,17.705034,11.057622,ENT_SA,certificada,0,0.82513,0.52865,0.28466,0.56665,-16.192,-9.344,-12.205,-16.856,-7.879,-13.356,-7.287,-11.857
356600600401033505,BOSQUE_NW_02,bosque,-42.587052,-71.479872,296515.9,5282059.8,entrenamiento,4.08,0.22,0.3778952,0.17216301,1.6463593,8.13,,,,,,0.73448,0.41926,0.18433,0.42642,-16.581,-9.403,-13.019,-17.367,-8.115,-13.311,-7.904,-12.166
