archivo,beam,shot_number,lat,lon,este_utm19s,norte_utm19s,pai,fhd_normal,cover,l2b_quality_flag_rel3
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970036,-42.678681,-71.581818,288461.1,5271634.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970037,-42.678971,-71.581245,288509.1,5271603.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970038,-42.681076,-71.576443,288909.6,5271381.6,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970039,-42.681355,-71.575894,288955.6,5271352.0,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970040,-42.681654,-71.575297,289005.5,5271320.3,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970041,-42.681943,-71.574724,289053.4,5271289.6,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970042,-42.682232,-71.574151,289101.4,5271258.9,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970043,-42.682521,-71.573578,289149.3,5271228.2,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970044,-42.682776,-71.573084,289190.7,5271201.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970045,-42.683099,-71.572431,289245.2,5271166.9,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970046,-42.683388,-71.571858,289293.1,5271136.3,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970047,-42.683683,-71.571272,289342.1,5271105.0,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970048,-42.683966,-71.570712,289389.0,5271075.0,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970049,-42.684255,-71.570139,289436.9,5271044.3,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970050,-42.684544,-71.569565,289484.9,5271013.7,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970051,-42.684832,-71.568992,289532.9,5270983.0,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970052,-42.685121,-71.568418,289580.9,5270952.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970053,-42.683594,-71.572075,289276.1,5271112.9,1.6623559,1.4833603,0.5640411,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970054,-42.683876,-71.571517,289322.8,5271082.9,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970055,-42.684159,-71.570957,289369.6,5271052.9,0.11294418,2.113252,0.05490393,1
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970056,-42.684434,-71.570414,289415.0,5271023.7,5.0148344,3.2799973,0.9170306,1
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970057,-42.684727,-71.569829,289463.9,5270992.6,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970058,-42.685011,-71.569267,289510.9,5270962.6,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970059,-42.685300,-71.568690,289559.2,5270931.9,1.9407659,3.1353056,0.6205328,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970060,-42.685591,-71.568109,289607.7,5270901.0,1.945736,2.4361634,0.62147146,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970061,-42.685888,-71.567515,289657.4,5270869.5,1.3179908,2.1715903,0.48233312,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970062,-42.686186,-71.566918,289707.3,5270837.9,2.0412462,2.2533174,0.6390618,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970063,-42.686483,-71.566323,289757.1,5270806.4,2.2359374,2.9617426,0.6724143,1
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970064,-42.686780,-71.565727,289806.9,5270774.9,2.6032941,2.8417623,0.7271361,1
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970065,-42.687079,-71.565127,289857.1,5270743.1,4.2264547,2.6927195,0.87785035,1
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970066,-42.687375,-71.564533,289906.7,5270711.7,5.5577874,3.423398,0.93629545,1
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970067,-42.687676,-71.563929,289957.2,5270679.9,3.3558238,2.855077,0.8121927,1
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970068,-42.687973,-71.563332,290007.1,5270648.3,0.026104147,0.81106985,0.012967088,1
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970069,-42.688265,-71.562748,290056.0,5270617.4,0.09263582,1.8082895,0.04525943,1
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970070,-42.688552,-71.562176,290103.8,5270587.0,2.7577977,2.1362555,0.7473071,1
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970071,-42.688838,-71.561605,290151.6,5270556.6,3.8176756,2.4242792,0.8505599,1
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970072,-42.689126,-71.561029,290199.7,5270526.0,3.5740266,2.558481,0.8314269,1
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970073,-42.689422,-71.560435,290249.4,5270494.6,0.091796264,1.268794,0.044858612,1
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970074,-42.689712,-71.559853,290298.0,5270463.8,0.5017864,1.2589282,0.22183879,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970075,-42.689997,-71.559285,290345.5,5270433.6,4.268096,2.734664,0.8803295,1
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970076,-42.690288,-71.558702,290394.3,5270402.7,0.4007049,1.7334923,0.18152101,1
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970077,-42.690580,-71.558118,290443.1,5270371.8,0.035926297,1.4884481,0.01780244,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970078,-42.690874,-71.557527,290492.5,5270340.6,0.46647698,1.7998823,0.2079866,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970079,-42.691168,-71.556938,290541.7,5270309.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970080,-42.691466,-71.556338,290591.9,5270277.8,0.8420784,1.9957345,0.34349504,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970081,-42.691772,-71.555719,290643.6,5270245.3,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970082,-42.692054,-71.555159,290690.5,5270215.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970083,-42.692333,-71.554602,290737.0,5270185.8,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970084,-42.692629,-71.554010,290786.6,5270154.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970085,-42.692916,-71.553435,290834.6,5270124.0,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970086,-42.693203,-71.552860,290882.6,5270093.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970087,-42.693491,-71.552285,290930.7,5270063.0,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970088,-42.693779,-71.551711,290978.7,5270032.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970089,-42.694066,-71.551136,291026.8,5270002.0,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970090,-42.694354,-71.550561,291074.8,5269971.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970091,-42.694641,-71.549986,291122.9,5269940.9,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970092,-42.694929,-71.549412,291170.9,5269910.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM0110,340730600400970093,-42.695217,-71.548837,291219.0,5269879.9,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262560,-42.681939,-71.592997,287556.2,5271244.2,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262561,-42.682227,-71.592424,287604.2,5271213.7,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262562,-42.682515,-71.591850,287652.1,5271183.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262563,-42.682803,-71.591277,287700.2,5271152.6,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262564,-42.683091,-71.590703,287748.1,5271122.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262565,-42.683379,-71.590129,287796.1,5271091.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262566,-42.683667,-71.589555,287844.1,5271061.0,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262567,-42.683954,-71.588982,287892.1,5271030.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262568,-42.683813,-71.589464,287852.1,5271045.0,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262569,-42.684114,-71.588857,287902.9,5271013.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262570,-42.684402,-71.588283,287950.9,5270982.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262571,-42.684690,-71.587708,287998.9,5270952.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262572,-42.684977,-71.587135,288046.9,5270921.6,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262573,-42.685265,-71.586560,288094.9,5270891.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262574,-42.685355,-71.586473,288102.4,5270881.3,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262575,-42.685642,-71.585899,288150.4,5270850.9,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262576,-42.685929,-71.585324,288198.5,5270820.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262577,-42.686217,-71.584751,288246.4,5270789.9,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262578,-42.686504,-71.584176,288294.5,5270759.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262579,-42.686791,-71.583602,288342.5,5270729.0,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262580,-42.687079,-71.583028,288390.5,5270698.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262581,-42.687366,-71.582453,288438.6,5270668.0,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262582,-42.687653,-71.581879,288486.6,5270637.6,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262583,-42.687941,-71.581304,288534.6,5270607.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262584,-42.688353,-71.580421,288608.4,5270563.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262585,-42.688644,-71.579839,288657.1,5270532.6,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262586,-42.688947,-71.579226,288708.3,5270500.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262587,-42.689245,-71.578628,288758.4,5270469.0,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262588,-42.689493,-71.578149,288798.4,5270442.6,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262589,-42.689793,-71.577546,288848.9,5270410.8,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262590,-42.690077,-71.576980,288896.2,5270380.7,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262591,-42.690364,-71.576407,288944.1,5270350.3,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262592,-42.690655,-71.575823,288992.9,5270319.3,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262593,-42.690952,-71.575227,289042.7,5270287.9,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262594,-42.691227,-71.574684,289088.1,5270258.7,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262595,-42.691537,-71.574055,289140.7,5270225.9,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262596,-42.691825,-71.573480,289188.8,5270195.3,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262597,-42.692091,-71.572958,289232.4,5270167.0,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262598,-42.692376,-71.572393,289279.7,5270136.9,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262599,-42.692662,-71.571822,289327.4,5270106.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262600,-42.692977,-71.571183,289380.9,5270073.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262601,-42.693265,-71.570609,289428.9,5270042.6,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262602,-42.693550,-71.570041,289476.3,5270012.3,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262603,-42.693841,-71.569460,289525.0,5269981.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262604,-42.694130,-71.568886,289573.0,5269950.8,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262605,-42.694418,-71.568312,289621.0,5269920.3,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262606,-42.694706,-71.567738,289669.0,5269889.7,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262607,-42.694994,-71.567164,289716.9,5269859.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262608,-42.695283,-71.566590,289764.9,5269828.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1000,340730800400262613,-42.694886,-71.568258,289627.0,5269868.4,0.6169153,1.4703714,0.26532346,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1011,340731100400257640,-42.686474,-71.597739,287183.2,5270728.7,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1011,340731100400257641,-42.686763,-71.597165,287231.2,5270698.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1011,340731100400257642,-42.687051,-71.596592,287279.2,5270667.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1011,340731100400257643,-42.687339,-71.596018,287327.1,5270636.9,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1011,340731100400257644,-42.687627,-71.595444,287375.1,5270606.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1011,340731100400257645,-42.687915,-71.594871,287423.1,5270575.8,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1011,340731100400257646,-42.688203,-71.594297,287471.1,5270545.3,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1011,340731100400257647,-42.688491,-71.593723,287519.1,5270514.8,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1011,340731100400257648,-42.688779,-71.593149,287567.1,5270484.3,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1011,340731100400257649,-42.689067,-71.592575,287615.1,5270453.7,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1011,340731100400257650,-42.689355,-71.592002,287663.1,5270423.2,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1011,340731100400257651,-42.689642,-71.591428,287711.1,5270392.7,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1011,340731100400257652,-42.689930,-71.590854,287759.0,5270362.2,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1011,340731100400257653,-42.690217,-71.590280,287807.1,5270331.8,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1011,340731100400257654,-42.690505,-71.589706,287855.1,5270301.3,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1011,340731100400257655,-42.690792,-71.589132,287903.1,5270270.8,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1011,340731100400257656,-42.691080,-71.588558,287951.1,5270240.3,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1011,340731100400257657,-42.692079,-71.586128,288153.5,5270135.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1011,340731100400257658,-42.692380,-71.585520,288204.4,5270103.6,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1011,340731100400257659,-42.692667,-71.584946,288252.4,5270073.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1011,340731100400257660,-42.692954,-71.584372,288300.4,5270042.6,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1011,340731100400257661,-42.693242,-71.583797,288348.4,5270012.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1011,340731100400257662,-42.693529,-71.583223,288396.5,5269981.7,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1011,340731100400257663,-42.693817,-71.582649,288444.5,5269951.2,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1011,340731100400257664,-42.694103,-71.582077,288492.2,5269920.8,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1011,340731100400257665,-42.694391,-71.581500,288540.5,5269890.3,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1011,340731100400257666,-42.694679,-71.580925,288588.6,5269859.7,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1011,340731100400257667,-42.694966,-71.580351,288636.6,5269829.3,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2024352205936_O34073_04_T08775_02_004_01_V003.h5,BEAM1011,340731100400257668,-42.695254,-71.579776,288684.7,5269798.8,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025005133511_O34363_04_T08775_02_004_01_V003.h5,BEAM0000,343630000400263810,-42.638456,-71.597300,287055.3,5276062.3,0.6853815,1.6515718,0.29003647,1
GEDI02_B_2025005133511_O34363_04_T08775_02_004_01_V003.h5,BEAM0000,343630000400263811,-42.638733,-71.596746,287101.6,5276032.8,0.89949346,2.1991277,0.36204022,0
GEDI02_B_2025005133511_O34363_04_T08775_02_004_01_V003.h5,BEAM0000,343630000400263812,-42.639016,-71.596182,287148.8,5276002.8,1.1849204,2.1540444,0.44676527,1
GEDI02_B_2025005133511_O34363_04_T08775_02_004_01_V003.h5,BEAM0000,343630000400263813,-42.639301,-71.595615,287196.3,5275972.7,0.6640873,1.7777978,0.28244394,1
GEDI02_B_2025005133511_O34363_04_T08775_02_004_01_V003.h5,BEAM0000,343630000400263814,-42.639584,-71.595050,287243.5,5275942.7,0.27135152,1.8584827,0.12685531,1
GEDI02_B_2025005133511_O34363_04_T08775_02_004_01_V003.h5,BEAM0000,343630000400263815,-42.639865,-71.594489,287290.5,5275912.8,4.4565196,2.289817,0.8908134,0
GEDI02_B_2025005133511_O34363_04_T08775_02_004_01_V003.h5,BEAM0000,343630000400263816,-42.640149,-71.593923,287337.9,5275882.8,1.4924604,2.0592709,0.52546114,1
GEDI02_B_2025005133511_O34363_04_T08775_02_004_01_V003.h5,BEAM0000,343630000400263817,-42.640428,-71.593364,287384.7,5275853.1,3.683712,2.691398,0.8402377,0
GEDI02_B_2025005133511_O34363_04_T08775_02_004_01_V003.h5,BEAM0000,343630000400263818,-42.640720,-71.592783,287433.3,5275822.3,4.0005784,2.8002064,0.86336404,0
GEDI02_B_2025005133511_O34363_04_T08775_02_004_01_V003.h5,BEAM0000,343630000400263819,-42.641010,-71.592203,287481.8,5275791.4,0.6611932,2.0237787,0.28140578,0
GEDI02_B_2025005133511_O34363_04_T08775_02_004_01_V003.h5,BEAM0000,343630000400263820,-42.641299,-71.591626,287530.1,5275760.8,0.091683805,1.634139,0.044804737,0
GEDI02_B_2025005133511_O34363_04_T08775_02_004_01_V003.h5,BEAM0000,343630000400263821,-42.641587,-71.591051,287578.3,5275730.3,4.7390356,2.826354,0.9049299,1
GEDI02_B_2025005133511_O34363_04_T08775_02_004_01_V003.h5,BEAM0000,343630000400263822,-42.641877,-71.590471,287626.8,5275699.6,3.164077,2.9941478,0.79338586,1
