archivo,beam,shot_number,lat,lon,este_utm19s,norte_utm19s,pai,fhd_normal,cover,l2b_quality_flag_rel3
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041837,-42.742646,-71.136762,325107.7,5265549.3,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041838,-42.742358,-71.136179,325154.6,5265582.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041839,-42.742059,-71.135554,325204.9,5265617.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041840,-42.741781,-71.135008,325248.8,5265649.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041841,-42.741525,-71.134548,325285.8,5265678.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041842,-42.741238,-71.133971,325332.2,5265711.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041843,-42.740955,-71.133405,325377.7,5265744.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041844,-42.740669,-71.132830,325424.0,5265777.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041845,-42.740385,-71.132263,325469.6,5265809.8,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041846,-42.740104,-71.131708,325514.2,5265842.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041847,-42.739822,-71.131149,325559.2,5265874.6,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041848,-42.739535,-71.130571,325605.7,5265907.6,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041849,-42.739250,-71.130000,325651.7,5265940.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041850,-42.738964,-71.129423,325698.0,5265973.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041851,-42.738677,-71.128847,325744.4,5266006.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041852,-42.738391,-71.128271,325790.8,5266039.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041853,-42.738104,-71.127694,325837.2,5266072.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041854,-42.737818,-71.127118,325883.5,5266105.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041855,-42.736591,-71.122974,326219.4,5266250.3,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041856,-42.736304,-71.122397,326265.7,5266283.3,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041857,-42.736017,-71.121821,326312.1,5266316.3,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041858,-42.735730,-71.121244,326358.5,5266349.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041859,-42.735444,-71.120668,326404.9,5266382.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041860,-42.736111,-71.123711,326157.7,5266302.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041861,-42.735824,-71.123136,326203.9,5266335.0,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041862,-42.735537,-71.122559,326250.4,5266368.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041863,-42.735249,-71.121976,326297.3,5266401.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041864,-42.734961,-71.121396,326344.0,5266434.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041865,-42.734670,-71.120803,326391.7,5266468.0,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041866,-42.734383,-71.120225,326438.3,5266501.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041867,-42.734095,-71.119645,326484.9,5266534.3,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041868,-42.733808,-71.119068,326531.3,5266567.3,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041869,-42.733536,-71.118545,326573.3,5266598.7,0.6286276,1.5490944,0.2695907,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041870,-42.733249,-71.117969,326619.8,5266631.7,0.55235904,1.4332844,0.24122871,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041871,-42.732949,-71.117342,326670.2,5266666.3,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041872,-42.732661,-71.116763,326716.8,5266699.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041873,-42.732374,-71.116184,326763.5,5266732.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041874,-42.732089,-71.115615,326809.2,5266765.3,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041875,-42.731805,-71.115047,326854.9,5266798.0,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041876,-42.731515,-71.114460,326902.2,5266831.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041877,-42.731226,-71.113872,326949.5,5266864.8,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041878,-42.730936,-71.113281,326997.1,5266898.2,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041879,-42.730645,-71.112691,327044.6,5266931.6,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041880,-42.730356,-71.112101,327092.1,5266965.0,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041881,-42.730067,-71.111517,327139.1,5266998.2,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041882,-42.729781,-71.110941,327185.4,5267031.2,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041883,-42.729496,-71.110369,327231.5,5267064.0,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041884,-42.729210,-71.109794,327277.8,5267097.0,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041885,-42.728924,-71.109218,327324.1,5267129.9,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041886,-42.728638,-71.108642,327370.5,5267162.9,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041887,-42.728352,-71.108067,327416.8,5267195.8,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041888,-42.728066,-71.107491,327463.1,5267228.7,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041889,-42.727780,-71.106916,327509.4,5267261.6,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041890,-42.727494,-71.106341,327555.7,5267294.6,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041891,-42.727223,-71.105822,327597.4,5267325.7,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041892,-42.726938,-71.105249,327643.6,5267358.5,0.066445164,1.6197003,0.03267517,1
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041893,-42.726653,-71.104676,327689.7,5267391.4,0.16566922,1.28702,0.07948696,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041894,-42.726368,-71.104106,327735.6,5267424.2,0.14691697,1.291072,0.070817634,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041895,-42.726083,-71.103533,327781.7,5267457.0,0.22011003,1.21169,0.1041984,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041896,-42.725798,-71.102960,327827.8,5267489.8,0.22725292,0.69666326,0.10739088,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041897,-42.725512,-71.102385,327874.1,5267522.8,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041898,-42.725226,-71.101811,327920.4,5267555.6,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041899,-42.724941,-71.101238,327966.5,5267588.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041900,-42.724655,-71.100663,328012.7,5267621.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041901,-42.724370,-71.100092,328058.7,5267654.2,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041902,-42.724085,-71.099520,328104.8,5267687.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041903,-42.723518,-71.098388,328195.9,5267752.3,0.12450426,1.5535918,0.060348526,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041904,-42.723222,-71.097776,328245.1,5267786.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041905,-42.722935,-71.097197,328291.8,5267819.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041906,-42.722651,-71.096630,328337.4,5267852.2,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041907,-42.722365,-71.096055,328383.7,5267885.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041908,-42.722084,-71.095499,328428.5,5267917.5,0.40282553,1.519111,0.18237229,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041909,-42.721797,-71.094921,328475.0,5267950.6,0.18361226,1.5368423,0.08770621,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041910,-42.721510,-71.094343,328521.6,5267983.6,0.093644194,1.496056,0.04573969,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041911,-42.721223,-71.093767,328567.9,5268016.6,0.20333515,1.5976505,0.09665584,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041912,-42.720936,-71.093190,328614.4,5268049.6,0.18190496,1.5150366,0.08692732,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041913,-42.720650,-71.092615,328660.7,5268082.6,0.41418496,1.4923548,0.1869999,1
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041914,-42.720363,-71.092037,328707.2,5268115.6,1.5015633,1.5196798,0.52748626,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041915,-42.720076,-71.091458,328753.8,5268148.7,0.47566,1.3329042,0.2115914,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041916,-42.719788,-71.090880,328800.3,5268181.8,0.08705832,1.3309126,0.042592626,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041917,-42.719502,-71.090305,328846.6,5268214.7,0.062054493,1.2257111,0.030549439,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041918,-42.719215,-71.089730,328892.9,5268247.7,0.26408273,1.5539508,0.12367149,1
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041919,-42.718929,-71.089155,328939.2,5268280.7,0.06337735,1.4687686,0.03119039,1
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041920,-42.718644,-71.088585,328985.1,5268313.5,0.13334051,1.2779732,0.06449004,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041921,-42.718359,-71.088014,329031.1,5268346.3,0.009184919,0.6365142,0.0045818994,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041922,-42.718074,-71.087445,329076.9,5268379.1,0.14824794,1.3090075,0.071435645,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041923,-42.717788,-71.086873,329123.0,5268412.0,0.15061763,1.4435952,0.07253495,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041924,-42.717501,-71.086295,329169.5,5268445.1,0.07030989,1.3607471,0.034542393,1
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041925,-42.717215,-71.085723,329215.6,5268478.0,0.060363337,1.4158455,0.029729422,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041926,-42.716927,-71.085141,329262.4,5268511.2,0.7052469,1.9389282,0.29701152,1
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041927,-42.716638,-71.084558,329309.3,5268544.4,0.031167487,1.2501221,0.015462588,1
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041928,-42.716352,-71.083985,329355.5,5268577.3,0.16079241,1.3457592,0.07724021,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041929,-42.716066,-71.083410,329401.8,5268610.3,0.091771066,1.3470397,0.044845674,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041930,-42.715779,-71.082836,329448.0,5268643.2,0.16246545,1.1748985,0.0780116,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041931,-42.715493,-71.082261,329494.3,5268676.2,0.082957014,1.4085796,0.040627558,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041932,-42.715196,-71.081647,329543.8,5268710.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041933,-42.714910,-71.081071,329590.1,5268743.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041934,-42.714623,-71.080496,329636.5,5268776.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041935,-42.714336,-71.079919,329682.9,5268809.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041936,-42.714049,-71.079342,329729.4,5268842.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041937,-42.713762,-71.078767,329775.7,5268875.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041938,-42.713476,-71.078191,329822.1,5268908.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041939,-42.713189,-71.077614,329868.6,5268941.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041940,-42.712902,-71.077038,329914.9,5268974.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041941,-42.712615,-71.076462,329961.4,5269007.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041942,-42.712329,-71.075886,330007.7,5269040.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041943,-42.712042,-71.075309,330054.2,5269073.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041944,-42.711755,-71.074733,330100.6,5269106.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041945,-42.710456,-71.070325,330458.0,5269259.6,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041946,-42.710169,-71.069749,330504.4,5269292.6,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041947,-42.709883,-71.069173,330550.8,5269325.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041948,-42.709596,-71.068597,330597.2,5269358.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041949,-42.709310,-71.068020,330643.6,5269391.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041950,-42.709023,-71.067445,330690.0,5269424.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041951,-42.708736,-71.066868,330736.4,5269457.5,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0001,351000100100041952,-42.708450,-71.066293,330782.8,5269490.4,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0010,351000200100042738,-42.786791,-71.213510,318954.3,5260485.1,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0010,351000200100042739,-42.786508,-71.212949,318999.4,5260517.7,-9999.0,-9999.0,-9999.0,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0010,351000200100042740,-42.786213,-71.212339,319048.4,5260551.8,0.013140003,0.6365142,0.0065484103,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0010,351000200100042741,-42.785928,-71.211765,319094.5,5260584.7,1.3955935,1.8924309,0.5019161,1
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0010,351000200100042742,-42.785644,-71.211198,319140.1,5260617.5,1.3225454,2.4737241,0.48343548,1
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0010,351000200100042743,-42.785361,-71.210636,319185.3,5260650.1,2.3726313,2.6390727,0.69379145,1
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0010,351000200100042744,-42.785070,-71.210040,319233.1,5260683.7,0.3026934,2.0314758,0.1404234,1
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0010,351000200100042745,-42.784781,-71.209456,319280.1,5260717.0,0.2231646,1.4664371,0.10556718,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0010,351000200100042746,-42.784498,-71.208891,319325.5,5260749.6,3.9727638,2.4520352,0.861275,1
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0010,351000200100042747,-42.784212,-71.208313,319371.9,5260782.7,0.3970745,1.9998457,0.1800258,1
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0010,351000200100042748,-42.783923,-71.207729,319418.9,5260816.0,0.03293302,0.9225138,0.01633133,1
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0010,351000200100042749,-42.783636,-71.207148,319465.5,5260849.1,0.17197157,1.6240975,0.08238364,1
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0010,351000200100042750,-42.783350,-71.206573,319511.8,5260882.1,0.056663644,1.9237076,0.027933214,1
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0010,351000200100042751,-42.783061,-71.205986,319558.9,5260915.4,0.33880264,2.2729902,0.15579657,1
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0010,351000200100042752,-42.782482,-71.204808,319653.6,5260982.2,0.9671156,2.2246027,0.3831924,1
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0010,351000200100042753,-42.782193,-71.204218,319701.0,5261015.7,0.0941102,2.0045059,0.04596238,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0010,351000200100042754,-42.781905,-71.203636,319747.7,5261048.8,0.034164496,1.4464078,0.0169368,1
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0010,351000200100042755,-42.781620,-71.203064,319793.7,5261081.7,0.17475954,1.3182945,0.08366159,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0010,351000200100042756,-42.781334,-71.202488,319840.0,5261114.7,0.043208532,1.6316864,0.021371966,1
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0010,351000200100042757,-42.781048,-71.201912,319886.3,5261147.7,0.22226171,1.9407859,0.105163425,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0010,351000200100042758,-42.780762,-71.201336,319932.6,5261180.7,0.20418772,1.8655578,0.09704253,1
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0010,351000200100042759,-42.780478,-71.200765,319978.5,5261213.5,0.32324365,2.0313156,0.1492066,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0010,351000200100042760,-42.780194,-71.200197,320024.1,5261246.2,0.18309325,1.9516734,0.08747097,1
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0010,351000200100042761,-42.779911,-71.199632,320069.6,5261278.9,0.47765508,1.8333944,0.21238592,1
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0010,351000200100042762,-42.779627,-71.199063,320115.3,5261311.6,0.42600957,1.6446341,0.19179645,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0010,351000200100042763,-42.779344,-71.198497,320160.7,5261344.3,0.17041236,2.1649115,0.081668146,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0010,351000200100042764,-42.779060,-71.197929,320206.4,5261377.0,0.24879453,1.84495,0.11695249,1
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0010,351000200100042765,-42.778775,-71.197358,320252.3,5261409.8,0.4878704,2.061643,0.21639569,1
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0010,351000200100042766,-42.778489,-71.196780,320298.7,5261442.9,1.4340496,1.9076886,0.51137674,1
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0010,351000200100042767,-42.778202,-71.196201,320345.3,5261475.9,0.30164436,1.7847342,0.13997261,1
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0010,351000200100042768,-42.777915,-71.195621,320391.9,5261509.0,0.6649677,1.8565135,0.28274417,0
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0010,351000200100042769,-42.777628,-71.195039,320438.7,5261542.2,0.27998787,1.6918731,0.13061325,1
GEDI02_B_2025053014915_O35100_01_T00318_02_004_01_V003.h5,BEAM0010,351000200100042770,-42.777343,-71.194464,320484.8,5261575.1,0.11621481,1.774039,0.056447174,0
