producto,sensor,fecha,indice,shot_number,rh95,valor
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197188,12.35,0.82642
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197189,3.29,0.74033
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197190,12.80,0.76067
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197191,5.35,0.71520
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197192,8.01,0.84774
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197193,20.44,0.95538
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197194,5.35,0.92828
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197195,4.23,0.98593
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197196,4.15,0.91849
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197197,3.96,1.01195
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197198,2.92,0.97184
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197199,4.23,0.90158
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197200,9.58,0.95666
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197210,5.80,0.77637
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197211,3.81,0.88294
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197212,5.76,0.74950
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197213,5.27,0.88076
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197214,3.78,0.82373
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197215,3.25,0.80549
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197216,4.04,0.80441
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197219,2.69,1.01708
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197222,3.48,0.86228
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197225,4.30,0.80243
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197226,4.19,0.94828
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197227,4.23,1.00593
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197228,3.93,0.81179
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197229,14.93,0.79238
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197230,22.72,0.80488
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197231,4.49,0.80425
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197232,13.14,0.87559
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197233,13.55,0.95980
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197234,13.32,0.92936
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197235,4.11,0.84663
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197236,2.43,0.81017
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197237,4.45,0.77944
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197238,3.40,0.76012
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197239,6.73,0.64316
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197240,3.51,0.75322
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197241,5.05,0.80050
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197242,11.68,0.90572
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197246,17.22,0.74435
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197248,20.51,0.73658
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197249,24.41,0.80499
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197250,18.27,0.88687
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197251,3.51,0.88736
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197252,2.50,0.81255
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197253,2.84,0.82192
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197254,3.44,0.75923
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197255,3.85,0.84525
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197256,2.24,0.91678
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197257,3.25,0.95711
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197258,5.57,0.92771
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197259,2.39,0.87637
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197260,5.09,0.85408
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197261,2.84,0.87487
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197262,3.36,0.82350
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197263,3.63,0.79572
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197264,3.44,0.83160
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197265,2.77,0.80087
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197266,2.80,0.76123
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197267,3.96,0.77155
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197268,2.80,0.71749
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197275,2.69,0.86883
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197277,2.58,0.93748
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197278,2.95,0.82267
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197279,4.41,0.85025
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197287,3.25,0.82086
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197288,2.84,0.89377
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197289,2.92,0.93224
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197290,2.50,0.88431
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197291,4.11,0.76754
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197292,2.58,0.85276
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197302,19.24,0.98506
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197326,3.51,0.84965
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197327,2.77,0.88865
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197328,4.19,0.73121
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197329,2.95,0.77802
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197330,5.39,0.80622
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197331,3.25,0.80353
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197334,4.04,0.74912
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197335,4.86,0.78791
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197336,3.66,0.81390
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197337,5.42,0.84759
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197338,2.92,0.76845
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197339,2.95,0.86309
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197340,3.40,0.76542
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197341,3.03,0.83351
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197342,2.88,0.86762
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197343,3.89,0.86348
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197344,2.69,0.84627
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197345,2.88,0.86814
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197346,3.70,0.91260
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197347,3.40,0.86404
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197348,2.62,0.86238
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356600800400197349,2.80,0.82575
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356601100400191849,2.13,0.92655
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356601100400191854,6.81,1.02753
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356601100400191855,5.61,0.94298
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356601100400191856,4.45,0.83042
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356601100400191857,4.04,0.79243
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356601100400191858,9.80,0.87463
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356601100400191859,6.02,0.76971
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356601100400191860,8.31,0.81806
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356601100400191861,11.04,0.83713
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356601100400191887,4.11,0.92381
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356601100400191907,8.98,0.88842
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356601100400191908,7.82,0.82505
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356601100400191909,6.70,0.79672
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356601100400191910,5.01,0.68850
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356601100400191911,3.59,0.74412
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356601100400191912,3.78,0.84531
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356601100400191913,5.61,0.87103
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356601100400191914,3.63,0.72540
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356601100400191915,2.73,0.72463
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356601100400191916,2.77,0.88106
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356601100400191917,2.58,0.93168
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356601100400191918,4.11,0.84645
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356601100400191919,5.01,0.85421
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356601100400191920,4.83,0.92021
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356601100400191928,15.27,0.79478
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356601100400191929,4.26,0.85957
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356601100400191930,3.85,0.76164
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356601100400191931,4.19,0.81005
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356601100400191932,6.51,0.68318
Sentinel_1\02_pre_incendio_2025_26\BOSQUE_NW_02\S1_SLC\S1A_IW_SLC_20260110_062711_R164_7E2D.dim,Sentinel_1,20260110,RVI_dual_VV_VH,356601100400191933,8.12,0.71138
