shot_number,rh95,fuente,gamma0_dB
356600500400192358,3.22,NISAR HV,-14.819
356600500400192359,4.08,NISAR HV,-14.752
356600500400192360,3.66,NISAR HV,-14.935
356600500400192361,4.23,NISAR HV,-14.468
356600500400192362,4.49,NISAR HV,-14.667
356600500400192363,4.34,NISAR HV,-15.138
356600500400192364,4.94,NISAR HV,-14.856
356600500400192378,3.18,NISAR HV,-14.127
356600500400192379,2.73,NISAR HV,-13.735
356600500400192382,5.91,NISAR HV,-13.76
356600500400192383,7.52,NISAR HV,-13.356
356600500400192384,3.33,NISAR HV,-13.259
356600500400192385,4.11,NISAR HV,-13.185
356600500400192386,2.8,NISAR HV,-14.056
356600500400192387,3.29,NISAR HV,-15.358
356600500400192388,4.56,NISAR HV,-14.488
356600500400192389,5.91,NISAR HV,-14.281
356600500400192390,6.59,NISAR HV,-14.666
356600500400192391,4.04,NISAR HV,-15.156
356600500400192392,5.46,NISAR HV,-14.869
356600500400192393,6.92,NISAR HV,-14.457
356600500400192394,5.72,NISAR HV,-14.898
356600500400192395,7.11,NISAR HV,-15.829
356600500400192396,5.13,NISAR HV,-17.872
356600500400192421,3.4,NISAR HV,-11.872
356600500400192422,4.23,NISAR HV,-11.991
356600500400192423,5.61,NISAR HV,-12.224
356600500400192424,4.04,NISAR HV,-11.926
356600500400192425,4.64,NISAR HV,-11.847
356600500400192426,3.18,NISAR HV,-12.027
356600500400192427,4.23,NISAR HV,-12.312
356600500400192428,3.93,NISAR HV,-12.377
356600500400192429,4.19,NISAR HV,-12.587
356600500400192430,3.25,NISAR HV,-12.778
356600500400192431,3.07,NISAR HV,-12.877
356600500400192434,2.65,NISAR HV,-12.152
356600500400192435,4.19,NISAR HV,-11.923
356600500400192436,2.8,NISAR HV,-11.596
356600500400192437,22.84,NISAR HV,-11.028
356600500400192438,26.28,NISAR HV,-11.001
356600500400192439,24.11,NISAR HV,-10.806
356600500400192440,11.42,NISAR HV,-11.306
356600500400192441,2.32,NISAR HV,-12.124
356600500400192442,2.47,NISAR HV,-12.127
356600500400192443,2.95,NISAR HV,-12.008
356600500400192444,7.48,NISAR HV,-11.906
356600500400192445,2.92,NISAR HV,-12.978
356600500400192446,2.32,NISAR HV,-13.127
356600500400192447,2.58,NISAR HV,-13.214
356600500400192448,2.54,NISAR HV,-13.509
356600500400192449,4.11,NISAR HV,-13.661
356600500400192450,3.4,NISAR HV,-13.249
356600500400192451,2.54,NISAR HV,-13.07
356600500400192452,2.8,NISAR HV,-13.077
356600500400192453,3.48,NISAR HV,-13.111
356600500400192454,18.31,NISAR HV,-13.267
356600500400192455,5.2,NISAR HV,-13.277
356600500400192456,2.28,NISAR HV,-12.824
356600500400192457,20.52,NISAR HV,-12.047
356600500400192458,23.32,NISAR HV,-12.008
356600500400192459,22.87,NISAR HV,-11.558
356600500400192460,23.1,NISAR HV,-11.124
356600500400192461,19.8,NISAR HV,-12.264
356600500400192462,2.09,NISAR HV,-13.149
356600500400192463,5.46,NISAR HV,-14.78
356600500400192464,3.7,NISAR HV,-14.607
356600500400192465,4.68,NISAR HV,-14.187
356600500400192466,4.04,NISAR HV,-13.899
356600500400192467,2.5,NISAR HV,-13.75
356600500400192468,3.14,NISAR HV,-13.238
356600500400192469,12.5,NISAR HV,-12.547
356600500400192470,21.04,NISAR HV,-12.062
356600500400192471,19.13,NISAR HV,-12.257
356600500400192472,2.92,NISAR HV,-14.135
356600600401033474,4.11,NISAR HV,-14.553
356600600401033475,3.29,NISAR HV,-14.133
356600600401033476,5.87,NISAR HV,-13.649
356600600401033477,6.81,NISAR HV,-12.902
356600600401033478,4.15,NISAR HV,-12.66
356600600401033479,4.0,NISAR HV,-12.668
356600600401033499,8.46,NISAR HV,-16.82
356600600401033500,7.56,NISAR HV,-17.251
356600600401033501,4.71,NISAR HV,-17.169
356600600401033502,6.1,NISAR HV,-15.961
356600600401033504,3.22,NISAR HV,-13.356
356600600401033505,4.08,NISAR HV,-13.311
356600600401033506,2.92,NISAR HV,-13.702
356600600401033507,2.73,NISAR HV,-12.671
356600600401033508,2.47,NISAR HV,-12.604
356600600401033509,3.29,NISAR HV,-12.862
356600600401033510,2.5,NISAR HV,-13.119
356600600401033511,2.8,NISAR HV,-12.529
356600600401033512,2.95,NISAR HV,-12.99
356600600401033513,2.69,NISAR HV,-12.565
356600600401033533,2.32,NISAR HV,-12.702
356600600401033534,2.92,NISAR HV,-12.511
356600600401033536,2.35,NISAR HV,-12.248
356600600401033537,2.58,NISAR HV,-12.482
356600600401033538,2.99,NISAR HV,-12.265
356600600401033539,2.43,NISAR HV,-11.98
356600600401033540,3.96,NISAR HV,-11.761
356600600401033541,3.29,NISAR HV,-11.474
356600600401033542,2.5,NISAR HV,-11.898
356600600401033543,3.18,NISAR HV,-12.299
356600600401033544,2.73,NISAR HV,-12.769
356600600401033545,2.73,NISAR HV,-12.837
356600600401033546,3.52,NISAR HV,-13.188
356600600401033547,2.54,NISAR HV,-14.2
356600600401033548,3.55,NISAR HV,-14.081
356600600401033550,2.47,NISAR HV,-12.846
356600600401033551,2.8,NISAR HV,-12.581
356600600401033552,2.88,NISAR HV,-12.485
356600600401033553,2.77,NISAR HV,-12.996
356600600401033554,5.42,NISAR HV,-13.689
356600600401033555,2.92,NISAR HV,-14.472
356600600401033556,19.43,NISAR HV,-12.575
356600600401033557,27.41,NISAR HV,-11.738
356600600401033558,35.57,NISAR HV,-11.37
356600600401033559,32.31,NISAR HV,-11.167
356600600401033560,27.56,NISAR HV,-10.937
356600600401033561,23.81,NISAR HV,-10.901
356600600401033562,25.01,NISAR HV,-11.447
356600600401033563,25.12,NISAR HV,-11.912
356600600401033564,23.4,NISAR HV,-11.727
356600600401033565,22.39,NISAR HV,-11.42
356600600401033566,22.09,NISAR HV,-11.428
356600600401033567,22.73,NISAR HV,-11.083
356600600401033568,21.98,NISAR HV,-10.797
356600600401033569,23.36,NISAR HV,-10.749
356600600401033570,2.28,NISAR HV,-11.652
356600600401033571,3.18,NISAR HV,-12.229
356600600401033572,3.03,NISAR HV,-12.323
356600600401033573,2.58,NISAR HV,-12.592
356600600401033574,3.63,NISAR HV,-13.086
356600600401033575,2.92,NISAR HV,-15.311
356600600401033576,3.4,NISAR HV,-15.729
356600600401033577,2.02,NISAR HV,-17.724
356600600401033578,2.02,NISAR HV,-17.985
356600600401033579,2.54,NISAR HV,-16.289
356600600401033580,3.14,NISAR HV,-15.791
356600600401033581,2.5,NISAR HV,-15.822
356600600401033582,5.05,NISAR HV,-15.946
356600600401033583,2.73,NISAR HV,-15.039
356600600401033610,16.43,NISAR HV,-11.777
356600600401033611,14.6,NISAR HV,-11.936
356600600401033612,2.5,NISAR HV,-11.779
356600600401033613,2.73,NISAR HV,-12.045
356600600401033614,2.32,NISAR HV,-12.182
356600600401033615,2.43,NISAR HV,-12.317
356600600401033616,3.1,NISAR HV,-12.853
356600600401033617,2.92,NISAR HV,-13.565
356600600401033618,3.22,NISAR HV,-14.05
356600600401033619,3.44,NISAR HV,-13.852
356600600401033620,3.18,NISAR HV,-13.593
356600800400197103,5.99,NISAR HV,-11.927
356600800400197104,11.9,NISAR HV,-11.845
356600800400197105,9.65,NISAR HV,-11.702
356600800400197106,10.55,NISAR HV,-12.111
356600800400197114,5.5,NISAR HV,-11.974
356600800400197115,3.78,NISAR HV,-12.846
356600800400197177,4.53,NISAR HV,-12.768
356600800400197178,3.89,NISAR HV,-12.148
356600800400197180,8.08,NISAR HV,-11.572
356600800400197181,5.16,NISAR HV,-12.457
356600800400197182,8.79,NISAR HV,-12.862
356600800400197183,5.8,NISAR HV,-13.455
356600800400197184,11.38,NISAR HV,-14.326
356600800400197186,4.34,NISAR HV,-13.545
356600800400197187,5.35,NISAR HV,-13.193
356600800400197188,12.35,NISAR HV,-13.465
356600800400197189,3.29,NISAR HV,-13.113
356600800400197190,12.8,NISAR HV,-12.102
356600800400197191,5.35,NISAR HV,-12.2
356600800400197192,8.01,NISAR HV,-13.106
356600800400197193,20.44,NISAR HV,-13.263
356600800400197194,5.35,NISAR HV,-13.501
356600800400197195,4.23,NISAR HV,-13.804
356600800400197196,4.15,NISAR HV,-14.28
356600800400197197,3.96,NISAR HV,-14.431
356600800400197198,2.92,NISAR HV,-13.642
356600800400197199,4.23,NISAR HV,-13.743
356600800400197200,9.58,NISAR HV,-13.301
356600800400197210,5.8,NISAR HV,-15.474
356600800400197211,3.81,NISAR HV,-15.53
356600800400197212,5.76,NISAR HV,-15.563
356600800400197213,5.27,NISAR HV,-14.912
356600800400197214,3.78,NISAR HV,-13.997
356600800400197215,3.25,NISAR HV,-13.671
356600800400197216,4.04,NISAR HV,-13.013
356600800400197219,2.69,NISAR HV,-13.097
356600800400197222,3.48,NISAR HV,-12.369
356600800400197225,4.3,NISAR HV,-13.382
356600800400197226,4.19,NISAR HV,-13.049
356600800400197227,4.23,NISAR HV,-12.596
356600800400197228,3.93,NISAR HV,-12.834
356600800400197229,14.93,NISAR HV,-12.485
356600800400197230,22.72,NISAR HV,-11.759
356600800400197231,4.49,NISAR HV,-11.626
356600800400197232,13.14,NISAR HV,-11.744
356600800400197233,13.55,NISAR HV,-12.592
356600800400197234,13.32,NISAR HV,-13.693
356600800400197235,4.11,NISAR HV,-14.382
356600800400197236,2.43,NISAR HV,-13.026
356600800400197237,4.45,NISAR HV,-12.184
356600800400197238,3.4,NISAR HV,-11.821
356600800400197239,6.73,NISAR HV,-11.959
356600800400197240,3.51,NISAR HV,-12.611
356600800400197241,5.05,NISAR HV,-12.281
356600800400197242,11.68,NISAR HV,-12.265
356600800400197246,17.22,NISAR HV,-11.314
356600800400197248,20.51,NISAR HV,-11.036
356600800400197249,24.41,NISAR HV,-10.967
356600800400197250,18.27,NISAR HV,-11.118
356600800400197251,3.51,NISAR HV,-11.924
356600800400197252,2.5,NISAR HV,-12.447
356600800400197253,2.84,NISAR HV,-12.648
356600800400197254,3.44,NISAR HV,-12.53
356600800400197255,3.85,NISAR HV,-13.26
356600800400197256,2.24,NISAR HV,-13.027
356600800400197257,3.25,NISAR HV,-13.034
356600800400197258,5.57,NISAR HV,-13.843
356600800400197259,2.39,NISAR HV,-14.81
356600800400197260,5.09,NISAR HV,-14.559
356600800400197261,2.84,NISAR HV,-13.179
356600800400197262,3.36,NISAR HV,-12.864
356600800400197263,3.63,NISAR HV,-12.564
356600800400197264,3.44,NISAR HV,-12.545
356600800400197265,2.77,NISAR HV,-12.482
356600800400197266,2.8,NISAR HV,-12.539
356600800400197267,3.96,NISAR HV,-12.828
356600800400197268,2.8,NISAR HV,-12.512
356600800400197275,2.69,NISAR HV,-13.238
356600800400197277,2.58,NISAR HV,-13.143
356600800400197278,2.95,NISAR HV,-12.95
356600800400197279,4.41,NISAR HV,-13.6
356600800400197287,3.25,NISAR HV,-13.022
356600800400197288,2.84,NISAR HV,-12.766
356600800400197289,2.92,NISAR HV,-12.857
356600800400197290,2.5,NISAR HV,-13.574
356600800400197291,4.11,NISAR HV,-13.569
356600800400197292,2.58,NISAR HV,-13.077
356600800400197302,19.24,NISAR HV,-11.98
356600800400197326,3.51,NISAR HV,-12.776
356600800400197327,2.77,NISAR HV,-12.989
356600800400197328,4.19,NISAR HV,-12.772
356600800400197329,2.95,NISAR HV,-12.798
356600800400197330,5.39,NISAR HV,-13.189
356600800400197331,3.25,NISAR HV,-13.979
356600800400197334,4.04,NISAR HV,-14.386
356600800400197335,4.86,NISAR HV,-14.72
356600800400197336,3.66,NISAR HV,-14.561
356600800400197337,5.42,NISAR HV,-14.114
356600800400197338,2.92,NISAR HV,-14.659
356600800400197339,2.95,NISAR HV,-14.803
356600800400197340,3.4,NISAR HV,-14.526
356600800400197341,3.03,NISAR HV,-13.98
356600800400197342,2.88,NISAR HV,-13.802
356600800400197343,3.89,NISAR HV,-13.892
356600800400197344,2.69,NISAR HV,-13.586
356600800400197345,2.88,NISAR HV,-13.526
356600800400197346,3.7,NISAR HV,-13.543
356600800400197347,3.4,NISAR HV,-14.334
356600800400197348,2.62,NISAR HV,-14.747
356600800400197349,2.8,NISAR HV,-14.643
356601100400191849,2.13,NISAR HV,-13.108
356601100400191854,6.81,NISAR HV,-12.969
356601100400191855,5.61,NISAR HV,-12.44
356601100400191856,4.45,NISAR HV,-12.367
356601100400191857,4.04,NISAR HV,-12.134
356601100400191858,9.8,NISAR HV,-12.007
356601100400191859,6.02,NISAR HV,-11.746
356601100400191860,8.31,NISAR HV,-12.198
356601100400191861,11.04,NISAR HV,-12.279
356601100400191887,4.11,NISAR HV,-13.604
356601100400191907,8.98,NISAR HV,-12.893
356601100400191908,7.82,NISAR HV,-12.624
356601100400191909,6.7,NISAR HV,-13.257
356601100400191910,5.01,NISAR HV,-14.024
356601100400191911,3.59,NISAR HV,-14.939
356601100400191912,3.78,NISAR HV,-15.075
356601100400191913,5.61,NISAR HV,-15.536
356601100400191914,3.63,NISAR HV,-15.439
356601100400191915,2.73,NISAR HV,-15.932
356601100400191916,2.77,NISAR HV,-15.812
356601100400191917,2.58,NISAR HV,-14.491
356601100400191918,4.11,NISAR HV,-12.981
356601100400191919,5.01,NISAR HV,-12.204
356601100400191920,4.83,NISAR HV,-12.168
356601100400191928,15.27,NISAR HV,-12.201
356601100400191929,4.26,NISAR HV,-11.753
356601100400191930,3.85,NISAR HV,-12.199
356601100400191931,4.19,NISAR HV,-12.637
356601100400191932,6.51,NISAR HV,-13.192
356601100400191933,8.12,NISAR HV,-14.127
356601100400191934,7.3,NISAR HV,-15.493
356601100400191935,3.59,NISAR HV,-16.003
356601100400191936,5.65,NISAR HV,-15.167
356601100400191964,9.84,NISAR HV,-12.836
356601100400191965,5.61,NISAR HV,-13.248
356601100400191966,3.22,NISAR HV,-13.104
356601100400191967,4.26,NISAR HV,-12.666
356601100400191968,10.1,NISAR HV,-12.735
356601100400191969,3.03,NISAR HV,-12.841
356601100400191970,3.18,NISAR HV,-12.35
356601100400191971,4.04,NISAR HV,-12.375
356601100400191972,7.63,NISAR HV,-12.315
356601100400191973,5.76,NISAR HV,-12.499
356601100400191974,20.89,NISAR HV,-12.93
356601100400191975,7.9,NISAR HV,-13.522
356601100400191976,12.69,NISAR HV,-13.256
356601100400191977,4.6,NISAR HV,-13.282
356601100400191978,6.62,NISAR HV,-12.507
356601100400191979,4.3,NISAR HV,-13.208
356601100400191980,11.0,NISAR HV,-13.162
356601100400191981,21.49,NISAR HV,-12.739
356601100400191982,24.26,NISAR HV,-11.953
356601100400191986,4.97,NISAR HV,-12.483
356601100400191987,3.59,NISAR HV,-12.35
356601100400191988,3.1,NISAR HV,-11.965
356601100400191989,4.34,NISAR HV,-12.772
356601100400191990,4.08,NISAR HV,-12.757
356601100400191997,2.54,NISAR HV,-13.265
356601100400192061,6.25,NISAR HV,-15.364
356601100400192062,3.96,NISAR HV,-13.945
356601100400192063,4.6,NISAR HV,-14.284
356601100400192064,6.47,NISAR HV,-16.224
356601100400192065,3.48,NISAR HV,-15.954
356601100400192066,3.18,NISAR HV,-15.205
356601100400192067,3.78,NISAR HV,-15.533
356601100400192068,2.65,NISAR HV,-17.26
356601100400192069,2.17,NISAR HV,-16.572
356601100400192070,7.78,NISAR HV,-14.057
356601100400192071,18.01,NISAR HV,-12.372
356601100400192072,19.43,NISAR HV,-11.665
356601100400192073,18.27,NISAR HV,-11.588
356601100400192074,3.66,NISAR HV,-12.325
356601100400192078,3.59,NISAR HV,-14.516
356601100400192079,3.18,NISAR HV,-14.146
356601100400192080,3.29,NISAR HV,-14.027
356601100400192081,2.77,NISAR HV,-14.062
356601100400192082,3.7,NISAR HV,-14.084
356601100400192083,4.75,NISAR HV,-14.734
356601100400192084,2.43,NISAR HV,-14.792
356601100400192085,2.54,NISAR HV,-14.398
356601100400192086,4.49,NISAR HV,-15.043
356601100400192087,8.53,NISAR HV,-14.4
356601100400192088,3.85,NISAR HV,-14.562
356601100400192089,2.99,NISAR HV,-14.483
356601100400192090,10.37,NISAR HV,-14.64
356601100400192091,4.9,NISAR HV,-13.392
356601100400192092,11.75,NISAR HV,-12.408
356601100400192093,2.99,NISAR HV,-12.612
356601100400192094,2.54,NISAR HV,-13.672
356601100400192095,2.54,NISAR HV,-13.612
356601100400192096,2.54,NISAR HV,-13.75
356601100400192097,4.45,NISAR HV,-14.509
334320000400262741,15.08,PALSAR2 HV,-12.549
334320000400262742,18.44,PALSAR2 HV,-11.818
334320000400262746,16.98,PALSAR2 HV,-11.673
334320000400262747,20.32,PALSAR2 HV,-11.993
334320000400262749,19.16,PALSAR2 HV,-11.506
334320000400262750,15.79,PALSAR2 HV,-11.01
334320000400262754,4.6,PALSAR2 HV,-11.255
334320000400262764,14.25,PALSAR2 HV,-10.559
334320000400262766,22.75,PALSAR2 HV,-11.018
334320000400262773,12.12,PALSAR2 HV,-12.044
334320000400262785,7.03,PALSAR2 HV,-11.921
334320000400262792,5.87,PALSAR2 HV,-12.212
334320000400262799,2.28,PALSAR2 HV,-11.628
334320000400262809,14.18,PALSAR2 HV,-11.935
334320000400262812,27.28,PALSAR2 HV,-10.205
334320000400262814,5.27,PALSAR2 HV,-9.897
334320000400262815,25.29,PALSAR2 HV,-10.63
334320000400262856,10.32,PALSAR2 HV,-13.575
334320000400262858,16.91,PALSAR2 HV,-11.59
334320000400262859,19.64,PALSAR2 HV,-10.462
334320000400262865,13.02,PALSAR2 HV,-10.916
334320000400262866,24.84,PALSAR2 HV,-10.64
334320000400262877,10.06,PALSAR2 HV,-11.031
334320000400262880,22.0,PALSAR2 HV,-10.895
334320000400262881,24.88,PALSAR2 HV,-10.775
334320000400262885,10.59,PALSAR2 HV,-11.347
334320000400262886,11.11,PALSAR2 HV,-11.421
334320000400262903,10.29,PALSAR2 HV,-9.452
334320000400262904,13.02,PALSAR2 HV,-9.923
334320000400262905,16.09,PALSAR2 HV,-10.703
334320000400262908,14.25,PALSAR2 HV,-11.143
334320000400262910,12.98,PALSAR2 HV,-11.008
334320000400262917,23.61,PALSAR2 HV,-10.519
334320100400258132,10.62,PALSAR2 HV,-11.343
334320100400258139,2.35,PALSAR2 HV,-13.724
334320100400258140,8.15,PALSAR2 HV,-13.543
334320100400258143,10.7,PALSAR2 HV,-12.665
334320100400258144,11.48,PALSAR2 HV,-13.001
334320100400258145,7.03,PALSAR2 HV,-13.406
334320100400258154,13.54,PALSAR2 HV,-10.199
334320100400258156,30.42,PALSAR2 HV,-10.511
334320100400258157,23.65,PALSAR2 HV,-10.63
334320100400258158,14.33,PALSAR2 HV,-11.011
334320100400258159,12.61,PALSAR2 HV,-10.822
334320100400258160,23.83,PALSAR2 HV,-11.063
334320100400258161,12.53,PALSAR2 HV,-11.243
334320100400258163,10.14,PALSAR2 HV,-11.087
334320100400258166,7.52,PALSAR2 HV,-13.176
334320100400258180,9.09,PALSAR2 HV,-13.661
334320100400258185,9.5,PALSAR2 HV,-11.406
334320100400258186,9.35,PALSAR2 HV,-11.951
334320100400258188,2.35,PALSAR2 HV,-12.363
334320100400258197,6.47,PALSAR2 HV,-13.079
334320100400258200,11.03,PALSAR2 HV,-11.166
334320100400258201,11.82,PALSAR2 HV,-11.31
334320100400258205,7.55,PALSAR2 HV,-12.482
334320100400258208,4.26,PALSAR2 HV,-12.265
334320100400258210,7.82,PALSAR2 HV,-14.323
334320100400258211,3.81,PALSAR2 HV,-14.073
334320100400258216,9.01,PALSAR2 HV,-11.868
334320100400258221,10.89,PALSAR2 HV,-11.941
334320100400258227,7.85,PALSAR2 HV,-11.872
334320100400258228,9.01,PALSAR2 HV,-12.903
334320100400258229,4.75,PALSAR2 HV,-12.838
334320100400258235,23.01,PALSAR2 HV,-10.884
334320100400258239,6.69,PALSAR2 HV,-12.342
334320100400258241,11.6,PALSAR2 HV,-15.676
334320100400258244,8.27,PALSAR2 HV,-11.434
334320100400258250,5.95,PALSAR2 HV,-10.863
334320100400258263,13.92,PALSAR2 HV,-11.611
334320100400258266,3.36,PALSAR2 HV,-10.995
334320100400258279,16.42,PALSAR2 HV,-10.403
334320100400258280,22.37,PALSAR2 HV,-10.548
334320100400258281,8.08,PALSAR2 HV,-10.217
334320100400258283,23.61,PALSAR2 HV,-10.172
334320100400258291,21.44,PALSAR2 HV,-9.917
334320100400258292,25.03,PALSAR2 HV,-11.249
334320200400263183,14.03,PALSAR2 HV,-13.45
334320200400263184,15.53,PALSAR2 HV,-14.102
334320200400263185,4.94,PALSAR2 HV,-14.512
334320200400263198,27.32,PALSAR2 HV,-11.252
334320200400263200,18.56,PALSAR2 HV,-11.507
334320200400263202,19.57,PALSAR2 HV,-11.362
334320200400263203,21.26,PALSAR2 HV,-11.635
334320200400263206,16.58,PALSAR2 HV,-10.557
334320200400263209,19.57,PALSAR2 HV,-11.169
334320200400263211,25.11,PALSAR2 HV,-10.712
334320200400263218,2.02,PALSAR2 HV,-13.087
334320200400263220,6.47,PALSAR2 HV,-13.13
334320200400263223,9.46,PALSAR2 HV,-15.451
334320200400263225,17.1,PALSAR2 HV,-13.547
334320200400263226,10.25,PALSAR2 HV,-12.405
334320200400263230,10.4,PALSAR2 HV,-13.294
334320200400263233,4.9,PALSAR2 HV,-12.263
334320200400263235,3.18,PALSAR2 HV,-11.849
334320200400263239,8.57,PALSAR2 HV,-11.63
334320200400263242,5.2,PALSAR2 HV,-10.612
334320200400263243,7.03,PALSAR2 HV,-11.155
334320200400263258,3.59,PALSAR2 HV,-10.886
334320200400263262,20.36,PALSAR2 HV,-10.136
334320200400263263,21.41,PALSAR2 HV,-9.598
334320200400263270,7.03,PALSAR2 HV,-10.786
334320200400263272,23.16,PALSAR2 HV,-10.541
334320200400263274,18.82,PALSAR2 HV,-9.877
334320200400263275,13.54,PALSAR2 HV,-10.626
334320200400263277,25.9,PALSAR2 HV,-11.328
334320200400263279,21.59,PALSAR2 HV,-11.909
334320200400263280,27.28,PALSAR2 HV,-11.009
334320200400263281,16.88,PALSAR2 HV,-10.728
334320200400263282,25.07,PALSAR2 HV,-10.784
334320200400263283,19.65,PALSAR2 HV,-10.467
334320200400263285,25.67,PALSAR2 HV,-10.905
334320200400263286,25.26,PALSAR2 HV,-9.863
334320200400263287,32.71,PALSAR2 HV,-10.237
334320200400263292,8.79,PALSAR2 HV,-9.78
334320200400263304,3.18,PALSAR2 HV,-12.228
334320200400263320,13.4,PALSAR2 HV,-10.643
334320200400263322,14.67,PALSAR2 HV,-9.943
334320200400263325,13.69,PALSAR2 HV,-10.53
334320200400263327,14.29,PALSAR2 HV,-11.637
334320300400258245,14.63,PALSAR2 HV,-12.07
334320300400258247,6.06,PALSAR2 HV,-11.928
334320300400258248,11.86,PALSAR2 HV,-11.856
334320300400258249,12.91,PALSAR2 HV,-12.23
334320300400258251,16.2,PALSAR2 HV,-11.927
334320300400258253,11.0,PALSAR2 HV,-12.131
334320300400258254,6.99,PALSAR2 HV,-12.095
334320300400258255,23.61,PALSAR2 HV,-11.986
334320300400258256,19.12,PALSAR2 HV,-11.676
334320300400258259,26.38,PALSAR2 HV,-11.482
334320300400258260,14.33,PALSAR2 HV,-11.129
334320300400258261,21.93,PALSAR2 HV,-12.115
334320300400258263,11.94,PALSAR2 HV,-11.972
334320300400258264,18.75,PALSAR2 HV,-11.74
334320300400258267,23.84,PALSAR2 HV,-11.377
334320300400258269,16.69,PALSAR2 HV,-11.148
334320300400258270,22.0,PALSAR2 HV,-12.168
334320300400258272,16.91,PALSAR2 HV,-13.203
334320300400258275,8.57,PALSAR2 HV,-11.762
334320300400258279,5.57,PALSAR2 HV,-12.284
334320300400258280,6.84,PALSAR2 HV,-12.196
334320300400258282,12.23,PALSAR2 HV,-13.441
334320300400258284,17.1,PALSAR2 HV,-12.794
334320300400258286,12.46,PALSAR2 HV,-12.748
334320300400258288,8.19,PALSAR2 HV,-11.23
334320300400258290,8.64,PALSAR2 HV,-11.77
334320300400258293,6.4,PALSAR2 HV,-11.299
334320300400258294,4.97,PALSAR2 HV,-11.111
334320300400258305,8.01,PALSAR2 HV,-12.752
334320300400258310,11.26,PALSAR2 HV,-12.245
334320300400258312,15.68,PALSAR2 HV,-13.103
334320300400258313,9.13,PALSAR2 HV,-13.604
334320300400258319,27.73,PALSAR2 HV,-9.993
334320300400258320,22.27,PALSAR2 HV,-10.04
334320300400258324,19.95,PALSAR2 HV,-10.634
334320300400258327,17.92,PALSAR2 HV,-9.954
334320300400258328,18.9,PALSAR2 HV,-9.772
334320300400258330,17.81,PALSAR2 HV,-9.918
334320300400258332,24.51,PALSAR2 HV,-10.905
334320300400258333,14.86,PALSAR2 HV,-11.21
334320300400258335,24.81,PALSAR2 HV,-9.854
334320300400258336,6.99,PALSAR2 HV,-9.722
334320300400258337,4.3,PALSAR2 HV,-10.012
334320300400258338,5.5,PALSAR2 HV,-10.619
334320300400258339,18.11,PALSAR2 HV,-11.289
334320300400258340,4.19,PALSAR2 HV,-10.731
334320300400258343,16.76,PALSAR2 HV,-10.249
334320300400258345,8.9,PALSAR2 HV,-10.225
334320300400258346,9.69,PALSAR2 HV,-10.228
334320300400258347,5.42,PALSAR2 HV,-10.743
334320300400258350,6.43,PALSAR2 HV,-10.863
334320300400258355,2.58,PALSAR2 HV,-12.444
334320300400258360,6.88,PALSAR2 HV,-10.4
334320300400258363,10.63,PALSAR2 HV,-12.051
334320300400258365,2.76,PALSAR2 HV,-16.06
334320300400258366,3.55,PALSAR2 HV,-20.105
334320500400258178,12.68,PALSAR2 HV,-12.85
334320500400258179,13.28,PALSAR2 HV,-12.705
334320500400258180,5.23,PALSAR2 HV,-12.899
334320500400258181,5.35,PALSAR2 HV,-12.411
334320500400258182,6.02,PALSAR2 HV,-12.406
334320500400258183,12.23,PALSAR2 HV,-11.453
334320500400258184,17.25,PALSAR2 HV,-11.055
334320500400258185,16.8,PALSAR2 HV,-10.601
334320500400258186,25.74,PALSAR2 HV,-10.736
334320500400258187,23.72,PALSAR2 HV,-11.017
334320500400258188,29.18,PALSAR2 HV,-11.24
334320500400258189,30.23,PALSAR2 HV,-12.141
334320500400258190,25.22,PALSAR2 HV,-11.91
334320500400258191,26.04,PALSAR2 HV,-11.395
334320500400258192,9.39,PALSAR2 HV,-11.302
334320500400258193,12.57,PALSAR2 HV,-11.223
334320500400258194,14.66,PALSAR2 HV,-11.655
334320500400258195,5.12,PALSAR2 HV,-11.882
334320500400258196,9.16,PALSAR2 HV,-12.067
334320500400258197,9.24,PALSAR2 HV,-12.485
334320500400258198,6.21,PALSAR2 HV,-13.041
334320500400258199,2.24,PALSAR2 HV,-14.124
334320500400258200,6.92,PALSAR2 HV,-14.241
334320500400258201,2.2,PALSAR2 HV,-15.392
334320500400258202,2.09,PALSAR2 HV,-17.413
334320500400258203,2.17,PALSAR2 HV,-20.277
334320500400258204,2.02,PALSAR2 HV,-23.612
334320500400258205,2.02,PALSAR2 HV,-26.185
334320500400258206,2.02,PALSAR2 HV,-26.509
334320500400258207,2.05,PALSAR2 HV,-25.682
334320500400258208,1.98,PALSAR2 HV,-24.805
334320500400258209,2.05,PALSAR2 HV,-23.88
334320500400258210,2.13,PALSAR2 HV,-19.45
334320500400258211,6.13,PALSAR2 HV,-17.332
334320500400258212,8.94,PALSAR2 HV,-15.193
334320500400258213,30.12,PALSAR2 HV,-13.758
334320500400258214,2.69,PALSAR2 HV,-13.28
334320500400258215,3.06,PALSAR2 HV,-13.317
334320500400258216,4.78,PALSAR2 HV,-13.772
334320500400258217,4.07,PALSAR2 HV,-13.761
334320500400258218,3.77,PALSAR2 HV,-13.849
334320500400258219,3.21,PALSAR2 HV,-13.648
334320500400258220,9.5,PALSAR2 HV,-13.691
334320500400258221,4.41,PALSAR2 HV,-13.237
334320500400258222,4.22,PALSAR2 HV,-13.71
334320500400258223,9.05,PALSAR2 HV,-13.92
